z,x,y,url,status,http_status,bytes,feature_count,polygon_feature_count,nonpolygon_feature_count,unmapped_feature_count,elapsed_s,attempted_at_utc,message
14,14528,6454,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14528/6454.geojson,not_found,404,353,0,0,0,0,0.043,2026-08-13T10:12:01+00:00,
14,14528,6455,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14528/6455.geojson,not_found,404,333,0,0,0,0,0.03,2026-08-13T10:12:01+00:00,
14,14529,6442,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14529/6442.geojson,ok,200,187102,31,3,0,0,0.2,2026-08-13T10:12:02+00:00,
14,14529,6443,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14529/6443.geojson,ok,200,193913,47,47,0,0,0.198,2026-08-13T10:12:02+00:00,
14,14529,6444,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14529/6444.geojson,ok,200,197087,27,27,0,0,0.192,2026-08-13T10:12:02+00:00,
14,14529,6445,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14529/6445.geojson,ok,200,938763,93,93,0,0,1.036,2026-08-13T10:12:03+00:00,
14,14529,6446,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14529/6446.geojson,ok,200,596988,60,58,2,0,1.236,2026-08-13T10:12:04+00:00,
14,14529,6447,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14529/6447.geojson,ok,200,191007,68,64,4,0,0.355,2026-08-13T10:12:05+00:00,
14,14529,6448,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14529/6448.geojson,ok,200,183211,71,64,7,0,0.213,2026-08-13T10:12:06+00:00,
14,14529,6449,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14529/6449.geojson,ok,200,217281,66,63,3,0,0.543,2026-08-13T10:12:06+00:00,
14,14529,6450,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14529/6450.geojson,ok,200,144600,55,55,0,0,0.265,2026-08-13T10:12:07+00:00,
14,14529,6451,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14529/6451.geojson,ok,200,220158,57,55,2,0,0.275,2026-08-13T10:12:08+00:00,
14,14529,6452,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14529/6452.geojson,ok,200,165366,56,51,5,0,0.208,2026-08-13T10:12:08+00:00,
14,14529,6453,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14529/6453.geojson,ok,200,43208,19,18,1,0,0.093,2026-08-13T10:12:08+00:00,
14,14529,6454,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14529/6454.geojson,ok,200,31417,18,18,0,0,0.082,2026-08-13T10:12:09+00:00,
14,14529,6455,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14529/6455.geojson,ok,200,12715,8,6,2,0,0.061,2026-08-13T10:12:09+00:00,
14,14529,6456,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14529/6456.geojson,not_found,404,353,0,0,0,0,0.04,2026-08-13T10:12:09+00:00,
14,14530,6442,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14530/6442.geojson,ok,200,453338,48,18,0,0,0.376,2026-08-13T10:12:10+00:00,
14,14530,6443,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14530/6443.geojson,ok,200,376849,56,56,0,0,0.319,2026-08-13T10:12:10+00:00,
14,14530,6444,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14530/6444.geojson,ok,200,401952,52,49,3,0,0.324,2026-08-13T10:12:11+00:00,
14,14530,6445,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14530/6445.geojson,ok,200,919570,78,78,0,0,0.598,2026-08-13T10:12:11+00:00,
14,14530,6446,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14530/6446.geojson,ok,200,1278739,100,100,0,0,1.147,2026-08-13T10:12:12+00:00,
14,14530,6447,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14530/6447.geojson,ok,200,238270,45,44,1,0,0.252,2026-08-13T10:12:13+00:00,
14,14530,6448,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14530/6448.geojson,ok,200,148564,43,41,2,0,0.205,2026-08-13T10:12:14+00:00,
14,14530,6449,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14530/6449.geojson,ok,200,233119,79,68,11,0,0.289,2026-08-13T10:12:14+00:00,
14,14530,6450,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14530/6450.geojson,ok,200,277177,83,81,2,0,0.285,2026-08-13T10:12:15+00:00,
14,14530,6451,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14530/6451.geojson,ok,200,281617,93,82,11,0,0.549,2026-08-13T10:12:15+00:00,
14,14530,6452,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14530/6452.geojson,ok,200,419808,115,109,6,0,0.384,2026-08-13T10:12:16+00:00,
14,14530,6453,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14530/6453.geojson,ok,200,351327,105,96,9,0,0.329,2026-08-13T10:12:16+00:00,
14,14530,6454,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14530/6454.geojson,ok,200,252218,65,64,1,0,0.213,2026-08-13T10:12:17+00:00,
14,14530,6455,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14530/6455.geojson,ok,200,6914,6,4,2,0,0.095,2026-08-13T10:12:17+00:00,
14,14530,6456,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14530/6456.geojson,not_found,404,353,0,0,0,0,0.052,2026-08-13T10:12:18+00:00,
14,14531,6442,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14531/6442.geojson,ok,200,309660,40,13,0,0,0.341,2026-08-13T10:12:18+00:00,
14,14531,6443,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14531/6443.geojson,ok,200,342761,54,47,0,0,0.461,2026-08-13T10:12:18+00:00,
14,14531,6444,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14531/6444.geojson,ok,200,483119,66,61,5,0,0.464,2026-08-13T10:12:19+00:00,
14,14531,6445,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14531/6445.geojson,ok,200,219302,43,40,3,0,0.229,2026-08-13T10:12:20+00:00,
14,14531,6446,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14531/6446.geojson,ok,200,615032,91,91,0,0,0.543,2026-08-13T10:12:20+00:00,
14,14531,6447,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14531/6447.geojson,ok,200,1021251,90,90,0,0,0.711,2026-08-13T10:12:21+00:00,
14,14531,6448,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14531/6448.geojson,ok,200,763146,101,93,8,0,0.535,2026-08-13T10:12:22+00:00,
14,14531,6449,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14531/6449.geojson,ok,200,605936,64,64,0,0,0.557,2026-08-13T10:12:23+00:00,
14,14531,6450,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14531/6450.geojson,ok,200,881463,94,94,0,0,0.749,2026-08-13T10:12:23+00:00,
14,14531,6451,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14531/6451.geojson,ok,200,743084,91,91,0,0,0.68,2026-08-13T10:12:24+00:00,
14,14531,6452,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14531/6452.geojson,ok,200,876205,112,112,0,0,0.67,2026-08-13T10:12:25+00:00,
14,14531,6453,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14531/6453.geojson,ok,200,410668,56,56,0,0,0.42,2026-08-13T10:12:26+00:00,
14,14531,6454,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14531/6454.geojson,ok,200,660420,114,110,4,0,0.84,2026-08-13T10:12:27+00:00,
14,14531,6455,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14531/6455.geojson,ok,200,397729,74,40,10,0,0.434,2026-08-13T10:12:28+00:00,
14,14532,6443,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14532/6443.geojson,ok,200,238726,38,3,0,0,0.254,2026-08-13T10:12:28+00:00,
14,14532,6444,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14532/6444.geojson,ok,200,401691,49,33,0,0,0.348,2026-08-13T10:12:29+00:00,
14,14532,6445,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14532/6445.geojson,ok,200,181063,15,15,0,0,0.213,2026-08-13T10:12:29+00:00,
14,14532,6446,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14532/6446.geojson,ok,200,199247,21,21,0,0,0.227,2026-08-13T10:12:30+00:00,
14,14532,6447,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14532/6447.geojson,ok,200,553142,59,59,0,0,0.643,2026-08-13T10:12:30+00:00,
14,14532,6448,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14532/6448.geojson,ok,200,708458,85,85,0,0,0.663,2026-08-13T10:12:31+00:00,
14,14532,6449,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14532/6449.geojson,ok,200,1298097,141,141,0,0,1.278,2026-08-13T10:12:32+00:00,
14,14532,6450,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14532/6450.geojson,ok,200,747054,99,99,0,0,0.625,2026-08-13T10:12:33+00:00,
14,14532,6451,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14532/6451.geojson,ok,200,618171,91,91,0,0,0.612,2026-08-13T10:12:34+00:00,
14,14532,6452,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14532/6452.geojson,ok,200,629217,103,103,0,0,0.519,2026-08-13T10:12:35+00:00,
14,14532,6453,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14532/6453.geojson,ok,200,424524,66,66,0,0,0.59,2026-08-13T10:12:36+00:00,
14,14532,6454,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14532/6454.geojson,ok,200,570114,93,91,2,0,0.515,2026-08-13T10:12:37+00:00,
14,14532,6455,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14532/6455.geojson,ok,200,422748,45,41,0,0,0.623,2026-08-13T10:12:37+00:00,
14,14532,6456,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14532/6456.geojson,ok,200,87052,19,2,0,0,0.151,2026-08-13T10:12:38+00:00,
14,14533,6445,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14533/6445.geojson,ok,200,71113,10,8,0,0,0.192,2026-08-13T10:12:38+00:00,
14,14533,6446,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14533/6446.geojson,ok,200,72063,14,14,0,0,0.161,2026-08-13T10:12:39+00:00,
14,14533,6447,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14533/6447.geojson,ok,200,13783,8,8,0,0,0.216,2026-08-13T10:12:39+00:00,
14,14533,6448,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14533/6448.geojson,ok,200,115771,21,21,0,0,0.225,2026-08-13T10:12:40+00:00,
14,14533,6449,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14533/6449.geojson,ok,200,418307,31,31,0,0,0.464,2026-08-13T10:12:40+00:00,
14,14533,6450,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14533/6450.geojson,ok,200,828560,105,105,0,0,0.826,2026-08-13T10:12:41+00:00,
14,14533,6451,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14533/6451.geojson,ok,200,747873,93,93,0,0,0.622,2026-08-13T10:12:42+00:00,
14,14533,6452,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14533/6452.geojson,ok,200,593388,80,80,0,0,0.448,2026-08-13T10:12:43+00:00,
14,14533,6453,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14533/6453.geojson,ok,200,661968,118,118,0,0,0.72,2026-08-13T10:12:43+00:00,
14,14533,6454,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14533/6454.geojson,ok,200,543527,105,102,3,0,0.596,2026-08-13T10:12:44+00:00,
14,14533,6455,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14533/6455.geojson,ok,200,320426,44,41,0,0,0.387,2026-08-13T10:12:45+00:00,
14,14533,6456,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14533/6456.geojson,ok,200,124494,19,4,0,0,0.506,2026-08-13T10:12:46+00:00,
14,14534,6445,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14534/6445.geojson,ok,200,63215,8,4,0,0,0.111,2026-08-13T10:12:46+00:00,
14,14534,6446,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14534/6446.geojson,ok,200,118713,24,24,0,0,0.196,2026-08-13T10:12:47+00:00,
14,14534,6447,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14534/6447.geojson,ok,200,25810,8,8,0,0,0.148,2026-08-13T10:12:47+00:00,
14,14534,6448,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14534/6448.geojson,ok,200,4027,4,4,0,0,0.098,2026-08-13T10:12:47+00:00,
14,14534,6449,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14534/6449.geojson,ok,200,95859,25,25,0,0,0.292,2026-08-13T10:12:48+00:00,
14,14534,6450,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14534/6450.geojson,ok,200,954789,167,167,0,0,1.402,2026-08-13T10:12:48+00:00,
14,14534,6451,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14534/6451.geojson,ok,200,749787,157,157,0,0,0.869,2026-08-13T10:12:50+00:00,
14,14534,6452,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14534/6452.geojson,ok,200,300762,55,55,0,0,0.344,2026-08-13T10:12:51+00:00,
14,14534,6453,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14534/6453.geojson,ok,200,1012169,178,178,0,0,0.982,2026-08-13T10:12:51+00:00,
14,14534,6454,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14534/6454.geojson,ok,200,409998,86,77,9,0,0.45,2026-08-13T10:12:53+00:00,
14,14534,6455,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14534/6455.geojson,ok,200,420820,66,66,0,0,0.358,2026-08-13T10:12:53+00:00,
14,14534,6456,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14534/6456.geojson,ok,200,215681,27,13,0,0,0.213,2026-08-13T10:12:54+00:00,
14,14535,6446,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14535/6446.geojson,ok,200,568042,55,23,3,0,0.7,2026-08-13T10:12:54+00:00,
14,14535,6447,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14535/6447.geojson,ok,200,492092,101,94,6,0,0.818,2026-08-13T10:12:55+00:00,
14,14535,6448,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14535/6448.geojson,ok,200,159310,19,18,1,0,0.323,2026-08-13T10:12:56+00:00,
14,14535,6449,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14535/6449.geojson,ok,200,273388,40,37,3,0,0.401,2026-08-13T10:12:57+00:00,
14,14535,6450,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14535/6450.geojson,ok,200,951830,100,100,0,0,1.085,2026-08-13T10:12:57+00:00,
14,14535,6451,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14535/6451.geojson,ok,200,1567499,139,139,0,0,1.668,2026-08-13T10:12:58+00:00,
14,14535,6452,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14535/6452.geojson,ok,200,360460,66,66,0,0,0.501,2026-08-13T10:13:00+00:00,
14,14535,6453,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14535/6453.geojson,ok,200,1006136,131,131,0,0,1.054,2026-08-13T10:13:01+00:00,
14,14535,6454,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14535/6454.geojson,ok,200,662799,97,97,0,0,0.892,2026-08-13T10:13:02+00:00,
14,14535,6455,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14535/6455.geojson,ok,200,646067,67,67,0,0,0.729,2026-08-13T10:13:03+00:00,
14,14535,6456,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14535/6456.geojson,ok,200,393566,70,54,2,0,1.12,2026-08-13T10:13:04+00:00,
14,14535,6457,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14535/6457.geojson,ok,200,53682,22,3,0,0,0.256,2026-08-13T10:13:06+00:00,
14,14536,6446,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14536/6446.geojson,ok,200,855046,15,4,0,0,2.016,2026-08-13T10:13:06+00:00,
14,14536,6447,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14536/6447.geojson,ok,200,764313,69,69,0,0,1.779,2026-08-13T10:13:08+00:00,
14,14536,6448,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14536/6448.geojson,ok,200,286972,28,28,0,0,0.717,2026-08-13T10:13:10+00:00,
14,14536,6449,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14536/6449.geojson,ok,200,211088,24,24,0,0,0.403,2026-08-13T10:13:11+00:00,
14,14536,6450,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14536/6450.geojson,ok,200,379774,36,36,0,0,0.571,2026-08-13T10:13:12+00:00,
14,14536,6451,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14536/6451.geojson,ok,200,1009166,99,99,0,0,1.154,2026-08-13T10:13:13+00:00,
14,14536,6452,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14536/6452.geojson,ok,200,1221806,151,151,0,0,1.149,2026-08-13T10:13:14+00:00,
14,14536,6453,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14536/6453.geojson,ok,200,704908,97,97,0,0,0.743,2026-08-13T10:13:15+00:00,
14,14536,6454,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14536/6454.geojson,ok,200,610804,112,112,0,0,0.574,2026-08-13T10:13:16+00:00,
14,14536,6455,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14536/6455.geojson,ok,200,651646,72,72,0,0,0.526,2026-08-13T10:13:17+00:00,
14,14536,6456,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14536/6456.geojson,ok,200,1181445,100,96,4,0,1.083,2026-08-13T10:13:18+00:00,
14,14536,6457,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14536/6457.geojson,ok,200,534408,108,76,13,0,0.393,2026-08-13T10:13:19+00:00,
14,14536,6458,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14536/6458.geojson,ok,200,170219,38,20,2,0,0.159,2026-08-13T10:13:20+00:00,
14,14537,6446,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14537/6446.geojson,ok,200,522028,38,4,0,0,0.431,2026-08-13T10:13:20+00:00,
14,14537,6447,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14537/6447.geojson,ok,200,811955,65,65,0,0,0.771,2026-08-13T10:13:21+00:00,
14,14537,6448,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14537/6448.geojson,ok,200,135247,27,27,0,0,0.156,2026-08-13T10:13:22+00:00,
14,14537,6449,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14537/6449.geojson,ok,200,128718,27,27,0,0,0.144,2026-08-13T10:13:22+00:00,
14,14537,6450,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14537/6450.geojson,ok,200,58315,24,24,0,0,0.098,2026-08-13T10:13:22+00:00,
14,14537,6451,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14537/6451.geojson,ok,200,699930,62,62,0,0,0.866,2026-08-13T10:13:23+00:00,
14,14537,6452,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14537/6452.geojson,ok,200,1372597,169,169,0,0,1.295,2026-08-13T10:13:24+00:00,
14,14537,6453,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14537/6453.geojson,ok,200,718070,125,125,0,0,0.647,2026-08-13T10:13:25+00:00,
14,14537,6454,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14537/6454.geojson,ok,200,570391,102,102,0,0,0.517,2026-08-13T10:13:26+00:00,
14,14537,6455,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14537/6455.geojson,ok,200,570468,55,55,0,0,0.463,2026-08-13T10:13:27+00:00,
14,14537,6456,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14537/6456.geojson,ok,200,799715,61,61,0,0,0.649,2026-08-13T10:13:27+00:00,
14,14537,6457,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14537/6457.geojson,ok,200,962214,108,108,0,0,0.669,2026-08-13T10:13:28+00:00,
14,14537,6458,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14537/6458.geojson,ok,200,504327,107,93,2,0,0.612,2026-08-13T10:13:29+00:00,
14,14537,6459,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14537/6459.geojson,ok,200,207567,47,22,1,0,0.335,2026-08-13T10:13:30+00:00,
14,14538,6446,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14538/6446.geojson,ok,200,650072,72,35,0,0,1.112,2026-08-13T10:13:30+00:00,
14,14538,6447,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14538/6447.geojson,ok,200,1128546,180,180,0,0,1.685,2026-08-13T10:13:32+00:00,
14,14538,6448,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14538/6448.geojson,ok,200,63606,17,17,0,0,0.207,2026-08-13T10:13:34+00:00,
14,14538,6449,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14538/6449.geojson,ok,200,92036,22,22,0,0,0.167,2026-08-13T10:13:34+00:00,
14,14538,6450,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14538/6450.geojson,ok,200,72283,22,22,0,0,0.11,2026-08-13T10:13:34+00:00,
14,14538,6451,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14538/6451.geojson,ok,200,346457,57,57,0,0,0.402,2026-08-13T10:13:35+00:00,
14,14538,6452,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14538/6452.geojson,ok,200,718014,136,136,0,0,0.933,2026-08-13T10:13:35+00:00,
14,14538,6453,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14538/6453.geojson,ok,200,827735,128,128,0,0,0.688,2026-08-13T10:13:37+00:00,
14,14538,6454,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14538/6454.geojson,ok,200,431326,54,54,0,0,0.367,2026-08-13T10:13:37+00:00,
14,14538,6455,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14538/6455.geojson,ok,200,507060,30,26,0,0,0.389,2026-08-13T10:13:38+00:00,
14,14538,6456,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14538/6456.geojson,ok,200,867541,102,102,0,0,0.586,2026-08-13T10:13:39+00:00,
14,14538,6457,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14538/6457.geojson,ok,200,682793,102,102,0,0,0.477,2026-08-13T10:13:39+00:00,
14,14538,6458,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14538/6458.geojson,ok,200,809891,118,118,0,0,0.619,2026-08-13T10:13:40+00:00,
14,14538,6459,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14538/6459.geojson,ok,200,740258,123,68,0,0,0.525,2026-08-13T10:13:41+00:00,
14,14538,6460,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14538/6460.geojson,ok,200,626338,128,50,7,0,0.434,2026-08-13T10:13:42+00:00,
14,14539,6446,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14539/6446.geojson,ok,200,509311,45,33,0,0,0.285,2026-08-13T10:13:42+00:00,
14,14539,6447,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14539/6447.geojson,ok,200,404711,51,51,0,0,0.57,2026-08-13T10:13:43+00:00,
14,14539,6448,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14539/6448.geojson,ok,200,81056,24,24,0,0,0.079,2026-08-13T10:13:43+00:00,
14,14539,6449,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14539/6449.geojson,ok,200,130015,26,26,0,0,0.1,2026-08-13T10:13:44+00:00,
14,14539,6450,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14539/6450.geojson,ok,200,326414,44,44,0,0,0.252,2026-08-13T10:13:44+00:00,
14,14539,6451,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14539/6451.geojson,ok,200,96064,35,35,0,0,0.078,2026-08-13T10:13:45+00:00,
14,14539,6452,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14539/6452.geojson,ok,200,438264,96,96,0,0,0.334,2026-08-13T10:13:45+00:00,
14,14539,6453,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14539/6453.geojson,ok,200,835042,113,113,0,0,0.533,2026-08-13T10:13:45+00:00,
14,14539,6454,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14539/6454.geojson,ok,200,463579,31,31,0,0,0.788,2026-08-13T10:13:46+00:00,
14,14539,6455,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14539/6455.geojson,ok,200,619918,48,23,0,0,0.821,2026-08-13T10:13:47+00:00,
14,14539,6456,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14539/6456.geojson,ok,200,537048,74,62,0,0,0.959,2026-08-13T10:13:48+00:00,
14,14539,6457,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14539/6457.geojson,ok,200,861057,116,100,0,0,1.093,2026-08-13T10:13:49+00:00,
14,14539,6458,https://cyberjapandata.gsi.go.jp/xyz/experimental_landformclassification1/14/14539/6458.geojson,ok,200,765500,99,64,0,0,0.819,2026-08-13T10:13:51+00:00,
