place_id,Pa,Jo,Ya,Ko,Na,He,Me,JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,gsi_landform_code,gsi_landform_class,gsi_landform_match_status,gsi_landform_zoom,gsi_landform_source,watershed_mesh_code_100m,watershed_first_mesh_code,watersystem_code,watersystem_name,river_code,river_name,unit_basin_code,w07_match_status,w07_source_year,w07_source_id,watersystem_unit_id,watersystem_unit_label,basin_unit_id,basin_unit_label,landscape_unit_id,landscape_unit_label,sequence_string_7digit,sequence_display,sequence_phases
13204005400,0,1,0,0,0,0,0,13204005400,13204,54,かんだじょうすいげんいせき,神田上水源遺跡,三鷹市 井の頭二丁目 井の頭三丁目,[縄文時代（中期）][近世],包蔵地,NA,縄文土器 石鏃 石器 須恵器 カワラケ 陶磁器 土製玩具,139.5816616,35.69245659,10314,台地・段丘,matched,14,GSI experimental_landformclassification1,5339443605,5339,830304,荒川,8303040044,神田川,70,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_70,荒川 / basin 70,B_830304_70_LF_10314,荒川 / basin 70 / 台地・段丘,0100000,seq_0100000,Jo
13204005500,0,1,0,0,0,0,0,13204005500,13204,55,たまがわどおりひがしいせき,玉川通東遺跡,三鷹市 井の頭一丁目,[縄文時代（早期〜中期）][近世],包蔵地,[時代不明]土坑 溝状遺構,縄文土器 陶磁器 土製玩具,139.5885967,35.68763263,10314,台地・段丘,matched,14,GSI experimental_landformclassification1,5339442750,5339,unknown,unknown,unknown,unknown,0,matched,2009,W07,WS_unknown,unknown / unknown,B_unknown_0,unknown / basin 0,B_unknown_0_LF_10314,unknown / basin 0 / 台地・段丘,0100000,seq_0100000,Jo
13205000100,0,1,0,0,0,0,0,13205000100,13205,1,NA,青梅市No.1遺跡,青梅市 成木七丁目,[縄文時代],包蔵地,NA,縄文土器　剥片,139.1708514,35.8456117,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339611346,5339,830304,荒川,8303040154,成木川,194,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_194,荒川 / basin 194,NA,NA,0100000,seq_0100000,Jo
13205000200,0,1,0,0,0,0,0,13205000200,13205,2,たかっと（えぬ-1）いせき,高土戸(N-1)遺跡,青梅市 成木七丁目,[縄文時代（早期〜前期）],包蔵地,NA,縄文土器　掻器,139.2172343,35.83720669,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339610743,5339,830304,荒川,8303040154,成木川,194,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_194,荒川 / basin 194,NA,NA,0100000,seq_0100000,Jo
13205000300,0,1,0,0,1,1,0,13205000300,13205,3,NA,青梅市No.3遺跡,青梅市 成木六丁目,[縄文時代（晩期）][奈良時代][平安時代],包蔵地,NA,縄文土器　土師器,139.2304866,35.83044308,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339519864,5339,830304,荒川,8303040154,成木川,194,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_194,荒川 / basin 194,NA,NA,0100110,seq_0100110,Jo-Na-He
13205000400,0,1,0,0,0,0,0,13205000400,13205,4,きゅうどういせき,久道遺跡,青梅市 成木四丁目,[縄文時代（中期）],包蔵地,NA,縄文土器,139.247278,35.82588881,10304,台地・段丘,matched,14,GSI experimental_landformclassification1,5339519917,5339,830304,荒川,8303040154,成木川,194,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_194,荒川 / basin 194,B_830304_194_LF_10304,荒川 / basin 194 / 台地・段丘,0100000,seq_0100000,Jo
13205000600,0,1,0,0,0,0,0,13205000600,13205,6,くりだいらいせき,栗平遺跡,青梅市 成木八丁目,[縄文時代（中期）],包蔵地,NA,縄文土器,139.2320315,35.81103972,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339517835,5339,830304,荒川,8303040158,北小曽木川,167,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_167,荒川 / basin 167,NA,NA,0100000,seq_0100000,Jo
13205000700,0,1,0,0,0,0,0,13205000700,13205,7,えびさわ（えぬ-3）いせき,蜆沢(N-3)遺跡,青梅市 成木八丁目,[縄文時代（前期）],包蔵地,NA,縄文土器,139.2438761,35.82108997,NA,NA,no_feature_match,14,GSI experimental_landformclassification1,5339518955,5339,830304,荒川,8303040158,北小曽木川,167,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_167,荒川 / basin 167,NA,NA,0100000,seq_0100000,Jo
13205000800,0,1,0,0,0,0,0,13205000800,13205,8,きゅうどう（えぬ-2）いせき,久道(N-2)遺跡,青梅市 成木四丁目,[縄文時代（中期）],包蔵地,NA,縄文土器,139.2486513,35.82460832,10101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339518998,5339,830304,荒川,8303040154,成木川,194,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_194,荒川 / basin 194,B_830304_194_LF_10101,荒川 / basin 194 / 山地斜面等,0100000,seq_0100000,Jo
13205000900,1,1,0,0,1,1,0,13205000900,13205,9,こなかおいせき,小中尾遺跡,青梅市 成木二丁目,[旧石器時代][縄文時代（早期〜後期）][奈良時代][平安時代],集落,[縄文時代]堅穴状遺構,尖頭器　掻器　縄文土器　打斧　石鏃　けつ状耳飾　須恵器,139.2674997,35.83373834,10302,台地・段丘,matched,14,GSI experimental_landformclassification1,5339620103,5339,830304,荒川,8303040154,成木川,161,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_161,荒川 / basin 161,B_830304_161_LF_10302,荒川 / basin 161 / 台地・段丘,1100110,seq_1100110,Pa-Jo-Na-He
13205001000,0,1,0,0,0,1,1,13205001000,13205,10,なかざと（あんらくじまえ）（えぬ-5）いせき,中里（安楽寺前）(N-5)遺跡,青梅市 成木一丁目,[縄文時代（前期）][平安時代][中世][近世],包蔵地,[中世]溝,縄文土器　土師器　須恵器　陶磁器（白磁・青磁）　木製品（杭）,139.2756708,35.8382473,10302,台地・段丘,matched,14,GSI experimental_landformclassification1,5339620250,5339,830304,荒川,8303040154,成木川,161,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_161,荒川 / basin 161,B_830304_161_LF_10302,荒川 / basin 161 / 台地・段丘,0100011,seq_0100011,Jo-He-Me
13205001100,0,1,0,0,0,0,0,13205001100,13205,11,なかざと（えぬ-5）いせき,中里(N-5)遺跡,青梅市 成木一丁目,[縄文時代（早期）],包蔵地,NA,縄文土器,139.2766321,35.83933275,10302,台地・段丘,matched,14,GSI experimental_landformclassification1,5339620271,5339,830304,荒川,8303040154,成木川,161,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_161,荒川 / basin 161,B_830304_161_LF_10302,荒川 / basin 161 / 台地・段丘,0100000,seq_0100000,Jo
13205001200,0,1,0,0,0,0,0,13205001200,13205,12,かみとちやいせき,上栃谷遺跡,青梅市 黒沢三丁目,[縄文時代],包蔵地,NA,NA,139.2547281,35.80214066,3030101,氾濫平野・海岸平野,matched,14,GSI experimental_landformclassification1,5339526023,5339,830304,荒川,8303040155,黒沢川,139,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_139,荒川 / basin 139,B_830304_139_LF_3030101,荒川 / basin 139 / 氾濫平野・海岸平野,0100000,seq_0100000,Jo
13205001300,0,1,0,0,0,0,0,13205001300,13205,13,えぬ-15いせき,N-15遺跡,青梅市 黒沢一丁目,[縄文時代（中期）],包蔵地,NA,縄文土器　剥片,139.2679117,35.81656301,10701,氾濫平野・海岸平野,matched,14,GSI experimental_landformclassification1,5339527194,5339,830304,荒川,8303040155,黒沢川,139,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_139,荒川 / basin 139,B_830304_139_LF_10701,荒川 / basin 139 / 氾濫平野・海岸平野,0100000,seq_0100000,Jo
13205001400,0,1,0,0,0,0,0,13205001400,13205,14,ちょうじゃくぼ（えぬ-16）いせき,長者窪(N-16)遺跡,青梅市 小曽木二丁目,[縄文時代（中期〜後期）],包蔵地,NA,縄文土器　石斧　玉斧,139.2740267,35.80870727,10101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339527109,5339,830304,荒川,8303040155,黒沢川,139,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_139,荒川 / basin 139,B_830304_139_LF_10101,荒川 / basin 139 / 山地斜面等,0100000,seq_0100000,Jo
13205001500,0,1,0,0,0,0,0,13205001500,13205,15,ほとざわ（えぬ-14)いせき,ホト沢(N-14)遺跡,青梅市 小曽木三丁目,[縄文時代（中期）],包蔵地,NA,縄文土器,139.2740572,35.8189572,10302,台地・段丘,matched,14,GSI experimental_landformclassification1,5339528129,5339,830304,荒川,8303040155,黒沢川,139,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_139,荒川 / basin 139,B_830304_139_LF_10302,荒川 / basin 139 / 台地・段丘,0100000,seq_0100000,Jo
13205001600,0,1,0,0,0,0,0,13205001600,13205,16,えぬ-13いせき,N-13遺跡,青梅市 小曽木四丁目,[縄文時代（中期）],包蔵地,NA,縄文土器,139.2799623,35.82043266,10302,台地・段丘,matched,14,GSI experimental_landformclassification1,5339528243,5339,830304,荒川,8303040155,黒沢川,139,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_139,荒川 / basin 139,B_830304_139_LF_10302,荒川 / basin 139 / 台地・段丘,0100000,seq_0100000,Jo
13205001700,0,1,0,0,0,0,0,13205001700,13205,17,こむし（えぬ-12）いせき,古武士(N-12)遺跡,青梅市 小曽木四丁目,[縄文時代（中期）],包蔵地,NA,縄文土器,139.2825029,35.81965318,10302,台地・段丘,matched,14,GSI experimental_landformclassification1,5339528236,5339,830304,荒川,8303040155,黒沢川,139,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_139,荒川 / basin 139,B_830304_139_LF_10302,荒川 / basin 139 / 台地・段丘,0100000,seq_0100000,Jo
13205001800,0,1,0,0,0,0,0,13205001800,13205,18,いわくら（N-11)いせき,岩蔵(N-11)遺跡,青梅市 小曽木五丁目,[縄文時代（前期〜後期）],集落,※遺跡範囲のすべてが市指定史跡岩蔵住居跡となっています。 　 [縄文時代]住居,縄文土器,139.2878931,35.823467,10101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339528380,5339,830304,荒川,8303040155,黒沢川,139,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_139,荒川 / basin 139,B_830304_139_LF_10101,荒川 / basin 139 / 山地斜面等,0100000,seq_0100000,Jo
13205001900,0,1,0,0,0,0,0,13205001900,13205,19,こぶいち（えぬ-10）いせき,小布市(N-10)遺跡,青梅市 小曽木一丁目,[縄文時代（前期〜中期）],包蔵地,NA,縄文土器,139.2927339,35.82380105,10101,山地斜面等,matched,14,GSI experimental_landformclassification1,5339528384,5339,830304,荒川,8303040155,黒沢川,139,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_139,荒川 / basin 139,B_830304_139_LF_10101,荒川 / basin 139 / 山地斜面等,0100000,seq_0100000,Jo
13205002000,0,1,0,0,0,0,0,13205002000,13205,20,えぬ-9いせき,N-9遺跡,青梅市 小曽木四丁目,[縄文時代（前期）],包蔵地,NA,縄文土器　剥片,139.2880991,35.82577747,10302,台地・段丘,matched,14,GSI experimental_landformclassification1,5339529300,5339,830304,荒川,8303040155,黒沢川,139,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_139,荒川 / basin 139,B_830304_139_LF_10302,荒川 / basin 139 / 台地・段丘,0100000,seq_0100000,Jo
13205002100,0,1,0,0,0,0,0,13205002100,13205,21,おおしょ（えぬ-8）いせき,大所(N-8)遺跡,青梅市 富岡三丁目,[縄文時代（中期）],包蔵地,NA,縄文土器,139.2884081,35.82658473,10302,台地・段丘,matched,14,GSI experimental_landformclassification1,5339529310,5339,830304,荒川,8303040155,黒沢川,139,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_139,荒川 / basin 139,B_830304_139_LF_10302,荒川 / basin 139 / 台地・段丘,0100000,seq_0100000,Jo
13205002200,0,1,0,0,0,0,0,13205002200,13205,22,えぬ-18遺跡,N-18遺跡,青梅市 富岡二丁目,[縄文時代（中期〜後期）],包蔵地,NA,縄文土器,139.2931116,35.83101058,10304,台地・段丘,matched,14,GSI experimental_landformclassification1,5339529374,5339,830304,荒川,8303040155,黒沢川,139,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_139,荒川 / basin 139,B_830304_139_LF_10304,荒川 / basin 139 / 台地・段丘,0100000,seq_0100000,Jo
13205002300,0,1,0,0,0,0,0,13205002300,13205,23,えぬ-7いせき,N-7遺跡,青梅市 富岡一丁目,[縄文時代（中期〜後期）],包蔵地,NA,縄文土器　打斧　掻器,139.2927683,35.83315383,10304,台地・段丘,matched,14,GSI experimental_landformclassification1,5339529394,5339,830304,荒川,8303040154,成木川,158,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_158,荒川 / basin 158,B_830304_158_LF_10304,荒川 / basin 158 / 台地・段丘,0100000,seq_0100000,Jo
13205002400,0,1,0,0,0,0,0,13205002400,13205,24,えぬ-6遺跡,N-6遺跡,青梅市 富岡二丁目,[縄文時代（中期）],包蔵地,NA,縄文土器　石斧,139.2888201,35.83607635,10302,台地・段丘,matched,14,GSI experimental_landformclassification1,5339620331,5339,830304,荒川,8303040154,成木川,158,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_158,荒川 / basin 158,B_830304_158_LF_10302,荒川 / basin 158 / 台地・段丘,0100000,seq_0100000,Jo
13205002500,0,1,0,0,0,0,0,13205002500,13205,25,かんのくら（てぃー-1）いせき,神の倉(T-1)遺跡,青梅市 御岳二丁目,[縄文時代（中期）],包蔵地,NA,縄文土器　石鏃　剥片,139.174501,35.80592544,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339516379,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100000,seq_0100000,Jo
13205002600,0,1,0,0,0,0,0,13205002600,13205,26,よこおはら（てぃー-2）いせき,横尾原(T-2)遺跡,青梅市 御岳,[縄文時代（前期〜中期）],包蔵地,NA,縄文土器　石斧　剥片,139.1774192,35.80055145,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339516401,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100000,seq_0100000,Jo
13205002700,0,1,0,0,0,1,0,13205002700,13205,27,てぃー-3いせき,T-3遺跡,青梅市 沢井三丁目,[縄文時代（前期）][平安時代],包蔵地,NA,縄文土器　土師器,139.1838394,35.80520151,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339516467,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100010,seq_0100010,Jo-He
13205002800,0,1,0,0,0,1,0,13205002800,13205,28,よこおす（てぃー-4）いせき,横尾子(T-4)遺跡,青梅市 沢井三丁目,[縄文時代（早期〜後期）][平安時代],包蔵地,NA,縄文土器　石鏃　土師器,139.184938,35.80715055,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339516487,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100010,seq_0100010,Jo-He
13205002900,0,1,0,0,0,0,0,13205002900,13205,29,てぃー-5いせき,T-5遺跡,青梅市 沢井三丁目,[縄文時代（中期）],包蔵地,NA,縄文土器　剥片,139.1867919,35.80670506,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339516489,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100000,seq_0100000,Jo
13205003000,0,1,0,0,0,0,0,13205003000,13205,30,おおだいらいせき,大平遺跡,青梅市 沢井二丁目,[縄文時代（前期〜中期）],集落,[縄文時代]住居　土坑　石器製作址,縄文土器　石斧　石皿　石棒,139.1933151,35.8058976,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339516574,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100000,seq_0100000,Jo
13205003100,0,1,0,0,0,0,0,13205003100,13205,31,てぃー-7いせき,T-7遺跡,青梅市 沢井一丁目,[縄文時代（早期〜前期・後期）],包蔵地,NA,縄文土器　石斧　石鏃　剥片　石器,139.2068763,35.80684428,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339516685,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100000,seq_0100000,Jo
13205003200,0,0,0,0,0,0,1,13205003200,13205,32,よろいづか,鎧塚,青梅市 沢井一丁目,[中世],塚,※遺跡範囲のすべてが青梅市指定史跡鎧塚となっています。,NA,139.2082496,35.80701134,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339516686,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0000001,seq_0000001,Me
13205003300,0,1,0,0,1,1,0,13205003300,13205,33,さくらばしはら（てぃー-9）いせき,桜橋原(T-9)遺跡,青梅市 二俣尾五丁目,[縄文時代（早期〜中期）][奈良時代][平安時代],集落,[縄文時代]住居　土坑　ピット群,縄文土器　石斧　礫器　石鏃　石皿　土師器　須恵器,139.2106872,35.80762389,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339516698,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100110,seq_0100110,Jo-Na-He
13205003400,0,1,0,0,1,1,0,13205003400,13205,34,みねのいで（てぃー-8）遺跡,峰之出(T-8)遺跡,青梅市 二俣尾五丁目,[縄文時代（前期〜中期）][奈良時代][平安時代],包蔵地,NA,縄文土器　石斧　石鏃　土師器　須恵器,139.2107559,35.81118771,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339517638,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100110,seq_0100110,Jo-Na-He
13205003500,0,0,0,0,0,0,1,13205003500,13205,35,からかいじょうあと,辛垣城跡,青梅市 二俣尾辛垣山,[中世],城館,[中世]石垣　空堀　土塁,陶磁器（古瀬戸・青磁）　鉄砲弾,139.2205749,35.81180022,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339517746,5339,830304,荒川,8303040158,北小曽木川,167,matched,2009,W07,WS_830304,830304 / 荒川,B_830304_167,荒川 / basin 167,NA,NA,0000001,seq_0000001,Me
13205003600,0,0,0,0,0,0,1,13205003600,13205,36,こやしき,古屋敷,青梅市 二俣尾四丁目,[中世],城館,NA,NA,139.215631,35.80559132,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339516762,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0000001,seq_0000001,Me
13205003700,0,1,0,0,0,0,0,13205003700,13205,37,てぃー-15いせき,T-15遺跡,青梅市 二俣尾四丁目,[縄文時代（中期）],包蔵地,NA,縄文土器　石鏃　剥片　土師器　須恵器,139.2154937,35.80509013,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339516762,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100000,seq_0100000,Jo
13205003800,0,1,0,0,0,1,0,13205003800,13205,38,にしじょう（てぃー-14）いせき,西城(T-14)遺跡,青梅市 二俣尾四丁目,[縄文時代（早期〜後期）][平安時代],包蔵地,NA,縄文土器　石斧　礫器　石鏃　スクレイパー　剥片　打製石斧　石皿　磨石　凹石　須恵器片,139.2144294,35.80289044,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339516731,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100010,seq_0100010,Jo-He
13205003900,0,0,0,0,0,0,1,13205003900,13205,39,ますがたやまじょうあと,枡形山城跡,青梅市 二俣尾,[中世],城館,NA,NA,139.2233215,35.80600897,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339516778,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0000001,seq_0000001,Me
13205004000,0,1,0,0,1,1,0,13205004000,13205,40,かみおいばら（てぃー-16）いせき,上生原(T-16)遺跡,青梅市 二俣尾三丁目,[縄文時代（前期〜後期）][奈良時代][平安時代],集落,[縄文時代]炉　土坑,縄文土器　土師器　須恵器,139.2174163,35.80102482,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339516713,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100110,seq_0100110,Jo-Na-He
13205004100,0,1,0,0,0,0,0,13205004100,13205,41,なかじゅく（てぃー-17）いせき,中宿(T-17)遺跡,青梅市 二俣尾三丁目,[縄文時代（中期〜後期）],包蔵地,[縄文時代]遺物包含層　住居跡　土坑　配石,縄文土器　打製石斧　磨石　剥片　異形土器　耳飾　土偶　石棒　石剣　磨製石斧　石核　石鏃　石錘　動物遺体,139.2191329,35.80069068,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339516705,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100000,seq_0100000,Jo
13205004200,0,1,0,0,0,0,0,13205004200,13205,42,NA,青梅市No.42遺跡,青梅市 二俣尾三丁目,[縄文時代],包蔵地,NA,石核　須恵器,139.2203002,35.8014425,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339516716,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100000,seq_0100000,Jo
13205004300,0,1,0,0,0,0,0,13205004300,13205,43,てぃー-18いせき,T-18遺跡,青梅市 二俣尾二丁目,[縄文時代（中期）],包蔵地,NA,縄文土器　石斧　石鏃　剥片,139.2200942,35.79927055,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339515796,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100000,seq_0100000,Jo
13205004400,0,1,0,0,0,0,0,13205004400,13205,44,たきふりはた（てぃー-19）いせき,滝振畑(T-19)遺跡,青梅市 二俣尾二丁目,[縄文時代（前期〜中期）],集落,[縄文時代]住居　集石　土坑,縄文土器　打斧　磨斧　礫器　石鏃　剥片　炭化物,139.2200599,35.79751624,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339515776,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100000,seq_0100000,Jo
13205004500,0,1,0,0,0,0,0,13205004500,13205,45,しもじゅく（てぃー-20）いせき,下宿(T-20)遺跡,青梅市 二俣尾二丁目,[縄文時代（中期）],包蔵地,[縄文時代]炉,縄文土器　石斧　石匙　石皿,139.2234245,35.79863009,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339515788,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100000,seq_0100000,Jo
13205004600,0,1,0,0,0,0,0,13205004600,13205,46,てぃー-21いせき,T-21遺跡,青梅市 二俣尾一丁目,[縄文時代（後期）],包蔵地,NA,縄文土器,139.2241454,35.79670868,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339515769,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100000,seq_0100000,Jo
13205004700,0,1,0,0,1,1,0,13205004700,13205,47,にしかいと（てぃー-10）いせき,西改戸(T-10)遺跡,青梅市 柚木町三丁目,[縄文時代（中期）][奈良時代][平安時代],集落,[平安時代]住居,縄文土器　土師器　須恵器,139.2088676,35.80308535,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339516637,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100110,seq_0100110,Jo-Na-He
13205004800,0,1,0,0,0,0,0,13205004800,13205,48,おおぶね（てぃー-11）いせき,大船(T-11)遺跡,青梅市 柚木町二丁目,[縄文時代（中期〜後期）],集落,[縄文時代]敷石住居跡　屋外炉　土坑　配石　集石　ピット　単独埋甕,縄文土器　打斧　石鏃　打製石斧　石匙　石棒　土偶　ミニチュア土器,139.2114082,35.80130327,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339516619,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100000,seq_0100000,Jo
13205004900,0,1,0,0,0,0,0,13205004900,13205,49,てぃー-12いせき,T-12遺跡,青梅市 柚木町二丁目,[縄文時代（前期）],包蔵地,NA,縄文土器,139.2135711,35.80018946,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339516700,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100000,seq_0100000,Jo
13205005000,0,1,0,0,1,1,0,13205005000,13205,50,てぃー-13いせき,T-13遺跡,青梅市 柚木町二丁目,[縄文時代（中期）][奈良時代][平安時代],包蔵地,NA,縄文土器　土師器　須恵器,139.2146354,35.79935408,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339515791,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100110,seq_0100110,Jo-Na-He
13205005100,0,1,0,0,1,1,0,13205005100,13205,51,てぃー-22いせき,T-22遺跡,青梅市 柚木町一丁目,[縄文時代（前期）][奈良時代][平安時代],包蔵地,NA,縄文土器　須恵器,139.2125068,35.79300497,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339515710,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100110,seq_0100110,Jo-Na-He
13205005200,0,1,0,0,0,0,0,13205005200,13205,52,やまのかみと（てぃー-23）いせき,山の神戸(T-23)遺跡,青梅市 梅郷六丁目,[縄文時代（中期〜後期）],包蔵地,NA,縄文土器　石斧　石皿　磨石　石棒　剥片　打製石斧　礫器,139.2141891,35.79216952,NA,NA,tile_download_failed,14,GSI experimental_landformclassification1,5339515701,5339,830305,多摩川,8303050001,多摩川,46,matched,2009,W07,WS_830305,830305 / 多摩川,B_830305_46,多摩川 / basin 46,NA,NA,0100000,seq_0100000,Jo
