scheme,group_id,group_label,activity_domain,phase_pair,phase_pair_order,transition,n_places,active_total_places,active_transition_composition
watershed_x_landform,B_830304_44_LF_3030101,荒川 / basin 44 / 氾濫平野・海岸平野,all_land_use,Ko->Na,4,drop,1,1,1
watershed_x_landform,B_830304_44_LF_3030101,荒川 / basin 44 / 氾濫平野・海岸平野,all_land_use,Ko->Na,4,new,0,1,0
watershed_x_landform,B_830304_44_LF_3030101,荒川 / basin 44 / 氾濫平野・海岸平野,all_land_use,Na->He,5,continue,0,1,0
watershed_x_landform,B_830304_44_LF_3030101,荒川 / basin 44 / 氾濫平野・海岸平野,all_land_use,Na->He,5,drop,0,1,0
watershed_x_landform,B_830304_44_LF_3030101,荒川 / basin 44 / 氾濫平野・海岸平野,all_land_use,Na->He,5,new,1,1,1
watershed_x_landform,B_830304_44_LF_3030101,荒川 / basin 44 / 氾濫平野・海岸平野,all_land_use,Pa->Jo,1,continue,0,1,0
watershed_x_landform,B_830304_44_LF_3030101,荒川 / basin 44 / 氾濫平野・海岸平野,all_land_use,Pa->Jo,1,drop,0,1,0
watershed_x_landform,B_830304_44_LF_3030101,荒川 / basin 44 / 氾濫平野・海岸平野,all_land_use,Pa->Jo,1,new,1,1,1
watershed_x_landform,B_830304_44_LF_3030101,荒川 / basin 44 / 氾濫平野・海岸平野,all_land_use,Ya->Ko,3,continue,1,1,1
watershed_x_landform,B_830304_44_LF_3030101,荒川 / basin 44 / 氾濫平野・海岸平野,all_land_use,Ya->Ko,3,drop,0,1,0
watershed_x_landform,B_830304_44_LF_3030101,荒川 / basin 44 / 氾濫平野・海岸平野,all_land_use,Ya->Ko,3,new,0,1,0
watershed_x_landform,B_830304_47_LF_10101,荒川 / basin 47 / 山地斜面等,all_land_use,He->Me,6,continue,1,4,0.25
watershed_x_landform,B_830304_47_LF_10101,荒川 / basin 47 / 山地斜面等,all_land_use,He->Me,6,drop,2,4,0.5
watershed_x_landform,B_830304_47_LF_10101,荒川 / basin 47 / 山地斜面等,all_land_use,He->Me,6,new,1,4,0.25
watershed_x_landform,B_830304_47_LF_10101,荒川 / basin 47 / 山地斜面等,all_land_use,Jo->Ya,2,continue,2,16,0.125
watershed_x_landform,B_830304_47_LF_10101,荒川 / basin 47 / 山地斜面等,all_land_use,Jo->Ya,2,drop,14,16,0.875
watershed_x_landform,B_830304_47_LF_10101,荒川 / basin 47 / 山地斜面等,all_land_use,Jo->Ya,2,new,0,16,0
watershed_x_landform,B_830304_47_LF_10101,荒川 / basin 47 / 山地斜面等,all_land_use,Ko->Na,4,continue,1,3,0.3333333333333333
watershed_x_landform,B_830304_47_LF_10101,荒川 / basin 47 / 山地斜面等,all_land_use,Ko->Na,4,drop,1,3,0.3333333333333333
watershed_x_landform,B_830304_47_LF_10101,荒川 / basin 47 / 山地斜面等,all_land_use,Ko->Na,4,new,1,3,0.3333333333333333
watershed_x_landform,B_830304_47_LF_10101,荒川 / basin 47 / 山地斜面等,all_land_use,Na->He,5,continue,2,3,0.6666666666666666
watershed_x_landform,B_830304_47_LF_10101,荒川 / basin 47 / 山地斜面等,all_land_use,Na->He,5,drop,0,3,0
watershed_x_landform,B_830304_47_LF_10101,荒川 / basin 47 / 山地斜面等,all_land_use,Na->He,5,new,1,3,0.3333333333333333
watershed_x_landform,B_830304_47_LF_10101,荒川 / basin 47 / 山地斜面等,all_land_use,Pa->Jo,1,continue,8,17,0.47058823529411764
watershed_x_landform,B_830304_47_LF_10101,荒川 / basin 47 / 山地斜面等,all_land_use,Pa->Jo,1,drop,1,17,0.058823529411764705
watershed_x_landform,B_830304_47_LF_10101,荒川 / basin 47 / 山地斜面等,all_land_use,Pa->Jo,1,new,8,17,0.47058823529411764
watershed_x_landform,B_830304_47_LF_10101,荒川 / basin 47 / 山地斜面等,all_land_use,Ya->Ko,3,continue,1,3,0.3333333333333333
watershed_x_landform,B_830304_47_LF_10101,荒川 / basin 47 / 山地斜面等,all_land_use,Ya->Ko,3,drop,1,3,0.3333333333333333
watershed_x_landform,B_830304_47_LF_10101,荒川 / basin 47 / 山地斜面等,all_land_use,Ya->Ko,3,new,1,3,0.3333333333333333
watershed_x_landform,B_830304_47_LF_10314,荒川 / basin 47 / 台地・段丘,all_land_use,He->Me,6,continue,3,14,0.21428571428571427
watershed_x_landform,B_830304_47_LF_10314,荒川 / basin 47 / 台地・段丘,all_land_use,He->Me,6,drop,8,14,0.5714285714285714
watershed_x_landform,B_830304_47_LF_10314,荒川 / basin 47 / 台地・段丘,all_land_use,He->Me,6,new,3,14,0.21428571428571427
watershed_x_landform,B_830304_47_LF_10314,荒川 / basin 47 / 台地・段丘,all_land_use,Jo->Ya,2,continue,13,37,0.35135135135135137
watershed_x_landform,B_830304_47_LF_10314,荒川 / basin 47 / 台地・段丘,all_land_use,Jo->Ya,2,drop,23,37,0.6216216216216216
watershed_x_landform,B_830304_47_LF_10314,荒川 / basin 47 / 台地・段丘,all_land_use,Jo->Ya,2,new,1,37,0.02702702702702703
watershed_x_landform,B_830304_47_LF_10314,荒川 / basin 47 / 台地・段丘,all_land_use,Ko->Na,4,continue,3,12,0.25
watershed_x_landform,B_830304_47_LF_10314,荒川 / basin 47 / 台地・段丘,all_land_use,Ko->Na,4,drop,6,12,0.5
watershed_x_landform,B_830304_47_LF_10314,荒川 / basin 47 / 台地・段丘,all_land_use,Ko->Na,4,new,3,12,0.25
watershed_x_landform,B_830304_47_LF_10314,荒川 / basin 47 / 台地・段丘,all_land_use,Na->He,5,continue,6,11,0.5454545454545454
watershed_x_landform,B_830304_47_LF_10314,荒川 / basin 47 / 台地・段丘,all_land_use,Na->He,5,drop,0,11,0
watershed_x_landform,B_830304_47_LF_10314,荒川 / basin 47 / 台地・段丘,all_land_use,Na->He,5,new,5,11,0.45454545454545453
watershed_x_landform,B_830304_47_LF_10314,荒川 / basin 47 / 台地・段丘,all_land_use,Pa->Jo,1,continue,23,38,0.6052631578947368
watershed_x_landform,B_830304_47_LF_10314,荒川 / basin 47 / 台地・段丘,all_land_use,Pa->Jo,1,drop,2,38,0.05263157894736842
watershed_x_landform,B_830304_47_LF_10314,荒川 / basin 47 / 台地・段丘,all_land_use,Pa->Jo,1,new,13,38,0.34210526315789475
watershed_x_landform,B_830304_47_LF_10314,荒川 / basin 47 / 台地・段丘,all_land_use,Ya->Ko,3,continue,7,16,0.4375
watershed_x_landform,B_830304_47_LF_10314,荒川 / basin 47 / 台地・段丘,all_land_use,Ya->Ko,3,drop,7,16,0.4375
watershed_x_landform,B_830304_47_LF_10314,荒川 / basin 47 / 台地・段丘,all_land_use,Ya->Ko,3,new,2,16,0.125
watershed_x_landform,B_830304_47_LF_10601,荒川 / basin 47 / 凹地・浅い谷,all_land_use,Jo->Ya,2,continue,0,3,0
watershed_x_landform,B_830304_47_LF_10601,荒川 / basin 47 / 凹地・浅い谷,all_land_use,Jo->Ya,2,drop,3,3,1
watershed_x_landform,B_830304_47_LF_10601,荒川 / basin 47 / 凹地・浅い谷,all_land_use,Jo->Ya,2,new,0,3,0
watershed_x_landform,B_830304_47_LF_10601,荒川 / basin 47 / 凹地・浅い谷,all_land_use,Pa->Jo,1,continue,3,3,1
watershed_x_landform,B_830304_47_LF_10601,荒川 / basin 47 / 凹地・浅い谷,all_land_use,Pa->Jo,1,drop,0,3,0
watershed_x_landform,B_830304_47_LF_10601,荒川 / basin 47 / 凹地・浅い谷,all_land_use,Pa->Jo,1,new,0,3,0
watershed_x_landform,B_830304_47_LF_10701,荒川 / basin 47 / 氾濫平野・海岸平野,all_land_use,Jo->Ya,2,continue,1,3,0.3333333333333333
watershed_x_landform,B_830304_47_LF_10701,荒川 / basin 47 / 氾濫平野・海岸平野,all_land_use,Jo->Ya,2,drop,2,3,0.6666666666666666
watershed_x_landform,B_830304_47_LF_10701,荒川 / basin 47 / 氾濫平野・海岸平野,all_land_use,Jo->Ya,2,new,0,3,0
watershed_x_landform,B_830304_47_LF_10701,荒川 / basin 47 / 氾濫平野・海岸平野,all_land_use,Pa->Jo,1,continue,1,3,0.3333333333333333
watershed_x_landform,B_830304_47_LF_10701,荒川 / basin 47 / 氾濫平野・海岸平野,all_land_use,Pa->Jo,1,drop,0,3,0
watershed_x_landform,B_830304_47_LF_10701,荒川 / basin 47 / 氾濫平野・海岸平野,all_land_use,Pa->Jo,1,new,2,3,0.6666666666666666
watershed_x_landform,B_830304_47_LF_10701,荒川 / basin 47 / 氾濫平野・海岸平野,all_land_use,Ya->Ko,3,continue,0,1,0
watershed_x_landform,B_830304_47_LF_10701,荒川 / basin 47 / 氾濫平野・海岸平野,all_land_use,Ya->Ko,3,drop,1,1,1
watershed_x_landform,B_830304_47_LF_10701,荒川 / basin 47 / 氾濫平野・海岸平野,all_land_use,Ya->Ko,3,new,0,1,0
watershed_x_landform,B_830304_51_LF_1010101,荒川 / basin 51 / 山地斜面等,all_land_use,He->Me,6,continue,1,2,0.5
watershed_x_landform,B_830304_51_LF_1010101,荒川 / basin 51 / 山地斜面等,all_land_use,He->Me,6,drop,1,2,0.5
watershed_x_landform,B_830304_51_LF_1010101,荒川 / basin 51 / 山地斜面等,all_land_use,He->Me,6,new,0,2,0
watershed_x_landform,B_830304_51_LF_1010101,荒川 / basin 51 / 山地斜面等,all_land_use,Jo->Ya,2,continue,3,3,1
watershed_x_landform,B_830304_51_LF_1010101,荒川 / basin 51 / 山地斜面等,all_land_use,Jo->Ya,2,drop,0,3,0
watershed_x_landform,B_830304_51_LF_1010101,荒川 / basin 51 / 山地斜面等,all_land_use,Jo->Ya,2,new,0,3,0
watershed_x_landform,B_830304_51_LF_1010101,荒川 / basin 51 / 山地斜面等,all_land_use,Ko->Na,4,continue,2,2,1
watershed_x_landform,B_830304_51_LF_1010101,荒川 / basin 51 / 山地斜面等,all_land_use,Ko->Na,4,drop,0,2,0
watershed_x_landform,B_830304_51_LF_1010101,荒川 / basin 51 / 山地斜面等,all_land_use,Ko->Na,4,new,0,2,0
watershed_x_landform,B_830304_51_LF_1010101,荒川 / basin 51 / 山地斜面等,all_land_use,Na->He,5,continue,2,2,1
watershed_x_landform,B_830304_51_LF_1010101,荒川 / basin 51 / 山地斜面等,all_land_use,Na->He,5,drop,0,2,0
watershed_x_landform,B_830304_51_LF_1010101,荒川 / basin 51 / 山地斜面等,all_land_use,Na->He,5,new,0,2,0
watershed_x_landform,B_830304_51_LF_1010101,荒川 / basin 51 / 山地斜面等,all_land_use,Pa->Jo,1,continue,1,3,0.3333333333333333
watershed_x_landform,B_830304_51_LF_1010101,荒川 / basin 51 / 山地斜面等,all_land_use,Pa->Jo,1,drop,0,3,0
watershed_x_landform,B_830304_51_LF_1010101,荒川 / basin 51 / 山地斜面等,all_land_use,Pa->Jo,1,new,2,3,0.6666666666666666
watershed_x_landform,B_830304_51_LF_1010101,荒川 / basin 51 / 山地斜面等,all_land_use,Ya->Ko,3,continue,2,3,0.6666666666666666
watershed_x_landform,B_830304_51_LF_1010101,荒川 / basin 51 / 山地斜面等,all_land_use,Ya->Ko,3,drop,1,3,0.3333333333333333
watershed_x_landform,B_830304_51_LF_1010101,荒川 / basin 51 / 山地斜面等,all_land_use,Ya->Ko,3,new,0,3,0
watershed_x_landform,B_830304_51_LF_2010101,荒川 / basin 51 / 台地・段丘,all_land_use,He->Me,6,continue,2,2,1
watershed_x_landform,B_830304_51_LF_2010101,荒川 / basin 51 / 台地・段丘,all_land_use,He->Me,6,drop,0,2,0
watershed_x_landform,B_830304_51_LF_2010101,荒川 / basin 51 / 台地・段丘,all_land_use,He->Me,6,new,0,2,0
watershed_x_landform,B_830304_51_LF_2010101,荒川 / basin 51 / 台地・段丘,all_land_use,Jo->Ya,2,continue,1,4,0.25
watershed_x_landform,B_830304_51_LF_2010101,荒川 / basin 51 / 台地・段丘,all_land_use,Jo->Ya,2,drop,3,4,0.75
watershed_x_landform,B_830304_51_LF_2010101,荒川 / basin 51 / 台地・段丘,all_land_use,Jo->Ya,2,new,0,4,0
watershed_x_landform,B_830304_51_LF_2010101,荒川 / basin 51 / 台地・段丘,all_land_use,Ko->Na,4,continue,0,2,0
watershed_x_landform,B_830304_51_LF_2010101,荒川 / basin 51 / 台地・段丘,all_land_use,Ko->Na,4,drop,0,2,0
watershed_x_landform,B_830304_51_LF_2010101,荒川 / basin 51 / 台地・段丘,all_land_use,Ko->Na,4,new,2,2,1
watershed_x_landform,B_830304_51_LF_2010101,荒川 / basin 51 / 台地・段丘,all_land_use,Na->He,5,continue,2,2,1
watershed_x_landform,B_830304_51_LF_2010101,荒川 / basin 51 / 台地・段丘,all_land_use,Na->He,5,drop,0,2,0
watershed_x_landform,B_830304_51_LF_2010101,荒川 / basin 51 / 台地・段丘,all_land_use,Na->He,5,new,0,2,0
watershed_x_landform,B_830304_51_LF_2010101,荒川 / basin 51 / 台地・段丘,all_land_use,Pa->Jo,1,continue,1,4,0.25
watershed_x_landform,B_830304_51_LF_2010101,荒川 / basin 51 / 台地・段丘,all_land_use,Pa->Jo,1,drop,0,4,0
watershed_x_landform,B_830304_51_LF_2010101,荒川 / basin 51 / 台地・段丘,all_land_use,Pa->Jo,1,new,3,4,0.75
watershed_x_landform,B_830304_51_LF_2010101,荒川 / basin 51 / 台地・段丘,all_land_use,Ya->Ko,3,continue,0,1,0
watershed_x_landform,B_830304_51_LF_2010101,荒川 / basin 51 / 台地・段丘,all_land_use,Ya->Ko,3,drop,1,1,1
watershed_x_landform,B_830304_51_LF_2010101,荒川 / basin 51 / 台地・段丘,all_land_use,Ya->Ko,3,new,0,1,0
watershed_x_landform,B_830304_52_LF_10101,荒川 / basin 52 / 山地斜面等,all_land_use,He->Me,6,continue,1,2,0.5
watershed_x_landform,B_830304_52_LF_10101,荒川 / basin 52 / 山地斜面等,all_land_use,He->Me,6,drop,1,2,0.5
watershed_x_landform,B_830304_52_LF_10101,荒川 / basin 52 / 山地斜面等,all_land_use,He->Me,6,new,0,2,0
watershed_x_landform,B_830304_52_LF_10101,荒川 / basin 52 / 山地斜面等,all_land_use,Jo->Ya,2,continue,5,8,0.625
watershed_x_landform,B_830304_52_LF_10101,荒川 / basin 52 / 山地斜面等,all_land_use,Jo->Ya,2,drop,3,8,0.375
watershed_x_landform,B_830304_52_LF_10101,荒川 / basin 52 / 山地斜面等,all_land_use,Jo->Ya,2,new,0,8,0
watershed_x_landform,B_830304_52_LF_10101,荒川 / basin 52 / 山地斜面等,all_land_use,Ko->Na,4,continue,2,4,0.5
watershed_x_landform,B_830304_52_LF_10101,荒川 / basin 52 / 山地斜面等,all_land_use,Ko->Na,4,drop,1,4,0.25
watershed_x_landform,B_830304_52_LF_10101,荒川 / basin 52 / 山地斜面等,all_land_use,Ko->Na,4,new,1,4,0.25
watershed_x_landform,B_830304_52_LF_10101,荒川 / basin 52 / 山地斜面等,all_land_use,Na->He,5,continue,2,3,0.6666666666666666
watershed_x_landform,B_830304_52_LF_10101,荒川 / basin 52 / 山地斜面等,all_land_use,Na->He,5,drop,1,3,0.3333333333333333
watershed_x_landform,B_830304_52_LF_10101,荒川 / basin 52 / 山地斜面等,all_land_use,Na->He,5,new,0,3,0
watershed_x_landform,B_830304_52_LF_10101,荒川 / basin 52 / 山地斜面等,all_land_use,Pa->Jo,1,continue,4,8,0.5
watershed_x_landform,B_830304_52_LF_10101,荒川 / basin 52 / 山地斜面等,all_land_use,Pa->Jo,1,drop,0,8,0
watershed_x_landform,B_830304_52_LF_10101,荒川 / basin 52 / 山地斜面等,all_land_use,Pa->Jo,1,new,4,8,0.5
watershed_x_landform,B_830304_52_LF_10101,荒川 / basin 52 / 山地斜面等,all_land_use,Ya->Ko,3,continue,3,5,0.6
watershed_x_landform,B_830304_52_LF_10101,荒川 / basin 52 / 山地斜面等,all_land_use,Ya->Ko,3,drop,2,5,0.4
watershed_x_landform,B_830304_52_LF_10101,荒川 / basin 52 / 山地斜面等,all_land_use,Ya->Ko,3,new,0,5,0
watershed_x_landform,B_830304_52_LF_1010101,荒川 / basin 52 / 山地斜面等,all_land_use,He->Me,6,continue,1,4,0.25
watershed_x_landform,B_830304_52_LF_1010101,荒川 / basin 52 / 山地斜面等,all_land_use,He->Me,6,drop,1,4,0.25
watershed_x_landform,B_830304_52_LF_1010101,荒川 / basin 52 / 山地斜面等,all_land_use,He->Me,6,new,2,4,0.5
watershed_x_landform,B_830304_52_LF_1010101,荒川 / basin 52 / 山地斜面等,all_land_use,Jo->Ya,2,continue,1,7,0.14285714285714285
watershed_x_landform,B_830304_52_LF_1010101,荒川 / basin 52 / 山地斜面等,all_land_use,Jo->Ya,2,drop,5,7,0.7142857142857143
watershed_x_landform,B_830304_52_LF_1010101,荒川 / basin 52 / 山地斜面等,all_land_use,Jo->Ya,2,new,1,7,0.14285714285714285
watershed_x_landform,B_830304_52_LF_1010101,荒川 / basin 52 / 山地斜面等,all_land_use,Ko->Na,4,continue,2,3,0.6666666666666666
watershed_x_landform,B_830304_52_LF_1010101,荒川 / basin 52 / 山地斜面等,all_land_use,Ko->Na,4,drop,0,3,0
watershed_x_landform,B_830304_52_LF_1010101,荒川 / basin 52 / 山地斜面等,all_land_use,Ko->Na,4,new,1,3,0.3333333333333333
watershed_x_landform,B_830304_52_LF_1010101,荒川 / basin 52 / 山地斜面等,all_land_use,Na->He,5,continue,2,3,0.6666666666666666
watershed_x_landform,B_830304_52_LF_1010101,荒川 / basin 52 / 山地斜面等,all_land_use,Na->He,5,drop,1,3,0.3333333333333333
watershed_x_landform,B_830304_52_LF_1010101,荒川 / basin 52 / 山地斜面等,all_land_use,Na->He,5,new,0,3,0
watershed_x_landform,B_830304_52_LF_1010101,荒川 / basin 52 / 山地斜面等,all_land_use,Pa->Jo,1,continue,0,6,0
watershed_x_landform,B_830304_52_LF_1010101,荒川 / basin 52 / 山地斜面等,all_land_use,Pa->Jo,1,drop,0,6,0
watershed_x_landform,B_830304_52_LF_1010101,荒川 / basin 52 / 山地斜面等,all_land_use,Pa->Jo,1,new,6,6,1
watershed_x_landform,B_830304_52_LF_1010101,荒川 / basin 52 / 山地斜面等,all_land_use,Ya->Ko,3,continue,1,3,0.3333333333333333
watershed_x_landform,B_830304_52_LF_1010101,荒川 / basin 52 / 山地斜面等,all_land_use,Ya->Ko,3,drop,1,3,0.3333333333333333
watershed_x_landform,B_830304_52_LF_1010101,荒川 / basin 52 / 山地斜面等,all_land_use,Ya->Ko,3,new,1,3,0.3333333333333333
watershed_x_landform,B_830304_52_LF_10314,荒川 / basin 52 / 台地・段丘,all_land_use,He->Me,6,continue,1,4,0.25
watershed_x_landform,B_830304_52_LF_10314,荒川 / basin 52 / 台地・段丘,all_land_use,He->Me,6,drop,2,4,0.5
watershed_x_landform,B_830304_52_LF_10314,荒川 / basin 52 / 台地・段丘,all_land_use,He->Me,6,new,1,4,0.25
watershed_x_landform,B_830304_52_LF_10314,荒川 / basin 52 / 台地・段丘,all_land_use,Jo->Ya,2,continue,2,7,0.2857142857142857
watershed_x_landform,B_830304_52_LF_10314,荒川 / basin 52 / 台地・段丘,all_land_use,Jo->Ya,2,drop,5,7,0.7142857142857143
watershed_x_landform,B_830304_52_LF_10314,荒川 / basin 52 / 台地・段丘,all_land_use,Jo->Ya,2,new,0,7,0
watershed_x_landform,B_830304_52_LF_10314,荒川 / basin 52 / 台地・段丘,all_land_use,Ko->Na,4,continue,1,1,1
watershed_x_landform,B_830304_52_LF_10314,荒川 / basin 52 / 台地・段丘,all_land_use,Ko->Na,4,drop,0,1,0
watershed_x_landform,B_830304_52_LF_10314,荒川 / basin 52 / 台地・段丘,all_land_use,Ko->Na,4,new,0,1,0
watershed_x_landform,B_830304_52_LF_10314,荒川 / basin 52 / 台地・段丘,all_land_use,Na->He,5,continue,1,3,0.3333333333333333
watershed_x_landform,B_830304_52_LF_10314,荒川 / basin 52 / 台地・段丘,all_land_use,Na->He,5,drop,0,3,0
watershed_x_landform,B_830304_52_LF_10314,荒川 / basin 52 / 台地・段丘,all_land_use,Na->He,5,new,2,3,0.6666666666666666
watershed_x_landform,B_830304_52_LF_10314,荒川 / basin 52 / 台地・段丘,all_land_use,Pa->Jo,1,continue,2,7,0.2857142857142857
watershed_x_landform,B_830304_52_LF_10314,荒川 / basin 52 / 台地・段丘,all_land_use,Pa->Jo,1,drop,0,7,0
watershed_x_landform,B_830304_52_LF_10314,荒川 / basin 52 / 台地・段丘,all_land_use,Pa->Jo,1,new,5,7,0.7142857142857143
watershed_x_landform,B_830304_52_LF_10314,荒川 / basin 52 / 台地・段丘,all_land_use,Ya->Ko,3,continue,1,2,0.5
watershed_x_landform,B_830304_52_LF_10314,荒川 / basin 52 / 台地・段丘,all_land_use,Ya->Ko,3,drop,1,2,0.5
watershed_x_landform,B_830304_52_LF_10314,荒川 / basin 52 / 台地・段丘,all_land_use,Ya->Ko,3,new,0,2,0
watershed_x_landform,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,all_land_use,He->Me,6,continue,2,12,0.16666666666666666
watershed_x_landform,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,all_land_use,He->Me,6,drop,4,12,0.3333333333333333
watershed_x_landform,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,all_land_use,He->Me,6,new,6,12,0.5
watershed_x_landform,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,all_land_use,Jo->Ya,2,continue,9,39,0.23076923076923078
watershed_x_landform,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,all_land_use,Jo->Ya,2,drop,26,39,0.6666666666666666
watershed_x_landform,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,all_land_use,Jo->Ya,2,new,4,39,0.10256410256410256
watershed_x_landform,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,all_land_use,Ko->Na,4,continue,6,17,0.35294117647058826
watershed_x_landform,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,all_land_use,Ko->Na,4,drop,8,17,0.47058823529411764
watershed_x_landform,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,all_land_use,Ko->Na,4,new,3,17,0.17647058823529413
watershed_x_landform,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,all_land_use,Na->He,5,continue,4,11,0.36363636363636365
watershed_x_landform,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,all_land_use,Na->He,5,drop,5,11,0.45454545454545453
watershed_x_landform,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,all_land_use,Na->He,5,new,2,11,0.18181818181818182
watershed_x_landform,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,all_land_use,Pa->Jo,1,continue,13,39,0.3333333333333333
watershed_x_landform,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,all_land_use,Pa->Jo,1,drop,4,39,0.10256410256410256
watershed_x_landform,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,all_land_use,Pa->Jo,1,new,22,39,0.5641025641025641
watershed_x_landform,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,all_land_use,Ya->Ko,3,continue,7,20,0.35
watershed_x_landform,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,all_land_use,Ya->Ko,3,drop,6,20,0.3
watershed_x_landform,B_830304_52_LF_2010101,荒川 / basin 52 / 台地・段丘,all_land_use,Ya->Ko,3,new,7,20,0.35
watershed_x_landform,B_830304_52_LF_3030101,荒川 / basin 52 / 氾濫平野・海岸平野,all_land_use,He->Me,6,continue,1,1,1
watershed_x_landform,B_830304_52_LF_3030101,荒川 / basin 52 / 氾濫平野・海岸平野,all_land_use,He->Me,6,drop,0,1,0
watershed_x_landform,B_830304_52_LF_3030101,荒川 / basin 52 / 氾濫平野・海岸平野,all_land_use,He->Me,6,new,0,1,0
watershed_x_landform,B_830304_52_LF_3030101,荒川 / basin 52 / 氾濫平野・海岸平野,all_land_use,Jo->Ya,2,continue,0,6,0
watershed_x_landform,B_830304_52_LF_3030101,荒川 / basin 52 / 氾濫平野・海岸平野,all_land_use,Jo->Ya,2,drop,6,6,1
watershed_x_landform,B_830304_52_LF_3030101,荒川 / basin 52 / 氾濫平野・海岸平野,all_land_use,Jo->Ya,2,new,0,6,0
watershed_x_landform,B_830304_52_LF_3030101,荒川 / basin 52 / 氾濫平野・海岸平野,all_land_use,Ko->Na,4,continue,2,2,1
watershed_x_landform,B_830304_52_LF_3030101,荒川 / basin 52 / 氾濫平野・海岸平野,all_land_use,Ko->Na,4,drop,0,2,0
watershed_x_landform,B_830304_52_LF_3030101,荒川 / basin 52 / 氾濫平野・海岸平野,all_land_use,Ko->Na,4,new,0,2,0
watershed_x_landform,B_830304_52_LF_3030101,荒川 / basin 52 / 氾濫平野・海岸平野,all_land_use,Na->He,5,continue,1,2,0.5
watershed_x_landform,B_830304_52_LF_3030101,荒川 / basin 52 / 氾濫平野・海岸平野,all_land_use,Na->He,5,drop,1,2,0.5
watershed_x_landform,B_830304_52_LF_3030101,荒川 / basin 52 / 氾濫平野・海岸平野,all_land_use,Na->He,5,new,0,2,0
watershed_x_landform,B_830304_52_LF_3030101,荒川 / basin 52 / 氾濫平野・海岸平野,all_land_use,Pa->Jo,1,continue,0,6,0
watershed_x_landform,B_830304_52_LF_3030101,荒川 / basin 52 / 氾濫平野・海岸平野,all_land_use,Pa->Jo,1,drop,0,6,0
watershed_x_landform,B_830304_52_LF_3030101,荒川 / basin 52 / 氾濫平野・海岸平野,all_land_use,Pa->Jo,1,new,6,6,1
watershed_x_landform,B_830304_52_LF_3030101,荒川 / basin 52 / 氾濫平野・海岸平野,all_land_use,Ya->Ko,3,continue,0,2,0
watershed_x_landform,B_830304_52_LF_3030101,荒川 / basin 52 / 氾濫平野・海岸平野,all_land_use,Ya->Ko,3,drop,0,2,0
watershed_x_landform,B_830304_52_LF_3030101,荒川 / basin 52 / 氾濫平野・海岸平野,all_land_use,Ya->Ko,3,new,2,2,1
watershed_x_landform,B_830304_52_LF_3030201,荒川 / basin 52 / 後背低地・湿地,all_land_use,He->Me,6,continue,0,2,0
watershed_x_landform,B_830304_52_LF_3030201,荒川 / basin 52 / 後背低地・湿地,all_land_use,He->Me,6,drop,1,2,0.5
watershed_x_landform,B_830304_52_LF_3030201,荒川 / basin 52 / 後背低地・湿地,all_land_use,He->Me,6,new,1,2,0.5
watershed_x_landform,B_830304_52_LF_3030201,荒川 / basin 52 / 後背低地・湿地,all_land_use,Jo->Ya,2,continue,0,1,0
watershed_x_landform,B_830304_52_LF_3030201,荒川 / basin 52 / 後背低地・湿地,all_land_use,Jo->Ya,2,drop,1,1,1
watershed_x_landform,B_830304_52_LF_3030201,荒川 / basin 52 / 後背低地・湿地,all_land_use,Jo->Ya,2,new,0,1,0
watershed_x_landform,B_830304_52_LF_3030201,荒川 / basin 52 / 後背低地・湿地,all_land_use,Na->He,5,continue,0,1,0
watershed_x_landform,B_830304_52_LF_3030201,荒川 / basin 52 / 後背低地・湿地,all_land_use,Na->He,5,drop,0,1,0
watershed_x_landform,B_830304_52_LF_3030201,荒川 / basin 52 / 後背低地・湿地,all_land_use,Na->He,5,new,1,1,1
watershed_x_landform,B_830304_52_LF_3030201,荒川 / basin 52 / 後背低地・湿地,all_land_use,Pa->Jo,1,continue,0,1,0
watershed_x_landform,B_830304_52_LF_3030201,荒川 / basin 52 / 後背低地・湿地,all_land_use,Pa->Jo,1,drop,0,1,0
watershed_x_landform,B_830304_52_LF_3030201,荒川 / basin 52 / 後背低地・湿地,all_land_use,Pa->Jo,1,new,1,1,1
watershed_x_landform,B_830304_52_LF_5010201,荒川 / basin 52 / 水部,all_land_use,Jo->Ya,2,continue,0,1,0
