scheme,group_id,group_label,activity_domain,phase_code,phase_order,n_places,presence_rate
watershed_x_landform,B_830305_18_LF_10202,多摩川 / basin 18 / 崖・段丘崖,all_land_use,Pa,1,9,0.6666666666666666
watershed_x_landform,B_830305_18_LF_10202,多摩川 / basin 18 / 崖・段丘崖,all_land_use,Ya,3,9,0
watershed_x_landform,B_830305_18_LF_10314,多摩川 / basin 18 / 台地・段丘,all_land_use,He,6,57,0.2807017543859649
watershed_x_landform,B_830305_18_LF_10314,多摩川 / basin 18 / 台地・段丘,all_land_use,Jo,2,57,0.8596491228070176
watershed_x_landform,B_830305_18_LF_10314,多摩川 / basin 18 / 台地・段丘,all_land_use,Ko,4,57,0.07017543859649122
watershed_x_landform,B_830305_18_LF_10314,多摩川 / basin 18 / 台地・段丘,all_land_use,Me,7,57,0.12280701754385964
watershed_x_landform,B_830305_18_LF_10314,多摩川 / basin 18 / 台地・段丘,all_land_use,Na,5,57,0.2982456140350877
watershed_x_landform,B_830305_18_LF_10314,多摩川 / basin 18 / 台地・段丘,all_land_use,Pa,1,57,0.543859649122807
watershed_x_landform,B_830305_18_LF_10314,多摩川 / basin 18 / 台地・段丘,all_land_use,Ya,3,57,0.07017543859649122
watershed_x_landform,B_830305_18_LF_10601,多摩川 / basin 18 / 凹地・浅い谷,all_land_use,He,6,4,0.25
watershed_x_landform,B_830305_18_LF_10601,多摩川 / basin 18 / 凹地・浅い谷,all_land_use,Jo,2,4,0.75
watershed_x_landform,B_830305_18_LF_10601,多摩川 / basin 18 / 凹地・浅い谷,all_land_use,Ko,4,4,0
watershed_x_landform,B_830305_18_LF_10601,多摩川 / basin 18 / 凹地・浅い谷,all_land_use,Me,7,4,0
watershed_x_landform,B_830305_18_LF_10601,多摩川 / basin 18 / 凹地・浅い谷,all_land_use,Na,5,4,0.25
watershed_x_landform,B_830305_18_LF_10601,多摩川 / basin 18 / 凹地・浅い谷,all_land_use,Pa,1,4,0.5
watershed_x_landform,B_830305_18_LF_10601,多摩川 / basin 18 / 凹地・浅い谷,all_land_use,Ya,3,4,0
watershed_x_landform,B_830305_18_LF_10701,多摩川 / basin 18 / 氾濫平野・海岸平野,all_land_use,He,6,8,0.25
watershed_x_landform,B_830305_18_LF_10701,多摩川 / basin 18 / 氾濫平野・海岸平野,all_land_use,Jo,2,8,1
watershed_x_landform,B_830305_18_LF_10701,多摩川 / basin 18 / 氾濫平野・海岸平野,all_land_use,Ko,4,8,0.375
watershed_x_landform,B_830305_18_LF_10701,多摩川 / basin 18 / 氾濫平野・海岸平野,all_land_use,Me,7,8,0.375
watershed_x_landform,B_830305_18_LF_10701,多摩川 / basin 18 / 氾濫平野・海岸平野,all_land_use,Na,5,8,0.125
watershed_x_landform,B_830305_18_LF_10701,多摩川 / basin 18 / 氾濫平野・海岸平野,all_land_use,Pa,1,8,0.75
watershed_x_landform,B_830305_18_LF_10701,多摩川 / basin 18 / 氾濫平野・海岸平野,all_land_use,Ya,3,8,0
watershed_x_landform,B_830305_18_LF_2010101,多摩川 / basin 18 / 台地・段丘,all_land_use,He,6,34,0.47058823529411764
watershed_x_landform,B_830305_18_LF_2010101,多摩川 / basin 18 / 台地・段丘,all_land_use,Jo,2,34,0.6764705882352942
watershed_x_landform,B_830305_18_LF_2010101,多摩川 / basin 18 / 台地・段丘,all_land_use,Ko,4,34,0.5588235294117647
watershed_x_landform,B_830305_18_LF_2010101,多摩川 / basin 18 / 台地・段丘,all_land_use,Me,7,34,0.23529411764705882
watershed_x_landform,B_830305_18_LF_2010101,多摩川 / basin 18 / 台地・段丘,all_land_use,Na,5,34,0.7647058823529411
watershed_x_landform,B_830305_18_LF_2010101,多摩川 / basin 18 / 台地・段丘,all_land_use,Pa,1,34,0.2647058823529412
watershed_x_landform,B_830305_18_LF_2010101,多摩川 / basin 18 / 台地・段丘,all_land_use,Ya,3,34,0.14705882352941177
watershed_x_landform,B_830305_18_LF_2010201,多摩川 / basin 18 / 崖・段丘崖,all_land_use,He,6,1,0
watershed_x_landform,B_830305_18_LF_2010201,多摩川 / basin 18 / 崖・段丘崖,all_land_use,Jo,2,1,0
watershed_x_landform,B_830305_18_LF_2010201,多摩川 / basin 18 / 崖・段丘崖,all_land_use,Ko,4,1,1
watershed_x_landform,B_830305_18_LF_2010201,多摩川 / basin 18 / 崖・段丘崖,all_land_use,Me,7,1,0
watershed_x_landform,B_830305_18_LF_2010201,多摩川 / basin 18 / 崖・段丘崖,all_land_use,Na,5,1,1
watershed_x_landform,B_830305_18_LF_2010201,多摩川 / basin 18 / 崖・段丘崖,all_land_use,Pa,1,1,0
watershed_x_landform,B_830305_18_LF_2010201,多摩川 / basin 18 / 崖・段丘崖,all_land_use,Ya,3,1,0
watershed_x_landform,B_830305_18_LF_2010301,多摩川 / basin 18 / 凹地・浅い谷,all_land_use,He,6,1,1
watershed_x_landform,B_830305_18_LF_2010301,多摩川 / basin 18 / 凹地・浅い谷,all_land_use,Jo,2,1,1
watershed_x_landform,B_830305_18_LF_2010301,多摩川 / basin 18 / 凹地・浅い谷,all_land_use,Ko,4,1,0
watershed_x_landform,B_830305_18_LF_2010301,多摩川 / basin 18 / 凹地・浅い谷,all_land_use,Me,7,1,1
watershed_x_landform,B_830305_18_LF_2010301,多摩川 / basin 18 / 凹地・浅い谷,all_land_use,Na,5,1,1
watershed_x_landform,B_830305_18_LF_2010301,多摩川 / basin 18 / 凹地・浅い谷,all_land_use,Pa,1,1,0
watershed_x_landform,B_830305_18_LF_2010301,多摩川 / basin 18 / 凹地・浅い谷,all_land_use,Ya,3,1,0
watershed_x_landform,B_830305_18_LF_3030101,多摩川 / basin 18 / 氾濫平野・海岸平野,all_land_use,He,6,2,1
watershed_x_landform,B_830305_18_LF_3030101,多摩川 / basin 18 / 氾濫平野・海岸平野,all_land_use,Jo,2,2,1
watershed_x_landform,B_830305_18_LF_3030101,多摩川 / basin 18 / 氾濫平野・海岸平野,all_land_use,Ko,4,2,0
watershed_x_landform,B_830305_18_LF_3030101,多摩川 / basin 18 / 氾濫平野・海岸平野,all_land_use,Me,7,2,1
watershed_x_landform,B_830305_18_LF_3030101,多摩川 / basin 18 / 氾濫平野・海岸平野,all_land_use,Na,5,2,1
watershed_x_landform,B_830305_18_LF_3030101,多摩川 / basin 18 / 氾濫平野・海岸平野,all_land_use,Pa,1,2,0.5
watershed_x_landform,B_830305_18_LF_3030101,多摩川 / basin 18 / 氾濫平野・海岸平野,all_land_use,Ya,3,2,0.5
watershed_x_landform,B_830305_18_LF_5010201,多摩川 / basin 18 / 水部,all_land_use,He,6,1,1
watershed_x_landform,B_830305_18_LF_5010201,多摩川 / basin 18 / 水部,all_land_use,Jo,2,1,1
watershed_x_landform,B_830305_18_LF_5010201,多摩川 / basin 18 / 水部,all_land_use,Ko,4,1,0
watershed_x_landform,B_830305_18_LF_5010201,多摩川 / basin 18 / 水部,all_land_use,Me,7,1,0
watershed_x_landform,B_830305_18_LF_5010201,多摩川 / basin 18 / 水部,all_land_use,Na,5,1,1
watershed_x_landform,B_830305_18_LF_5010201,多摩川 / basin 18 / 水部,all_land_use,Pa,1,1,0
watershed_x_landform,B_830305_18_LF_5010201,多摩川 / basin 18 / 水部,all_land_use,Ya,3,1,0
watershed_x_landform,B_830305_19_LF_10101,多摩川 / basin 19 / 山地斜面等,all_land_use,He,6,4,0.5
watershed_x_landform,B_830305_19_LF_10101,多摩川 / basin 19 / 山地斜面等,all_land_use,Jo,2,4,0.5
watershed_x_landform,B_830305_19_LF_10101,多摩川 / basin 19 / 山地斜面等,all_land_use,Ko,4,4,0.25
watershed_x_landform,B_830305_19_LF_10101,多摩川 / basin 19 / 山地斜面等,all_land_use,Me,7,4,0.25
watershed_x_landform,B_830305_19_LF_10101,多摩川 / basin 19 / 山地斜面等,all_land_use,Na,5,4,0.5
watershed_x_landform,B_830305_19_LF_10101,多摩川 / basin 19 / 山地斜面等,all_land_use,Pa,1,4,0.25
watershed_x_landform,B_830305_19_LF_10101,多摩川 / basin 19 / 山地斜面等,all_land_use,Ya,3,4,0
watershed_x_landform,B_830305_19_LF_1010101,多摩川 / basin 19 / 山地斜面等,all_land_use,He,6,8,0.5
watershed_x_landform,B_830305_19_LF_1010101,多摩川 / basin 19 / 山地斜面等,all_land_use,Jo,2,8,0.625
watershed_x_landform,B_830305_19_LF_1010101,多摩川 / basin 19 / 山地斜面等,all_land_use,Ko,4,8,0
watershed_x_landform,B_830305_19_LF_1010101,多摩川 / basin 19 / 山地斜面等,all_land_use,Me,7,8,0.25
watershed_x_landform,B_830305_19_LF_1010101,多摩川 / basin 19 / 山地斜面等,all_land_use,Na,5,8,0.125
watershed_x_landform,B_830305_19_LF_1010101,多摩川 / basin 19 / 山地斜面等,all_land_use,Pa,1,8,0
watershed_x_landform,B_830305_19_LF_1010101,多摩川 / basin 19 / 山地斜面等,all_land_use,Ya,3,8,0
watershed_x_landform,B_830305_19_LF_10314,多摩川 / basin 19 / 台地・段丘,all_land_use,He,6,5,0.6
watershed_x_landform,B_830305_19_LF_10314,多摩川 / basin 19 / 台地・段丘,all_land_use,Jo,2,5,0.4
watershed_x_landform,B_830305_19_LF_10314,多摩川 / basin 19 / 台地・段丘,all_land_use,Ko,4,5,0
watershed_x_landform,B_830305_19_LF_10314,多摩川 / basin 19 / 台地・段丘,all_land_use,Me,7,5,0.6
watershed_x_landform,B_830305_19_LF_10314,多摩川 / basin 19 / 台地・段丘,all_land_use,Na,5,5,0.6
watershed_x_landform,B_830305_19_LF_10314,多摩川 / basin 19 / 台地・段丘,all_land_use,Pa,1,5,0.2
watershed_x_landform,B_830305_19_LF_10314,多摩川 / basin 19 / 台地・段丘,all_land_use,Ya,3,5,0
watershed_x_landform,B_830305_19_LF_10601,多摩川 / basin 19 / 凹地・浅い谷,all_land_use,He,6,2,1
watershed_x_landform,B_830305_19_LF_10601,多摩川 / basin 19 / 凹地・浅い谷,all_land_use,Jo,2,2,1
watershed_x_landform,B_830305_19_LF_10601,多摩川 / basin 19 / 凹地・浅い谷,all_land_use,Ko,4,2,0
watershed_x_landform,B_830305_19_LF_10601,多摩川 / basin 19 / 凹地・浅い谷,all_land_use,Me,7,2,0
watershed_x_landform,B_830305_19_LF_10601,多摩川 / basin 19 / 凹地・浅い谷,all_land_use,Na,5,2,1
watershed_x_landform,B_830305_19_LF_10601,多摩川 / basin 19 / 凹地・浅い谷,all_land_use,Pa,1,2,1
watershed_x_landform,B_830305_19_LF_10601,多摩川 / basin 19 / 凹地・浅い谷,all_land_use,Ya,3,2,0
watershed_x_landform,B_830305_19_LF_2010101,多摩川 / basin 19 / 台地・段丘,all_land_use,He,6,109,0.07339449541284404
watershed_x_landform,B_830305_19_LF_2010101,多摩川 / basin 19 / 台地・段丘,all_land_use,Jo,2,109,0.09174311926605505
watershed_x_landform,B_830305_19_LF_2010101,多摩川 / basin 19 / 台地・段丘,all_land_use,Ko,4,109,0.8899082568807339
watershed_x_landform,B_830305_19_LF_2010101,多摩川 / basin 19 / 台地・段丘,all_land_use,Me,7,109,0.05504587155963303
watershed_x_landform,B_830305_19_LF_2010101,多摩川 / basin 19 / 台地・段丘,all_land_use,Na,5,109,0.08256880733944955
watershed_x_landform,B_830305_19_LF_2010101,多摩川 / basin 19 / 台地・段丘,all_land_use,Pa,1,109,0.01834862385321101
watershed_x_landform,B_830305_19_LF_2010101,多摩川 / basin 19 / 台地・段丘,all_land_use,Ya,3,109,0
watershed_x_landform,B_830305_19_LF_2010301,多摩川 / basin 19 / 凹地・浅い谷,all_land_use,He,6,1,0
watershed_x_landform,B_830305_19_LF_2010301,多摩川 / basin 19 / 凹地・浅い谷,all_land_use,Jo,2,1,1
watershed_x_landform,B_830305_19_LF_2010301,多摩川 / basin 19 / 凹地・浅い谷,all_land_use,Ko,4,1,0
watershed_x_landform,B_830305_19_LF_2010301,多摩川 / basin 19 / 凹地・浅い谷,all_land_use,Me,7,1,0
watershed_x_landform,B_830305_19_LF_2010301,多摩川 / basin 19 / 凹地・浅い谷,all_land_use,Na,5,1,0
watershed_x_landform,B_830305_19_LF_2010301,多摩川 / basin 19 / 凹地・浅い谷,all_land_use,Pa,1,1,0
watershed_x_landform,B_830305_19_LF_2010301,多摩川 / basin 19 / 凹地・浅い谷,all_land_use,Ya,3,1,0
watershed_x_landform,B_830305_19_LF_3030101,多摩川 / basin 19 / 氾濫平野・海岸平野,all_land_use,He,6,4,0
watershed_x_landform,B_830305_19_LF_3030101,多摩川 / basin 19 / 氾濫平野・海岸平野,all_land_use,Jo,2,4,0.5
watershed_x_landform,B_830305_19_LF_3030101,多摩川 / basin 19 / 氾濫平野・海岸平野,all_land_use,Ko,4,4,0
watershed_x_landform,B_830305_19_LF_3030101,多摩川 / basin 19 / 氾濫平野・海岸平野,all_land_use,Me,7,4,0.75
watershed_x_landform,B_830305_19_LF_3030101,多摩川 / basin 19 / 氾濫平野・海岸平野,all_land_use,Na,5,4,0
watershed_x_landform,B_830305_19_LF_3030101,多摩川 / basin 19 / 氾濫平野・海岸平野,all_land_use,Pa,1,4,0
watershed_x_landform,B_830305_19_LF_3030101,多摩川 / basin 19 / 氾濫平野・海岸平野,all_land_use,Ya,3,4,0
watershed_x_landform,B_830305_1_LF_3030101,多摩川 / basin 1 / 氾濫平野・海岸平野,all_land_use,He,6,7,0.2857142857142857
watershed_x_landform,B_830305_1_LF_3030101,多摩川 / basin 1 / 氾濫平野・海岸平野,all_land_use,Jo,2,7,0
watershed_x_landform,B_830305_1_LF_3030101,多摩川 / basin 1 / 氾濫平野・海岸平野,all_land_use,Ko,4,7,0
watershed_x_landform,B_830305_1_LF_3030101,多摩川 / basin 1 / 氾濫平野・海岸平野,all_land_use,Me,7,7,0
watershed_x_landform,B_830305_1_LF_3030101,多摩川 / basin 1 / 氾濫平野・海岸平野,all_land_use,Na,5,7,0.2857142857142857
watershed_x_landform,B_830305_1_LF_3030101,多摩川 / basin 1 / 氾濫平野・海岸平野,all_land_use,Pa,1,7,0
watershed_x_landform,B_830305_1_LF_3030101,多摩川 / basin 1 / 氾濫平野・海岸平野,all_land_use,Ya,3,7,0
watershed_x_landform,B_830305_1_LF_3040101,多摩川 / basin 1 / 自然堤防,all_land_use,He,6,2,0.5
watershed_x_landform,B_830305_1_LF_3040101,多摩川 / basin 1 / 自然堤防,all_land_use,Jo,2,2,0
watershed_x_landform,B_830305_1_LF_3040101,多摩川 / basin 1 / 自然堤防,all_land_use,Ko,4,2,0
watershed_x_landform,B_830305_1_LF_3040101,多摩川 / basin 1 / 自然堤防,all_land_use,Me,7,2,0.5
watershed_x_landform,B_830305_1_LF_3040101,多摩川 / basin 1 / 自然堤防,all_land_use,Na,5,2,0.5
watershed_x_landform,B_830305_1_LF_3040101,多摩川 / basin 1 / 自然堤防,all_land_use,Pa,1,2,0
watershed_x_landform,B_830305_1_LF_3040101,多摩川 / basin 1 / 自然堤防,all_land_use,Ya,3,2,0
watershed_x_landform,B_830305_1_LF_3050101,多摩川 / basin 1 / 砂州・砂丘,all_land_use,He,6,3,0
watershed_x_landform,B_830305_1_LF_3050101,多摩川 / basin 1 / 砂州・砂丘,all_land_use,Jo,2,3,0
watershed_x_landform,B_830305_1_LF_3050101,多摩川 / basin 1 / 砂州・砂丘,all_land_use,Ko,4,3,0
watershed_x_landform,B_830305_1_LF_3050101,多摩川 / basin 1 / 砂州・砂丘,all_land_use,Me,7,3,0.6666666666666666
watershed_x_landform,B_830305_1_LF_3050101,多摩川 / basin 1 / 砂州・砂丘,all_land_use,Na,5,3,0
watershed_x_landform,B_830305_1_LF_3050101,多摩川 / basin 1 / 砂州・砂丘,all_land_use,Pa,1,3,0
watershed_x_landform,B_830305_1_LF_3050101,多摩川 / basin 1 / 砂州・砂丘,all_land_use,Ya,3,3,0
watershed_x_landform,B_830305_20_LF_10101,多摩川 / basin 20 / 山地斜面等,all_land_use,He,6,1,0
watershed_x_landform,B_830305_20_LF_10101,多摩川 / basin 20 / 山地斜面等,all_land_use,Jo,2,1,0
watershed_x_landform,B_830305_20_LF_10101,多摩川 / basin 20 / 山地斜面等,all_land_use,Ko,4,1,0
watershed_x_landform,B_830305_20_LF_10101,多摩川 / basin 20 / 山地斜面等,all_land_use,Me,7,1,0
watershed_x_landform,B_830305_20_LF_10101,多摩川 / basin 20 / 山地斜面等,all_land_use,Na,5,1,0
watershed_x_landform,B_830305_20_LF_10101,多摩川 / basin 20 / 山地斜面等,all_land_use,Pa,1,1,1
watershed_x_landform,B_830305_20_LF_10101,多摩川 / basin 20 / 山地斜面等,all_land_use,Ya,3,1,0
watershed_x_landform,B_830305_20_LF_10314,多摩川 / basin 20 / 台地・段丘,all_land_use,He,6,5,0.2
watershed_x_landform,B_830305_20_LF_10314,多摩川 / basin 20 / 台地・段丘,all_land_use,Jo,2,5,0.8
watershed_x_landform,B_830305_20_LF_10314,多摩川 / basin 20 / 台地・段丘,all_land_use,Ko,4,5,0
watershed_x_landform,B_830305_20_LF_10314,多摩川 / basin 20 / 台地・段丘,all_land_use,Me,7,5,0
watershed_x_landform,B_830305_20_LF_10314,多摩川 / basin 20 / 台地・段丘,all_land_use,Na,5,5,0.2
watershed_x_landform,B_830305_20_LF_10314,多摩川 / basin 20 / 台地・段丘,all_land_use,Pa,1,5,0.4
watershed_x_landform,B_830305_20_LF_10314,多摩川 / basin 20 / 台地・段丘,all_land_use,Ya,3,5,0
watershed_x_landform,B_830305_20_LF_2010101,多摩川 / basin 20 / 台地・段丘,all_land_use,He,6,23,0.4782608695652174
watershed_x_landform,B_830305_20_LF_2010101,多摩川 / basin 20 / 台地・段丘,all_land_use,Jo,2,23,0.30434782608695654
watershed_x_landform,B_830305_20_LF_2010101,多摩川 / basin 20 / 台地・段丘,all_land_use,Ko,4,23,0.4782608695652174
watershed_x_landform,B_830305_20_LF_2010101,多摩川 / basin 20 / 台地・段丘,all_land_use,Me,7,23,0.34782608695652173
watershed_x_landform,B_830305_20_LF_2010101,多摩川 / basin 20 / 台地・段丘,all_land_use,Na,5,23,0.17391304347826086
watershed_x_landform,B_830305_20_LF_2010101,多摩川 / basin 20 / 台地・段丘,all_land_use,Pa,1,23,0.08695652173913043
watershed_x_landform,B_830305_20_LF_2010101,多摩川 / basin 20 / 台地・段丘,all_land_use,Ya,3,23,0
watershed_x_landform,B_830305_20_LF_2010201,多摩川 / basin 20 / 崖・段丘崖,all_land_use,He,6,2,0
watershed_x_landform,B_830305_20_LF_2010201,多摩川 / basin 20 / 崖・段丘崖,all_land_use,Jo,2,2,0
watershed_x_landform,B_830305_20_LF_2010201,多摩川 / basin 20 / 崖・段丘崖,all_land_use,Ko,4,2,0.5
watershed_x_landform,B_830305_20_LF_2010201,多摩川 / basin 20 / 崖・段丘崖,all_land_use,Me,7,2,0
watershed_x_landform,B_830305_20_LF_2010201,多摩川 / basin 20 / 崖・段丘崖,all_land_use,Na,5,2,0.5
watershed_x_landform,B_830305_20_LF_2010201,多摩川 / basin 20 / 崖・段丘崖,all_land_use,Pa,1,2,0
watershed_x_landform,B_830305_20_LF_2010201,多摩川 / basin 20 / 崖・段丘崖,all_land_use,Ya,3,2,0
watershed_x_landform,B_830305_20_LF_3030101,多摩川 / basin 20 / 氾濫平野・海岸平野,all_land_use,He,6,2,1
watershed_x_landform,B_830305_20_LF_3030101,多摩川 / basin 20 / 氾濫平野・海岸平野,all_land_use,Jo,2,2,1
watershed_x_landform,B_830305_20_LF_3030101,多摩川 / basin 20 / 氾濫平野・海岸平野,all_land_use,Ko,4,2,0.5
watershed_x_landform,B_830305_20_LF_3030101,多摩川 / basin 20 / 氾濫平野・海岸平野,all_land_use,Me,7,2,0.5
watershed_x_landform,B_830305_20_LF_3030101,多摩川 / basin 20 / 氾濫平野・海岸平野,all_land_use,Na,5,2,0.5
watershed_x_landform,B_830305_20_LF_3030101,多摩川 / basin 20 / 氾濫平野・海岸平野,all_land_use,Pa,1,2,0
watershed_x_landform,B_830305_20_LF_3030101,多摩川 / basin 20 / 氾濫平野・海岸平野,all_land_use,Ya,3,2,0.5
watershed_x_landform,B_830305_21_LF_2010101,多摩川 / basin 21 / 台地・段丘,all_land_use,He,6,1,1
watershed_x_landform,B_830305_21_LF_2010101,多摩川 / basin 21 / 台地・段丘,all_land_use,Jo,2,1,1
watershed_x_landform,B_830305_21_LF_2010101,多摩川 / basin 21 / 台地・段丘,all_land_use,Ko,4,1,0
watershed_x_landform,B_830305_21_LF_2010101,多摩川 / basin 21 / 台地・段丘,all_land_use,Me,7,1,1
watershed_x_landform,B_830305_21_LF_2010101,多摩川 / basin 21 / 台地・段丘,all_land_use,Na,5,1,1
watershed_x_landform,B_830305_21_LF_2010101,多摩川 / basin 21 / 台地・段丘,all_land_use,Pa,1,1,0
watershed_x_landform,B_830305_21_LF_2010101,多摩川 / basin 21 / 台地・段丘,all_land_use,Ya,3,1,0
watershed_x_landform,B_830305_21_LF_3030101,多摩川 / basin 21 / 氾濫平野・海岸平野,all_land_use,He,6,1,1
watershed_x_landform,B_830305_21_LF_3030101,多摩川 / basin 21 / 氾濫平野・海岸平野,all_land_use,Jo,2,1,1
watershed_x_landform,B_830305_21_LF_3030101,多摩川 / basin 21 / 氾濫平野・海岸平野,all_land_use,Ko,4,1,0
watershed_x_landform,B_830305_21_LF_3030101,多摩川 / basin 21 / 氾濫平野・海岸平野,all_land_use,Me,7,1,0
watershed_x_landform,B_830305_21_LF_3030101,多摩川 / basin 21 / 氾濫平野・海岸平野,all_land_use,Na,5,1,0
watershed_x_landform,B_830305_21_LF_3030101,多摩川 / basin 21 / 氾濫平野・海岸平野,all_land_use,Pa,1,1,0
watershed_x_landform,B_830305_21_LF_3030101,多摩川 / basin 21 / 氾濫平野・海岸平野,all_land_use,Ya,3,1,0
watershed_x_landform,B_830305_22_LF_1010101,多摩川 / basin 22 / 山地斜面等,all_land_use,He,6,173,0.47398843930635837
watershed_x_landform,B_830305_22_LF_1010101,多摩川 / basin 22 / 山地斜面等,all_land_use,Jo,2,173,0.8554913294797688
watershed_x_landform,B_830305_22_LF_1010101,多摩川 / basin 22 / 山地斜面等,all_land_use,Ko,4,173,0.05202312138728324
watershed_x_landform,B_830305_22_LF_1010101,多摩川 / basin 22 / 山地斜面等,all_land_use,Me,7,173,0.23699421965317918
watershed_x_landform,B_830305_22_LF_1010101,多摩川 / basin 22 / 山地斜面等,all_land_use,Na,5,173,0.37572254335260113
watershed_x_landform,B_830305_22_LF_1010101,多摩川 / basin 22 / 山地斜面等,all_land_use,Pa,1,173,0.08670520231213873
watershed_x_landform,B_830305_22_LF_1010101,多摩川 / basin 22 / 山地斜面等,all_land_use,Ya,3,173,0.028901734104046242
watershed_x_landform,B_830305_22_LF_2010101,多摩川 / basin 22 / 台地・段丘,all_land_use,He,6,18,0.6111111111111112
watershed_x_landform,B_830305_22_LF_2010101,多摩川 / basin 22 / 台地・段丘,all_land_use,Jo,2,18,0.7222222222222222
watershed_x_landform,B_830305_22_LF_2010101,多摩川 / basin 22 / 台地・段丘,all_land_use,Ko,4,18,0.05555555555555555
watershed_x_landform,B_830305_22_LF_2010101,多摩川 / basin 22 / 台地・段丘,all_land_use,Me,7,18,0.4444444444444444
watershed_x_landform,B_830305_22_LF_2010101,多摩川 / basin 22 / 台地・段丘,all_land_use,Na,5,18,0.5555555555555556
watershed_x_landform,B_830305_22_LF_2010101,多摩川 / basin 22 / 台地・段丘,all_land_use,Pa,1,18,0.2777777777777778
watershed_x_landform,B_830305_22_LF_2010101,多摩川 / basin 22 / 台地・段丘,all_land_use,Ya,3,18,0
watershed_x_landform,B_830305_22_LF_3010101,多摩川 / basin 22 / 山麓堆積地形,all_land_use,He,6,15,0.5333333333333333
watershed_x_landform,B_830305_22_LF_3010101,多摩川 / basin 22 / 山麓堆積地形,all_land_use,Jo,2,15,0.7333333333333333
watershed_x_landform,B_830305_22_LF_3010101,多摩川 / basin 22 / 山麓堆積地形,all_land_use,Ko,4,15,0.06666666666666667
watershed_x_landform,B_830305_22_LF_3010101,多摩川 / basin 22 / 山麓堆積地形,all_land_use,Me,7,15,0.6666666666666666
watershed_x_landform,B_830305_22_LF_3010101,多摩川 / basin 22 / 山麓堆積地形,all_land_use,Na,5,15,0.4
watershed_x_landform,B_830305_22_LF_3010101,多摩川 / basin 22 / 山麓堆積地形,all_land_use,Pa,1,15,0.26666666666666666
watershed_x_landform,B_830305_22_LF_3010101,多摩川 / basin 22 / 山麓堆積地形,all_land_use,Ya,3,15,0.13333333333333333
watershed_x_landform,B_830305_22_LF_3030101,多摩川 / basin 22 / 氾濫平野・海岸平野,all_land_use,He,6,31,0.6129032258064516
watershed_x_landform,B_830305_22_LF_3030101,多摩川 / basin 22 / 氾濫平野・海岸平野,all_land_use,Jo,2,31,0.7419354838709677
watershed_x_landform,B_830305_22_LF_3030101,多摩川 / basin 22 / 氾濫平野・海岸平野,all_land_use,Ko,4,31,0
watershed_x_landform,B_830305_22_LF_3030101,多摩川 / basin 22 / 氾濫平野・海岸平野,all_land_use,Me,7,31,0.25806451612903225
watershed_x_landform,B_830305_22_LF_3030101,多摩川 / basin 22 / 氾濫平野・海岸平野,all_land_use,Na,5,31,0.41935483870967744
watershed_x_landform,B_830305_22_LF_3030101,多摩川 / basin 22 / 氾濫平野・海岸平野,all_land_use,Pa,1,31,0.06451612903225806
watershed_x_landform,B_830305_22_LF_3030101,多摩川 / basin 22 / 氾濫平野・海岸平野,all_land_use,Ya,3,31,0
watershed_x_landform,B_830305_22_LF_3040201,多摩川 / basin 22 / 旧河道,all_land_use,He,6,2,0.5
watershed_x_landform,B_830305_22_LF_3040201,多摩川 / basin 22 / 旧河道,all_land_use,Jo,2,2,0.5
watershed_x_landform,B_830305_22_LF_3040201,多摩川 / basin 22 / 旧河道,all_land_use,Ko,4,2,0
watershed_x_landform,B_830305_22_LF_3040201,多摩川 / basin 22 / 旧河道,all_land_use,Me,7,2,0.5
watershed_x_landform,B_830305_22_LF_3040201,多摩川 / basin 22 / 旧河道,all_land_use,Na,5,2,0
watershed_x_landform,B_830305_22_LF_3040201,多摩川 / basin 22 / 旧河道,all_land_use,Pa,1,2,0.5
watershed_x_landform,B_830305_22_LF_3040201,多摩川 / basin 22 / 旧河道,all_land_use,Ya,3,2,0
watershed_x_landform,B_830305_22_LF_5010201,多摩川 / basin 22 / 水部,all_land_use,He,6,1,0
watershed_x_landform,B_830305_22_LF_5010201,多摩川 / basin 22 / 水部,all_land_use,Jo,2,1,1
watershed_x_landform,B_830305_22_LF_5010201,多摩川 / basin 22 / 水部,all_land_use,Ko,4,1,0
watershed_x_landform,B_830305_22_LF_5010201,多摩川 / basin 22 / 水部,all_land_use,Me,7,1,0
watershed_x_landform,B_830305_22_LF_5010201,多摩川 / basin 22 / 水部,all_land_use,Na,5,1,0
watershed_x_landform,B_830305_22_LF_5010201,多摩川 / basin 22 / 水部,all_land_use,Pa,1,1,0
watershed_x_landform,B_830305_22_LF_5010201,多摩川 / basin 22 / 水部,all_land_use,Ya,3,1,0
watershed_x_landform,B_830305_23_LF_1010101,多摩川 / basin 23 / 山地斜面等,all_land_use,He,6,132,0.5681818181818182
watershed_x_landform,B_830305_23_LF_1010101,多摩川 / basin 23 / 山地斜面等,all_land_use,Jo,2,132,0.8181818181818182
watershed_x_landform,B_830305_23_LF_1010101,多摩川 / basin 23 / 山地斜面等,all_land_use,Ko,4,132,0.15151515151515152
watershed_x_landform,B_830305_23_LF_1010101,多摩川 / basin 23 / 山地斜面等,all_land_use,Me,7,132,0.2196969696969697
watershed_x_landform,B_830305_23_LF_1010101,多摩川 / basin 23 / 山地斜面等,all_land_use,Na,5,132,0.42424242424242425
watershed_x_landform,B_830305_23_LF_1010101,多摩川 / basin 23 / 山地斜面等,all_land_use,Pa,1,132,0.12121212121212122
