scheme,phase_code,phase_order,group_id,group_label,presence_count,phase_known_geo_total,phase_share,baseline_place_count,baseline_total,baseline_share,phase_share_minus_baseline,relative_concentration_ratio,interpretation_class,selection_inference_allowed
watersystem_x_unit_basin_x_landform,Me,7,B_130000_4_LF_CLASS::台地・段丘,名称不明 / basin 4 / 台地・段丘,5,995,0.005025125628140704,37,5256,0.007039573820395738,-0.0020144481922550342,0.7138394676083119,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_140013_17_LF_CLASS::氾濫平野・海岸平野,境川 / basin 17 / 氾濫平野・海岸平野,5,995,0.005025125628140704,37,5256,0.007039573820395738,-0.0020144481922550342,0.7138394676083119,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830303_347_LF_CLASS::自然堤防,利根川 / basin 347 / 自然堤防,5,995,0.005025125628140704,5,5256,9.512937595129375e-4,0.004073831868627766,5.282412060301508,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_26_LF_CLASS::台地・段丘,荒川 / basin 26 / 台地・段丘,5,995,0.005025125628140704,32,5256,0.0060882800608828,-0.0010631544327420967,0.8253768844221107,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_37_LF_CLASS::台地・段丘,荒川 / basin 37 / 台地・段丘,5,995,0.005025125628140704,20,5256,0.00380517503805175,0.0012199505900889534,1.320603015075377,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_70_LF_CLASS::台地・段丘,荒川 / basin 70 / 台地・段丘,5,995,0.005025125628140704,37,5256,0.007039573820395738,-0.0020144481922550342,0.7138394676083119,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_13_LF_CLASS::台地・段丘,多摩川 / basin 13 / 台地・段丘,5,995,0.005025125628140704,28,5256,0.00532724505327245,-3.0211942513174665e-4,0.9432878679109835,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_18_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 18 / 氾濫平野・海岸平野,5,995,0.005025125628140704,10,5256,0.001902587519025875,0.0031225381091148285,2.641206030150754,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_28_LF_CLASS::山麓堆積地形,多摩川 / basin 28 / 山麓堆積地形,5,995,0.005025125628140704,6,5256,0.001141552511415525,0.0038835731167251785,4.402010050251256,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_30_LF_CLASS::山麓堆積地形,多摩川 / basin 30 / 山麓堆積地形,5,995,0.005025125628140704,6,5256,0.001141552511415525,0.0038835731167251785,4.402010050251256,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_48_LF_CLASS::山地斜面等,多摩川 / basin 48 / 山地斜面等,5,995,0.005025125628140704,11,5256,0.0020928462709284626,0.002932279357212241,2.40109639104614,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830306_16_LF_CLASS::台地・段丘,鶴見川 / basin 16 / 台地・段丘,5,995,0.005025125628140704,57,5256,0.010844748858447488,-0.005819623230306784,0.4633694789738165,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830306_16_LF_CLASS::山地斜面等,鶴見川 / basin 16 / 山地斜面等,5,995,0.005025125628140704,76,5256,0.01445966514459665,-0.009434539516455946,0.34752710923036234,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830306_20_LF_CLASS::山麓堆積地形,鶴見川 / basin 20 / 山麓堆積地形,5,995,0.005025125628140704,10,5256,0.001902587519025875,0.0031225381091148285,2.641206030150754,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_unknown_0_LF_CLASS::砂州・砂丘,古川・目黒川・立会川・呑川 / basin 0 / 砂州・砂丘,5,995,0.005025125628140704,20,5256,0.00380517503805175,0.0012199505900889534,1.320603015075377,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_27_LF_CLASS::台地・段丘,荒川 / basin 27 / 台地・段丘,4,995,0.004020100502512563,14,5256,0.002663622526636225,0.001356477975876338,1.5092605886575738,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_52_LF_CLASS::山地斜面等,荒川 / basin 52 / 山地斜面等,4,995,0.004020100502512563,16,5256,0.0030441400304414,9.759604720711631e-4,1.3206030150753771,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_61_LF_CLASS::山地斜面等,荒川 / basin 61 / 山地斜面等,4,995,0.004020100502512563,11,5256,0.0020928462709284626,0.0019272542315841006,1.9208771128369122,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_86_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 86 / 氾濫平野・海岸平野,4,995,0.004020100502512563,14,5256,0.002663622526636225,0.001356477975876338,1.5092605886575738,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_2_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 2 / 氾濫平野・海岸平野,4,995,0.004020100502512563,12,5256,0.00228310502283105,0.0017369954796815131,1.7608040201005029,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_36_LF_CLASS::台地・段丘,多摩川 / basin 36 / 台地・段丘,4,995,0.004020100502512563,7,5256,0.0013318112633181126,0.0026882892391944507,3.0185211773151477,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_43_LF_CLASS::山地斜面等,多摩川 / basin 43 / 山地斜面等,4,995,0.004020100502512563,10,5256,0.001902587519025875,0.002117512983486688,2.112964824120603,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830306_20_LF_CLASS::氾濫平野・海岸平野,鶴見川 / basin 20 / 氾濫平野・海岸平野,4,995,0.004020100502512563,27,5256,0.005136986301369863,-0.0011168857988572995,0.7825795644891124,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830306_21_LF_CLASS::氾濫平野・海岸平野,鶴見川 / basin 21 / 氾濫平野・海岸平野,4,995,0.004020100502512563,12,5256,0.00228310502283105,0.0017369954796815131,1.7608040201005029,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830303_427_LF_CLASS::氾濫平野・海岸平野,利根川 / basin 427 / 氾濫平野・海岸平野,3,995,0.003015075376884422,3,5256,5.707762557077625e-4,0.0024442991211766595,5.282412060301508,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830303_517_LF_CLASS::自然堤防,利根川 / basin 517 / 自然堤防,3,995,0.003015075376884422,4,5256,7.6103500761035e-4,0.002254040369274072,3.9618090452261305,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_38_LF_CLASS::砂州・砂丘,荒川 / basin 38 / 砂州・砂丘,3,995,0.003015075376884422,5,5256,9.512937595129375e-4,0.0020637816173714844,3.1694472361809045,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_55_LF_CLASS::台地・段丘,荒川 / basin 55 / 台地・段丘,3,995,0.003015075376884422,28,5256,0.00532724505327245,-0.0023121696763880283,0.5659727207465901,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_57_LF_CLASS::台地・段丘,荒川 / basin 57 / 台地・段丘,3,995,0.003015075376884422,30,5256,0.005707762557077625,-0.0026926871801932033,0.5282412060301508,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_61_LF_CLASS::台地・段丘,荒川 / basin 61 / 台地・段丘,3,995,0.003015075376884422,28,5256,0.00532724505327245,-0.0023121696763880283,0.5659727207465901,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_17_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 17 / 氾濫平野・海岸平野,3,995,0.003015075376884422,6,5256,0.001141552511415525,0.001873522865468897,2.641206030150754,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_18_LF_CLASS::崖・段丘崖,多摩川 / basin 18 / 崖・段丘崖,3,995,0.003015075376884422,10,5256,0.001902587519025875,0.001112487857858547,1.5847236180904523,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_19_LF_CLASS::山地斜面等,多摩川 / basin 19 / 山地斜面等,3,995,0.003015075376884422,12,5256,0.00228310502283105,7.319703540533719e-4,1.320603015075377,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_19_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 19 / 氾濫平野・海岸平野,3,995,0.003015075376884422,4,5256,7.6103500761035e-4,0.002254040369274072,3.9618090452261305,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_23_LF_CLASS::山麓堆積地形,多摩川 / basin 23 / 山麓堆積地形,3,995,0.003015075376884422,7,5256,0.0013318112633181126,0.0016832641135663094,2.2638908829863604,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_25_LF_CLASS::台地・段丘,多摩川 / basin 25 / 台地・段丘,3,995,0.003015075376884422,25,5256,0.004756468797564688,-0.0017413934206802657,0.6338894472361809,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_27_LF_CLASS::山地斜面等,多摩川 / basin 27 / 山地斜面等,3,995,0.003015075376884422,4,5256,7.6103500761035e-4,0.002254040369274072,3.9618090452261305,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_34_LF_CLASS::台地・段丘,多摩川 / basin 34 / 台地・段丘,3,995,0.003015075376884422,23,5256,0.004375951293759513,-0.0013608759168750907,0.6890102687349793,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_3_LF_CLASS::台地・段丘,多摩川 / basin 3 / 台地・段丘,3,995,0.003015075376884422,22,5256,0.004185692541856925,-0.0011706171649725032,0.720328917313842,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_56_LF_CLASS::台地・段丘,多摩川 / basin 56 / 台地・段丘,3,995,0.003015075376884422,54,5256,0.010273972602739725,-0.0072588972258553035,0.29346733668341707,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_5_LF_CLASS::台地・段丘,多摩川 / basin 5 / 台地・段丘,3,995,0.003015075376884422,14,5256,0.002663622526636225,3.5145285024819686e-4,1.1319454414931802,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_75_LF_CLASS::山地斜面等,多摩川 / basin 75 / 山地斜面等,3,995,0.003015075376884422,3,5256,5.707762557077625e-4,0.0024442991211766595,5.282412060301508,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830306_19_LF_CLASS::山地斜面等,鶴見川 / basin 19 / 山地斜面等,3,995,0.003015075376884422,27,5256,0.005136986301369863,-0.0021219109244854407,0.5869346733668341,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_130000_4_LF_CLASS::後背低地・湿地,名称不明 / basin 4 / 後背低地・湿地,2,995,0.0020100502512562816,4,5256,7.6103500761035e-4,0.0012490152436459316,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_130000_5_LF_CLASS::後背低地・湿地,名称不明 / basin 5 / 後背低地・湿地,2,995,0.0020100502512562816,4,5256,7.6103500761035e-4,0.0012490152436459316,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_140013_19_LF_CLASS::山地斜面等,境川 / basin 19 / 山地斜面等,2,995,0.0020100502512562816,16,5256,0.0030441400304414,-0.0010340897791851185,0.6603015075376886,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830303_426_LF_CLASS::氾濫平野・海岸平野,利根川 / basin 426 / 氾濫平野・海岸平野,2,995,0.0020100502512562816,2,5256,3.80517503805175e-4,0.0016295327474511066,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830303_427_LF_CLASS::自然堤防,利根川 / basin 427 / 自然堤防,2,995,0.0020100502512562816,5,5256,9.512937595129375e-4,0.001058756491743344,2.112964824120603,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_11_LF_CLASS::自然堤防,荒川 / basin 11 / 自然堤防,2,995,0.0020100502512562816,2,5256,3.80517503805175e-4,0.0016295327474511066,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_25_LF_CLASS::台地・段丘,荒川 / basin 25 / 台地・段丘,2,995,0.0020100502512562816,9,5256,0.0017123287671232876,2.9772148413299403e-4,1.1738693467336685,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_27_LF_CLASS::砂州・砂丘,荒川 / basin 27 / 砂州・砂丘,2,995,0.0020100502512562816,3,5256,5.707762557077625e-4,0.001439273995548519,3.5216080402010057,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_36_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 36 / 氾濫平野・海岸平野,2,995,0.0020100502512562816,2,5256,3.80517503805175e-4,0.0016295327474511066,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_38_LF_CLASS::台地・段丘,荒川 / basin 38 / 台地・段丘,2,995,0.0020100502512562816,10,5256,0.001902587519025875,1.0746273223040653e-4,1.0564824120603016,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_38_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 38 / 氾濫平野・海岸平野,2,995,0.0020100502512562816,4,5256,7.6103500761035e-4,0.0012490152436459316,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_47_LF_CLASS::山地斜面等,荒川 / basin 47 / 山地斜面等,2,995,0.0020100502512562816,17,5256,0.0032343987823439876,-0.001224348531087706,0.6214602423884128,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_51_LF_CLASS::台地・段丘,荒川 / basin 51 / 台地・段丘,2,995,0.0020100502512562816,4,5256,7.6103500761035e-4,0.0012490152436459316,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_56_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 56 / 氾濫平野・海岸平野,2,995,0.0020100502512562816,3,5256,5.707762557077625e-4,0.001439273995548519,3.5216080402010057,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_57_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 57 / 氾濫平野・海岸平野,2,995,0.0020100502512562816,10,5256,0.001902587519025875,1.0746273223040653e-4,1.0564824120603016,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_69_LF_CLASS::台地・段丘,荒川 / basin 69 / 台地・段丘,2,995,0.0020100502512562816,19,5256,0.0036149162861491627,-0.001604866034892881,0.5560433747685798,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_70_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 70 / 氾濫平野・海岸平野,2,995,0.0020100502512562816,7,5256,0.0013318112633181126,6.78238987938169e-4,1.5092605886575738,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_82_LF_CLASS::台地・段丘,荒川 / basin 82 / 台地・段丘,2,995,0.0020100502512562816,28,5256,0.00532724505327245,-0.0033171948020161686,0.37731514716439346,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_10_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 10 / 氾濫平野・海岸平野,2,995,0.0020100502512562816,4,5256,7.6103500761035e-4,0.0012490152436459316,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_1_LF_CLASS::砂州・砂丘,多摩川 / basin 1 / 砂州・砂丘,2,995,0.0020100502512562816,2,5256,3.80517503805175e-4,0.0016295327474511066,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_25_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 25 / 氾濫平野・海岸平野,2,995,0.0020100502512562816,2,5256,3.80517503805175e-4,0.0016295327474511066,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_27_LF_CLASS::凹地・浅い谷,多摩川 / basin 27 / 凹地・浅い谷,2,995,0.0020100502512562816,2,5256,3.80517503805175e-4,0.0016295327474511066,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_28_LF_CLASS::台地・段丘,多摩川 / basin 28 / 台地・段丘,2,995,0.0020100502512562816,3,5256,5.707762557077625e-4,0.001439273995548519,3.5216080402010057,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_2_LF_CLASS::台地・段丘,多摩川 / basin 2 / 台地・段丘,2,995,0.0020100502512562816,31,5256,0.005898021308980213,-0.003887971057723931,0.3408007780839683,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_34_LF_CLASS::山地斜面等,多摩川 / basin 34 / 山地斜面等,2,995,0.0020100502512562816,16,5256,0.0030441400304414,-0.0010340897791851185,0.6603015075376886,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_38_LF_CLASS::台地・段丘,多摩川 / basin 38 / 台地・段丘,2,995,0.0020100502512562816,4,5256,7.6103500761035e-4,0.0012490152436459316,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_39_LF_CLASS::台地・段丘,多摩川 / basin 39 / 台地・段丘,2,995,0.0020100502512562816,4,5256,7.6103500761035e-4,0.0012490152436459316,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_3_LF_CLASS::山地斜面等,多摩川 / basin 3 / 山地斜面等,2,995,0.0020100502512562816,24,5256,0.0045662100456621,-0.0025561597944058186,0.4402010050251257,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_52_LF_CLASS::台地・段丘,多摩川 / basin 52 / 台地・段丘,2,995,0.0020100502512562816,10,5256,0.001902587519025875,1.0746273223040653e-4,1.0564824120603016,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_72_LF_CLASS::台地・段丘,多摩川 / basin 72 / 台地・段丘,2,995,0.0020100502512562816,2,5256,3.80517503805175e-4,0.0016295327474511066,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_73_LF_CLASS::台地・段丘,多摩川 / basin 73 / 台地・段丘,2,995,0.0020100502512562816,5,5256,9.512937595129375e-4,0.001058756491743344,2.112964824120603,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_73_LF_CLASS::山地斜面等,多摩川 / basin 73 / 山地斜面等,2,995,0.0020100502512562816,2,5256,3.80517503805175e-4,0.0016295327474511066,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_75_LF_CLASS::台地・段丘,多摩川 / basin 75 / 台地・段丘,2,995,0.0020100502512562816,6,5256,0.001141552511415525,8.684977398407566e-4,1.7608040201005029,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_unknown_0_LF_CLASS::崖・段丘崖,古川・目黒川・立会川・呑川 / basin 0 / 崖・段丘崖,2,995,0.0020100502512562816,16,5256,0.0030441400304414,-0.0010340897791851185,0.6603015075376886,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_130000_1_LF_CLASS::台地・段丘,名称不明 / basin 1 / 台地・段丘,1,995,0.0010050251256281408,16,5256,0.0030441400304414,-0.0020391149048132593,0.3301507537688443,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_130000_4_LF_CLASS::山地斜面等,名称不明 / basin 4 / 山地斜面等,1,995,0.0010050251256281408,3,5256,5.707762557077625e-4,4.342488699203783e-4,1.7608040201005029,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_130000_4_LF_CLASS::氾濫平野・海岸平野,名称不明 / basin 4 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,3,5256,5.707762557077625e-4,4.342488699203783e-4,1.7608040201005029,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_130000_5_LF_CLASS::崖・段丘崖,名称不明 / basin 5 / 崖・段丘崖,1,995,0.0010050251256281408,4,5256,7.6103500761035e-4,2.4399011801779077e-4,1.3206030150753771,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_130000_5_LF_CLASS::氾濫平野・海岸平野,名称不明 / basin 5 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_140013_16_LF_CLASS::台地・段丘,境川 / basin 16 / 台地・段丘,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_140013_19_LF_CLASS::氾濫平野・海岸平野,境川 / basin 19 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,3,5256,5.707762557077625e-4,4.342488699203783e-4,1.7608040201005029,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830303_345_LF_CLASS::自然堤防,利根川 / basin 345 / 自然堤防,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830303_393_LF_CLASS::氾濫平野・海岸平野,利根川 / basin 393 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830303_393_LF_CLASS::自然堤防,利根川 / basin 393 / 自然堤防,1,995,0.0010050251256281408,4,5256,7.6103500761035e-4,2.4399011801779077e-4,1.3206030150753771,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830303_425_LF_CLASS::自然堤防,利根川 / basin 425 / 自然堤防,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830303_426_LF_CLASS::自然堤防,利根川 / basin 426 / 自然堤防,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830303_432_LF_CLASS::氾濫平野・海岸平野,利根川 / basin 432 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830303_432_LF_CLASS::自然堤防,利根川 / basin 432 / 自然堤防,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830303_470_LF_CLASS::砂州・砂丘,利根川 / basin 470 / 砂州・砂丘,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830303_517_LF_CLASS::旧河道,利根川 / basin 517 / 旧河道,1,995,0.0010050251256281408,5,5256,9.512937595129375e-4,5.373136611520326e-5,1.0564824120603016,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830303_517_LF_CLASS::氾濫平野・海岸平野,利根川 / basin 517 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_105_LF_CLASS::台地・段丘,荒川 / basin 105 / 台地・段丘,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_11_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 11 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_120_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 120 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,10,5256,0.001902587519025875,-8.975623933977343e-4,0.5282412060301508,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_15_LF_CLASS::台地・段丘,荒川 / basin 15 / 台地・段丘,1,995,0.0010050251256281408,3,5256,5.707762557077625e-4,4.342488699203783e-4,1.7608040201005029,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_15_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 15 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_15_LF_CLASS::砂州・砂丘,荒川 / basin 15 / 砂州・砂丘,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_15_LF_CLASS::自然堤防,荒川 / basin 15 / 自然堤防,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_161_LF_CLASS::台地・段丘,荒川 / basin 161 / 台地・段丘,1,995,0.0010050251256281408,3,5256,5.707762557077625e-4,4.342488699203783e-4,1.7608040201005029,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_16_LF_CLASS::凹地・浅い谷,荒川 / basin 16 / 凹地・浅い谷,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
