phase_pair,phase_pair_order,group_id,group_label,transition,n_places,group_active_total,transition_composition_within_group,event_total_known_geo,active_total_known_geo,scheme,event_geo_share,active_geo_share,event_share_minus_active_geo_share,relative_event_concentration_ratio,interpretation_status,selection_inference_allowed
Jo->Ya,2,WS_830303,830303 / 利根川,new,6,10,0.6,98,3944,watersystem,0.061224489795918366,0.002535496957403651,0.05868899283851471,24.146938775510204,low_n_descriptive_only,FALSE
Jo->Ya,2,WS_830304,830304 / 荒川,continue,212,1042,0.2034548944337812,549,3944,watersystem,0.3861566484517304,0.26419878296146043,0.12195786549026999,1.461614032143594,eligible,FALSE
Jo->Ya,2,WS_830304,830304 / 荒川,drop,790,1042,0.7581573896353166,3297,3944,watersystem,0.23961176827418865,0.26419878296146043,-0.024587014687271785,0.9069374415291748,eligible,FALSE
Jo->Ya,2,WS_830304,830304 / 荒川,new,40,1042,0.03838771593090211,98,3944,watersystem,0.40816326530612246,0.26419878296146043,0.14396448234466203,1.5449097105252851,eligible,FALSE
Jo->Ya,2,WS_830305,830305 / 多摩川,continue,156,1756,0.0888382687927107,549,3944,watersystem,0.28415300546448086,0.44523326572008115,-0.1610802602556003,0.6382115339133898,eligible,FALSE
Jo->Ya,2,WS_830305,830305 / 多摩川,drop,1583,1756,0.9014806378132119,3297,3944,watersystem,0.48013345465574764,0.44523326572008115,0.03490018893566649,1.0783863013452555,eligible,FALSE
Jo->Ya,2,WS_830305,830305 / 多摩川,new,17,1756,0.00968109339407745,98,3944,watersystem,0.17346938775510204,0.44523326572008115,-0.27176387796497914,0.389614615777974,eligible,FALSE
Jo->Ya,2,WS_830306,830306 / 鶴見川,continue,70,544,0.12867647058823528,549,3944,watersystem,0.12750455373406194,0.13793103448275862,-0.010426480748696676,0.9244080145719491,eligible,FALSE
Jo->Ya,2,WS_830306,830306 / 鶴見川,drop,469,544,0.8621323529411765,3297,3944,watersystem,0.14225053078556263,0.13793103448275862,0.00431949630280401,1.0313163481953291,eligible,FALSE
Jo->Ya,2,WS_830306,830306 / 鶴見川,new,5,544,0.009191176470588236,98,3944,watersystem,0.05102040816326531,0.13793103448275862,-0.08691062631949331,0.36989795918367346,eligible,FALSE
Jo->Ya,2,WS_unknown,unknown / 古川・目黒川・立会川・呑川,continue,40,248,0.16129032258064516,549,3944,watersystem,0.07285974499089254,0.06288032454361055,0.009979420447281992,1.1587049767906459,eligible,FALSE
Jo->Ya,2,WS_unknown,unknown / 古川・目黒川・立会川・呑川,drop,190,248,0.7661290322580645,3297,3944,watersystem,0.05762814680012132,0.06288032454361055,-0.005252177743489225,0.9164734313696713,eligible,FALSE
Jo->Ya,2,WS_unknown,unknown / 古川・目黒川・立会川・呑川,new,18,248,0.07258064516129033,98,3944,watersystem,0.1836734693877551,0.06288032454361055,0.12079314484414456,2.9210006583278476,eligible,FALSE
Ko->Na,4,WS_120000,120000 / 名称不明,new,1,1,1,1054,2691,watersystem,9.487666034155598e-4,3.716090672612412e-4,5.771575361543187e-4,2.5531309297912714,low_n_descriptive_only,FALSE
Ko->Na,4,WS_130000,130000 / 名称不明,continue,27,78,0.34615384615384615,651,2691,watersystem,0.041474654377880185,0.028985507246376812,0.012489147131503373,1.4308755760368663,eligible,FALSE
Ko->Na,4,WS_130000,130000 / 名称不明,drop,34,78,0.4358974358974359,986,2691,watersystem,0.034482758620689655,0.028985507246376812,0.005497251374312843,1.1896551724137931,eligible,FALSE
Ko->Na,4,WS_130000,130000 / 名称不明,new,17,78,0.21794871794871795,1054,2691,watersystem,0.016129032258064516,0.028985507246376812,-0.012856474988312296,0.5564516129032258,eligible,FALSE
Ko->Na,4,WS_140013,140013 / 境川,continue,55,189,0.291005291005291,651,2691,watersystem,0.08448540706605223,0.07023411371237458,0.014251293353677655,1.2029112720356963,eligible,FALSE
Ko->Na,4,WS_140013,140013 / 境川,drop,13,189,0.06878306878306878,986,2691,watersystem,0.013184584178498986,0.07023411371237458,-0.05704952953387559,0.18772336520815225,eligible,FALSE
Ko->Na,4,WS_140013,140013 / 境川,new,121,189,0.6402116402116402,1054,2691,watersystem,0.11480075901328274,0.07023411371237458,0.04456664530090816,1.63454414023674,eligible,FALSE
Ko->Na,4,WS_830303,830303 / 利根川,continue,17,42,0.40476190476190477,651,2691,watersystem,0.026113671274961597,0.01560758082497213,0.010506090449989467,1.6731402238314679,eligible,FALSE
Ko->Na,4,WS_830303,830303 / 利根川,drop,19,42,0.4523809523809524,986,2691,watersystem,0.019269776876267748,0.01560758082497213,0.0036621960512956183,1.2346421327151549,eligible,FALSE
Ko->Na,4,WS_830303,830303 / 利根川,new,6,42,0.14285714285714285,1054,2691,watersystem,0.0056925996204933585,0.01560758082497213,-0.00991498120447877,0.3647329899701816,eligible,FALSE
Ko->Na,4,WS_830304,830304 / 荒川,continue,151,429,0.351981351981352,651,2691,watersystem,0.23195084485407066,0.15942028985507245,0.07253055499899821,1.4549643904482616,eligible,FALSE
Ko->Na,4,WS_830304,830304 / 荒川,drop,189,429,0.4405594405594406,986,2691,watersystem,0.19168356997971603,0.15942028985507245,0.03226328012464358,1.2023787571454916,eligible,FALSE
Ko->Na,4,WS_830304,830304 / 荒川,new,89,429,0.20745920745920746,1054,2691,watersystem,0.08444022770398482,0.15942028985507245,-0.07498006215108763,0.5296705192340867,eligible,FALSE
Ko->Na,4,WS_830305,830305 / 多摩川,continue,274,1433,0.19120725750174458,651,2691,watersystem,0.42089093701996927,0.5325157933853586,-0.11162485636538932,0.7903820736362438,eligible,FALSE
Ko->Na,4,WS_830305,830305 / 多摩川,drop,613,1433,0.4277739009071877,986,2691,watersystem,0.6217038539553753,0.5325157933853586,0.08918806057001671,1.16748434821627,eligible,FALSE
Ko->Na,4,WS_830305,830305 / 多摩川,new,546,1433,0.3810188415910677,1054,2691,watersystem,0.5180265654648957,0.5325157933853586,-0.014489227920462922,0.9727909892993959,eligible,FALSE
Ko->Na,4,WS_830306,830306 / 鶴見川,continue,73,361,0.20221606648199447,651,2691,watersystem,0.11213517665130568,0.13415087328130806,-0.022015696630002385,0.8358885328771845,eligible,FALSE
Ko->Na,4,WS_830306,830306 / 鶴見川,drop,34,361,0.09418282548476455,986,2691,watersystem,0.034482758620689655,0.13415087328130806,-0.09966811466061841,0.2570446078899608,eligible,FALSE
Ko->Na,4,WS_830306,830306 / 鶴見川,new,254,361,0.703601108033241,1054,2691,watersystem,0.2409867172675522,0.13415087328130806,0.10683584398624413,1.7963857511550774,eligible,FALSE
Ko->Na,4,WS_unknown,unknown / 古川・目黒川・立会川・呑川,continue,54,158,0.34177215189873417,651,2691,watersystem,0.08294930875576037,0.058714232627276104,0.024235076128484266,1.4127632269731085,eligible,FALSE
Ko->Na,4,WS_unknown,unknown / 古川・目黒川・立会川・呑川,drop,84,158,0.5316455696202531,986,2691,watersystem,0.08519269776876268,0.058714232627276104,0.026478465141486572,1.450971833517344,eligible,FALSE
Ko->Na,4,WS_unknown,unknown / 古川・目黒川・立会川・呑川,new,20,158,0.12658227848101267,1054,2691,watersystem,0.018975332068311195,0.058714232627276104,-0.03973890055896491,0.32318113035332546,eligible,FALSE
Na->He,5,WS_120000,120000 / 名称不明,continue,1,1,1,1485,2394,watersystem,6.734006734006734e-4,4.177109440267335e-4,2.5568972937393996e-4,1.6121212121212123,low_n_descriptive_only,FALSE
Na->He,5,WS_130000,130000 / 名称不明,continue,41,52,0.7884615384615384,1485,2394,watersystem,0.027609427609427608,0.02172096908939014,0.005888458520037467,1.2710955710955711,eligible,FALSE
Na->He,5,WS_130000,130000 / 名称不明,drop,3,52,0.057692307692307696,220,2394,watersystem,0.013636363636363636,0.02172096908939014,-0.008084605453026505,0.6277972027972027,eligible,FALSE
Na->He,5,WS_130000,130000 / 名称不明,new,8,52,0.15384615384615385,689,2394,watersystem,0.011611030478955007,0.02172096908939014,-0.010109938610435134,0.5345539801272747,eligible,FALSE
Na->He,5,WS_140013,140013 / 境川,continue,171,202,0.8465346534653465,1485,2394,watersystem,0.11515151515151516,0.08437761069340016,0.030773904458114995,1.364716471647165,eligible,FALSE
Na->He,5,WS_140013,140013 / 境川,drop,5,202,0.024752475247524754,220,2394,watersystem,0.022727272727272728,0.08437761069340016,-0.061650337966127434,0.26935193519351935,eligible,FALSE
Na->He,5,WS_140013,140013 / 境川,new,26,202,0.12871287128712872,689,2394,watersystem,0.03773584905660377,0.08437761069340016,-0.04664176163679639,0.4472258546609378,eligible,FALSE
Na->He,5,WS_830303,830303 / 利根川,continue,21,23,0.9130434782608695,1485,2394,watersystem,0.014141414141414142,0.00960735171261487,0.004534062428799272,1.4719367588932808,eligible,FALSE
Na->He,5,WS_830303,830303 / 利根川,drop,2,23,0.08695652173913043,220,2394,watersystem,0.00909090909090909,0.00960735171261487,-5.164426217057795e-4,0.9462450592885375,eligible,FALSE
Na->He,5,WS_830304,830304 / 荒川,continue,196,397,0.49370277078085645,1485,2394,watersystem,0.13198653198653199,0.1658312447786132,-0.033844712792081205,0.7959087092588353,eligible,FALSE
Na->He,5,WS_830304,830304 / 荒川,drop,44,397,0.11083123425692695,220,2394,watersystem,0.2,0.1658312447786132,0.03416875522138682,1.206045340050378,eligible,FALSE
Na->He,5,WS_830304,830304 / 荒川,new,157,397,0.3954659949622166,689,2394,watersystem,0.22786647314949202,0.1658312447786132,0.062035228370878825,1.374086490478297,eligible,FALSE
Na->He,5,WS_830305,830305 / 多摩川,continue,714,1253,0.5698324022346368,1485,2394,watersystem,0.4808080808080808,0.5233918128654971,-0.04258373205741628,0.9186389029964449,eligible,FALSE
Na->He,5,WS_830305,830305 / 多摩川,drop,106,1253,0.08459696727853153,220,2394,watersystem,0.4818181818181818,0.5233918128654971,-0.04157363104731526,0.9205688166582021,eligible,FALSE
Na->He,5,WS_830305,830305 / 多摩川,new,433,1253,0.3455706304868316,689,2394,watersystem,0.6284470246734397,0.5233918128654971,0.10505521180794264,1.2007200136218792,eligible,FALSE
Na->He,5,WS_830306,830306 / 鶴見川,continue,314,377,0.8328912466843501,1485,2394,watersystem,0.21144781144781144,0.15747702589807852,0.05397078554973292,1.342721646169922,eligible,FALSE
Na->He,5,WS_830306,830306 / 鶴見川,drop,13,377,0.034482758620689655,220,2394,watersystem,0.05909090909090909,0.15747702589807852,-0.09838611680716944,0.37523510971786833,eligible,FALSE
Na->He,5,WS_830306,830306 / 鶴見川,new,50,377,0.13262599469496023,689,2394,watersystem,0.07256894049346879,0.15747702589807852,-0.08490808540460973,0.46082239666144376,eligible,FALSE
Na->He,5,WS_unknown,unknown / 古川・目黒川・立会川・呑川,continue,27,89,0.30337078651685395,1485,2394,watersystem,0.01818181818181818,0.03717627401837928,-0.0189944558365611,0.48907048008171605,eligible,FALSE
Na->He,5,WS_unknown,unknown / 古川・目黒川・立会川・呑川,drop,47,89,0.5280898876404494,220,2394,watersystem,0.21363636363636362,0.03717627401837928,0.17646008961798434,5.746578140960163,eligible,FALSE
Na->He,5,WS_unknown,unknown / 古川・目黒川・立会川・呑川,new,15,89,0.16853932584269662,689,2394,watersystem,0.02177068214804064,0.03717627401837928,-0.015405591870338641,0.5856068883416774,eligible,FALSE
Pa->Jo,1,WS_120000,120000 / 名称不明,new,1,1,1,3212,3906,watersystem,3.1133250311332503e-4,2.560163850486431e-4,5.5316118064681916e-5,1.2160647571606475,low_n_descriptive_only,FALSE
Pa->Jo,1,WS_130000,130000 / 名称不明,continue,21,127,0.16535433070866143,634,3906,watersystem,0.033123028391167195,0.032514080901177675,6.089474899895198e-4,1.018728731463772,eligible,FALSE
Pa->Jo,1,WS_130000,130000 / 名称不明,drop,1,127,0.007874015748031496,60,3906,watersystem,0.016666666666666666,0.032514080901177675,-0.01584741423451101,0.5125984251968504,eligible,FALSE
Pa->Jo,1,WS_130000,130000 / 名称不明,new,105,127,0.8267716535433071,3212,3906,watersystem,0.03268991282689913,0.032514080901177675,1.7583192572145218e-4,1.0054078700934488,eligible,FALSE
Pa->Jo,1,WS_140013,140013 / 境川,continue,23,206,0.11165048543689321,634,3906,watersystem,0.03627760252365931,0.05273937532002048,-0.01646177279636117,0.6878656090165692,eligible,FALSE
Pa->Jo,1,WS_140013,140013 / 境川,drop,1,206,0.0048543689320388345,60,3906,watersystem,0.016666666666666666,0.05273937532002048,-0.03607270865335381,0.31601941747572815,eligible,FALSE
Pa->Jo,1,WS_140013,140013 / 境川,new,182,206,0.883495145631068,3212,3906,watersystem,0.05666251556662515,0.05273937532002048,0.003923140246604673,1.0743873097244556,eligible,FALSE
Pa->Jo,1,WS_830303,830303 / 利根川,new,4,4,1,3212,3906,watersystem,0.0012453300124533001,0.0010240655401945725,2.2126447225872766e-4,1.2160647571606475,low_n_descriptive_only,FALSE
Pa->Jo,1,WS_830304,830304 / 荒川,continue,252,1029,0.24489795918367346,634,3906,watersystem,0.39747634069400634,0.26344086021505375,0.13403548047895258,1.5087877422262281,eligible,FALSE
Pa->Jo,1,WS_830304,830304 / 荒川,drop,27,1029,0.026239067055393587,60,3906,watersystem,0.45,0.26344086021505375,0.18655913978494626,1.7081632653061225,eligible,FALSE
Pa->Jo,1,WS_830304,830304 / 荒川,new,750,1029,0.7288629737609329,3212,3906,watersystem,0.23349937733499376,0.26344086021505375,-0.02994148288005999,0.8863445751899763,eligible,FALSE
Pa->Jo,1,WS_830305,830305 / 多摩川,continue,278,1758,0.15813424345847554,634,3906,watersystem,0.4384858044164038,0.4500768049155146,-0.011591000499110826,0.9742466166384943,eligible,FALSE
Pa->Jo,1,WS_830305,830305 / 多摩川,drop,19,1758,0.01080773606370876,60,3906,watersystem,0.31666666666666665,0.4500768049155146,-0.13341013824884795,0.7035836177474403,eligible,FALSE
Pa->Jo,1,WS_830305,830305 / 多摩川,new,1461,1758,0.8310580204778157,3212,3906,watersystem,0.45485678704856786,0.4500768049155146,0.004779982133053251,1.0106203698587635,eligible,FALSE
Pa->Jo,1,WS_830306,830306 / 鶴見川,continue,27,545,0.04954128440366973,634,3906,watersystem,0.04258675078864353,0.1395289298515105,-0.09694217906286696,0.3052180707898012,eligible,FALSE
Pa->Jo,1,WS_830306,830306 / 鶴見川,drop,6,545,0.011009174311926606,60,3906,watersystem,0.1,0.1395289298515105,-0.03952892985151049,0.7166972477064221,eligible,FALSE
Pa->Jo,1,WS_830306,830306 / 鶴見川,new,512,545,0.9394495412844037,3212,3906,watersystem,0.15940224159402241,0.1395289298515105,0.019873311742511918,1.1424314782867,eligible,FALSE
Pa->Jo,1,WS_unknown,unknown / 古川・目黒川・立会川・呑川,continue,33,236,0.13983050847457626,634,3906,watersystem,0.052050473186119876,0.06041986687147977,-0.008369393685359897,0.8614794418007807,eligible,FALSE
Pa->Jo,1,WS_unknown,unknown / 古川・目黒川・立会川・呑川,drop,6,236,0.025423728813559324,60,3906,watersystem,0.1,0.06041986687147977,0.03958013312852023,1.655084745762712,eligible,FALSE
Pa->Jo,1,WS_unknown,unknown / 古川・目黒川・立会川・呑川,new,197,236,0.8347457627118644,3212,3906,watersystem,0.06133250311332503,0.06041986687147977,9.126362418452605e-4,1.015104903223083,eligible,FALSE
Ya->Ko,3,WS_130000,130000 / 名称不明,continue,27,89,0.30337078651685395,358,1926,watersystem,0.07541899441340782,0.046209761163032194,0.02920923325037563,1.6321009352834097,eligible,FALSE
Ya->Ko,3,WS_130000,130000 / 名称不明,drop,28,89,0.3146067415730337,289,1926,watersystem,0.09688581314878893,0.046209761163032194,0.05067605198575673,2.096652540725477,eligible,FALSE
Ya->Ko,3,WS_130000,130000 / 名称不明,new,34,89,0.38202247191011235,1279,1926,watersystem,0.026583268178264268,0.046209761163032194,-0.019626492984767926,0.5752738709138986,eligible,FALSE
Ya->Ko,3,WS_140013,140013 / 境川,continue,14,80,0.175,358,1926,watersystem,0.03910614525139665,0.04153686396677051,-0.0024307187153738627,0.9414804469273742,eligible,FALSE
Ya->Ko,3,WS_140013,140013 / 境川,drop,12,80,0.15,289,1926,watersystem,0.04152249134948097,0.04153686396677051,-1.4372617289544476e-5,0.9996539792387542,eligible,FALSE
Ya->Ko,3,WS_140013,140013 / 境川,new,54,80,0.675,1279,1926,watersystem,0.04222048475371384,0.04153686396677051,6.836207869433258e-4,1.0164581704456606,eligible,FALSE
Ya->Ko,3,WS_830303,830303 / 利根川,continue,5,39,0.1282051282051282,358,1926,watersystem,0.013966480446927373,0.020249221183800622,-0.006282740736873248,0.6897292651482596,eligible,FALSE
Ya->Ko,3,WS_830303,830303 / 利根川,drop,3,39,0.07692307692307693,289,1926,watersystem,0.010380622837370242,0.020249221183800622,-0.00986859834643038,0.5126430662762843,eligible,FALSE
Ya->Ko,3,WS_830303,830303 / 利根川,new,31,39,0.7948717948717948,1279,1926,watersystem,0.024237685691946835,0.020249221183800622,0.003988464508146213,1.19696878570999,eligible,FALSE
Ya->Ko,3,WS_830304,830304 / 荒川,continue,155,437,0.35469107551487417,358,1926,watersystem,0.4329608938547486,0.2268951194184839,0.20606577443626473,1.908198355982256,eligible,FALSE
Ya->Ko,3,WS_830304,830304 / 荒川,drop,97,437,0.2219679633867277,289,1926,watersystem,0.3356401384083045,0.2268951194184839,0.10874501898982059,1.4792743857537631,eligible,FALSE
Ya->Ko,3,WS_830304,830304 / 荒川,new,185,437,0.4233409610983982,1279,1926,watersystem,0.14464425332290853,0.2268951194184839,-0.08225086609557536,0.6374938945078303,eligible,FALSE
Ya->Ko,3,WS_830305,830305 / 多摩川,continue,106,954,0.1111111111111111,358,1926,watersystem,0.29608938547486036,0.4953271028037383,-0.19923771732887796,0.5977653631284917,eligible,FALSE
Ya->Ko,3,WS_830305,830305 / 多摩川,drop,67,954,0.07023060796645703,289,1926,watersystem,0.23183391003460208,0.4953271028037383,-0.26349319276913624,0.46804204478683814,eligible,FALSE
Ya->Ko,3,WS_830305,830305 / 多摩川,new,781,954,0.8186582809224319,1279,1926,watersystem,0.6106333072713057,0.4953271028037383,0.1153062044675674,1.2327879976986738,eligible,FALSE
Ya->Ko,3,WS_830306,830306 / 鶴見川,continue,32,150,0.21333333333333335,358,1926,watersystem,0.0893854748603352,0.0778816199376947,0.0115038549226405,1.1477094972067041,eligible,FALSE
Ya->Ko,3,WS_830306,830306 / 鶴見川,drop,43,150,0.2866666666666667,289,1926,watersystem,0.14878892733564014,0.0778816199376947,0.07090730739794544,1.9104498269896195,eligible,FALSE
Ya->Ko,3,WS_830306,830306 / 鶴見川,new,75,150,0.5,1279,1926,watersystem,0.058639562157935886,0.0778816199376947,-0.019242057779758813,0.7529319781078968,eligible,FALSE
Ya->Ko,3,WS_unknown,unknown / 古川・目黒川・立会川・呑川,continue,19,177,0.10734463276836158,358,1926,watersystem,0.05307262569832402,0.09190031152647975,-0.038827685828155725,0.5775021304800682,eligible,FALSE
Ya->Ko,3,WS_unknown,unknown / 古川・目黒川・立会川・呑川,drop,39,177,0.22033898305084745,289,1926,watersystem,0.13494809688581316,0.09190031152647975,0.043047785359333415,1.468418274588001,eligible,FALSE
Ya->Ko,3,WS_unknown,unknown / 古川・目黒川・立会川・呑川,new,119,177,0.672316384180791,1279,1926,watersystem,0.09304143862392494,0.09190031152647975,0.0011411270974451965,1.0124170101111833,eligible,FALSE
