group_id,group_label,total_presence_records,mean_presence_count,sd_presence_count,max_presence_count,peak_phase,peak_phase_count,mean_phase_share,max_phase_share,active_phase_count,run_count,longest_run_length,gap_count,gap_phase_count,first_active_phase_order,last_active_phase_order,trajectory_class,interpretation_status
B_830305_18_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 18 / 氾濫平野・海岸平野,33,4.714285714285714,2.984084768360628,10,Jo,10,0.003565841196947773,0.010130246020260492,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830305_19_LF_CLASS::凹地・浅い谷,多摩川 / basin 19 / 凹地・浅い谷,9,1.2857142857142858,1.2535663410560174,3,Jo,3,8.353969035733864e-4,0.002894356005788712,4,2,2,1,2,1,6,intermittent_gap1,low_n_descriptive_only
B_830305_19_LF_CLASS::台地・段丘,多摩川 / basin 19 / 台地・段丘,144,20.571428571428573,34.023801192974425,97,Ko,97,0.012664419551025081,0.05965559655596556,6,2,4,1,1,1,7,intermittent_gap1,eligible
B_830305_19_LF_CLASS::山地斜面等,多摩川 / basin 19 / 山地斜面等,21,3,2.6457513110645907,7,Jo,7,0.0016574983136050264,0.003015075376884422,6,2,4,1,1,1,7,intermittent_gap1,eligible
B_830305_19_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 19 / 氾濫平野・海岸平野,5,0.7142857142857143,1.2535663410560174,3,Me,3,5.088958570456346e-4,0.003015075376884422,2,2,1,1,4,2,7,intermittent_gap1,low_n_descriptive_only
B_830305_1_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 1 / 氾濫平野・海岸平野,4,0.5714285714285714,0.9759000729485333,2,Na,2,3.046612693674947e-4,0.0011918951132300357,2,1,2,0,0,5,6,continuous_2phase,low_n_descriptive_only
B_830305_1_LF_CLASS::砂州・砂丘,多摩川 / basin 1 / 砂州・砂丘,2,0.2857142857142857,0.7559289460184544,2,Me,2,2.8715003589375456e-4,0.0020100502512562816,1,1,1,0,0,7,7,single_phase,low_n_descriptive_only
B_830305_1_LF_CLASS::自然堤防,多摩川 / basin 1 / 自然堤防,3,0.42857142857142855,0.5345224838248487,1,Na,1,2.9590565263062457e-4,0.0010050251256281408,3,1,3,0,0,5,7,continuous_3_4phase,low_n_descriptive_only
B_830305_20_LF_CLASS::台地・段丘,多摩川 / basin 20 / 台地・段丘,51,7.285714285714286,4.46147530585589,12,He,12,0.004603956715400189,0.008040201005025126,6,2,4,1,1,1,7,intermittent_gap1,eligible
B_830305_20_LF_CLASS::山地斜面等,多摩川 / basin 20 / 山地斜面等,1,0.14285714285714285,0.37796447300922725,1,Pa,1,2.0673971469919368e-4,0.001447178002894356,1,1,1,0,0,1,1,single_phase,low_n_descriptive_only
B_830305_20_LF_CLASS::崖・段丘崖,多摩川 / basin 20 / 崖・段丘崖,2,0.2857142857142857,0.48795003647426666,1,Ko,1,1.7299338666807408e-4,6.150061500615006e-4,2,1,2,0,0,4,5,continuous_2phase,low_n_descriptive_only
B_830305_20_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 20 / 氾濫平野・海岸平野,8,1.1428571428571428,0.6900655593423541,2,Jo,2,7.513025972036869e-4,0.0015552099533437014,6,1,6,0,0,2,7,continuous_5_7phase,low_n_descriptive_only
B_830305_21_LF_CLASS::台地・段丘,多摩川 / basin 21 / 台地・段丘,4,0.5714285714285714,0.5345224838248488,1,Jo,1,3.349910542331261e-4,0.0010050251256281408,4,2,3,1,2,2,7,intermittent_gap1,low_n_descriptive_only
B_830305_21_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 21 / 氾濫平野・海岸平野,2,0.2857142857142857,0.4879500364742666,1,Jo,1,1.0628067105553198e-4,4.7036688617121356e-4,2,2,1,1,3,2,6,intermittent_gap1,low_n_descriptive_only
B_830305_22_LF_CLASS::台地・段丘,多摩川 / basin 22 / 台地・段丘,48,6.857142857142857,5.0142653642240695,13,Jo,13,0.004368768575631367,0.008040201005025126,6,2,4,1,1,1,7,intermittent_gap1,eligible
B_830305_22_LF_CLASS::山地斜面等,多摩川 / basin 22 / 山地斜面等,365,52.142857142857146,51.36934420264214,148,Jo,148,0.027717708173949758,0.04120603015075377,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830305_22_LF_CLASS::山麓堆積地形,多摩川 / basin 22 / 山麓堆積地形,42,6,3.872983346207417,11,Jo,11,0.004273226525294309,0.010050251256281407,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830305_22_LF_CLASS::旧河道,多摩川 / basin 22 / 旧河道,4,0.5714285714285714,0.5345224838248488,1,Pa,1,4.565954037016029e-4,0.001447178002894356,4,2,2,1,3,1,7,intermittent_gap1,low_n_descriptive_only
B_830305_22_LF_CLASS::水部,多摩川 / basin 22 / 水部,1,0.14285714285714285,0.37796447300922725,1,Jo,1,3.908540160250146e-5,2.7359781121751026e-4,1,1,1,0,0,2,2,single_phase,low_n_descriptive_only
B_830305_22_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 22 / 氾濫平野・海岸平野,65,9.285714285714286,9.340133577101307,23,Jo,23,0.0048445136774378375,0.008936970837253057,5,2,3,1,2,1,7,intermittent_gap1,eligible
B_830305_23_LF_CLASS::台地・段丘,多摩川 / basin 23 / 台地・段丘,91,13,8.266397845091497,23,Ko,23,0.007875027036159348,0.014145141451414513,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830305_23_LF_CLASS::山地斜面等,多摩川 / basin 23 / 山地斜面等,308,44,37.38538038681253,108,Jo,108,0.02414581182127196,0.03527751646284102,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830305_23_LF_CLASS::山麓堆積地形,多摩川 / basin 23 / 山麓堆積地形,21,3,2.160246899469287,6,Jo,6,0.0018739589940363608,0.003110419906687403,6,1,6,0,0,2,7,continuous_5_7phase,eligible
B_830305_23_LF_CLASS::崖・段丘崖,多摩川 / basin 23 / 崖・段丘崖,6,0.8571428571428571,0.37796447300922725,1,Pa,1,6.29588790369677e-4,0.001447178002894356,6,2,4,1,1,1,7,intermittent_gap1,low_n_descriptive_only
B_830305_23_LF_CLASS::旧河道,多摩川 / basin 23 / 旧河道,5,0.7142857142857143,0.48795003647426666,1,Jo,1,4.228490756704833e-4,0.0010050251256281408,5,2,4,1,1,2,7,intermittent_gap1,low_n_descriptive_only
B_830305_23_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 23 / 氾濫平野・海岸平野,96,13.714285714285714,10.078265156832726,26,He,26,0.008072730151187715,0.016080402010050253,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830305_24_LF_CLASS::台地・段丘,多摩川 / basin 24 / 台地・段丘,4,0.5714285714285714,1.1338934190276817,3,Jo,3,1.844514742605349e-4,8.207934336525308e-4,2,2,1,1,3,2,6,intermittent_gap1,low_n_descriptive_only
B_830305_24_LF_CLASS::山地斜面等,多摩川 / basin 24 / 山地斜面等,8,1.1428571428571428,1.4638501094227998,4,Jo,4,4.8438828396846765e-4,0.0012300123001230013,4,2,3,1,1,2,6,intermittent_gap1,low_n_descriptive_only
B_830305_25_LF_CLASS::凹地・浅い谷,多摩川 / basin 25 / 凹地・浅い谷,4,0.5714285714285714,0.5345224838248488,1,Pa,1,3.981557509854425e-4,0.001447178002894356,4,2,2,1,2,1,6,intermittent_gap1,low_n_descriptive_only
B_830305_25_LF_CLASS::台地・段丘,多摩川 / basin 25 / 台地・段丘,50,7.142857142857143,5.814595756329395,19,Ko,19,0.004716956444952616,0.011685116851168511,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830305_25_LF_CLASS::崖・段丘崖,多摩川 / basin 25 / 崖・段丘崖,4,0.5714285714285714,0.9759000729485333,2,Na,2,3.046612693674947e-4,0.0011918951132300357,2,1,2,0,0,5,6,continuous_2phase,low_n_descriptive_only
B_830305_25_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 25 / 氾濫平野・海岸平野,6,0.8571428571428571,0.6900655593423541,2,Me,2,5.664240936173606e-4,0.0020100502512562816,5,2,4,1,1,2,7,intermittent_gap1,low_n_descriptive_only
B_830305_26_LF_CLASS::凹地・浅い谷,多摩川 / basin 26 / 凹地・浅い谷,2,0.2857142857142857,0.48795003647426666,1,Pa,1,2.458251163016952e-4,0.001447178002894356,2,1,2,0,0,1,2,continuous_2phase,low_n_descriptive_only
B_830305_26_LF_CLASS::台地・段丘,多摩川 / basin 26 / 台地・段丘,12,1.7142857142857142,1.2535663410560172,4,Jo,4,9.87033651298286e-4,0.001447178002894356,6,2,4,1,1,1,7,intermittent_gap1,low_n_descriptive_only
B_830305_26_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 26 / 氾濫平野・海岸平野,4,0.5714285714285714,0.5345224838248488,1,Jo,1,3.349910542331261e-4,0.0010050251256281408,4,2,3,1,2,2,7,intermittent_gap1,low_n_descriptive_only
B_830305_27_LF_CLASS::凹地・浅い谷,多摩川 / basin 27 / 凹地・浅い谷,7,1,0.816496580927726,2,He,2,7.525010563322275e-4,0.0020100502512562816,5,2,3,1,2,1,7,intermittent_gap1,low_n_descriptive_only
B_830305_27_LF_CLASS::台地・段丘,多摩川 / basin 27 / 台地・段丘,29,4.142857142857143,1.7728105208558367,6,Ko,6,0.003033232817628948,0.006030150753768844,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830305_27_LF_CLASS::山地斜面等,多摩川 / basin 27 / 山地斜面等,4,0.5714285714285714,1.1338934190276817,3,Me,3,6.374647685398254e-4,0.003015075376884422,2,2,1,1,5,1,7,intermittent_gap1,low_n_descriptive_only
B_830305_27_LF_CLASS::崖・段丘崖,多摩川 / basin 27 / 崖・段丘崖,10,1.4285714285714286,2.14919697074224,5,Ko,5,8.47026837562684e-4,0.003075030750307503,3,1,3,0,0,4,6,continuous_3_4phase,low_n_descriptive_only
B_830305_27_LF_CLASS::扇状地,多摩川 / basin 27 / 扇状地,2,0.2857142857142857,0.48795003647426655,1,He,1,2.107702873999078e-4,0.0010050251256281408,2,1,2,0,0,6,7,continuous_2phase,low_n_descriptive_only
B_830305_28_LF_CLASS::台地・段丘,多摩川 / basin 28 / 台地・段丘,16,2.2857142857142856,0.7559289460184545,3,Jo,3,0.0016727664675032744,0.002894356005788712,7,1,7,0,0,1,7,continuous_5_7phase,low_n_descriptive_only
B_830305_28_LF_CLASS::山地斜面等,多摩川 / basin 28 / 山地斜面等,464,66.28571428571429,59.28382096804683,151,Jo,151,0.03581273372833545,0.06067732831608655,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830305_28_LF_CLASS::山麓堆積地形,多摩川 / basin 28 / 山麓堆積地形,23,3.2857142857142856,2.811540841738193,6,Jo,6,0.0019879756569203557,0.005025125628140704,5,2,3,1,2,1,7,intermittent_gap1,eligible
B_830305_28_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 28 / 氾濫平野・海岸平野,61,8.714285714285714,8.320943169983511,20,Jo,20,0.004500896649184424,0.008466603951081843,6,1,6,0,0,2,7,continuous_5_7phase,eligible
B_830305_29_LF_CLASS::台地・段丘,多摩川 / basin 29 / 台地・段丘,5,0.7142857142857143,0.48795003647426666,1,Jo,1,4.228490756704833e-4,0.0010050251256281408,5,2,4,1,1,2,7,intermittent_gap1,low_n_descriptive_only
B_830305_2_LF_CLASS::凹地・浅い谷,多摩川 / basin 2 / 凹地・浅い谷,2,0.2857142857142857,0.48795003647426666,1,Ko,1,1.7299338666807408e-4,6.150061500615006e-4,2,1,2,0,0,4,5,continuous_2phase,low_n_descriptive_only
B_830305_2_LF_CLASS::台地・段丘,多摩川 / basin 2 / 台地・段丘,49,7,7.2571803523590805,21,Ko,21,0.005058155019248332,0.012915129151291513,6,2,5,1,1,1,7,intermittent_gap1,eligible
B_830305_2_LF_CLASS::山地斜面等,多摩川 / basin 2 / 山地斜面等,19,2.7142857142857144,3.6384193323605842,10,Ko,10,0.0019312631610318785,0.006150061500615006,5,2,4,1,1,2,7,intermittent_gap1,low_n_descriptive_only
B_830305_2_LF_CLASS::崖・段丘崖,多摩川 / basin 2 / 崖・段丘崖,12,1.7142857142857142,3.683941988065036,10,Ko,10,0.0010028009812067906,0.006150061500615006,3,2,2,1,1,2,5,intermittent_gap1,low_n_descriptive_only
B_830305_2_LF_CLASS::旧河道,多摩川 / basin 2 / 旧河道,1,0.14285714285714285,0.3779644730092272,1,Me,1,1.4357501794687728e-4,0.0010050251256281408,1,1,1,0,0,7,7,single_phase,low_n_descriptive_only
B_830305_2_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 2 / 氾濫平野・海岸平野,20,2.857142857142857,2.853569193634026,7,Na,7,0.0018576560614171082,0.004171632896305125,4,1,4,0,0,4,7,continuous_3_4phase,eligible
B_830305_2_LF_CLASS::砂州・砂丘,多摩川 / basin 2 / 砂州・砂丘,1,0.14285714285714285,0.3779644730092272,1,Me,1,1.4357501794687728e-4,0.0010050251256281408,1,1,1,0,0,7,7,single_phase,low_n_descriptive_only
B_830305_2_LF_CLASS::自然堤防,多摩川 / basin 2 / 自然堤防,3,0.42857142857142855,0.7867957924694431,2,Ko,2,3.192910608215917e-4,0.0012300123001230013,2,2,1,1,2,4,7,intermittent_gap1,low_n_descriptive_only
B_830305_30_LF_CLASS::凹地・浅い谷,多摩川 / basin 30 / 凹地・浅い谷,3,0.42857142857142855,0.5345224838248487,1,Jo,1,3.284535215332036e-4,0.0015552099533437014,3,2,2,1,2,2,6,intermittent_gap1,low_n_descriptive_only
B_830305_30_LF_CLASS::台地・段丘,多摩川 / basin 30 / 台地・段丘,51,7.285714285714286,3.7733400639347674,13,Jo,13,0.00524594854147535,0.011577424023154847,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830305_30_LF_CLASS::山地斜面等,多摩川 / basin 30 / 山地斜面等,425,60.714285714285715,52.78167070020389,134,Jo,134,0.03400331828655676,0.06302916274694262,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830305_30_LF_CLASS::山麓堆積地形,多摩川 / basin 30 / 山麓堆積地形,22,3.142857142857143,2.4784787961282104,6,He,6,0.0020704946047863312,0.005025125628140704,5,2,3,1,2,1,7,intermittent_gap1,eligible
B_830305_30_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 30 / 氾濫平野・海岸平野,61,8.714285714285714,7.761320457119087,19,Jo,19,0.004630774061549283,0.00834326579261025,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830305_31_LF_CLASS::台地・段丘,多摩川 / basin 31 / 台地・段丘,7,1,1.1547005383792515,3,Jo,3,4.246401303816395e-4,9.407337723424271e-4,4,2,3,1,1,2,6,intermittent_gap1,low_n_descriptive_only
B_830305_32_LF_CLASS::台地・段丘,多摩川 / basin 32 / 台地・段丘,3,0.42857142857142855,0.7867957924694431,2,Jo,2,1.4536607265803344e-4,5.471956224350205e-4,2,2,1,1,3,2,6,intermittent_gap1,low_n_descriptive_only
B_830305_32_LF_CLASS::山地斜面等,多摩川 / basin 32 / 山地斜面等,14,2,2.160246899469287,5,Jo,5,0.0010674219541636424,0.0023518344308560675,5,2,3,1,1,2,7,intermittent_gap1,low_n_descriptive_only
B_830305_33_LF_CLASS::凹地・浅い谷,多摩川 / basin 33 / 凹地・浅い谷,5,0.7142857142857143,0.7559289460184544,2,Jo,2,3.7407645583562753e-4,0.0010050251256281408,4,2,3,1,2,2,7,intermittent_gap1,low_n_descriptive_only
B_830305_33_LF_CLASS::台地・段丘,多摩川 / basin 33 / 台地・段丘,53,7.571428571428571,7.742892285985964,20,Jo,20,0.0036221178411136603,0.007525870178739417,6,2,4,1,1,1,7,intermittent_gap1,eligible
B_830305_33_LF_CLASS::山地斜面等,多摩川 / basin 33 / 山地斜面等,22,3.142857142857143,2.968084198523319,8,Jo,8,0.001562805957235132,0.0024600246002460025,5,1,5,0,0,2,6,continuous_5_7phase,eligible
B_830305_33_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 33 / 氾濫平野・海岸平野,7,1,1.1547005383792515,3,He,3,5.54516958369904e-4,0.0014111006585136407,4,2,3,1,2,2,7,intermittent_gap1,low_n_descriptive_only
B_830305_34_LF_CLASS::凹地・浅い谷,多摩川 / basin 34 / 凹地・浅い谷,7,1,0.816496580927726,2,Pa,2,8.688763739714497e-4,0.002894356005788712,5,2,4,1,1,1,6,intermittent_gap1,low_n_descriptive_only
B_830305_34_LF_CLASS::台地・段丘,多摩川 / basin 34 / 台地・段丘,31,4.428571428571429,5.503245795502349,16,Jo,16,0.0027616896403469806,0.008683068017366137,5,3,2,2,2,1,7,intermittent_gap2plus,eligible
B_830305_34_LF_CLASS::山地斜面等,多摩川 / basin 34 / 山地斜面等,23,3.2857142857142856,4.423960733486292,13,Jo,13,0.0015881754008827199,0.0035567715458276333,6,2,4,1,1,1,7,intermittent_gap1,eligible
B_830305_34_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 34 / 氾濫平野・海岸平野,7,1,0.816496580927726,2,Jo,2,9.606892582437744e-4,0.003110419906687403,5,2,4,1,2,1,7,intermittent_gap1,low_n_descriptive_only
B_830305_35_LF_CLASS::凹地・浅い谷,多摩川 / basin 35 / 凹地・浅い谷,2,0.2857142857142857,0.48795003647426666,1,Ko,1,1.7299338666807408e-4,6.150061500615006e-4,2,1,2,0,0,4,5,continuous_2phase,low_n_descriptive_only
B_830305_35_LF_CLASS::台地・段丘,多摩川 / basin 35 / 台地・段丘,79,11.285714285714286,5.648430038936652,18,Jo,18,0.007371002854252551,0.012060301507537688,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830305_35_LF_CLASS::山地斜面等,多摩川 / basin 35 / 山地斜面等,114,16.285714285714285,11.600492600378166,37,Jo,37,0.009768697634176577,0.013996889580093312,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830305_35_LF_CLASS::山麓堆積地形,多摩川 / basin 35 / 山麓堆積地形,8,1.1428571428571428,1.4638501094227998,3,Jo,3,4.891127436280296e-4,0.0014111006585136407,3,2,2,1,2,2,6,intermittent_gap1,low_n_descriptive_only
B_830305_35_LF_CLASS::扇状地,多摩川 / basin 35 / 扇状地,3,0.42857142857142855,0.5345224838248487,1,Ko,1,2.98628308837265e-4,0.0010050251256281408,3,2,2,1,1,4,7,intermittent_gap1,low_n_descriptive_only
B_830305_35_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 35 / 氾濫平野・海岸平野,11,1.5714285714285714,1.902379462422684,5,Jo,5,7.163038771931906e-4,0.0014111006585136407,4,3,2,2,2,2,7,intermittent_gap2plus,low_n_descriptive_only
B_830305_36_LF_CLASS::台地・段丘,多摩川 / basin 36 / 台地・段丘,29,4.142857142857143,1.3451854182690985,6,Jo,6,0.003102837318886236,0.004665629860031105,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830305_36_LF_CLASS::山地斜面等,多摩川 / basin 36 / 山地斜面等,120,17.142857142857142,23.104318293546854,60,He,60,0.008157717158581237,0.028222013170272814,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830305_36_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 36 / 氾濫平野・海岸平野,9,1.2857142857142858,1.6035674514745464,4,He,4,5.590306692877005e-4,0.0018814675446848542,4,2,3,1,1,2,6,intermittent_gap1,low_n_descriptive_only
B_830305_37_LF_CLASS::台地・段丘,多摩川 / basin 37 / 台地・段丘,13,1.8571428571428572,1.5735915849388864,4,Jo,4,0.0012825747181009033,0.004665629860031105,5,1,5,0,0,2,6,continuous_5_7phase,low_n_descriptive_only
B_830305_37_LF_CLASS::山地斜面等,多摩川 / basin 37 / 山地斜面等,4,0.5714285714285714,0.7867957924694431,2,Jo,2,3.882016751200318e-4,0.0015552099533437014,3,1,3,0,0,2,4,continuous_3_4phase,low_n_descriptive_only
B_830305_37_LF_CLASS::崖・段丘崖,多摩川 / basin 37 / 崖・段丘崖,2,0.2857142857142857,0.4879500364742666,1,Ko,1,2.314330393842345e-4,0.0010050251256281408,2,2,1,1,2,4,7,intermittent_gap1,low_n_descriptive_only
B_830305_38_LF_CLASS::台地・段丘,多摩川 / basin 38 / 台地・段丘,15,2.142857142857143,1.3451854182690985,4,Jo,4,0.0013010950959140288,0.0020100502512562816,6,1,6,0,0,2,7,continuous_5_7phase,low_n_descriptive_only
B_830305_38_LF_CLASS::山地斜面等,多摩川 / basin 38 / 山地斜面等,4,0.5714285714285714,0.5345224838248488,1,Jo,1,2.7927405772360604e-4,6.150061500615006e-4,4,2,3,1,1,2,6,intermittent_gap1,low_n_descriptive_only
B_830305_39_LF_CLASS::台地・段丘,多摩川 / basin 39 / 台地・段丘,5,0.7142857142857143,0.9511897312113419,2,Jo,2,4.32516108551788e-4,0.0020100502512562816,3,2,2,1,3,2,7,intermittent_gap1,low_n_descriptive_only
B_830305_3_LF_CLASS::台地・段丘,多摩川 / basin 3 / 台地・段丘,34,4.857142857142857,6.067085281214021,18,Ko,18,0.0034815174248424285,0.01107011070110701,6,2,5,1,1,1,7,intermittent_gap1,eligible
B_830305_3_LF_CLASS::山地斜面等,多摩川 / basin 3 / 山地斜面等,31,4.428571428571429,7.207800007795788,20,Ko,20,0.0026723788608327046,0.012300123001230012,4,3,2,2,2,2,7,intermittent_gap2plus,eligible
B_830305_40_LF_CLASS::凹地・浅い谷,多摩川 / basin 40 / 凹地・浅い谷,7,1,0.816496580927726,2,Jo,2,7.850489252348065e-4,0.0015552099533437014,5,2,3,1,2,1,7,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::台地・段丘,多摩川 / basin 40 / 台地・段丘,112,16,8.850612031567836,28,Jo,28,0.01065670533551201,0.01866251944012442,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830305_40_LF_CLASS::山地斜面等,多摩川 / basin 40 / 山地斜面等,67,9.571428571428571,7.656307701434655,26,Jo,26,0.006010616518792008,0.009045226130653266,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830305_40_LF_CLASS::山麓堆積地形,多摩川 / basin 40 / 山麓堆積地形,4,0.5714285714285714,0.5345224838248488,1,Jo,1,3.349910542331261e-4,0.0010050251256281408,4,2,3,1,2,2,7,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::崖・段丘崖,多摩川 / basin 40 / 崖・段丘崖,4,0.5714285714285714,0.5345224838248488,1,Jo,1,2.7927405772360604e-4,6.150061500615006e-4,4,2,3,1,1,2,6,intermittent_gap1,low_n_descriptive_only
B_830305_40_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 40 / 氾濫平野・海岸平野,2,0.2857142857142857,0.48795003647426666,1,Jo,1,1.269434230398587e-4,6.150061500615006e-4,2,2,1,1,1,2,4,intermittent_gap1,low_n_descriptive_only
B_830305_41_LF_CLASS::台地・段丘,多摩川 / basin 41 / 台地・段丘,25,3.5714285714285716,2.9358214555806383,7,Ko,7,0.0023116523087668124,0.006220839813374806,5,1,5,0,0,2,6,continuous_5_7phase,eligible
B_830305_41_LF_CLASS::山地斜面等,多摩川 / basin 41 / 山地斜面等,6,0.8571428571428571,0.6900655593423541,2,He,2,4.900443451235138e-4,0.0010050251256281408,5,2,4,1,1,2,7,intermittent_gap1,low_n_descriptive_only
B_830305_41_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 41 / 氾濫平野・海岸平野,3,0.42857142857142855,0.5345224838248487,1,Jo,1,1.941386924928892e-4,6.150061500615006e-4,3,3,1,2,2,2,6,intermittent_gap2plus,low_n_descriptive_only
B_830305_42_LF_CLASS::台地・段丘,多摩川 / basin 42 / 台地・段丘,24,3.4285714285714284,6.078847008469693,17,Jo,17,0.001270464061653925,0.004651162790697674,5,2,4,1,1,2,7,intermittent_gap1,eligible
B_830305_42_LF_CLASS::山地斜面等,多摩川 / basin 42 / 山地斜面等,4,0.5714285714285714,1.1338934190276817,3,Jo,3,2.0239157003822125e-4,8.207934336525308e-4,2,2,1,1,2,2,5,intermittent_gap1,low_n_descriptive_only
B_830305_42_LF_CLASS::崖・段丘崖,多摩川 / basin 42 / 崖・段丘崖,3,0.42857142857142855,0.5345224838248487,1,Jo,1,1.941386924928892e-4,6.150061500615006e-4,3,3,1,2,2,2,6,intermittent_gap2plus,low_n_descriptive_only
B_830305_42_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 42 / 氾濫平野・海岸平野,1,0.14285714285714285,0.3779644730092272,1,Ko,1,8.785802143735723e-5,6.150061500615006e-4,1,1,1,0,0,4,4,single_phase,low_n_descriptive_only
B_830305_43_LF_CLASS::凹地・浅い谷,多摩川 / basin 43 / 凹地・浅い谷,6,0.8571428571428571,0.37796447300922725,1,Pa,1,7.666262756166318e-4,0.0015552099533437014,6,2,4,1,1,1,7,intermittent_gap1,low_n_descriptive_only
B_830305_43_LF_CLASS::台地・段丘,多摩川 / basin 43 / 台地・段丘,84,12,12.069244660154448,36,Jo,36,0.006401694342547276,0.01107011070110701,7,1,7,0,0,1,7,continuous_5_7phase,eligible
B_830305_43_LF_CLASS::山地斜面等,多摩川 / basin 43 / 山地斜面等,16,2.2857142857142856,1.7043362064926932,5,Jo,5,0.001472277242519897,0.004020100502512563,6,1,6,0,0,2,7,continuous_5_7phase,low_n_descriptive_only
B_830305_43_LF_CLASS::崖・段丘崖,多摩川 / basin 43 / 崖・段丘崖,1,0.14285714285714285,0.37796447300922725,1,Jo,1,3.908540160250146e-5,2.7359781121751026e-4,1,1,1,0,0,2,2,single_phase,low_n_descriptive_only
B_830305_44_LF_CLASS::台地・段丘,多摩川 / basin 44 / 台地・段丘,9,1.2857142857142858,1.2535663410560174,3,Jo,3,8.137734069971554e-4,0.0018450184501845018,5,2,3,1,1,2,7,intermittent_gap1,low_n_descriptive_only
B_830305_44_LF_CLASS::山地斜面等,多摩川 / basin 44 / 山地斜面等,17,2.4285714285714284,2.819996622760558,8,Jo,8,0.0011123515858838125,0.0024600246002460025,5,2,4,1,1,2,7,intermittent_gap1,low_n_descriptive_only
B_830305_44_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 44 / 氾濫平野・海岸平野,5,0.7142857142857143,0.7559289460184544,2,Jo,2,3.183594593261075e-4,6.150061500615006e-4,4,2,3,1,1,2,6,intermittent_gap1,low_n_descriptive_only
B_830305_45_LF_CLASS::台地・段丘,多摩川 / basin 45 / 台地・段丘,1,0.14285714285714285,0.3779644730092272,1,Me,1,1.4357501794687728e-4,0.0010050251256281408,1,1,1,0,0,7,7,single_phase,low_n_descriptive_only
B_830305_46_LF_CLASS::台地・段丘,多摩川 / basin 46 / 台地・段丘,22,3.142857142857143,4.980915960897534,14,Jo,14,0.001351995299133125,0.0038303693570451436,5,2,3,1,1,2,7,intermittent_gap1,eligible
B_830305_46_LF_CLASS::山地斜面等,多摩川 / basin 46 / 山地斜面等,6,0.8571428571428571,1.0690449676496974,2,Jo,2,3.828320725724976e-4,0.0011918951132300357,3,2,2,1,2,2,6,intermittent_gap1,low_n_descriptive_only
B_830305_46_LF_CLASS::山麓堆積地形,多摩川 / basin 46 / 山麓堆積地形,1,0.14285714285714285,0.37796447300922725,1,Jo,1,3.908540160250146e-5,2.7359781121751026e-4,1,1,1,0,0,2,2,single_phase,low_n_descriptive_only
B_830305_46_LF_CLASS::崖・段丘崖,多摩川 / basin 46 / 崖・段丘崖,1,0.14285714285714285,0.37796447300922725,1,Jo,1,3.908540160250146e-5,2.7359781121751026e-4,1,1,1,0,0,2,2,single_phase,low_n_descriptive_only
B_830305_46_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 46 / 氾濫平野・海岸平野,3,0.42857142857142855,0.5345224838248487,1,Jo,1,1.914160362862488e-4,5.959475566150178e-4,3,2,2,1,2,2,6,intermittent_gap1,low_n_descriptive_only
