place_id,weight_set,w_presence,w_run,w_gapfree,continuity_index,rank_desc,top_n,top_fraction_flag
13201058900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201059000,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201059100,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201059300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201059400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201059700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201059800,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201060000,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201060200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201060700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201062100,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201062500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201062900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201063600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201063900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201064100,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201064300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201064500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201064900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201065200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201065500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201065600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201066300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201066400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201066600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201068000,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201068100,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201068500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201068700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201069400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201069500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201069600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201069701,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201069702,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201069705,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201070801,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201071206,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201071210,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201071213,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201071214,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201071217,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201071218,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201073700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201073800,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201074300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201074400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201074500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201074900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201075000,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201075200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201075300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201075500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201075600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201075700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201076000,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201076400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201076500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201076600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201076700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201077200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201078000,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201078200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201078400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201078600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201078800,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201078900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201079000,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201079100,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201079300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201079400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201079500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201079600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201079700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201079800,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201080200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201080300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201080700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201081100,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201081200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201081500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201081600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201081800,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201082100,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201082600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201083100,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201084200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201084500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201084800,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201084900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201085200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201085300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201085500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201085600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201086200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201086300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201086600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201086700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201086800,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201086900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201087000,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201087400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201088500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201088600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201088700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201089100,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201089700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201090100,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201090400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201090900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201091000,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201091300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201091500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201093200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201093400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201093900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201094300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201094900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201095000,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201095600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201095700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201095900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201097200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201097400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201097700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201098300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201100200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201100400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201100500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201100900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201101300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201101500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201101600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201101700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201101900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201102400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201102500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201102600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201103100,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201103200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201103400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13201103500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13202000100,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13202000400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13202000500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13202000600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13202000800,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13202001200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13202001300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13202001500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13202001600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13202001700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13202002200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13204000500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13204000800,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13204000900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13204001700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13204002900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13204003600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13204003700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13204004400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13204004500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13204004600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13204004700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13204005100,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13204005300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13204005400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13204005500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205000100,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205000200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205000400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205000600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205000700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205000800,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205001100,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205001200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205001300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205001400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205001500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205001600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205001700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205001800,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205001900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205002000,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205002100,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205002200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205002300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205002400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205002500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205002600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205002900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205003000,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205003100,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205003200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205003500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205003600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205003700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205003900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205004100,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205004200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205004300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205004400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205004500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205004600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205004800,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205004900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205005200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205005400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205005500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205005600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205005800,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205006200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205006500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205006600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205006700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205007000,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205007400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205007500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205007600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205007900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205008300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205008400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205008500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205008800,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205008900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205009200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205009300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205009400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205009600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205009800,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205010000,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205010100,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205010300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205010500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205010700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205011700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205011800,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205011900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205012000,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205012300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205012500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205012700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205013800,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205014100,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205014300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205014500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205014600,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205014700,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205014900,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205016100,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205016200,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205016300,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205016400,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
13205016500,balanced,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,2869,563,FALSE
