place_id,continuity_weight_mean,continuity_weight_sd,continuity_weight_min,continuity_weight_max,continuity_weight_range
13219000500,0.7142857142857143,9.614813431917819e-17,0.7142857142857142,0.7142857142857144,2.220446049250313e-16
13219000600,0.42857142857142855,3.925231146709438e-17,0.42857142857142855,0.4285714285714286,5.551115123125783e-17
13219000700,0.5077380952380952,0.013586562155372982,0.4857142857142857,0.5214285714285714,0.03571428571428564
13219000800,0.5714285714285714,0,0.5714285714285714,0.5714285714285714,0
13219000900,0.20555555555555555,0.012648712262308905,0.1880952380952381,0.2238095238095238,0.0357142857142857
13219001000,0.42857142857142855,3.925231146709438e-17,0.42857142857142855,0.4285714285714286,5.551115123125783e-17
13219001100,0.42857142857142855,3.925231146709438e-17,0.42857142857142855,0.4285714285714286,5.551115123125783e-17
13219001200,0.2857142857142857,0,0.2857142857142857,0.2857142857142857,0
13219001300,0.2857142857142857,0,0.2857142857142857,0.2857142857142857,0
13219001400,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219001600,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219001700,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219001800,0.7142857142857143,9.614813431917819e-17,0.7142857142857142,0.7142857142857144,2.220446049250313e-16
13219001900,0.2972380952380952,0.026739695919521602,0.2542857142857143,0.3257142857142857,0.0714285714285714
13219002000,0.355,0.012777531299998786,0.33571428571428574,0.37142857142857144,0.0357142857142857
13219002100,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219002200,0.36158730158730157,0.013239941251518571,0.3404761904761905,0.3761904761904762,0.0357142857142857
13219002300,0.2857142857142857,0,0.2857142857142857,0.2857142857142857,0
13219002400,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219002500,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219002600,0.2857142857142857,0,0.2857142857142857,0.2857142857142857,0
13219002700,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219002800,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219002900,0.7142857142857143,9.614813431917819e-17,0.7142857142857142,0.7142857142857144,2.220446049250313e-16
13219003000,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219003100,0.42857142857142855,3.925231146709438e-17,0.42857142857142855,0.4285714285714286,5.551115123125783e-17
13219003200,0.2857142857142857,0,0.2857142857142857,0.2857142857142857,0
13219003300,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219003400,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219003500,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219003600,0.8571428571428571,7.850462293418876e-17,0.8571428571428571,0.8571428571428572,1.1102230246251565e-16
13219003701,0.42857142857142855,3.925231146709438e-17,0.42857142857142855,0.4285714285714286,5.551115123125783e-17
13219003702,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219003800,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219003900,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219004000,0.6525714285714286,0.013828394331805775,0.63,0.6657142857142857,0.0357142857142857
13219004100,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219004201,1,0,1,1,0
13219004202,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219004203,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219004204,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219004300,0.7142857142857143,9.614813431917819e-17,0.7142857142857142,0.7142857142857144,2.220446049250313e-16
13219004401,0.2972380952380952,0.026739695919521602,0.2542857142857143,0.3257142857142857,0.0714285714285714
13219004500,0.355,0.012777531299998786,0.33571428571428574,0.37142857142857144,0.0357142857142857
13219004600,0.20555555555555555,0.012648712262308905,0.1880952380952381,0.2238095238095238,0.0357142857142857
13219004700,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219004800,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219004900,0.2857142857142857,0,0.2857142857142857,0.2857142857142857,0
13219005000,0.6525714285714286,0.013828394331805775,0.63,0.6657142857142857,0.0357142857142857
13219005100,0.20555555555555555,0.012648712262308905,0.1880952380952381,0.2238095238095238,0.0357142857142857
13219005200,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219005300,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219005400,0.21214285714285713,0.012777531299998793,0.19285714285714284,0.22857142857142854,0.0357142857142857
13219005500,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219005600,0.5714285714285714,0,0.5714285714285714,0.5714285714285714,0
13219005700,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219005800,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219005900,0.5077380952380952,0.013586562155372982,0.4857142857142857,0.5214285714285714,0.03571428571428564
13219006000,0.21214285714285713,0.012777531299998793,0.19285714285714284,0.22857142857142854,0.0357142857142857
13219006100,0,0,0,0,0
13219006200,0.5077380952380952,0.013586562155372982,0.4857142857142857,0.5214285714285714,0.03571428571428564
13219006300,0.5077380952380952,0.013586562155372982,0.4857142857142857,0.5214285714285714,0.03571428571428564
13219006400,0.36158730158730157,0.013239941251518571,0.3404761904761905,0.3761904761904762,0.0357142857142857
13219006500,0.6525714285714286,0.013828394331805775,0.63,0.6657142857142857,0.0357142857142857
13219006600,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219006700,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219006800,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219006900,0.8571428571428571,7.850462293418876e-17,0.8571428571428571,0.8571428571428572,1.1102230246251565e-16
13220000100,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220000200,0.35104761904761905,0.012658966510208319,0.33285714285714285,0.36857142857142855,0.0357142857142857
13220000300,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220000400,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13220000500,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220000600,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220000700,0.2857142857142857,0,0.2857142857142857,0.2857142857142857,0
13220000800,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220000900,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220001000,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220001100,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220001200,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13220001300,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220001400,0.35104761904761905,0.012658966510208319,0.33285714285714285,0.36857142857142855,0.0357142857142857
13220001500,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13220001600,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
