scope_type,scope_id,scope_label,activity_domain,metric,candidate_order,left_label,right_label,change_label,left_mean,right_mean,delta_mean,sse_no_break,sse_with_break,change_score,best_candidate,n_places_group,score_rank,second_best_score,break_clarity
unit_basin,B_830305_36,多摩川 / basin 36,all_land_use,drop_active_transition_composition,3,Ya->Ko,Ko->Na,Ya->Ko | Ko->Na,0.3055555555555556,0.47128378378378377,0.1657282282282282,0.976264112507778,0.9350653440602764,0.042200433181623635,TRUE,91,1,0.015020280795695947,0.027180152385927688
unit_basin,B_830305_36,多摩川 / basin 36,all_land_use,new_active_transition_composition,3,Ya->Ko,Ko->Na,Ya->Ko | Ko->Na,0.5293803418803419,0.380518018018018,-0.1488623238623239,0.8880128546806042,0.854772867482067,0.03743187615284324,TRUE,91,1,0.0016467036339293032,0.03578517251891394
unit_basin,B_830305_36,多摩川 / basin 36,all_land_use,presence_rate,5,Na,He,Na | He,0.16923076923076924,0.4450549450549451,0.27582417582417584,0.48517259820242564,0.37648834681801713,0.2240115204096148,TRUE,91,1,0.05974730953396885,0.16426421087564597
unit_basin,B_830305_40,多摩川 / basin 40,all_land_use,continue_active_transition_composition,3,Ya->Ko,Ko->Na,Ya->Ko | Ko->Na,0.2675307411100033,0.37558257345491386,0.10805183234491056,0.05083152627468542,0.03331872856504643,0.34452630076466007,TRUE,64,1,0.26746575173696036,0.07706054902769971
unit_basin,B_830305_40,多摩川 / basin 40,all_land_use,drop_active_transition_composition,2,Jo->Ya,Ya->Ko,Jo->Ya | Ya->Ko,0.3559322033898305,0.3110450563204005,-0.04488714706942998,0.4788775502907211,0.4761910756613442,0.005609940636695018,TRUE,64,1,0.005057858995825479,5.520816408695391e-4
unit_basin,B_830305_40,多摩川 / basin 40,all_land_use,new_active_transition_composition,3,Ya->Ko,Ko->Na,Ya->Ko | Ko->Na,0.4265536723163842,0.27831813576494424,-0.14823553655143995,0.42616713872967305,0.3932064772846331,0.07734209996408851,TRUE,64,1,0.01707085429652404,0.06027124566756448
unit_basin,B_830305_40,多摩川 / basin 40,all_land_use,presence_rate,2,Jo,Ya,Jo | Ya,0.5625,0.3875,-0.175,0.40869140625,0.36494140625,0.10704898446833934,TRUE,64,1,0.008711668657905172,0.09833731581043417
unit_basin,B_830305_42,多摩川 / basin 42,all_land_use,continue_active_transition_composition,3,Ya->Ko,Ko->Na,Ya->Ko | Ko->Na,0,0.13333333333333333,0.13333333333333333,0.053333333333333344,0.026666666666666672,0.5,TRUE,26,1,0.25,0.25
unit_basin,B_830305_42,多摩川 / basin 42,all_land_use,drop_active_transition_composition,3,Ya->Ko,Ko->Na,Ya->Ko | Ko->Na,0.33333333333333337,0.5333333333333333,0.19999999999999996,0.9133333333333333,0.8533333333333335,0.06569343065693412,TRUE,26,1,0.014598540145985373,0.051094890510948746
unit_basin,B_830305_42,多摩川 / basin 42,all_land_use,new_active_transition_composition,3,Ya->Ko,Ko->Na,Ya->Ko | Ko->Na,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.94,0.7733333333333334,0.17730496453900693,TRUE,26,1,0.03191489361702119,0.14539007092198575
unit_basin,B_830305_42,多摩川 / basin 42,all_land_use,presence_rate,2,Jo,Ya,Jo | Ya,0.40384615384615385,0.08461538461538462,-0.3192307692307692,0.4907016060862214,0.3451183431952663,0.2966838931955209,TRUE,26,1,0.0933462532299739,0.203337639965547
unit_basin,B_830305_43,多摩川 / basin 43,all_land_use,continue_active_transition_composition,4,Ko->Na,Na->He,Ko->Na | Na->He,0.11410024154589372,0.3265720081135903,0.21247176656769656,0.08779421178905444,0.02760187633785749,0.6856071058058215,TRUE,63,1,0.6760169805403607,0.00959012526546077
unit_basin,B_830305_43,多摩川 / basin 43,all_land_use,drop_active_transition_composition,4,Ko->Na,Na->He,Ko->Na | Na->He,0.4136594202898551,0.18458417849898578,-0.2290752417908693,0.6809101911730467,0.6109429026376532,0.10275553140841752,TRUE,63,1,0.05172477514241651,0.05103075626600101
unit_basin,B_830305_43,多摩川 / basin 43,all_land_use,new_active_transition_composition,3,Ya->Ko,Ko->Na,Ya->Ko | Ko->Na,0.5896537842190016,0.36589587559161596,-0.22375790862738565,0.6663104572326483,0.5912090547226962,0.11271232755653673,TRUE,63,1,5.516455309865049e-4,0.11216068202555023
unit_basin,B_830305_43,多摩川 / basin 43,all_land_use,presence_rate,2,Jo,Ya,Jo | Ya,0.373015873015873,0.22539682539682537,-0.14761904761904765,0.31969189792319047,0.28856135046611237,0.09737671695564072,TRUE,63,1,0.019852885986639562,0.07752383096900116
unit_basin,B_830305_46,多摩川 / basin 46,all_land_use,continue_active_transition_composition,4,Ko->Na,Na->He,Ko->Na | Na->He,0.007042253521126761,0.39285714285714285,0.3858148893360161,0.5073426811708616,0.30887184272637835,0.3911968099873756,TRUE,81,1,0.18852308307152785,0.20267372691584776
unit_basin,B_830305_46,多摩川 / basin 46,all_land_use,drop_active_transition_composition,3,Ya->Ko,Ko->Na,Ya->Ko | Ko->Na,0.6619718309859155,0.2592592592592593,-0.4027125717266562,1.3039675484075846,1.0607014252675386,0.18655841814247942,TRUE,81,1,0.011836291219248323,0.1747221269232311
unit_basin,B_830305_46,多摩川 / basin 46,all_land_use,new_active_transition_composition,4,Ko->Na,Na->He,Ko->Na | Na->He,0.4964788732394366,0.21825396825396826,-0.27822490498546837,1.089307897379724,0.9860957670408271,0.09475019008598819,TRUE,81,1,0.031064610026378208,0.06368558005960998
unit_basin,B_830305_46,多摩川 / basin 46,all_land_use,presence_rate,2,Jo,Ya,Jo | Ya,0.4444444444444444,0.145679012345679,-0.2987654320987654,0.5979924663052234,0.47047706142356344,0.21323914943198363,TRUE,81,1,0.04224924749975695,0.17098990193222668
unit_basin,B_830305_48,多摩川 / basin 48,all_land_use,continue_active_transition_composition,2,Jo->Ya,Ya->Ko,Jo->Ya | Ya->Ko,0.13157894736842105,0.22435897435897434,0.0927800269905533,0.07084969653333884,0.05937218532218176,0.16199802924711537,TRUE,25,1,0.08477283978826318,0.07722518945885219
unit_basin,B_830305_48,多摩川 / basin 48,all_land_use,drop_active_transition_composition,4,Ko->Na,Na->He,Ko->Na | Na->He,0.4071637426900585,0.3055555555555556,-0.10160818713450293,0.4530396817254312,0.43927405013508436,0.03038504604700304,TRUE,25,1,0.0064415479844999,0.02394349806250314
unit_basin,B_830305_48,多摩川 / basin 48,all_land_use,new_active_transition_composition,2,Jo->Ya,Ya->Ko,Jo->Ya | Ya->Ko,0.5263157894736842,0.38675213675213677,-0.13956365272154742,0.6841806447365555,0.6582099605219145,0.037958811630283744,TRUE,25,1,0.03569942604365956,0.0022593855866241824
unit_basin,B_830305_48,多摩川 / basin 48,all_land_use,presence_rate,5,Na,He,Na | He,0.256,0.4,0.14400000000000002,0.3611428571428571,0.3315199999999999,0.0820253164556963,TRUE,25,1,0.030632911392404937,0.05139240506329136
unit_basin,B_830305_5,多摩川 / basin 5,all_land_use,continue_active_transition_composition,2,Jo->Ya,Ya->Ko,Jo->Ya | Ya->Ko,0.2,0,-0.2,0.128,0.08000000000000002,0.3749999999999999,TRUE,20,1,0.16666666666666663,0.20833333333333326
unit_basin,B_830305_5,多摩川 / basin 5,all_land_use,drop_active_transition_composition,2,Jo->Ya,Ya->Ko,Jo->Ya | Ya->Ko,0.5,0.33333333333333337,-0.16666666666666663,1.2000000000000002,1.1666666666666667,0.02777777777777786,TRUE,20,1,0.02777777777777786,0
unit_basin,B_830305_5,多摩川 / basin 5,all_land_use,new_active_transition_composition,2,Jo->Ya,Ya->Ko,Jo->Ya | Ya->Ko,0.3,0.6666666666666666,0.36666666666666664,1.008,0.8466666666666667,0.16005291005291006,TRUE,20,1,0.0013227513227513973,0.15873015873015867
unit_basin,B_830305_5,多摩川 / basin 5,all_land_use,presence_rate,4,Ko,Na,Ko | Na,0.26249999999999996,0.05,-0.21249999999999997,0.3792857142857142,0.301875,0.20409604519773997,TRUE,20,1,0.0686440677966103,0.1354519774011297
unit_basin,B_830305_56,多摩川 / basin 56,all_land_use,continue_active_transition_composition,4,Ko->Na,Na->He,Ko->Na | Na->He,0.09343434343434344,0.6,0.5065656565656566,0.36064211134918206,0.01849709213345577,0.9487106703533397,TRUE,64,1,0.4060671673601185,0.5426435029932212
unit_basin,B_830305_56,多摩川 / basin 56,all_land_use,drop_active_transition_composition,4,Ko->Na,Na->He,Ko->Na | Na->He,0.44065656565656564,0.2,-0.24065656565656562,0.9128138285208993,0.8355930517294154,0.08459641427278822,TRUE,64,1,0.05056751317509493,0.034028901097693284
unit_basin,B_830305_56,多摩川 / basin 56,all_land_use,new_active_transition_composition,3,Ya->Ko,Ko->Na,Ya->Ko | Ko->Na,0.6212121212121212,0.13333333333333336,-0.48787878787878786,1.044586776859504,0.6875482093663912,0.34179885807719185,TRUE,64,1,0.09025277898651043,0.2515460790906814
unit_basin,B_830305_56,多摩川 / basin 56,all_land_use,presence_rate,4,Ko,Na,Ko | Na,0.26171875,0.057291666666666664,-0.20442708333333334,0.5358537946428571,0.4642130533854167,0.13369456738696509,TRUE,64,1,0.11091404148225277,0.022780525904712315
unit_basin,B_830305_8,多摩川 / basin 8,all_land_use,continue_active_transition_composition,4,Ko->Na,Na->He,Ko->Na | Na->He,0.2868421052631579,0.487012987012987,0.2001708817498291,0.12017223821375346,0.06674772901308137,0.4445661493434493,TRUE,51,1,0.07125002008711835,0.37331612925633095
