JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,LGCCheck,TownCheck,OverallCheck,AddressCandidates,DictionaryCandidates,PointBoundaryLGC,PointBoundaryTown,MatchedAddressCandidate,MatchedBoundaryTown,NormalizedLGC,SourceRowNumber
13224029300,13224,293,たまにゅーたうんいせきNo.775いせき,多摩ニュータウンNo.775遺跡,多摩市 豊ヶ丘一丁目,[縄文時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]土坑　[奈良時代]住居　[中世]土坑,土師器　須恵器　陶磁器,139.4339336,35.62738274,Match,Mismatch,TownMismatch,豊ヶ丘一丁目,,13224,豊ケ丘一丁目,,,13224,6009
13224029400,13224,294,たまにゅーたうんいせきNo.776いせき,多摩ニュータウンNo.776遺跡,多摩市 豊ヶ丘一丁目,[中世][近世],塚,,,139.4361094,35.62789203,Match,Mismatch,TownMismatch,豊ヶ丘一丁目,,13224,豊ケ丘一丁目,,,13224,6010
13224029500,13224,295,たまにゅーたうんいせきNo.777いせき,多摩ニュータウンNo.777遺跡,多摩市 豊ヶ丘一丁目　 豊ヶ丘二丁目,[縄文時代（早期〜中期）][近世],包蔵地,,石核　磁器,139.4375965,35.62909546,Match,Mismatch,TownMismatch,豊ヶ丘一丁目｜豊ヶ丘二丁目,,13224,豊ケ丘一丁目,,,13224,6011
13224029600,13224,296,たまにゅーたうんいせきNo.778いせき,多摩ニュータウンNo.778遺跡,多摩市 豊ヶ丘一丁目　 豊ヶ丘二丁目,[奈良時代][平安時代][近世],包蔵地,,土師器,139.4371501,35.62792342,Match,Mismatch,TownMismatch,豊ヶ丘一丁目｜豊ヶ丘二丁目,,13224,豊ケ丘一丁目,,,13224,6012
13224029700,13224,297,たまにゅーたうんいせきNo.779いせき,多摩ニュータウンNo.779遺跡,多摩市 豊ヶ丘三丁目,[縄文時代（前期）],集落,[縄文時代]住居　焼土,縄文土器　礫,139.4369205,35.62090828,Match,Mismatch,TownMismatch,豊ヶ丘三丁目,,13224,豊ケ丘三丁目,,,13224,6013
13224030900,13224,309,たまにゅーたうんNo.791いせき,多摩ニュータウンNo.791遺跡,多摩市 聖ヶ丘三丁目,[縄文時代（前期）][近世],包蔵地,,縄文土器,139.4593118,35.62871534,Match,Mismatch,TownMismatch,聖ヶ丘三丁目,,13224,聖ケ丘三丁目,,,13224,6025
13224031000,13224,310,たまにゅーたうんNo.792いせき,多摩ニュータウンNo.792遺跡,多摩市 聖ヶ丘三丁目,[縄文時代（前期〜中期）][奈良時代][平安時代][近世],包蔵地,,縄文土器　土師器　陶磁器（天目・青磁他）,139.4582818,35.62857581,Match,Mismatch,TownMismatch,聖ヶ丘三丁目,,13224,聖ケ丘三丁目,,,13224,6026
13224031100,13224,311,たまにゅーたうんNo.793いせき,多摩ニュータウンNo.793遺跡,多摩市 聖ヶ丘三丁目,[縄文時代（前期）][近世],包蔵地,,縄文土器 打斧 剥片,139.4573892,35.63013851,Match,Mismatch,TownMismatch,聖ヶ丘三丁目,,13224,聖ケ丘三丁目,,,13224,6027
13224031600,13224,316,たまにゅーたうんNo.854いせき,多摩ニュータウンNo.854遺跡,多摩市 中沢二丁目,[縄文時代][奈良時代][平安時代][近世],包蔵地,,縄文土器,139.4156858,35.62049828,Match,Mismatch,TownMismatch,中沢二丁目,中沢二丁目,13224,鶴牧二丁目,,,13224,6032
13225000900,13225,9,たまにゅーたうんNo.11いせき,多摩ニュータウンNo.11遺跡,稲城市 坂浜,[縄文時代（早期〜後期）][古墳時代][中世][近世],包蔵地,[縄文時代]土坑　[古墳時代]土坑　[中世]竪穴状遺構　[近世]土坑　室　溝　道,縄文土器　打斧　磨斧　礫器　有舌尖頭器　石鏃　掻器　磨器　凹石　敲石　須恵器　陶磁器　舶載陶磁器　板碑　砥石　鎌　釘　刀子　銭貨,139.4748488,35.62269467,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台二丁目,,,13225,6048
13225001000,13225,10,たまにゅーたうんNo.473いせき,多摩ニュータウンNo.473遺跡,稲城市 坂浜,[縄文時代（早期〜後期）][奈良時代][中世][近世],集落,[縄文時代]住居　建物　竪穴状遺構　集石　炉穴　焼土　土坑　墓壙　埋甕　[中世][近世]室　炭窯　溝　道路,縄文土器　石器　土製円板　?状耳飾　垂飾　石棒　石製模造品　土偶　炭化材　土師器　須恵器,139.4741777,35.62371711,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台二丁目,,,13225,6049
13225001100,13225,11,たまにゅーたうんNo.474いせき,多摩ニュータウンNo.474遺跡,稲城市 坂浜,[近世],塚,2基,土師器　銭貨,139.4748472,35.6235078,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台二丁目,,,13225,6050
13225001300,13225,13,たまにゅーたうんNo.470いせき,多摩ニュータウンNo.470遺跡,稲城市 坂浜,[縄文時代（早期〜中期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]住居　集石　土坑　[古墳時代]土坑　[平安時代][中世]土坑　溝　[近世]土坑　炭窯　溝,縄文土器　打斧　礫器　石皿　磨石　土師器　炭化物　陶磁器　砥石　鉄蹄　構築材,139.4713238,35.62401753,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台二丁目,,,13225,6051
13225001400,13225,14,たまにゅーたうんNo.471いせき,多摩ニュータウンNo.471遺跡,稲城市 坂浜,[旧石器時代][縄文時代（早期〜中期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世],集落,[旧石器時代]遺物集中地点　[縄文時代]住居　建物　竪穴状遺構　集石　炉穴　焼土　土坑　墓壙　埋甕　[古墳時代]ピット　土坑　[奈良時代][平安時代]焼土　土坑　炭窯　[平安時代][中世]竪穴状遺構　土坑　溝状遺構　[中世]土坑　炭窯　溝　道路状遺構,ナイフ形石器　尖頭器　はく片　礫　縄文土器　石器　土製円板　?状耳飾　垂飾　石棒　土偶　炭化材　弥生土器　有孔磨製石鏃　炭化物　土師器　須恵器　陶磁器　舶載陶磁器　砥石　煙管,139.4732807,35.62301286,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台二丁目,,,13225,6052
13225001700,13225,17,たまにゅーたうんNo.14いせき,多摩ニュータウンNo.14遺跡,稲城市 坂浜,[縄文時代（早期〜後期）][奈良時代][平安時代][中世],包蔵地,[縄文時代]集石　土坑　[近世]土坑　炭窯　溝,縄文土器　石器　土師器　須恵器　陶磁器,139.4662499,35.62499428,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台三丁目,,,13225,6053
13225001800,13225,18,たまにゅーたうんNo.383いせき,多摩ニュータウンNo.383遺跡,稲城市 坂浜,[縄文時代（早期〜後期）][古墳時代][奈良時代][平安時代][中世][近世],包蔵地,[縄文時代]集石　焼土　土坑　埋甕　[古墳時代]土坑　[古墳時代]〜[平安時代]竪穴状遺構　焼土　[平安時代]〜[中世]土坑　[近世]ピット　土坑　井戸　段切状遺構　溝,縄文土器　打斧　磨斧　礫器　有舌尖頭器　石鏃　石匙　磨石　土師器　須恵器　陶器　陶磁器　鋤　鎌　銭貨　炭化材,139.4672112,35.62750586,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台四丁目,,,13225,6054
13225001900,13225,19,たまにゅーたうんNo.382いせき,多摩ニュータウンNo.382遺跡,稲城市 坂浜,[縄文時代（早期〜中期）][弥生時代（中期）][奈良時代][平安時代][中世][近世],包蔵地,[縄文時代]集石　焼土　土坑　石鏃製作址　[奈良時代]〜[近世]焼土　ピット　土坑　段切状遺構　溝,縄文土器　打斧　磨斧　礫器　有舌尖頭器　石鏃　削器　石皿　磨石　凹石　敲石　土製円板　土棒　土偶　弥生土器　土師器　須恵器　陶器　陶磁器,139.4663186,35.62750586,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台四丁目,,,13225,6055
13225002000,13225,20,たまにゅーたうんNo.13いせき,多摩ニュータウンNo.13遺跡,稲城市 坂浜,[縄文時代（前期〜中期）][近世],包蔵地,,縄文土器　陶磁器,139.4700133,35.6236675,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台三丁目,,,13225,6056
13225002100,13225,21,たまにゅーたうんNo.469いせき,多摩ニュータウンNo.469遺跡,稲城市 坂浜,[縄文時代（早期〜中期）][古墳時代][奈良時代][平安時代][中世][近世],集落,,縄文土器,139.4707238,35.62430247,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台三丁目,,,13225,6057
13225002200,13225,22,たまにゅーたうんNo.480いせき,多摩ニュータウンNo.480遺跡,稲城市 坂浜,[旧石器時代][縄文時代（前期〜中期）][奈良時代][中世][近世],集落,[縄文時代]住居　集石　土坑　[近世]溝,ナイフ形石器　縄文土器　石器　土製円板　土製品　瓦器　陶磁器,139.4715134,35.62623324,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台一丁目,,,13225,6058
13225002300,13225,23,たまにゅーたうんNo.380いせき,多摩ニュータウンNo.380遺跡,稲城市 坂浜,[旧石器時代][縄文時代（早期〜中期）][古墳時代][平安時代][中世][近世],集落,[縄文時代]住居　集石　焼土　土坑　[古墳時代]土坑　[近世]炭窯,尖頭器　縄文土器　打斧　礫器　有舌尖頭器　石鏃　掻器　石錐　石皿　磨石　炭化材　土師器　須恵器　陶器（灰釉）　陶磁器　石板,139.4666202,35.62904067,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台四丁目,,,13225,6059
13225002400,13225,24,たまにゅーたうんNo.381いせき,多摩ニュータウンNo.381遺跡,稲城市 坂浜,[縄文時代（前期〜中期）][平安時代][中世][近世],集落,[縄文時代]住居　[平安時代]住居　土坑　[中世][近世]建物　炉　焼土　土坑,縄文土器　打斧　礫器　石鏃　石皿　磨石　石製垂飾　土師器　須恵器　陶磁器　瓦器,139.4669366,35.62837094,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台四丁目,,,13225,6060
13225002500,13225,25,たまにゅーたうんNo.384いせき,多摩ニュータウンNo.384遺跡,稲城市 坂浜,[旧石器時代][縄文時代（早期〜後期）][古墳時代][奈良時代][平安時代][中世][近世],包蔵地,[縄文時代]集石　焼土　土坑　埋甕　[平安時代]焼土　土坑　溝　[近世]土坑　畝　段切状遺構　溝　道路,ナイフ形石器　縄文土器　打斧　磨斧　礫器　石鏃　石皿　磨石　スタンプ形石器　凹石　敲石　土師器　須恵器　陶器（灰釉）　舶載陶磁器　陶磁器　土師質土器　瓦質土器　砥石　煙管,139.4684129,35.6268082,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台四丁目,,,13225,6061
13225002600,13225,26,たまにゅーたうんNo.385いせき,多摩ニュータウンNo.385遺跡,稲城市 坂浜,[旧石器時代][奈良時代][平安時代][中世][近世],包蔵地,,細石核?　須恵器?　瓦器?,139.4690652,35.6268082,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台四丁目,,,13225,6062
13225002700,13225,27,たまにゅーたうんNo.386いせき,多摩ニュータウンNo.386遺跡,稲城市 坂浜,[縄文時代][古墳時代][奈良時代][平安時代][近世],包蔵地,[縄文時代]竪穴状遺構　集石　土坑　[古墳時代]土坑　[近世]炭窯,縄文土器　打斧　磨斧　礫器　有舌尖頭器　石鏃　石錐　石皿　磨石　敲石　須恵器　陶磁器　土師質土器　砥石　銭貨,139.4691682,35.6282035,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台四丁目,,,13225,6063
13225002900,13225,29,たまにゅーたうんNo.481いせき,多摩ニュータウンNo.481遺跡,稲城市 坂浜,[縄文時代（早期〜中期）][古墳時代][奈良時代][平安時代][中世][近世],包蔵地,[縄文時代]集石　焼土　土坑　[古墳時代]土坑　[奈良時代][平安時代][中世]焼土　ピット　土坑　[近世]段切状遺構　溝状遺構,縄文土器　打斧　磨斧　礫器　石鏃　陶磁器　砥石,139.4709534,35.62719889,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台一丁目,,,13225,6064
13225003000,13225,30,たまにゅーたうんNo.482いせき,多摩ニュータウンNo.482遺跡,稲城市 坂浜,[縄文時代（早期〜後期）][奈良時代][平安時代][近世],包蔵地,[縄文時代]集石　土坑　[近世]炭窯,縄文土器　石斧　礫器　掻器　削器　磨石　敲石　土製?状耳飾　陶器　カワラケ,139.4725643,35.6266985,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台一丁目,,,13225,6065
13225003100,13225,31,たまにゅーたうんNo.483いせき,多摩ニュータウンNo.483遺跡,稲城市 坂浜,[古墳時代],横穴墓,,,139.473354,35.62647525,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台一丁目,,,13225,6066
13225003200,13225,32,たまにゅーたうんNo.475いせき,多摩ニュータウンNo.475遺跡,稲城市 坂浜,[縄文時代（早期〜中期）][奈良時代][平安時代][中世][近世],包蔵地,[奈良時代][平安時代]竪穴状遺構　焼土　土坑　[近世]室　炭窯,縄文土器　打斧　磨斧　礫器　石槍　石匙　石皿　磨石　砥石　石核　石板　土師器　土師質土器　陶磁器　銭貨,139.4745556,35.62427061,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台一丁目,,,13225,6067
13225003300,13225,33,たまにゅーたうんNo.476いせき,多摩ニュータウンNo.476遺跡,稲城市 坂浜,[縄文時代（早期〜中期）][平安時代][中世][近世],集落,[縄文時代]住居　土坑　[近世]土坑　山砂採掘坑,縄文土器　打斧　磨斧　礫器　石鏃　石匙　石皿　磨石　土師器　土師質土器　陶磁器,139.474281,35.62496829,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台一丁目,,,13225,6068
13225003500,13225,35,たまにゅーたうんNo.10いせき,多摩ニュータウンNo.10遺跡,稲城市 坂浜,[縄文時代（早期〜中期）][古墳時代][奈良時代][平安時代][中世][近世],包蔵地,[縄文時代]炉穴　焼土　土坑　[古墳時代]土坑　[奈良時代][平安時代]焼土　土坑　[近世]土坑　室　畝　山砂採掘坑　段切状遺構　溝,縄文土器　打斧　磨斧　礫器　石槍　石鏃　掻器　石皿　磨石　凹石　土師器　須恵器　陶磁器　舶載陶磁器　銭貨,139.4760273,35.62446404,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台一丁目,,,13225,6070
13225003600,13225,36,たまにゅーたうんNo.472いせき,多摩ニュータウンNo.472遺跡,稲城市 坂浜,,集落,,,139.4729374,35.62421288,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台一丁目,,,13225,6071
13225003700,13225,37,たまにゅーたうんNo.12いせき,多摩ニュータウンNo.12遺跡,稲城市 坂浜,[縄文時代（中期）],包蔵地,[縄文時代]土坑,縄文土器,139.4761646,35.62276169,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台二丁目,,,13225,6072
13225003900,13225,39,たまにゅーたうんNo.7いせき,多摩ニュータウンNo.7遺跡,稲城市 坂浜,[縄文時代（早期〜中期）][奈良時代][平安時代][近世],包蔵地,[縄文時代]土坑　小土坑群　ピット群　[近世]溝　道路,縄文土器　打斧　磨斧　尖頭器　石鏃　掻器　磨石　敲石　剥片　土師器,139.4794995,35.62577758,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台一丁目,,,13225,6074
13225004000,13225,40,たまにゅーたうんNo.8いせき,多摩ニュータウンNo.8遺跡,稲城市 坂浜,[奈良時代][平安時代],包蔵地,,管状土錘,139.4791218,35.62535898,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台一丁目,,,13225,6075
13225005500,13225,55,たまにゅーたうんNo.364いせき,多摩ニュータウンNo.364遺跡,稲城市 向陽台一丁目　 百村,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器,139.4973817,35.64125436,Match,Mismatch,TownMismatch,向陽台一丁目｜百村,向陽台一丁目｜百村,13225,大丸,,,13225,6090
13225006200,13225,62,,稲城市No.62遺跡,稲城市 東長沼,[縄文時代],包蔵地,,縄文土器　石器　焼礫,139.5049005,35.62827925,Match,Mismatch,TownMismatch,東長沼,東長沼,13225,矢野口,,,13225,6097
13225007600,13225,76,じゅうさんづか（ひらおいせきNo.16）,十三塚（平尾遺跡No.16）,稲城市 平尾,[中世],塚,13基,,139.4900768,35.60454557,Unresolved,NotEvaluated,Unresolved,,,,,,,13225,6110
13225008400,13225,84,,稲城市No.84遺跡,稲城市 坂浜,[中世],経塚,,銅鏡　鉄刀　数珠玉　銭貨　籾米,139.4822117,35.62996346,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,長峰二丁目,,,13225,6117
13225009400,13225,94,たまにゅーたうんNo.477いせき,多摩ニュータウンNo.477遺跡,稲城市 坂浜,[中世],墓地,,板碑,139.4763886,35.62530711,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台一丁目,,,13225,6125
13225010600,13225,106,こまざわがくえんこうちない（B-4)いせき,駒沢学園校地内（B-4）遺跡,稲城市 坂浜,[縄文時代（早期〜中期）],包蔵地,[縄文時代]住居　竪穴状遺構　集石　土坑,縄文土器　石器,139.4975202,35.62747446,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,東長沼,,,13225,6133
13225010700,13225,107,たまにゅーたうんNo.376いせき,多摩ニュータウンNo.376遺跡,稲城市 坂浜,[平安時代],包蔵地,※多摩市市No.45遺跡と一連の多摩ニュータウン遺跡,土師器,139.4664495,35.63075335,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台四丁目,,,13225,6134
13225010900,13225,109,たまにゅーたうんNo.862いせき,多摩ニュータウンNo.862遺跡,稲城市 坂浜,[縄文時代（中期）],包蔵地,,縄文土器　磨石　敲石,139.4671426,35.62544078,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台三丁目,,,13225,6136
13225011000,13225,110,たまにゅーたうんNo.863いせき,多摩ニュータウンNo.863遺跡,稲城市 坂浜,[旧石器時代][縄文時代（早期〜後期）][古墳時代][奈良時代][平安時代][近世],包蔵地,[縄文時代]集石　焼土　土坑　埋甕　[古墳時代]土坑　[平安時代]土坑　[近世]炭窯,ナイフ形石器　尖頭器　細石核　縄文土器　石器　?状耳飾　炭化種子　陶磁器,139.4690995,35.62513381,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台一丁目,,,13225,6137
13225011100,13225,111,たまにゅーたうんNo.864いせき,多摩ニュータウンNo.864遺跡,稲城市 坂浜,[縄文時代（早期〜中期）][古墳時代][平安時代][近世],包蔵地,[縄文時代]集石　土坑　立石　[古墳時代]土坑,縄文土器　石器　土製円板　須恵器　陶磁器,139.4697834,35.62427061,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台三丁目,,,13225,6138
13225011200,13225,112,たまにゅーたうんNo.865いせき,多摩ニュータウンNo.865遺跡,稲城市 坂浜,[縄文時代（前期〜中期）],包蔵地,,縄文土器　はく片,139.4688908,35.62376828,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台三丁目,,,13225,6139
13225011300,13225,113,たまにゅーたうんNo.866いせき,多摩ニュータウンNo.866遺跡,稲城市 坂浜,[縄文時代（前期〜中期）],包蔵地,[縄文時代]土坑,縄文土器　打斧,139.4681355,35.62318223,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台三丁目,,,13225,6140
13225011400,13225,114,たまにゅーたうんNo.867いせき,多摩ニュータウンNo.867遺跡,稲城市 坂浜,[縄文時代（中期）],包蔵地,[時代不明]土坑,縄文土器　打斧,139.4697445,35.62292914,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台三丁目,,,13225,6141
13225011500,13225,115,たまにゅーたうんNo.868いせき,多摩ニュータウンNo.868遺跡,稲城市 坂浜,[縄文時代（前期）],包蔵地,,縄文土器,139.472118,35.62273571,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台二丁目,,,13225,6142
13225011600,13225,116,たまにゅーたうんNo.869いせき,多摩ニュータウンNo.869遺跡,稲城市 坂浜,[縄文時代（早期〜前期・後期）][古墳時代][奈良時代],集落,[縄文時代]集石　集石土坑　土坑　[古墳時代]土坑　[奈良時代]住居,縄文土器　打斧　礫器　有茎尖頭器　磨石　凹石　須恵器,139.472736,35.62055888,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台二丁目,,,13225,6143
13225011700,13225,117,たまにゅーたうんNo.870いせき,多摩ニュータウンNo.870遺跡,稲城市 坂浜,[縄文時代（中期）],包蔵地,,縄文土器,139.472736,35.62457759,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台一丁目,,,13225,6144
13225011800,13225,118,たまにゅーたうんNo.871いせき,多摩ニュータウンNo.871遺跡,稲城市 坂浜,[縄文時代（中期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器,139.4771992,35.62558224,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台一丁目,,,13225,6145
13225011900,13225,119,たまにゅーたうんNo.872いせき,多摩ニュータウンNo.872遺跡,稲城市 坂浜,[縄文時代（早期〜中期）][弥生時代（中期）][近世],集落,[縄文時代]住居　集石　炉穴　土坑,縄文土器　打斧　礫器　石鏃　掻器　磨石　炭化材　炭化物　有孔磨製石鏃　陶磁器　擂鉢　砥石　銭貨,139.4796368,35.62507992,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,若葉台一丁目,,,13225,6146
13225012000,13225,120,たまにゅーたうんNo.873いせき,多摩ニュータウンNo.873遺跡,稲城市 坂浜,[縄文時代?],包蔵地,,縄文土器,139.4811817,35.63013089,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,長峰二丁目,,,13225,6147
13225012100,13225,121,たまにゅーたうんNo.874いせき,多摩ニュータウンNo.874遺跡,稲城市 坂浜,[縄文時代][奈良時代][平安時代][中世],包蔵地,[縄文時代]土坑　[中世]竪穴状遺構　板碑群,縄文土器　石器　土師器　須恵器　鉄鏃　陶磁器　板碑　五輪塔,139.4831387,35.62876353,Match,Mismatch,TownMismatch,坂浜,坂浜,13225,長峰二丁目,,,13225,6148
13225014300,13225,143,,稲城市No.143遺跡,稲城市 平尾,[縄文時代（早期）],包蔵地,,,139.477432,35.61426187,Match,Mismatch,TownMismatch,平尾,,13225,坂浜,,,13225,6170
13225016000,13225,160,,稲城市No.160遺跡,稲城市 東長沼,[縄文時代（早期）][奈良時代],包蔵地・その他の墓,[縄文時代]陥し穴土坑　集石跡　[奈良時代]火葬墓,焼礫　須恵器　土師器,139.5062849,35.62995357,Match,Mismatch,TownMismatch,東長沼,東長沼,13225,百村,,,13225,6187
13225016100,13225,161,,稲城市No.161遺跡,稲城市 東長沼,[縄文時代],包蔵地,,［縄文時代］焼礫　縄文土器　石器,139.503298,35.62827925,Match,Mismatch,TownMismatch,東長沼,東長沼,13225,百村,,,13225,6188
13227000600,13227,6,はけたうえいせき,羽ケ田上遺跡,羽村市 羽東一丁目 羽東三丁目,[縄文時代（中期〜後期）],集落,[縄文時代]住居 集石土坑 埋甕 配石,縄文土器 打斧 磨斧 礫器 石鏃 掻器 削器 石錐 石皿 磨石 凹石 敲石 砥石 石棒,139.3152879,35.7541613,Match,Mismatch,TownMismatch,羽東一丁目｜羽東三丁目,羽東一丁目｜羽東三丁目,13227,川崎四丁目,,,13227,6193
13228002100,13228,21,みとうがいどいせき,みとうがいど遺跡,あきる野市 館谷,[縄文時代（中期〜後期）][古墳時代],集落,[縄文時代]敷石住居,縄文土器　土師器,139.2341607,35.72781878,Match,Mismatch,TownMismatch,館谷,,13228,舘谷,,,13228,6219
13228002200,13228,22,たてやこふんぐん,舘谷古墳群,あきる野市 館谷,[古墳時代],古墳,円墳3基,,139.2327187,35.72820897,Match,Mismatch,TownMismatch,館谷,,13228,舘谷,,,13228,6220
13228003700,13228,37,てんじんひがしいせき・しずのごういせき,天神東遺跡・静の郷遺跡,あきる野市 山田,[縄文時代（中期）],包蔵地,,縄文土器　剥片,139.2655061,35.72422335,Match,Mismatch,TownMismatch,山田,山田,13228,引田,,,13228,6235
13228007500,13228,75,よつぎいせき,代継遺跡,あきる野市 上代継,[縄文時代（前期〜中期）][弥生時代][古墳時代],集落,[縄文時代]住居跡　土坑　集石土坑　炉跡　[古墳時代]住居跡　掘立柱建物跡　土坑　[中世][近世]地下室　配石列　溝　[近世]土坑,石核　剥片　縄文土器　打斧　磨斧　石鏃　石匙　石皿　石器　弥生土器　土師器　須恵器　石器　鉄製品　鉄滓　金環　石製品　金属製品　土製品　陶磁器　銭貨,139.2811787,35.72528945,Match,Mismatch,TownMismatch,上代継,上代継,13228,下代継,,,13228,6335
13228007700,13228,77,みなみかえるやまいせき,南蛙山遺跡,あきる野市 油平,[縄文時代（中期〜後期）][古墳時代],包蔵地,[縄文時代]土坑　土壙,縄文土器　打斧　石鏃　石皿　磨石　剥片　土師器,139.2899943,35.72459461,Match,Mismatch,TownMismatch,油平,油平,13228,雨間,,,13228,6337
13228009400,13228,94,ほうりんじやかたあと,法林寺館跡,あきる野市 小川,[中世],城館,[中世]堀?　土塁,陶磁器,139.3203484,35.7194416,Match,Mismatch,TownMismatch,小川,小川,13228,小川東二丁目,,,13228,6351
13228011700,13228,117,,あきる野市No.117遺跡,あきる野市 引田,[縄文時代],その他（狩猟場）,[縄文時代]陥穴,（縄文）石器,139.2655061,35.7319157,Match,Mismatch,TownMismatch,引田,引田,13228,伊奈,,,13228,6375
13228011800,13228,118,,あきる野市No.118遺跡,あきる野市 引田,[縄文時代],その他（狩猟場）,[縄文時代]陥穴,,139.2638924,35.73085665,Match,Mismatch,TownMismatch,引田,引田,13228,伊奈,,,13228,6376
13228011900,13228,119,,あきる野市No.119遺跡,あきる野市 引田,[縄文時代],その他（狩猟場）,[縄文時代]陥穴,,139.2668107,35.73180422,Match,Mismatch,TownMismatch,引田,引田,13228,伊奈,,,13228,6377
13228012000,13228,120,,あきる野市No.120遺跡,あきる野市 引田,[縄文時代],その他（狩猟場）,[縄文時代]陥穴,（縄文）石器,139.2670167,35.73102387,Match,Mismatch,TownMismatch,引田,引田,13228,伊奈,,,13228,6378
13303000100,13303,1,まつばらいせき,松原遺跡,瑞穂町 箱根ヶ崎,[旧石器時代][縄文時代（前期）],包蔵地,[旧石器時代]礫群 [縄文時代]土坑,縄文土器 石鏃 石器 打製石斧,139.3442205,35.77458789,Match,Mismatch,TownMismatch,箱根ヶ崎,,13303,大字箱根ヶ崎,,,13303,6396
13303000200,13303,2,さやまいせき,狭山遺跡,瑞穂町 箱根ヶ崎,[旧石器時代][縄文時代（前期〜中期）][弥生時代][古墳時代][平安時代],集落,［時代不明］住居跡 炉 土坑 溝状遺構 溝,ナイフ形石器 尖頭器 細石刃 細石刃核 掻器 削器 石錐 旧石器 縄文土器 打斧 磨斧 有茎尖頭器 石鏃 石皿 磨石 凹石 敲石 土製円板 石器 弥生土器 土師器 須恵器 陶磁器 ガラス製品 金属製品 銭貨,139.3498167,35.77550709,Match,Mismatch,TownMismatch,箱根ヶ崎,,13303,大字箱根ヶ崎,,,13303,6397
13303000300,13303,3,せんげんやついせき,浅間谷遺跡,瑞穂町 箱根ヶ崎,[旧石器時代][縄文時代（早期・中期〜後期）]［弥生時代］,包蔵地,[縄文時代]炉,尖頭器 細石刃核 掻器 縄文,139.3540739,35.776287,Match,Mismatch,TownMismatch,箱根ヶ崎,,13303,大字箱根ヶ崎,,,13303,6398
13303000400,13303,4,,瑞穂町No.4遺跡,瑞穂町 石畑,[縄文時代],包蔵地,,縄文土器,139.3563055,35.77550709,Match,Mismatch,TownMismatch,石畑,,13303,大字石畑,,,13303,6399
13303000500,13303,5,,瑞穂町No.5遺跡,瑞穂町 石畑,[縄文時代（早期〜前期）],包蔵地,,縄文土器 打製石器,139.3568811,35.77251852,Match,Mismatch,TownMismatch,石畑,,13303,大字石畑,,,13303,6400
