JASID,LGC,市町村番号,遺跡番号,遺跡名,種別,備考,旧石器,,縄文,弥生,古墳,奈良,平安,鎌倉,南北朝,室町,戦国,江戸,近代,不明,経度,緯度
11227003700,11227,8,37,北浦第四遺跡,集落跡,,,,1,,1,,,,,,,,,,139.58777176128300,35.79749551299700
11227003800,11227,8,38,芹沢遺跡,集落跡,,,,1,1,1,,,,,1,,,,,139.58420014801300,35.801900743560900
11227003900,11227,8,39,後根遺跡,集落跡,,,,,,1,,,,,,,,,,139.58620773351200,35.80541591301100
11227004000,11227,8,40,宮下遺跡,集落跡,,,,1,,1,,,,,1,,,,,139.58997361384400,35.806905770379300
11227004100,11227,8,41,古屋敷遺跡,集落跡,,,,1,,1,,,,,1,,,,,139.59259384870000,35.80887081201980
11227004200,11227,8,42,大屋敷遺跡,集落跡,,,,1,,1,,,,,1,,,,,139.59114426272000,35.80611744467640
11227004300,11227,8,43,行人塚・金子塚下遺跡,集落跡,,,,1,,,,,,,,,,,,139.59344498821100,35.80195570556370
11227004400,11227,8,44,諏訪原・中道遺跡,集落跡,,,,,,1,,,,,,,,,,139.5954023777720,35.80716398902630
11227004500,11227,8,45,中道・岡台遺跡,集落跡 寺院跡 城跡,,,,1,1,1,,,,,1,,,,,139.5975891533150,35.81081882233970
11227004600,11227,8,46,城戸遺跡,貝塚 城跡,,,,1,,,,,,,,1,,,,139.60278769933000,35.812349993338700
11227004700,11227,8,47,向山遺跡,集落跡,,,,1,1,1,,1,,,,,,,,139.60303724860700,35.80967310091420
11227004800,11227,8,48,中谷津遺跡,集落跡,,,,1,,1,,,,,,,,,,139.60098971081800,35.80718155171170
11227004900,11227,8,49,榎戸・諏訪原遺跡,集落跡,,,,1,,1,,,,,,,,,,139.59799637118500,35.806483375593000
11227005000,11227,8,50,天ヶ久保第一遺跡,集落跡,,,,1,,1,,,,,,,,,,139.59961289108600,35.801167328606800
11227005200,11227,8,52,天ヶ久保第三遺跡,集落跡,,,,1,,1,,,,,1,,,,,139.60201615036400,35.80042478565190
11227005300,11227,8,53,宮原・塚越遺跡,集落跡,,,,1,,1,,1,,,1,,,,,139.60272205165200,35.80433703771130
11227005400,11227,8,54,宮台・宮原遺跡,集落跡,,1,,1,1,1,1,1,1,1,1,1,1,,,139.6050488734610,35.8069032722896
11227005500,11227,8,55,宮台遺跡,集落跡 古墳,,1,,1,1,1,1,1,1,1,1,1,1,,,139.6054941680650,35.80965343927880
11227005600,11227,8,56,根岸通第一遺跡,集落跡 石造遺物,,,,1,,,,,,1,1,1,,,,139.60765733838000,35.80782250370600
11227005700,11227,8,57,根岸通第二遺跡,集落跡,,,,1,,1,,,,,1,,,,,139.60895958974100,35.806731540397200
11227005800,11227,8,58,根岸通第三遺跡,集落跡,,,,1,1,1,,1,,,1,,,,,139.60841726688200,35.805030332876000
11227005900,11227,8,59,新屋敷遺跡,集落跡,,,,1,1,1,,,,,,1,,,,139.61112456612400,35.803243174286400
11227006000,11227,8,60,稲荷山郷戸遺跡,集落跡 石造遺物,,,,1,,1,,1,1,1,1,,,,,139.61114514692600,35.80046430681660
11227006100,11227,8,61,南ヶ谷戸遺跡,集落跡,,,,1,1,1,,,,,1,,,,,139.6129693188940,35.797771602153400
11227006200,11227,8,62,新井前遺跡,集落跡,,,,1,,1,,,,,1,,,,,139.6077997358940,35.80144369363530
11227006300,11227,8,63,馬堀遺跡,集落跡,,,,1,,1,,1,,,1,,,,,139.60417617944500,35.80075980517840
11227006400,11227,8,64,向原・中笹原遺跡,集落跡,,,,1,,1,,,,,,,,,,139.60837583121600,35.79781597219880
11227006500,11227,8,65,西流山第一遺跡,集落跡,,,,1,,1,,,,,1,,,,,139.60482247363400,35.7977749449049
11227006600,11227,8,66,西流山第二遺跡,集落跡,,,,1,,,,,,,1,,,,,139.60425060587000,35.79570186197840
11227006700,11227,8,67,東流山・水久保遺跡,集落跡,,,,1,,1,,,,,1,,,,,139.60677392417400,35.795513805287700
11227006900,11227,8,69,原畑・越戸第二遺跡,集落跡,,,,1,,1,,,,,1,,1,,,139.60265707372000,35.793458802105000
11227007000,11227,8,70,平沢・原畑遺跡,集落跡,,,,1,,1,,,,,1,,1,,,139.59914755252700,35.79398481642280
11227007100,11227,8,71,越戸遺跡,集落跡,,,,1,,1,,,,,1,,,,,139.60028143542900,35.79171717818680
11227007200,11227,8,72,萱野道第一遺跡,集落跡,,,,1,,1,,,,,1,,,,,139.60241203886100,35.79064262855170
11227007300,11227,8,73,萱野道第二遺跡,集落跡,,,,,,,,,,,1,,,,,139.6011996744690,35.78967190382590
11227007400,11227,8,74,上の原第五遺跡,集落跡,,,,1,,,,,,,,,,,,139.58774918266300,35.79454606801310
11228000200,11228,9,2,中野遺跡,旧石器 集落跡 墓,,1,,1,1,1,,1,1,1,1,1,1,,,139.57311152177100,35.83347096080620
11228000300,11228,9,3,城山遺跡,旧石器 貝塚 集落跡 城跡,,1,,1,1,1,1,1,1,1,1,1,1,,,139.56960200057700,35.83232666889930
11228000400,11228,9,4,氷川前遺跡削除,旧石器 集落跡 墓,,,,,,,,,,,,,,,,139.57864283331500,35.835048201495500
11228000500,11228,9,5,中道遺跡,旧石器 集落跡 墓,,1,,1,1,1,1,1,1,1,1,1,1,,,139.5689153531050,35.82948133094970
11228000600,11228,9,6,塚の山古墳,古墳,,,,,,1,,,,,,,,,1,139.56498621484900,35.82645031489110
11228000700,11228,9,7,西原大塚遺跡,旧石器 集落跡 墓,,1,,1,1,1,1,1,1,1,1,1,1,,,139.56571100718400,35.82443988143430
11228000800,11228,9,8,新邸遺跡,貝塚 集落跡 墓,,,,1,,1,,,1,1,1,1,1,,,139.5675039152620,35.82839883842780
11228000900,11228,9,9,城山貝塚,貝塚,,,,1,,,,,,,,,,,,139.57063196687500,35.83368744686610
11228001000,11228,9,10,田子山遺跡,集落跡 墓,,,,1,1,1,1,1,1,1,1,1,1,,1,139.58276270636200,35.83191383658920
11228001100,11228,9,11,富士前遺跡,集落跡,,,,1,1,1,,1,,,,,1,,1,139.58062647618400,35.829903542598600
11228001200,11228,9,12,馬場遺跡,集落跡,,,,,,1,,,,,,,,,,139.59062098549400,35.83141899968400
11228001300,11228,9,13,関根兵庫館跡,城跡,,,,,,,,,,,,1,,,,139.58709819144100,35.8516703253938
11228001400,11228,9,14,宿遺跡,城跡,,,,,,,,,,,,1,,,,139.57897288648400,35.84590363019110
11228001500,11228,9,15,市場裏遺跡,集落跡,,,,,1,1,,,,,,,,,1,139.57746965894300,35.832956990149600
11228001600,11228,9,16,大原遺,集落跡,,,,,,,,,,,,,1,,1,139.5814369420620,35.827699262814800
11229000100,11229,9,1,上之郷遺跡,集落跡,,,,,1,1,,,,,,,,,,139.6163731,35.80062422000000
11229000200,11229,9,2,花ノ木遺跡,集落跡,,1,,,1,,,1,,,,,,,,139.61728718285100,35.79784408159940
11229000300,11229,9,3,峯前遺跡,集落跡,,,,,1,,,1,,,,,,,,139.61993400552600,35.79509511073120
11229000400,11229,9,4,四ツ木遺跡,集落跡,,1,,1,1,1,,,,,,,,,,139.62229912256000,35.793981208565
11229000500,11229,9,5,午王山遺跡,集落跡,,,,,1,,,,1,1,,,,,,139.62680266021700,35.79581211206930
11229000600,11229,9,6,上谷津遺跡,,,,,,,,,,,,,,,,,139.61307799637600,35.7949785295946
11229000700,11229,9,7,向原遺跡,,,,,,,,,,,,,,,,,139.61455836214800,35.79414240863600
11229000800,11229,9,8,松山遺跡,,,,,1,,,,,1,1,1,,,,,139.6123780253990,35.79358061269540
11229000900,11229,9,9,小井戸遺跡,,,,,,,,,,,,,,,,,139.61008920660300,35.79225008870140
11229001000,11229,9,10,柿ノ木坂西遺跡,,,,,,,,,,1,1,1,,,,,139.61298837594300,35.792157259997000
11229001100,11229,9,11,柿ノ木坂遺跡,集落跡,,1,,1,1,1,1,1,,,,,,,,139.6156205174930,35.79194066174390
11229001200,11229,9,12,下里遺跡,集落跡,,,,,1,,1,,,,,,,,,139.6305652568780,35.79233597234700
11229001300,11229,9,13,吹上遺跡,集落跡,,1,,1,1,1,1,1,1,1,1,,,,,139.63319739711800,35.79150051738070
11229001400,11229,9,14,妙典寺遺跡,集落跡,,,,1,1,1,,,,,,,,,,139.62715957525500,35.79105728273760
11229001500,11229,9,15,吹上原遺跡,集落跡,,,,1,,,,,,,,,,,,139.6303754644420,35.78952881100400
11229001600,11229,9,16,吹上貝塚,集落跡　貝塚,,,,1,,,,,,,,,,,,139.63224466159100,35.79048806178150
11229001700,11229,9,17,市場峡・市場上遺跡,集落跡　貝塚,,1,,1,1,1,1,1,1,1,1,,,,,139.60906661124100,35.77450593251930
11229001800,11229,9,18,城山南遺跡,集落跡,,1,,1,1,1,1,1,1,1,1,,,,,139.6228733464100,35.783072919891200
11229001900,11229,9,19,白子宿上遺跡,集落跡,,,,,1,,,,1,1,1,,,,,139.62072399931100,35.77994003699660
11229002000,11229,9,20,吹上原横穴墓群,横穴墓,,,,,,1,,,,,,,,,,139.6294536993020,35.78972607893950
11229002100,11229,9,21,午房遺跡,,,,,,,,,,,,,,,,,139.61748150852700,35.77316225805250
11229002200,11229,9,22,城山遺跡,集落跡,,,,,1,,,1,1,1,1,,,,,139.62478069529700,35.7847439982266
11229002300,11229,9,23,榎堂遺跡,集落跡　墓,,,,,,1,,,1,1,1,,,,,139.60906661124100,35.77450593251930
11229002400,11229,9,24,丸山台遺跡,集落跡,,,,1,,,,,,,,,,,,139.61378125123300,35.7848914734236
11229002500,11229,9,25,水久保遺跡,集落跡,,1,,1,,,,,1,1,1,,,,,139.61607006937400,35.790647130149400
11229002600,11229,9,26,丸山遺跡,,,,,,,,,,,,,,,,,139.6113016973190,35.787367075981200
11229002700,11229,9,27,義名山遺跡,集落跡,,,,1,,,,,,,,,,,,139.61675671422700,35.78544849069510
11229002800,11229,9,28,中丸遺跡,,,,,,,,,,,,,,,,,139.60906661124100,35.77450593251930
11229002900,11229,9,29,浅川遺跡,,,,,,,,,,,,,,,,,139.6215954227890,35.78321217776090
11229003000,11229,9,30,庚塚遺跡,集落跡,,,,1,,,,,1,1,1,,,,,139.6207621474480,35.78711951908900
11229003100,11229,9,31,谷戸島遺跡,,,,,,,,,,,,,,,,,139.6179011236250,35.788481071923000
11229003200,11229,9,32,妙蓮寺遺跡,集落跡,,1,,1,1,1,1,1,1,1,1,1,1,,,139.61805371093400,35.790182979898900
11229003300,11229,9,33,向山遺跡,,,,,,,,,,,,,,,,,139.60906661124100,35.77450593251930
11229003400,11229,9,34,半三池遺跡,,,,,,,,,,,,,,,,,139.60906661124100,35.77450593251930
11229003500,11229,9,35,峯遺跡,集落跡,,,,,,,1,1,,,,,,,,139.60906661124100,35.77450593251930
11229003600,11229,9,36,仏ノ木遺跡,集落跡,,1,,,,,,1,,,,,,,,139.62317852233700,35.791737389207800
11229003700,11229,9,37,宮ノ脇遺跡,集落跡,,,,1,,,,1,,,,,,,,139.62512401805100,35.789989098888
11229003800,11229,9,38,北原新田遺跡,,,,,,,,,,,,,,,,,139.6065200200470,35.79118306208260
11229003900,11229,9,39,越之上遺跡,集落跡,,,,,1,,,,,,,,,,,139.62186840936400,35.7773404088301
11229004000,11229,9,40,白子向山遺跡,,,,,1,,,,,,,,,,,,139.62129620564700,35.769571968889400
11229004100,11229,9,41,越後山遺跡,集落跡,,,,1,,1,,,,,,,,,,139.61530713021200,35.77210994819730
11229004200,11229,9,42,西越後山遺跡,集落跡,,,,1,,,,,,,,,,,,139.6113016976470,35.7716766397168
11229004300,11229,9,43,漆台遺跡,集落跡,,,,,1,,,1,,,,,,,,139.6199682,35.793257230000000
11230000200,11230,10,2,,集落跡,,,,1,,1,,,,,,,,,,139.53815943454300,35.81745933301540
11230000300,11230,10,3,,集落跡,,,,1,1,1,,,,,,,,,,139.54591920940000,35.81941140626690
11230000401,11230,10,4,新開遺跡,集落跡,,,,,,1,,,,,,,,,,139.5559101,35.811502190000000
11230000402,11230,10,4,新開遺跡,集落跡,,,,,,1,,,,,,,,,,139.5575838,35.81529552000000
11230000403,11230,10,4,新開遺跡,集落跡,,,,,,1,,,,,,,,,,139.5539789,35.81146739000000
11230000404,11230,10,4,新開遺跡,集落跡,,,,,,1,,,,,,,,,,139.5556955,35.808891990000000
11230000500,11230,10,5,,集落跡,,,,1,,,,,,,,,,,,139.5466963488190,35.80995372983590
11230000600,11230,10,6,,集落跡,,,,,,1,,,,,,,,,,139.55045553376600,35.79493982444540
11230000700,11230,10,7,芝山遺跡,集落跡,,,,1,,,,,,,,,,,,139.5775073813150,35.790751595802300
11230000800,11230,10,8,鐙田遺跡,集落跡 散布地,,,,1,,,,,,,,,,,,139.57978596251200,35.78563254683080
11230000901,11230,10,9,市場坂遺跡,旧石器,(9-A),1,,1,,,,,,,,,,,,139.5805707,35.78320582000000
11230000902,11230,10,9,市場坂遺跡,旧石器,(9-B),1,,1,,,,,,,,,,,,139.5792404,35.78087321000000
11230000903,11230,10,9,市場坂遺跡,旧石器,(9-C),1,,1,,,,,,,,,,,,139.5784679,35.77857536000000
11230001000,11230,10,10,馬場南遺跡,集落跡,,,,,,1,,,,,,,,,,139.57423602278600,35.778241760331000
11230001100,11230,10,11,,旧石器,,1,,,,,,,,,,,,,,139.56578951964100,35.78142735009390
11230001200,11230,10,12,澤遺跡,旧石器,,1,,,,,,,,,,,,,,139.5743622513990,35.77396210596770
11230001300,11230,10,13,,集落跡,,,,,,1,,,,,,,,,,139.5611655521910,35.78025577347860
11230001400,11230,10,14,内畑遺跡,集落跡,,,,1,,,,,,,,,,,,139.5685361042910,35.774525899257300
11230001500,11230,10,15,嵯峨山遺跡,集落跡,,,,1,,,,,,,,,,,,139.55735114971400,35.7751905436826
11230001600,11230,10,16,,集落跡,,,,1,,1,,,,,,,,,,139.54743106394200,35.77548152476300
11230001700,11230,10,17,,集落跡,,,,,,1,,,,,,,,,,139.57018937966000,35.768916637781700
11230001800,11230,10,18,,集落跡 散布地,,,,1,,1,,,,,,,,,,139.5551076680600,35.7683336881432
11230001900,11230,10,19,,集落跡,,,,1,,1,,,,,,,,,,139.5670972707440,35.76697466586250
11230002000,11230,10,20,,集落跡 散布地,,,,1,,,,,,,,,,,,139.56305297962400,35.76479626721940
11230002100,11230,10,21,,集落跡 散布地,,,,1,,,,,,,,,,,,139.55977482529200,35.7631515778416
11230002200,11230,10,22,栗原遺跡,旧石器 集落跡,,1,,1,,,,,,,,,,,,139.55091704925900,35.76445523854930
11230002300,11230,10,23,,集落跡,,,,1,,,,,,,,,,,,139.5525123836060,35.763276502885300
11230002400,11230,10,24,,集落跡,,,,1,,,,,,,,,,,,139.55634602568100,35.76142530229980
11230002500,11230,10,25,夫婦塚,古墳群,,,,,,1,,,,,,,,,,139.5733807683640,35.79163915964470
11230002600,11230,10,26,陣屋遺跡,その他,陣屋,,,,,,,,,,,,1,,,139.56907776113100,35.79205412867100
11230002700,11230,10,27,野火止用水,その他,史跡,,,,,,,,,,,,1,,,139.55502224610800,35.78909794672170
11230002800,11230,10,28,松平伊豆守信綱夫妻の墓,その他,史跡,,,,,,,,,,,,,,,,
11230002900,11230,10,29,平林寺境内林,,,,,,,,,,,,,,,,,139.5601789549720,35.79309201197770
11230003000,11230,10,30,平林寺境内林,その他,名勝,,,,,,,,,,,,,,,,
11230003100,11230,10,31,池田遺跡,旧石器 集落跡,,,,1,,,,,,,,,,,,139.57280507584900,35.7716440937058
11230003200,11230,10,32,跡見学園新座町グランド遺跡,集落跡,,,,1,1,,,,,,,,,,,139.54340153981900,35.8167907031588
11230003300,11230,10,33,一両山遺跡,旧石器 その他,,1,,1,,,,,,,,,,,,139.54596937954600,35.75739725102110
11230003400,11230,10,34,,散布地,,,,1,,,,,,,,,1,,,139.56435764676600,35.76956769745840
11230003500,11230,10,35,大和田運動場遺跡,,,,,,,,,,,,,,,,,139.54353767899400,35.8079358480952
11230003600,11230,10,36,,散布地,,,,,,,,,,,,,,,1,139.57211635317100,35.82019204371620
11230003700,11230,10,37,,散布地,,,,,,,,1,,,,,,,,139.57004773890700,35.819654474489700
11230003800,11230,10,38,,散布地,,,,,,1,,,,,,,,,,139.56072903025000,35.82047482528440
11230003900,11230,10,39,,散布地,,,,1,,,,,,,,,,,,139.5351519375400,35.820068316772500
11230004000,11230,10,40,,散布地,,,,1,,,,,,,,,,,,139.53941237924300,35.82081724673010
11230004100,11230,10,41,,散布地,,,,,1,,,,,,,,1,,,139.5428982359910,35.82057733824630
11230004200,11230,10,42,,散布地,,,,1,1,,,1,,,,,,,,139.54702050796600,35.81675874923990
11230004300,11230,10,43,,散布地,,,,,1,,,1,,,,,,,,139.5484817611730,35.81528270617650
11230004400,11230,10,44,,その他,,,,1,1,,1,1,1,1,1,1,,,,139.5496643206720,35.81404535022310
11230004500,11230,10,45,,散布地,,,,1,,,,,,,,,,,,139.55308781119600,35.814401141664200
11230004600,11230,10,46,,散布地,,,,1,1,,1,1,1,1,1,1,,,,139.5545682111960,35.81757837197570
11230004700,11230,10,47,,散布地,,,,1,,1,,1,1,1,1,1,,,,139.5481448172030,35.80439925367980
11230004800,11230,10,48,,散布地,,,,1,,1,1,1,,,,,,,,139.55197700928500,35.80614187853780
11230004900,11230,10,49,,散布地,,,,1,,,,1,,,,,,,,139.55342659395500,35.80654406272350
11230005000,11230,10,50,,,,,,,1,,,1,,,,,,,,139.55743202521000,35.803388418314800
11230005100,11230,10,51,,散布地,,,,,,,,,,,,,,,,139.55941566938900,35.80347350404960
11230005200,11230,10,52,,散布地,,,,,,,,1,,,,,,,,139.56082710723200,35.80260722770250
11230005300,11230,10,53,,散布地,,,,1,,,,1,,,,,,,,139.55213296224300,35.79843378287040
11230005400,11230,10,54,,散布地,,,,1,,,,,,,,,,,,139.54591500519000,35.792802459996000
11230005500,11230,10,55,,散布地,,,,,,,,,1,1,1,1,,,,139.571032998286,35.797345095472700
11230005600,11230,10,56,,散布地,,,,1,,,1,1,,,,,,,,139.57576322580600,35.79589087016430
11230005700,11230,10,57,,散布地,,,,,1,,,,,,,,1,,,139.57713651682100,35.79511733489220
11230005800,11230,10,58,,散布地,,,,1,,,1,,,,,,,,,139.5743899347900,35.79338459263460
11230005900,11230,10,59,,散布地,,,,1,,1,,,,,,,,,,139.5774476400610,35.79404213530950
11230006000,11230,10,60,,散布地,,,,1,,,,1,,,,,,,,139.56910626491000,35.78861696597550
11230006100,11230,10,61,,散布地,,,,,,,,1,,,,,,,,139.5734628861190,35.7871669603405
11230006200,11230,10,62,,散布地,,1,,1,1,,,1,,,,,,,,139.57613409029900,35.78768815584840
11230006300,11230,10,63,,散布地,,,,1,1,,,,,,,,,,,139.57805853859100,35.78702277585620
11230006400,11230,10,64,,,,,,1,,,,,,,,,,,,139.57781568635400,35.78550842529430
11230006500,11230,10,65,,散布地,,,,1,,,1,1,,,,,,,,139.57912015838100,35.7836371985445
11230006600,11230,10,66,,散布地,,,,1,,,,1,,,,,,,,139.5768694877220,35.78246124205550
11230006700,11230,10,67,,散布地,,,,1,,,,,,,,,,,,139.57747983957500,35.780047380228100
11230006800,11230,10,68,,,,1,,1,,,,,,,,,,,,139.57450437527200,35.78060443144370
11230006900,11230,10,69,,その他,,,,,,,,1,,,,,,,,139.57358884749100,35.78239934935050
11230007000,11230,10,70,,その他,,,,1,,,,,,,,,,,,139.56962156306300,35.784379899445900
11230007100,11230,10,71,,散布地,,,,1,,,,,,,,,,,,139.56759977336600,35.78567960799740
11230007200,11230,10,72,,散布地,,,,1,,,,,,,,,,,,139.56367063511,35.787412520382100
11230007300,11230,10,73,,散布地,,,,1,,,,,,,,,,,,139.55910590900100,35.786362451809700
11230007400,11230,10,74,,散布地,,,,1,,,,,,,,,,,,139.54497729603200,35.78427641001700
11230007500,11230,10,75,,散布地,,,,1,,,,,,,,,,,,139.54371220015800,35.77984532262830
11230007600,11230,10,76,,散布地,,,,1,,,,,,,,,,,,139.55392388532400,35.783731234878400
11230007700,11230,10,77,,散布地,,,,1,,,,,,,,,,,,139.5559493880670,35.78098978886300
11230007800,11230,10,78,,散布地,,,,1,,,,,,,,,,,,139.55907744098900,35.78142304553060
11230007900,11230,10,79,宮前遺跡,散布地,,,,1,,1,,1,,,,,1,,,139.56819456803600,35.77984474163840
11230008000,11230,10,80,澤北遺跡,散布地,,,,1,,,,,,,,,,,,139.57867842038600,35.7776003375278
11230008100,11230,10,81,,散布地,,,,1,,,,,,,,,,,,139.57740222384500,35.77282565972320
11230008200,11230,10,82,,散布地,,,,,,,,,,,,,,,1,139.5741736673930,35.76880444011400
11230008300,11230,10,83,,散布地,,,,1,,,,1,1,1,1,1,1,,,139.5711227146120,35.774067420990800
11230008400,11230,10,84,太田遺跡,散布地,,,,1,,,,,,,,,,,,139.57009535067400,35.77629838601310
11230008500,11230,10,85,,散布地,,,,,,,,,,,,,,,,139.565914325378,35.77603017704000
11230008600,11230,10,86,,散布地,,,,1,,,,,,,,,,,,139.5580941950380,35.77816562921260
11230008700,11230,10,87,,散布地,,,,1,,,,,1,1,1,1,,,,139.5661050595140,35.77321377493700
11230008800,11230,10,88,安才遺跡,散布地,,,,1,,,,1,,,,,,,,139.5629388610740,35.772780473533600
11230008900,11230,10,89,道場遺跡,散布地,,,,1,,,,,,,,,,,,139.56183259915800,35.77064487992280
11230009000,11230,10,90,,散布地,,,,1,,,,,,,,,,,,139.56937350041000,35.77076807628570
11230009100,11230,10,91,,散布地,,,,1,,,,1,,,,,,,,139.57266500617700,35.76677461402240
11230009200,11230,10,92,,散布地,,,,,1,1,,,,,,,,,,139.56578077686400,35.768094269338300
11230009300,11230,10,93,,散布地,,,,1,,,,,,,,,,,,139.56601815263100,35.76267552685960
11230009400,11230,10,94,,散布地,,1,,1,,1,,1,,,,,,,,139.55887753464300,35.7667606241433
11230009500,11230,10,95,,散布地,,,,1,,,,1,1,1,1,1,,,,139.5600411811630,35.7650114962464
11230009600,11230,10,96,,散布地,,,,1,,,,,,,,,,,,139.55935632471300,35.76087097594530
11230009700,11230,10,97,,散布地,,,,,,,,,,,,,1,,,139.55507894335800,35.75858257155970
11230009800,11230,10,98,,散布地,,1,,1,,,,,,,,,,,,139.5471413601960,35.76181461802230
11230009900,11230,10,99,,散布地,,,,1,,,,,,,,,,,,139.54763938843700,35.76515976829850
11230010000,11230,10,100,,散布地,,,,1,,,,1,,,,,1,,,139.55050723243700,35.76781718805430
11230010100,11230,10,101,,散布地,,,,1,,,,1,,,,,,,,139.55106300783900,35.77111536048330
11230010200,11230,10,102,,散布地,,,,1,,,,1,,,,,,,,139.54818309159300,35.773367042361800
11230010300,11230,10,103,,散布地,,,,1,,,,,,,,,,,,139.52997386364800,35.77112225120520
11230010400,11230,10,104,頭戸遺跡,散布地,,,,,,,,,,,,,,,,139.5446405432290,35.8069857255019
11230010500,11230,10,105,,寺院跡,,,,,,,,,1,1,1,1,,,,139.554005255694,35.81492804420990
11230010600,11230,10,106,,寺院跡,,,,,,,,,1,1,1,1,,,,139.55230547765800,35.81508684415800
11230010700,11230,10,107,,寺院跡,,,,,,,,,,,,1,,,,139.55087293465000,35.81273690057770
11230010800,11230,10,108,,寺院跡,,,,,,,,,,,,1,,,,139.57122241296500,35.78124366969370
11235000100,11235,24,1,オトウカ山遺跡,その他,塚,,,,,,,,,,,,1,,,139.51790709566000,35.85781827116190
11235000200,11235,24,2,中沢遺跡,集落跡,中近世,1,,1,,,1,1,1,1,1,1,1,,,139.5232095239500,35.859704192864600
11235000300,11235,24,3,稲荷久保南遺跡,散布地,中近世,,,1,,1,,,1,1,1,1,1,,,139.5245446684650,35.86325949372590
11235000400,11235,24,4,南武蔵野遺跡,集落跡,,,,1,,1,,,,,,,,,,139.5185008292580,35.860432748573500
11235000500,11235,24,5,稲荷久保北遺跡,集落跡,中近世,,,1,,1,,,,,,,,,,139.52503887894500,35.864919961701700
11235000600,11235,24,6,外記塚遺跡,集落跡,中近世,1,,,,,1,1,1,1,1,1,1,,,139.52641216996000,35.86105557558980
11235000700,11235,24,7,市街道遺跡,散布地,,1,,1,,,,,,,,,,,,139.52763287366700,35.86417266002020
11235000800,11235,24,8,稲荷前遺跡,集落跡,,,,1,,,,,,,,,,,,139.53285900994000,35.86500735002640
11235000900,11235,24,9,鍛冶海戸遺跡,城跡,,,,,,,,,,,,1,,,,139.53579632741600,35.8662439126374
11235001000,11235,24,10,宮廻遺跡,集落跡,中近世,,,1,,,,1,1,1,1,1,,,,139.53968731819100,35.8663495336385
11235001100,11235,24,11,伊佐島遺跡,集落跡,,,,,1,,,1,,,,,,,,139.54655822364000,35.86874966214170
11235001200,11235,24,12,谷田遺跡,墓,抹消,,,,,,,,1,1,1,1,,,,139.5483210795940,35.85927281616110
11235001300,11235,24,13,薬師前遺跡,散布地,,,,1,,,,,,,,,,,,139.53868040213500,35.862468351581700
11235001400,11235,24,14,西渡戸遺跡,散布地,,1,,1,,,,,,,,,,,,139.53253873939100,35.85575945105690
11235001500,11235,24,15,渡戸遺跡,集落跡 その他,,,,1,,,,,,,,1,1,,,139.53395017723400,35.85823284342110
11235001600,11235,24,16,東渡戸遺跡,集落跡,中近世,,,1,,1,,,1,1,1,1,1,,,139.53787931614500,35.860304251527200
11235001700,11235,24,17,羽沢遺跡,集落跡 その他,中近世,1,,1,,,,,1,1,1,1,1,,,139.53929652390700,35.857923231680500
11235001800,11235,24,18,上沢遺跡,集落跡 その他,,1,,1,,,,,1,1,1,1,,,,139.53090418985,35.852296128248200
11235001900,11235,24,19,浅間後遺跡塚,その他,,1,,1,,1,,,,,,,,,,139.53071345505900,35.84515345964240
11235002000,11235,24,20,羽沢前遺跡,散布地,中近世,,,1,,1,,,1,1,1,1,1,,,139.54040278516800,35.85476962866070
11235002100,11235,24,21,山室遺跡,貝塚 集落跡 その他,中近世,1,,1,,,,1,1,1,1,1,1,,,139.54395045449800,35.85650103345970
11235002200,11235,24,22,大谷遺跡,集落跡 散布地,,,,1,,,,,,,,,,,,139.54410304180700,35.85999464681560
11235002300,11235,24,23,山室谷遺跡,散布地,,,,1,,,,,,,,,,,,139.54663451860400,35.85777484638140
11235002400,11235,24,24,平塚遺跡,集落跡,,,,,,,,1,,,,,,,,139.54507049345300,35.85505409248280
11235002500,11235,24,25,宮脇遺跡,貝塚 集落跡 墓,中近世,,,1,,1,,1,1,1,1,1,1,,,139.54457935059800,35.85268881691160
11235002600,11235,24,26,黒貝戸遺跡,貝塚 集落跡 その他,中近世,1,,1,,1,1,1,1,1,1,1,1,,,139.5486229286810,35.85222502875980
11235002700,11235,24,27,折戸遺跡,集落跡,中近世,,,1,,,,,1,1,1,1,1,,,139.54980548556100,35.85420383661290
11235002800,11235,24,28,宿（多門氏館跡）遺跡,集落跡 城跡 その他,,1,,1,,,,1,,,,1,1,,,139.5517128347760,35.85278157485330
11235002900,11235,24,29,殿山遺跡,貝塚 集落跡 横穴 城跡,,,,1,,,1,1,,,,1,,,,139.54937789740600,35.85022072778300
11235003000,11235,24,30,谷津遺跡,集落跡 その他,,1,,1,,,1,1,,,,,,,,139.54254958915500,35.85046808692180
11235003100,11235,24,31,御庵遺跡,貝塚 集落跡 城跡,中近世,,,1,,,,1,1,1,1,1,1,,,139.5456776420770,35.84604641001740
11235003200,11235,24,32,新田遺跡,集落跡,中近世,,,1,,,,,1,1,1,1,1,,,139.5436558523800,35.84422200907970
11235003300,11235,24,33,八ケ上遺跡,貝塚 集落跡 その他,,1,,1,,,,,,,,,,,,139.54426620292400,35.84221202801370
11235003400,11235,24,34,本目遺跡,集落跡 その他,,1,,1,,1,,1,,,,,,,,139.53957412550600,35.839954602729900
11235003500,11235,24,35,節沢遺跡,集落跡,中近世,,,1,,,,,1,1,1,1,1,,,139.54302912359500,35.83907289676660
