"JASID","自治体コード","区市町村名","遺跡番号","遺跡名","種別","緯度","経度","P","J","Y","K","N","H","M","E","D","U"
11341024300,11341,"滑川町","243","西平中遺跡","集落跡",36.054038376197,139.35289915863,0,0,0,0,1,1,0,0,NA,0
11341024400,11341,"滑川町","244","西平前遺跡","集落跡",36.05373843748,139.349865371639,0,1,0,1,1,1,0,0,NA,0
11341024500,11341,"滑川町","245","西平遺跡","集落跡",36.0531586481958,139.350542550243,0,0,0,0,1,1,0,0,NA,0
11341024600,11341,"滑川町","246","西平III遺跡","集落跡",36.052520241593,139.349821572328,0,0,0,0,1,1,0,0,NA,0
11341024700,11341,"滑川町","247","東平I遺跡","集落跡",36.0526505475615,139.354409779271,0,0,0,0,1,1,0,0,NA,0
11341024800,11341,"滑川町","248","平遺跡","集落跡",36.0541948130712,139.354810376149,0,0,0,0,1,1,0,0,NA,0
11341024900,11341,"滑川町","249","平沼下遺跡","集落跡",36.0542079137794,139.358444996405,0,0,0,0,0,1,0,0,NA,0
11341025200,11341,"滑川町","252","清水II遺跡","集落跡",36.0929599091024,139.379110923706,0,0,0,0,1,1,0,0,NA,0
11341025300,11341,"滑川町","253","居山遺跡","集落跡",36.0618922393872,139.352972587593,0,0,0,0,1,1,0,0,NA,0
11341025900,11341,"滑川町","259","下ノ前I遺跡","集落跡",36.0554355467822,139.344773569047,0,0,0,0,1,1,0,0,NA,0
11341026000,11341,"滑川町","260","下ノ前II遺跡","集落跡",36.0552733119206,139.343272363705,0,0,0,0,1,1,0,0,NA,0
11341026100,11341,"滑川町","261","下ノ前III遺跡","集落跡",36.0542989724161,139.343257383026,0,0,0,0,1,1,0,0,NA,0
11341026200,11341,"滑川町","262","下ノ前IV遺跡","集落跡",36.0538548719998,139.34459634229,0,0,0,0,1,1,0,0,NA,0
11341026300,11341,"滑川町","263","西荒井後遺跡","集落跡",36.0531040209425,139.346215524875,0,0,0,0,1,1,0,0,NA,0
11341026400,11341,"滑川町","264","西荒井遺跡","集落跡",36.051217969039,139.346003964239,0,0,0,0,1,1,0,0,NA,0
11341026500,11341,"滑川町","265","表ノ前遺跡","集落跡",36.0554092148759,139.339721157449,0,0,0,0,1,1,0,0,NA,0
11341026900,11341,"滑川町","269","表ノ前III遺跡","集落跡",36.0538256908562,139.337804117404,0,0,0,0,1,1,0,0,NA,0
11341027100,11341,"滑川町","271","上ノ前II遺跡","集落跡",36.0527566562995,139.335565233518,0,0,0,0,1,1,0,0,NA,0
11341027800,11341,"滑川町","278","古屋敷I遺跡","集落跡",36.0496242015097,139.3564744797,0,0,0,1,1,1,0,0,NA,0
11341029000,11341,"滑川町","290","両家原I遺跡","その他",36.0447271349159,139.373062202942,0,0,0,0,1,1,0,0,NA,0
11341029700,11341,"滑川町","297","大堀館跡","集落跡 その他",36.0425849605982,139.352801756632,0,0,0,0,0,1,0,0,NA,0
11341029900,11341,"滑川町","299","金熊北A遺跡","集落跡",36.0444479780256,139.34925186175,0,0,0,0,1,1,0,0,NA,0
11341030200,11341,"滑川町","302","大堀西窯跡","窯跡",36.0428070442348,139.350467160858,0,0,0,0,0,1,0,0,NA,0
11341030300,11341,"滑川町","303","金熊遺跡","その他",36.0430597613423,139.349829828435,0,0,0,0,0,1,0,0,NA,0
11341030600,11341,"滑川町","306","中丸前遺跡","その他",36.0417209432601,139.344999578609,0,0,0,0,0,1,0,0,NA,0
11341030700,11341,"滑川町","307","中丸前窯跡","集落跡 窯跡",36.0424739196039,139.344493347035,0,0,0,0,0,1,0,0,NA,0
11341031000,11341,"滑川町","310","新堤下遺跡","集落跡 その他",36.0443369391292,139.340874786686,0,1,0,0,1,1,0,0,NA,0
11341031500,11341,"滑川町","315","中芝遺跡","集落跡",36.0561586209528,139.342982725085,0,0,0,0,1,1,0,0,NA,0
11341031600,11341,"滑川町","316","下ノ前Ⅵ遺跡","集落跡",36.055100459733,139.342287328329,0,0,0,0,1,1,0,0,NA,0
11341031800,11341,"滑川町","318","妻前II遺跡","その他",36.0837732239031,139.362204119012,0,0,0,0,1,1,0,0,NA,0
11341032000,11341,"滑川町","320","狸塚遺跡","集落跡",36.0581735313496,139.359263559748,0,0,0,0,0,1,0,0,NA,0
11341032600,11341,"滑川町","326","一天具遺跡","集落跡",36.057659975451,139.367652094281,0,1,0,1,0,1,0,0,NA,0
11341032700,11341,"滑川町","327","西谷シノ遺跡","集落跡",36.0574884600934,139.369834976929,0,0,0,0,0,1,0,0,NA,0
11341032800,11341,"滑川町","328","内田遺跡","集落跡",36.0575323033288,139.371350480546,0,0,0,0,1,1,0,0,NA,0
11341032900,11341,"滑川町","329","東谷ツ遺跡","集落跡",36.056733696218,139.370804614891,0,0,0,0,0,1,0,0,NA,0
11341033000,11341,"滑川町","330","東谷ツI遺跡","集落跡",36.0567669306761,139.371794229233,0,0,0,0,1,1,0,0,NA,0
11341033100,11341,"滑川町","331","東谷ツII遺跡","集落跡",36.0559287851189,139.372624225225,0,0,0,0,1,1,0,0,NA,0
11341033200,11341,"滑川町","332","山屋敷遺跡","集落跡",36.0542571315914,139.373753741133,0,0,0,0,1,1,0,0,NA,0
11341033300,11341,"滑川町","333","山屋敷南遺跡","集落跡",36.0530889427945,139.373349470005,0,0,0,0,1,1,0,0,NA,0
11341033500,11341,"滑川町","335","糠ヶ谷戸I遺跡","集落跡",36.0518124625734,139.373503721166,0,0,0,0,1,1,0,0,NA,0
11341033600,11341,"滑川町","336","糠ヶ谷戸II遺跡","集落跡",36.0507910145037,139.372743231739,0,0,0,0,1,1,0,0,NA,0
11341033700,11341,"滑川町","337","糠ヶ谷戸III遺跡","集落跡",36.0499440133816,139.372945178035,0,0,0,0,1,1,0,0,NA,0
11341033800,11341,"滑川町","338","一天具II遺跡","集落跡",36.055507126482,139.367447579159,0,0,0,0,1,1,0,0,NA,0
11341033900,11341,"滑川町","339","一天具III遺跡","集落跡",36.0546258233481,139.367988013424,0,0,0,0,1,1,0,0,NA,0
11341034100,11341,"滑川町","341","山屋敷III遺跡","集落跡",36.0504075924086,139.370155746198,0,0,0,0,1,1,0,0,NA,0
11341034200,11341,"滑川町","342","川田遺跡","集落跡",36.0499714458374,139.36984936043,0,0,0,0,1,1,0,0,NA,0
11341034300,11341,"滑川町","343","東表遺跡","集落跡",36.0531590949076,139.366208114428,0,0,0,0,1,1,0,0,NA,0
11341034600,11341,"滑川町","346","西表遺跡","集落跡",36.0526219959227,139.362722953755,0,0,0,0,0,1,0,0,NA,0
11341034700,11341,"滑川町","347","表前遺跡","集落跡",36.051664651988,139.363806880485,0,0,0,0,0,1,0,0,NA,0
11341034900,11341,"滑川町","349","寺谷南遺跡","集落跡",36.0542102949526,139.360611373247,0,0,0,1,1,1,0,0,NA,0
11341035000,11341,"滑川町","350","灯篭沼南遺跡","窯跡",36.0549543312368,139.359662617799,0,0,0,0,1,1,0,0,NA,0
11341035200,11341,"滑川町","352","ゴエモン塚古墳","古墳群",36.0874910224527,139.368235743879,0,1,0,1,1,1,0,0,NA,0
11341035600,11341,"滑川町","356","東平II遺跡","集落跡",36.0514098509329,139.354728776412,0,0,0,0,1,1,0,0,NA,0
11341035800,11341,"滑川町","358","稲荷前II遺跡","集落跡",36.0499197967687,139.358094818546,0,0,0,0,0,1,0,0,NA,0
11341035900,11341,"滑川町","359","中郷II遺跡","集落跡",36.0840311119476,139.352210175386,0,0,0,1,1,1,0,0,NA,0
11341036000,11341,"滑川町","360","寺沼東遺跡","集落跡",36.0560114965453,139.360309141519,0,0,0,0,0,1,0,0,NA,0
11341036100,11341,"滑川町","361","東両家原遺跡","集落跡",36.0440886609901,139.376941749799,0,0,0,0,1,1,0,0,NA,0
11341036200,11341,"滑川町","362","十三塚遺跡","散布地",36.0455858993937,139.382702981467,0,0,0,0,1,1,0,0,NA,0
11341036700,11341,"滑川町","367","蟹山遺跡","集落跡",36.0486133875526,139.377525398743,0,0,0,0,1,1,0,0,NA,0
11342000200,11342,"嵐山町","2","大倉館跡","集落跡",36.0284961198866,139.329172985863,0,0,0,0,0,1,1,0,NA,0
11342000300,11342,"嵐山町","3","将軍沢第1支群B地点","窯跡",36.0126589208389,139.338803860329,0,0,0,0,1,1,0,0,NA,0
11342000500,11342,"嵐山町","5","旧平沢寺僧坊跡群","経塚 寺院跡",36.0437721575368,139.306873090438,0,0,0,0,0,1,1,0,NA,0
11342000600,11342,"嵐山町","6","将軍沢第2支群B地点","窯跡",36.0122706199566,139.334771398779,0,0,0,0,0,1,0,0,NA,0
11342001000,11342,"嵐山町","10","将軍沢第2支群C地点","窯跡",36.0138372127369,139.335003519718,0,0,0,0,1,1,0,0,NA,0
11342001100,11342,"嵐山町","11","将軍沢第2支群D地点","窯跡",36.014336190141,139.335098618034,0,0,0,0,1,1,0,0,NA,0
11342001300,11342,"嵐山町","13","将軍沢第2支群E地点","窯跡",36.0153712320194,139.335146479514,0,0,0,0,1,1,0,0,NA,0
11342001400,11342,"嵐山町","14","将軍沢第2支群F地点","窯跡",36.0137177758755,139.336177167723,0,0,0,0,1,1,0,0,NA,0
11342001500,11342,"嵐山町","15","将軍沢第3支群B地点","窯跡",36.0127990833387,139.32876161057,0,0,0,0,1,1,0,0,NA,0
11342001600,11342,"嵐山町","16","地尻東遺跡","集落跡",36.0243365573035,139.336103878717,0,1,0,0,1,1,0,0,NA,0
11342002000,11342,"嵐山町","20","山根遺跡","集落跡",36.0384990777816,139.300330616294,0,1,0,0,1,1,1,0,NA,0
11342002300,11342,"嵐山町","23","将軍沢第3支群C地点","窯跡",36.0134209786541,139.330827770325,0,0,0,0,1,1,0,0,NA,0
11342002400,11342,"嵐山町","24","将軍沢第3支群C地点","窯跡",36.0163403124113,139.331282675201,0,0,0,0,1,1,0,0,NA,0
11342002500,11342,"嵐山町","25","将軍沢第3支群C地点","窯跡",36.0151346191592,139.33050054055,0,0,0,0,1,1,0,0,NA,0
11342002600,11342,"嵐山町","26","将軍沢第4支群B地点","窯跡",36.0180842375298,139.329359596929,0,0,0,0,1,1,0,0,NA,0
11342002700,11342,"嵐山町","27","将軍沢第4支群C地点","窯跡",36.0180981220932,139.328424042294,0,0,0,0,1,1,0,0,NA,0
11342002800,11342,"嵐山町","28","将軍沢第4支群E地点","窯跡",36.0169176330588,139.327953911865,0,0,0,0,1,1,0,0,NA,0
11342002900,11342,"嵐山町","29","将軍沢第6支群B地点","窯跡",36.0160468972645,139.321564749346,0,0,0,0,1,1,0,0,NA,0
11342004600,11342,"嵐山町","46","金平遺跡","集落跡 その他",36.0484644991597,139.319602262901,0,1,0,0,0,1,0,0,NA,0
11342005800,11342,"嵐山町","58","将軍沢第6支群C地点","窯跡",36.0156000830031,139.320386935986,0,0,0,0,1,1,0,0,NA,0
11342005900,11342,"嵐山町","59","将軍沢第6支群D地点","窯跡",36.0142423399107,139.317768340178,0,0,0,0,1,1,0,0,NA,0
11342006100,11342,"嵐山町","61","将軍沢第6支群E地点","窯跡",36.0127015454658,139.316700516036,0,0,0,0,1,1,0,0,NA,0
11342006200,11342,"嵐山町","62","南鶴東遺跡","集落跡",36.0112326818539,139.331814077578,0,0,0,0,1,1,0,0,NA,0
11342006300,11342,"嵐山町","63","高城遺跡","集落跡",36.0095973442613,139.327761747902,0,0,0,0,1,1,0,0,NA,0
11342006400,11342,"嵐山町","64","八反田東遺跡","集落跡 窯跡",36.0189549643966,139.332431131341,0,0,0,0,1,1,0,0,NA,0
11342006700,11342,"嵐山町","67","平沢寺僧坊跡群","寺院跡",36.0466650416006,139.305567847927,0,0,0,0,0,1,1,0,NA,0
11342008000,11342,"嵐山町","80","東落合遺跡","集落跡",36.0305547472921,139.313815383122,0,1,0,1,1,1,0,0,NA,0
11342008500,11342,"嵐山町","85","表猿ヶ谷戸遺跡","集落跡",36.0571976046903,139.318849534426,0,0,0,0,0,1,0,0,NA,0
11342008700,11342,"嵐山町","87","西方遺跡","集落跡",36.0205085118255,139.325705101162,0,0,0,0,0,1,0,0,NA,0
11342009000,11342,"嵐山町","90","小栗遺跡","寺院跡",36.0709226270924,139.308430301912,0,0,0,0,0,1,1,0,NA,0
11342009500,11342,"嵐山町","95","東上原遺跡","集落跡",36.0270364139687,139.31147680676,0,1,0,0,0,1,0,0,NA,0
11342009600,11342,"嵐山町","96","本竹遺跡","集落跡",36.0494976372981,139.321431559739,0,1,0,0,0,1,0,0,NA,0
11342009700,11342,"嵐山町","97","深沢遺跡","集落跡",36.0529867029914,139.317573033599,0,1,0,0,0,1,1,0,NA,0
11342009900,11342,"嵐山町","99","小谷南遺跡","散布地",36.0228269728739,139.327548535598,0,0,0,0,0,1,0,0,NA,0
11346002000,11346,"川島町","20","堂地遺跡","集落跡",35.98018314732,139.458843745338,0,0,0,0,1,1,0,0,NA,0
11346002100,11346,"川島町","21","元宿遺跡","集落跡",35.9869535300366,139.499495927562,0,0,0,1,1,1,1,1,NA,0
11347000600,11347,"吉見町","6","根古屋遺跡","集落跡 古墳",36.0386473535178,139.436764889715,0,1,0,1,1,1,1,0,NA,0
11347001300,11347,"吉見町","13","萬神遺跡","集落跡",36.039119301449,139.442017728898,0,1,1,1,1,1,0,0,NA,0
11347001900,11347,"吉見町","19","台方遺跡","集落跡 古墳群",36.0208092384269,139.468578736331,0,1,1,1,1,1,0,0,NA,0
11347002600,11347,"吉見町","26","黒岩立石遺跡","集落跡 古墳 祭祀",36.0628441371252,139.437574909025,0,0,0,1,1,1,0,0,NA,0
11347002700,11347,"吉見町","27","中山遺跡","集落跡",36.055887619834,139.437412954143,0,0,0,1,0,1,0,0,NA,0
11347002800,11347,"吉見町","28","田甲遺跡","集落跡 その他",36.061269345558,139.441760911411,0,0,0,0,0,1,0,0,NA,0
11347003100,11347,"吉見町","31","高負彦根神社前遺跡","集落跡 祭祀",36.0685759802609,139.42858530385,0,1,1,1,1,1,0,0,NA,0
11347003200,11347,"吉見町","32","古名遺跡","集落跡",36.0219750480044,139.472930980706,0,0,0,0,1,1,0,0,NA,0
11347003300,11347,"吉見町","33","大串次郎館跡","集落跡 その他",36.0404788880205,139.471142016512,0,0,0,0,1,1,0,0,NA,0
11347003500,11347,"吉見町","35","源範頼館跡","その他",36.0666236812991,139.436292116891,0,0,0,0,0,1,1,0,NA,0
11347003700,11347,"吉見町","37","三十七耕地遺跡","集落跡",36.0463165252122,139.465623259167,0,0,0,0,1,1,0,0,NA,0
11347003800,11347,"吉見町","38","八反田遺跡","集落跡",36.039747930342,139.452936632883,0,0,0,1,1,1,0,0,NA,0
11347003900,11347,"吉見町","39","御所遺跡","集落跡",36.0667585240815,139.432667076023,0,1,0,1,1,1,0,0,NA,0
11347004100,11347,"吉見町","41","鍬柄山遺跡","集落跡",36.0677257460411,139.428230726869,0,1,0,1,1,1,0,0,NA,0
11347004300,11347,"吉見町","43","四ノ谷遺跡","集落跡 古墳",36.0218231183458,139.468333556046,0,1,0,1,1,1,0,0,NA,0
11347004400,11347,"吉見町","44","三ノ谷遺跡","集落跡 古墳群",36.0244793342549,139.461646836203,0,1,1,1,1,1,0,0,NA,0
11347004500,11347,"吉見町","45","二十二耕地遺跡","集落跡",36.0492162376215,139.448219531673,0,1,0,1,1,1,0,0,NA,0
11347004600,11347,"吉見町","46","五ノ谷遺跡","集落跡 古墳群 その他",36.055599734592,139.433151047629,0,1,0,1,1,1,0,0,NA,0
11347004700,11347,"吉見町","47","西吉見条里遺跡","集落跡 その他",36.0533167333794,139.432404387486,0,1,1,1,1,1,0,0,NA,0
11347004900,11347,"吉見町","49","十耕地遺跡","集落跡",36.0595587670493,139.432651220123,0,0,0,1,1,1,0,0,NA,0
11347005100,11347,"吉見町","51","十五耕地遺跡","集落跡",36.0274575287907,139.440709310669,0,1,1,1,1,1,0,0,NA,0
11347005200,11347,"吉見町","52","七耕地遺跡","集落跡",36.0275875043647,139.442156297887,0,1,0,1,1,1,0,0,NA,0
11347005300,11347,"吉見町","53","村中遺跡","集落跡",36.024295881176,139.465209373963,0,1,1,1,1,1,0,0,NA,0
11347005400,11347,"吉見町","54","関根遺跡","集落跡 古墳群",36.0448550228604,139.430966765424,0,1,0,1,1,1,0,0,NA,0
11347005500,11347,"吉見町","55","十ノ谷遺跡","集落跡",36.0335005322905,139.442948729404,0,0,0,0,1,1,0,0,NA,0
11347005600,11347,"吉見町","56","一ノ谷遺跡","集落跡 古墳群",36.0628689333239,139.422658354518,0,1,0,1,1,1,0,0,NA,0
11347005700,11347,"吉見町","57","六ノ谷遺跡","集落跡",36.0353688224559,139.474229281197,0,0,0,0,1,1,0,0,NA,0
11347005800,11347,"吉見町","58","十二ノ谷遺跡","集落跡 古墳群",36.0280668320918,139.443845217477,0,1,0,1,1,1,0,0,NA,0
11347005900,11347,"吉見町","59","江口遺跡","集落跡",36.0555941859162,139.429558024327,0,0,0,1,1,1,0,0,NA,0
11347006000,11347,"吉見町","60","西間ノ田遺跡","集落跡",36.0324311434435,139.444747334425,0,0,0,1,1,1,0,0,NA,0
11347006100,11347,"吉見町","61","九ノ耕地遺跡","集落跡",36.052963686543,139.435971797,0,0,0,1,1,1,0,0,NA,0
11347006200,11347,"吉見町","62","三ノ耕地遺跡","集落跡 古墳群",36.0422034549026,139.465484031249,0,1,1,1,1,1,0,0,NA,0
11347006300,11347,"吉見町","63","二ノ谷遺跡","集落跡",36.0259868507018,139.447168740041,0,1,0,1,1,1,0,0,NA,0
11347006400,11347,"吉見町","64","南間ノ田遺跡","集落跡",36.0359125130848,139.42894494869,0,0,0,1,1,1,0,0,NA,0
11347006600,11347,"吉見町","66","天神前遺跡","集落跡",36.0602815934944,139.423872595626,0,0,0,1,1,1,0,0,NA,0
11347006700,11347,"吉見町","67","北間ノ田遺跡","集落跡",36.0620288715562,139.418677985087,0,0,0,1,1,1,0,0,NA,0
11347006800,11347,"吉見町","68","合田遺跡","その他",36.0574393882988,139.430963461212,0,0,0,0,1,1,1,0,NA,0
11347006900,11347,"吉見町","69","七軒遺跡","集落跡",36.0585381550479,139.418351592923,0,0,0,0,1,1,1,0,NA,0
11347007000,11347,"吉見町","70","芝田遺跡","集落跡",36.0283274298664,139.434700223706,0,0,0,0,1,1,1,0,NA,0
11347007100,11347,"吉見町","71","志久遺跡","集落跡",36.0441887895189,139.427533537721,0,0,0,0,1,1,1,0,NA,0
11347007200,11347,"吉見町","72","中台遺跡","集落跡",36.0417004320786,139.426972999764,0,0,0,1,1,1,0,0,NA,0
11347007300,11347,"吉見町","73","観音遺跡","集落跡 寺院跡",36.0238370550023,139.448152008355,0,0,0,1,1,1,0,0,NA,0
11347007400,11347,"吉見町","74","坂東遺跡","集落跡",36.0440410902738,139.42330190605,0,0,0,0,1,1,0,0,NA,0
11347007500,11347,"吉見町","75","権現遺跡","集落跡 その他",36.0414316173529,139.422477932881,0,0,0,0,0,1,1,0,NA,0
11347007600,11347,"吉見町","76","倉敷遺跡","集落跡",36.072593594225,139.428670954201,0,1,0,1,1,1,0,0,NA,0
11347007800,11347,"吉見町","78","番場通遺跡","集落跡",36.0594711134658,139.429636213086,0,0,0,1,1,1,0,0,NA,0
11347007900,11347,"吉見町","79","登戸遺跡","集落跡",36.0611204613859,139.426984221348,0,0,0,1,1,1,0,0,NA,0
11347008000,11347,"吉見町","80","中通遺跡","集落跡",36.0544890342771,139.440201971361,0,0,0,1,1,1,1,0,NA,0
11347008100,11347,"吉見町","81","丸貫遺跡","集落跡",36.0521410944699,139.443957694317,0,0,0,1,1,1,0,0,NA,0
11347008200,11347,"吉見町","82","前曲輪遺跡","集落跡 古墳群",36.0349353262534,139.449257107358,0,0,0,1,1,1,0,0,NA,0
11347008400,11347,"吉見町","84","田甲新田遺跡","集落跡 古墳群",36.0310273807446,139.446479655929,0,0,0,1,1,1,0,0,NA,0
11347008500,11347,"吉見町","85","北吉見遺跡","集落跡 古墳群",36.0263191264568,139.454682547015,0,0,0,1,1,1,0,0,NA,0
11347008600,11347,"吉見町","86","北下砂遺跡","集落跡",36.0502902142279,139.448543948092,0,0,0,1,1,1,0,0,NA,0
11347008900,11347,"吉見町","89","神明遺跡","集落跡",36.0663104056153,139.428539717217,0,0,0,1,1,1,0,0,NA,0
11347009000,11347,"吉見町","90","定光坊遺跡","集落跡",36.0693314737777,139.437529061006,0,0,0,1,1,1,1,0,NA,0
11347009100,11347,"吉見町","91","江綱遺跡","集落跡",36.0409943883272,139.470736815323,0,0,0,1,1,1,0,0,NA,0
11347009200,11347,"吉見町","92","原遺跡","集落跡",36.0267919313844,139.464562071426,0,0,0,1,1,1,0,0,NA,0
11347009300,11347,"吉見町","93","赤城遺跡","集落跡",36.0471346147098,139.467433308779,0,1,0,1,1,1,1,0,NA,0
11347009400,11347,"吉見町","94","西谷町遺跡","集落跡",36.039689614839,139.424079257782,0,0,0,0,0,1,1,0,NA,0
11347009500,11347,"吉見町","95","二ノ耕地遺跡","集落跡",36.0390458855323,139.425590013352,0,0,0,1,1,1,0,0,NA,0
11347009600,11347,"吉見町","96","竹ノ花遺跡","集落跡",36.0515552088935,139.44624891584,0,0,0,0,0,1,1,0,NA,0
11347009700,11347,"吉見町","97","八ノ耕地遺跡","集落跡 古墳群",36.0473325277734,139.433880193013,0,0,0,1,1,1,0,0,NA,0
11347009800,11347,"吉見町","98","下屋敷遺跡","集落跡",36.0436308416034,139.469566419289,0,0,0,1,1,1,0,0,NA,0
11347009900,11347,"吉見町","99","本田通遺跡","集落跡",36.0461069280021,139.44681937416,0,0,0,0,0,1,1,0,NA,0
11347010000,11347,"吉見町","100","谷口遺跡","集落跡",36.0478438113335,139.433230710836,0,0,0,0,0,1,1,0,NA,0
11347010100,11347,"吉見町","101","諏訪遺跡","集落跡 その他",36.0477605356356,139.433376623072,0,0,0,1,1,1,1,0,NA,0
11347010200,11347,"吉見町","102","前河内遺跡","集落跡 古墳群",36.0429559405209,139.442937756315,0,0,0,1,1,1,0,0,NA,0
11347010300,11347,"吉見町","103","谷中遺跡","集落跡",36.0467867625826,139.444620038333,0,0,0,0,0,1,1,0,NA,0
11347010400,11347,"吉見町","104","下銀谷遺跡","集落跡",36.0526273247201,139.447926910646,0,0,0,0,0,1,1,0,NA,0
11347010500,11347,"吉見町","105","上野町遺跡","集落跡",36.0240987219445,139.472368629392,0,1,0,1,1,1,0,0,NA,0
11347010600,11347,"吉見町","106","八ノ谷遺跡","集落跡",36.0529423382035,139.447610097499,0,1,0,0,0,1,0,0,NA,0
11347010700,11347,"吉見町","107","外宮遺跡","集落跡",36.0698173437527,139.432207015991,0,0,0,1,1,1,1,0,NA,0
11347010800,11347,"吉見町","108","天神前Ｃ遺跡","集落跡 その他",36.0392728287287,139.44924107666,0,0,0,1,1,1,1,0,NA,0
11347011000,11347,"吉見町","110","田甲丸山遺跡","集落跡",36.0357795998412,139.468444626469,0,0,0,1,1,1,0,0,NA,0
11347011100,11347,"吉見町","111","新田遺跡","集落跡",36.0429268351454,139.436424082323,0,1,0,1,1,1,0,0,NA,0
11347011300,11347,"吉見町","113","大串遺跡","集落跡 経塚 その他",36.0251634727763,139.458829358411,0,0,0,1,1,1,1,0,NA,0
11347011400,11347,"吉見町","114","川端遺跡","集落跡",36.0674409461584,139.443379587159,0,0,0,1,1,1,1,0,NA,0
11347011600,11347,"吉見町","116","高畑遺跡","集落跡",36.0351974312848,139.425101609678,0,0,0,1,1,1,0,0,NA,0
11347011700,11347,"吉見町","117","堀ノ内遺跡","集落跡",36.0195701316614,139.471860353672,0,0,0,1,1,1,0,0,NA,0
11347011800,11347,"吉見町","118","宮ノ腰遺跡","集落跡",36.064721239363,139.446812814698,0,1,0,1,1,1,0,0,NA,0
11347011900,11347,"吉見町","119","中曽根遺跡","集落跡",36.074897638073,139.442403980033,0,0,0,0,1,1,1,1,NA,0
11348000100,11348,"鳩山町","1","","窯跡",35.9800968342137,139.32285118383,0,0,0,0,1,1,0,0,NA,0
11348000200,11348,"鳩山町","2","","散布地",35.9761124270747,139.322506460097,0,0,0,0,1,1,0,0,NA,0
11348000300,11348,"鳩山町","3","","窯跡",35.9718188920099,139.32228599388,0,0,0,0,1,1,0,0,NA,0
11348000500,11348,"鳩山町","5","","散布地",35.9811973715166,139.326400197362,0,0,0,0,1,1,0,0,NA,0
11348000600,11348,"鳩山町","6","","散布地",35.9795994727478,139.327382566127,0,0,0,0,1,1,0,0,NA,0
11348000700,11348,"鳩山町","7","","散布地",35.9806618929952,139.327703508547,0,0,0,0,1,1,0,0,NA,0
11348000800,11348,"鳩山町","8","","散布地",35.9797311835775,139.328853639903,0,0,0,0,1,1,0,0,NA,0
11348000900,11348,"鳩山町","9","","散布地",35.9790008956937,139.329004916933,0,0,0,0,1,1,0,0,NA,0
11348001000,11348,"鳩山町","10","","散布地",35.9789639773611,139.330230029532,0,0,0,0,1,1,0,0,NA,0
11348001100,11348,"鳩山町","11","","散布地",35.9770577433229,139.329146779394,0,0,0,0,1,1,0,0,NA,0
11348001200,11348,"鳩山町","12","","散布地",35.976346253844,139.330961162215,0,0,0,0,1,1,0,0,NA,0
11348001300,11348,"鳩山町","13","","散布地",35.9748350342303,139.330623068283,0,0,0,0,1,1,0,0,NA,0
11348001400,11348,"鳩山町","14","","散布地",35.9723175125359,139.330274518181,0,0,0,0,1,1,0,0,NA,0
11348001500,11348,"鳩山町","15","","散布地",35.9708979774664,139.330408357262,0,0,0,0,1,1,0,0,NA,0
11348001600,11348,"鳩山町","16","","散布地",35.9878018041192,139.333196828431,0,0,0,0,1,1,0,0,NA,0
11348001700,11348,"鳩山町","17","","散布地",35.9877115681474,139.336171628103,0,0,0,0,1,1,0,0,NA,0
11348001800,11348,"鳩山町","18","雷遺跡","集落跡",35.9853705981859,139.335065808211,0,0,0,0,1,1,0,0,NA,0
11348001900,11348,"鳩山町","19","","散布地",35.9820450310329,139.332795861529,0,0,0,0,1,1,0,0,NA,0
11348002000,11348,"鳩山町","20","鳩山遺跡","散布地",35.980619206269,139.333632979204,0,0,0,0,1,1,0,0,NA,0
11348002100,11348,"鳩山町","21","","散布地",35.9829560248643,139.33579852476,0,0,0,0,1,1,0,0,NA,0
11348002200,11348,"鳩山町","22","","散布地",35.9824660317047,139.335014764692,0,0,0,0,1,1,0,0,NA,0
11348002300,11348,"鳩山町","23","","散布地",35.9822892681187,139.335970186137,0,0,0,0,1,1,0,0,NA,0
11348002400,11348,"鳩山町","24","","散布地",35.981245239219,139.335400970935,0,0,0,0,1,1,0,0,NA,0
11348002500,11348,"鳩山町","25","","散布地",35.9816236101294,139.33636288689,0,0,0,0,1,1,0,0,NA,0
11348002600,11348,"鳩山町","26","","散布地",35.9811235351847,139.336191225513,0,0,0,0,1,1,0,0,NA,0
11348002700,11348,"鳩山町","27","","散布地",35.9796585443402,139.336203844664,0,0,0,0,1,1,0,0,NA,0
11348002800,11348,"鳩山町","28","","散布地",35.9784947730313,139.33131542964,0,0,0,0,1,1,0,0,NA,0
11348002900,11348,"鳩山町","29","","散布地",35.9783205851821,139.332019146734,0,0,0,0,1,1,0,0,NA,0
11348003000,11348,"鳩山町","30","","散布地",35.9772222316805,139.33368652642,0,0,0,0,1,1,0,0,NA,0
11348003100,11348,"鳩山町","31","","散布地",35.9730016839269,139.331744462938,0,0,0,0,1,1,0,0,NA,0
11348003200,11348,"鳩山町","32","","散布地",35.9726882642185,139.332933673159,0,0,0,0,1,1,0,0,NA,0
11348003300,11348,"鳩山町","33","","散布地",35.9726459795934,139.334908238715,0,0,0,0,1,1,0,0,NA,0
11348003400,11348,"鳩山町","34","上ノ台B遺跡","集落 散布地",35.9719580157233,139.332705794861,0,0,0,0,1,1,0,0,NA,0
11348003500,11348,"鳩山町","35","","散布地",35.9721166738055,139.33419406998,0,0,0,0,1,1,0,0,NA,0
11348003600,11348,"鳩山町","36","","散布地",35.9715352757392,139.331925089478,0,0,0,0,1,1,0,0,NA,0
