"JASID","LGC","Admin_no","Site_no","SiteName","SiteType","Note","P","J","Y","K","N","H","Ka","Na","Mu","Se","E","D","U","Lon","Lat"
11343012300,11343,35,123,"河原遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2680621,36.05127296
11343012400,11343,35,124,"大沢遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2672381,36.04944096
11343012500,11343,35,125,"味正作遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2649411,36.0494867
11343012600,11343,35,126,"金山遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2600335,36.04004096
11343012700,11343,35,127,"山際遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2578343,36.04979204
11343012800,11343,35,128,"春日井戸遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.256848,36.05811053
11343012900,11343,35,129,"内寒沢遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2919753,36.04076155
11343013000,11343,35,130,"広地遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2543,36.04967354
11343013100,11343,35,131,"田島遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2555515,36.05160888
11343013200,11343,35,132,"寺峯B遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2529267,36.05691801
11343013300,11343,35,133,"宮前遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.250127,36.04922172
11343013400,11343,35,134,"金井遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2486507,36.05069288
11343013500,11343,35,135,"田中遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2484345,36.04758441
11343013600,11343,35,136,"花ノ木遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2473444,36.05347596
11343013700,11343,35,137,"水穴遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2476191,36.05836443
11343013800,11343,35,138,"谷上遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2482187,36.04340421
11343013900,11343,35,139,"清水遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2409986,36.03385048
11343014000,11343,35,140,"堀北遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2453205,36.04725087
11343014100,11343,35,141,"南遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.238933,36.04515202
11343014200,11343,35,142,"宮ノ平遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2365114,36.03114023
11343014300,11343,35,143,"鶴ノ舞遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2354987,36.0315629
11343014400,11343,35,144,"矢岸遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2346626,36.04151282
11343014500,11343,35,145,"比丘尼塚","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2292894,36.01862738
11343014600,11343,35,146,"山崎遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2312426,36.04009963
11343014700,11343,35,147,"越湯遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2397107,36.06441301
11343014800,11343,35,148,"神名沢B遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2609624,36.04846054
11343014900,11343,35,149,"大平遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2537526,36.03737031
11343015000,11343,35,150,"細谷遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2524823,36.03401795
11343015100,11343,35,151,"卯月畑遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2532472,36.03538457
11343015200,11343,35,152,"都谷遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.277476,36.09044114
11343015300,11343,35,153,"平萱遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2128164,36.00975029
11343015400,11343,35,154,"上古寺氷川神社遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2381197,36.03125307
11343015500,11343,35,155,"甲長谷遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2289938,36.08736287
11343015600,11343,35,156,"下里割谷板碑石材採石遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.2736997,36.03564903
11346000400,11346,37,4,"愛宕塚","古墳","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.5015693,35.99002287
11346000500,11346,37,5,"富士浅間塚","古墳","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.5021384,35.99103322
11346002600,11346,37,26,"東野遺跡","集落跡","",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.5088056,35.99234673
11346001200,11346,37,12,"尾?遺跡","集落跡","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4993042,35.99267971
11346000600,11346,37,6,"村並遺跡","集落跡","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4964972,35.99450397
11346002200,11346,37,22,"芝沼堤外遺跡","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.502213,36.00945342
11346000700,11346,37,7,"大塚古墳","古墳","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4931024,35.99683362
11346001100,11346,37,11,"宮ヶ谷戸遺跡","集落跡","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4763997,35.99705086
11346001400,11346,37,14,"吹塚古墳","古墳","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4595159,35.99765235
11346001900,11346,37,19,"","集落跡","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4483912,35.99972354
11346000300,11346,37,3,"広徳寺古墳","古墳","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.504402,35.98020677
11346002400,11346,37,24,"富田後遺跡","集落跡","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4932798,35.98475531
11346002100,11346,37,21,"元宿遺跡","集落跡","",NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,139.4994959,35.98695353
11346001700,11346,37,17,"美尾屋十郎広徳館","城跡","",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,139.504322,35.97986906
11346000900,11346,37,9,"森谷稲荷塚","古墳","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4812911,35.97461555
11346002000,11346,37,20,"堂地遺跡","集落跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.4588437,35.98018315
11346002700,11346,37,27,"三竹遺跡","古墳群","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.5309696,35.9513255
11346000100,11346,37,1,"白山古墳","古墳","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.5308761,35.95381558
11346000200,11346,37,2,"浅間塚","古墳","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.5062256,35.96112445
11346001500,11346,37,15,"稲荷塚古墳","古墳","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4673062,36.01154979
11346001600,11346,37,16,"宮ノ町遺跡","集落跡","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4704304,36.01488228
11346001300,11346,37,13,"極楽寺遺跡","集落跡","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4716053,35.99437581
11346002300,11346,37,23,"柳町遺跡A区","集落跡","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4823306,35.99830006
11346001000,11346,37,10,"柳町遺跡B区","集落跡","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4843195,35.99935169
11346000800,11346,37,8,"白井沼遺跡","集落跡","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4866994,35.9846616
11346002500,11346,37,25,"平沼一丁田遺跡","集落跡","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,139.4729665,35.98482828
11346001800,11346,37,18,"中山陣屋跡","城跡","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4472686,35.98998555
11348000100,11348,40,1,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3228512,35.98009683
11348000200,11348,40,2,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3225065,35.97611243
11348000300,11348,40,3,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.322286,35.97181889
11348000400,11348,40,4,"","散布地","",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3245014,35.9699878
11348000500,11348,40,5,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3264002,35.98119737
11348000600,11348,40,6,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3273826,35.97959947
11348000700,11348,40,7,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3277035,35.98066189
11348000800,11348,40,8,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3288536,35.97973118
11348000900,11348,40,9,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3290049,35.9790009
11348001000,11348,40,10,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.33023,35.97896398
11348001100,11348,40,11,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3291468,35.97705774
11348001200,11348,40,12,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3309612,35.97634625
11348001300,11348,40,13,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3306231,35.97483503
11348001400,11348,40,14,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3302745,35.97231751
11348001500,11348,40,15,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3304084,35.97089798
11348001600,11348,40,16,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3331968,35.9878018
11348001700,11348,40,17,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3361716,35.98771157
11348001800,11348,40,18,"雷遺跡","集落跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3350658,35.9853706
11348001900,11348,40,19,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3327959,35.98204503
11348002000,11348,40,20,"鳩山遺跡","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.333633,35.98061921
11348002100,11348,40,21,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3357985,35.98295602
11348002200,11348,40,22,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3350148,35.98246603
11348002300,11348,40,23,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3359702,35.98228927
11348002400,11348,40,24,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.335401,35.98124524
11348002500,11348,40,25,"","散布地","抹消",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3363629,35.98162361
11348002600,11348,40,26,"","散布地","抹消",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3361912,35.98112354
11348002700,11348,40,27,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3362038,35.97965854
11348002800,11348,40,28,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3313154,35.97849477
11348002900,11348,40,29,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3320191,35.97832059
11348003000,11348,40,30,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3336865,35.97722223
11348003100,11348,40,31,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3317445,35.97300168
11348003200,11348,40,32,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3329337,35.97268826
11348003300,11348,40,33,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3349082,35.97264598
11348003400,11348,40,34,"上ノ台B遺跡","集落 散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3327058,35.97195802
11348003500,11348,40,35,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3341941,35.97211667
11348003600,11348,40,36,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3319251,35.97153528
11348003700,11348,40,37,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.334915,35.97142204
11348003800,11348,40,38,"中島遺跡","集落 散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3341733,35.96843396
11348003900,11348,40,39,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3346964,35.96578063
11348004000,11348,40,40,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3355891,35.96591957
11348004100,11348,40,41,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3351142,35.96338028
11348004200,11348,40,42,"小用山下西遺跡","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3362467,35.96337671
11348004300,11348,40,43,"小用窯跡","窯跡","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3344988,35.96343319
11348004400,11348,40,44,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3371334,35.98770885
11348004500,11348,40,45,"水穴前遺跡","窯跡 散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3379859,35.98687687
11348004600,11348,40,46,"石田遺跡","集落跡 窯跡","",NA,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,139.3393331,35.98801445
11348004700,11348,40,47,"追ヶ谷戸遺跡","古墳","",NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,139.3371066,35.98518166
11348004800,11348,40,48,"竹之城遺跡","古墳 城跡 散布地","",NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,139.3379306,35.98240355
11348004900,11348,40,49,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3398875,35.98207017
11348005000,11348,40,50,"","散布地","抹消",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3371398,35.98169063
11348005100,11348,40,51,"","散布地","抹消",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3392684,35.98171842
11348005200,11348,40,52,"","散布地","抹消",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3384788,35.98130169
11348005300,11348,40,53,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3418978,35.98078173
11348005400,11348,40,54,"","散布地","抹消",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3378809,35.98055948
11348005500,11348,40,55,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3369196,35.9800594
11348005600,11348,40,56,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3395975,35.97969822
11348005700,11348,40,57,"赤沼中遺跡","集落跡 その他","鎌倉街道",NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,139.3392542,35.97805904
11348005800,11348,40,58,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3395785,35.97506887
11348005900,11348,40,59,"","古墳","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3399945,35.97434812
11348006000,11348,40,60,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3413549,35.97355504
11348006100,11348,40,61,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3373406,35.9734023
11348006200,11348,40,62,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3373839,35.97209098
11348006300,11348,40,63,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3406449,35.97209114
11348006400,11348,40,64,"小用遺跡","集落跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3379243,35.96820692
11348006500,11348,40,65,"小用山下遺跡Ａ地点","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3375114,35.96557213
11348006600,11348,40,66,"仮宿遺跡","集落跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3384736,35.96351084
11348006700,11348,40,67,"境田窯跡","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3418481,35.98753883
11348006800,11348,40,68,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3443392,35.98158851
11348006900,11348,40,69,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3412202,35.98182117
11348007000,11348,40,70,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.342526,35.98012465
11348007100,11348,40,71,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3474965,35.97992855
11348007200,11348,40,72,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3456897,35.97773543
11348007300,11348,40,73,"台遺跡","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3443534,35.97197984
11348007400,11348,40,74,"赤沼台東遺跡","散布地 その他","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3471188,35.97264921
11348007500,11348,40,75,"糀谷遺跡","集落跡 散布地","",NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,139.3460674,35.97115053
11348007600,11348,40,76,"小路谷遺跡","集落跡","",NA,1,NA,NA,1,1,NA,NA,1,NA,1,NA,NA,139.3430054,35.96962348
11348007700,11348,40,77,"天神台遺跡","集落跡 寺院跡 散布地","",NA,1,NA,NA,1,1,NA,1,1,NA,1,NA,NA,139.3443101,35.96887379
11348007800,11348,40,78,"天神台東遺跡","集落跡","",NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,139.3464386,35.96903452
11348007900,11348,40,79,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3489795,35.98098037
11348008000,11348,40,80,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3494258,35.9780632
11348008100,11348,40,81,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3489937,35.97265935
11348008200,11348,40,82,"赤沼高在家","集落跡 散布地","",NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,139.3492995,35.97224305
11348008300,11348,40,83,"色原遺跡","集落跡 散布地","",NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3483725,35.97163177
11348008400,11348,40,84,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3587835,35.9929455
11348008500,11348,40,85,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3612702,35.99053201
11348008600,11348,40,86,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3678706,35.98400793
11348008700,11348,40,87,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3656926,35.98254006
11348008800,11348,40,88,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3654879,35.98118572
11348008900,11348,40,89,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3662193,35.98056431
11348009000,11348,40,90,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3668106,35.97992862
11348009100,11348,40,91,"毛蔵寺遺跡","集落跡 その他","鎌倉街道",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.339113,35.96874597
11348009200,11348,40,92,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3512371,36.0022085
11348009300,11348,40,93,"十郎横穴墓群","横穴","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3524228,35.97486213
11348009400,11348,40,94,"広町B","窯跡","広町Bの一部を残し消滅",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3462236,36.00007974
11348009500,11348,40,95,"広町A","窯跡","広町Bの一部を残し消滅",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3438204,35.9983021
11348009600,11348,40,96,"小谷窯跡","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3477965,35.99533498
11348009700,11348,40,97,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3417331,35.9937202
11348009800,11348,40,98,"山下窯跡","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3404357,35.99020416
11348009900,11348,40,99,"大橋水穴遺跡","集落跡 散布地","",NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3374266,35.99069055
11348010000,11348,40,100,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3412181,36.00763555
11348010100,11348,40,101,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3423169,36.0074736
11348010200,11348,40,102,"奥田大日向窯跡","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3374238,36.00478705
11348010300,11348,40,103,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3401103,36.00500027
11348010400,11348,40,104,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3438742,36.00546771
11348010500,11348,40,105,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3359132,36.00317616
11348010600,11348,40,106,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3403568,36.00137257
11348010700,11348,40,107,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3414009,36.00149176
11348010800,11348,40,108,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3375013,36.00053538
11348010900,11348,40,109,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3370319,35.99539796
11348011000,11348,40,110,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3368205,35.99328382
11348011100,11348,40,111,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3303818,36.00797751
11348011200,11348,40,112,"","窯跡 散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3291938,36.00805739
11348011300,11348,40,113,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3208203,36.00826157
11348011400,11348,40,114,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3232643,36.00795897
11348011500,11348,40,115,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3249021,36.00797119
11348011600,11348,40,116,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3261628,36.00836105
11348011700,11348,40,117,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3276195,36.00706622
11348011800,11348,40,118,"","窯跡 散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3300118,36.0065081
11348011900,11348,40,119,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3316071,36.00616988
11348012000,11348,40,120,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3322938,36.00590431
11348012100,11348,40,121,"","窯跡 散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3288961,36.004416
11348012200,11348,40,122,"","窯跡 散布地","",NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3297511,36.00386519
11348012300,11348,40,123,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3296331,36.00213454
11348012400,11348,40,124,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3283714,36.00149437
11348012500,11348,40,125,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3267122,36.00317616
11348012600,11348,40,126,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.32618,36.0026415
11348012700,11348,40,127,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3263555,36.00195859
11348012800,11348,40,128,"","散布地","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3237898,36.00316248
11348012900,11348,40,129,"","散布地","",NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.3211676,36.0047511
11348013000,11348,40,130,"","窯跡","",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.320544,36.00346645
11348013100,11348,40,131,"","古墳","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3156964,36.00630611
