JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,Pa,Jo,Ya,Ko,As,An,Na,He,Me,Ka,Nb,Mu,Se,EM,AM,Ed,Md,Pr,Un
13206002304,13206,23,しらいとだいこふんぐんいちごうふん,白糸台古墳群4号墳,府中市 白糸台四丁目,[古墳],古墳,[古墳]石室,[古墳]土師器、須恵器、鉄鏃,139.511057,35.66393,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13206002305,13206,23,しらいとだいこふんぐんいちごうふん,白糸台古墳群5号墳,府中市 白糸台四丁目,[古墳],古墳,[古墳]石室,[古墳]埴輪、歯、骨片,139.510564,35.664244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13206002306,13206,23,しらいとだいこふんぐんいちごうふん,白糸台古墳群6号墳,府中市 白糸台六丁目,[古墳],古墳,[古墳]周溝,,139.518932,35.660269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13206002307,13206,23,しらいとだいこふんぐんいちごうふん,白糸台古墳群7号墳,小柳町一丁目,[古墳],古墳,[古墳]周溝,,139.503804,35.664889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13206002308,13206,23,しらいとだいこふんぐんいちごうふん,白糸台古墳群8号墳,小柳町一丁目,[古墳],古墳,[古墳]周溝,,139.504148,35.665011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13206002309,13206,23,しらいとだいこふんぐんいちごうふん,白糸台古墳群9号墳,小柳町一丁目,[古墳],古墳,[古墳]周溝,,139.503847,35.664784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13206002310,13206,23,しらいとだいこふんぐんいちごうふん,白糸台古墳群10号墳,小柳町一丁目,[古墳],古墳,[古墳]石室,[古墳]鉄鏃、勾玉、丸玉,139.502195,35.663634,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13206002311,13206,23,しらいとだいこふんぐんいちごうふん,白糸台古墳群11号墳,府中市 白糸台五丁目,[古墳],古墳,[古墳]周溝,,139.515241,35.662832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13206002312,13206,23,しらいとだいこふんぐんいちごうふん,白糸台古墳群12号墳,府中市 白糸台四丁目,[古墳],古墳,[古墳]周溝,[古墳]土師器、須恵器,139.510435,35.663651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13206002313,13206,23,しらいとだいこふんぐんいちごうふん,白糸台古墳群13号墳,小柳町一丁目,[古墳],古墳,[古墳]周溝,[古墳]土師器,139.501745,35.663965,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13206002314,13206,23,しらいとだいこふんぐんいちごうふん,白糸台古墳群14号墳,小柳町一丁目,[古墳],古墳,[古墳]周溝,[古墳]土師器,139.501616,35.663825,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13206002315,13206,23,しらいとだいこふんぐんいちごうふん,白糸台古墳群15号墳,府中市 白糸台五丁目,[古墳],古墳,[古墳]周溝,[古墳]土師器、須恵器、鉄鏃,139.515671,35.663128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13206002316,13206,23,しらいとだいこふんぐんいちごうふん,白糸台古墳群16号墳,府中市 白糸台四丁目,[古墳],古墳,[古墳]周溝,[古墳]須恵器,139.507388,35.66379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13206002500,13206,25,つねひさいちりづか,常久一里塚,府中市 若松町一丁目 清水が丘三丁目,[近世],その他（塚）,※遺跡範囲のすべてが市指定史跡甲州街道常久一里塚跡となっています。,,139.4993166,35.6679707,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13206002600,13206,26,しみずがおかいせき,清水が丘遺跡,府中市 若松町一丁目 清水が丘一丁目 清水が丘二丁目 清水が丘三丁目,[縄文時代（早期・中期〜後期）],集落,[縄文時代]住居 敷石住居 集石 集石土坑 炉穴 焼土土坑 土坑 配石 敷石遺構,ナイフ形石器 縄文土器 打斧 磨斧 石鏃 削器 石錐 磨石 敲石 剥片 耳栓 土偶,139.49657,35.66752443,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
