JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,Pa,Jo,Ya,Ko,As,An,Na,He,Me,Ka,Nb,Mu,Se,EM,AM,Ed,Md,Pr,Un
13105008100,13105,81,こいしかわおやくえんあと,小石川御薬園跡,文京区 白山三丁目　白山四丁目,[縄文時代][近世],集落・その他,[縄文時代]住居　[近世]土坑,縄文土器　陶磁器　土器　瓦,139.7439661,35.72027823,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105008200,13105,82,こまごめにしかたまちいせき,駒込西片町遺跡,文京区 西片二丁目,[旧石器時代][縄文時代][近世],包蔵地・屋敷,地下室　井戸　柱穴,石器　縄文土器　陶磁器類,139.7555364,35.7175709,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105008300,13105,83,もとまちいせき,元町遺跡,文京区 本郷一丁目,[近世],屋敷・その他（麹室）,麹室,,139.7603083,35.7034408,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105008400,13105,84,はくさんごてんまちいせき,白山御殿町遺跡,文京区 白山四丁目,[縄文時代][弥生時代][近世],集落・屋敷,住居跡　土坑　溝跡,土器　陶磁器類,139.7480173,35.71907965,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105008500,13105,85,やなぎさわけこまごめやしき（むくのたち・むくのその）あと,柳沢家駒込屋敷（六義館・六義園）跡,文京区 本駒込六丁目,[縄文時代][奈良時代][平安時代][近世],包蔵地・屋敷・その他（庭園）,[縄文時代]風倒木痕 土坑 ピット　[奈良・平安時代]土坑 ピット　[近世]溝跡 地下室 土坑 植栽痕 柱穴 小穴 礎石 地業址 基礎 道路状遺構 瓦溜り,(縄文)土器 石器　(弥生)土器　(奈良・平安)須恵器 土師器　(近世)陶磁器 せっ器 土器 土製品 瓦 金属製品 木製品 石製品 自然遺物 土類,139.7464724,35.73290396,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13105008600,13105,86,おおつかまちいせき,大塚町遺跡,文京区 大塚一丁目　大塚二丁目,[縄文時代][弥生時代][近世],包蔵地・集落・社寺・屋敷・その他（町屋）,[縄文時代]土坑　[古墳時代]溝　[近世]溝　土坑（一部墓壙）　植栽痕　土坑　溝状遺構　地下室,（縄文）土器・石器　（弥生）土器　（古代）土師器・須恵器　（近世）人骨・陶磁器・せっ器・土器・金属製品・銭貨・瓦・瓦器・土製品・石製品など,139.7316065,35.7184943,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105008700,13105,87,もりかわちょういせき,森川町遺跡,文京区 本郷六丁目,[近世],屋敷・その他（井戸・麹室）,[近世]屋敷跡　井戸　麹室,,139.7576304,35.71375554,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105008800,13105,88,いちぎょういんあといせき,一行院跡遺跡,文京区 千石一丁目,[縄文時代][近世],集落・社寺・屋敷,[縄文時代]住居跡　[近世]屋敷跡　地下室　井戸,石器　縄文土器　陶磁器類,139.7458201,35.72454277,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105008900,13105,89,おおつかくぼまちいせき,大塚窪町遺跡,文京区 大塚三丁目,[縄文時代][近世],包蔵地・屋敷,[縄文時代]ピット　[近世]地下坑　井戸跡　土坑　地下室,陶磁器類,139.7360354,35.71902391,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105009000,13105,90,まるやましんまちきたいせき,丸山新町北遺跡,文京区 白山一丁目,[縄文時代][近世],包蔵地,,縄文土器,139.7535623,35.72003816,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105009100,13105,91,はらまちひがしいせき,原町東遺跡,文京区 白山五丁目,[弥生時代（後期）][古墳時代][近世],包蔵地・屋敷,竪穴式住居跡,弥生式土器　土師器　近世陶磁器,139.7488931,35.72280939,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105009200,13105,92,かごまちみなみいせき,駕籠町南遺跡,文京区 本駒込二丁目,[縄文時代][近世],包蔵地,地下室　土坑,縄文土器　近世土器,139.7485666,35.72919728,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105009301,13105,93,としまがおかぼちだい1ちてん,豊島岡墓地第1地点,文京区 大塚五丁目,[近世],屋敷,[近世]地下室,近世陶磁器,139.7241907,35.7232049,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105009302,13105,93,としまがおかぼちだい2ちてん,豊島岡墓地第2地点,文京区 大塚五丁目,[旧石器時代][近世],包蔵地・屋敷,[近世]溝　柱穴,ナイフ形石器　陶磁器　かわらけ　瓦　寛永通宝,139.7265597,35.72390171,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105009400,13105,94,すいどうにちょうめいせき,水道二丁目遺跡,文京区 水道二丁目,[平安時代][近世],屋敷,[近世]土坑・井戸・盛土層・木杭,(古代)土師器 (近世)木製品 陶磁器 土器,139.737649,35.70946254,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
13105009500,13105,95,かなとみちょうきたいせき,金富町北遺跡,文京区 春日二丁目,[縄文時代（早期・後期）][弥生時代（後期）][近世],屋敷,[近世]地下室・土坑・井戸,縄文土器　弥生土器　近世陶磁器,139.7420778,35.71194359,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105009600,13105,96,ゆしまさんちょうめきたいせき,湯島三丁目北遺跡,文京区 湯島三丁目,[近世],社寺,,人骨,139.7707453,35.70815229,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105009700,13105,97,だんござかうえいせき,団子坂上遺跡,文京区 千駄木一丁目　千駄木三丁目　千駄木五丁目,[旧石器時代][縄文時代（中期）][弥生時代（中期）][平安時代][近世],包蔵地・集落・社寺・屋敷・その他（町屋）,[旧石器時代]遺物集中部　[縄文時代]堅穴住居跡　土坑　溝　埋甕　[弥生時代]堅穴住居跡　溝　溝状遺構　環濠　[平安]竪穴住居跡　溝　[近世]地下室　土坑　礎石　大型土坑　ピット　[近世以降]版築基礎建物跡　掘立柱建物跡　礎石　地下室　土坑　ピット群,（旧石器）ナイフ形石器・石核　（縄文）土器・土製品・石器・炉石　（弥生）土器・石器　（平安）土師器・須恵器・鉄製品・鉄滓　（近世）陶磁器・せっ器・土器・瓦・土製品・銅製品・鉄製品・貝・金属製品・木製品・石製品など,139.7612503,35.72554791,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
13105009800,13105,98,めじろだいにちょうめみなみいせき,目白台二丁目南遺跡,文京区 目白台二丁目,[近世],屋敷,,近世陶磁器,139.7229548,35.71590196,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105009900,13105,99,こいしかわにちょうめきたいせき,小石川二丁目北遺跡,文京区 小石川二丁目,[近世],社寺,[近世]地下室・土坑・柱穴,縄文土器　近世陶磁器類,139.7470217,35.71163695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105010100,13105,101,,文京区No.101遺跡,文京区 春日二丁目,[弥生時代][近世],包蔵地・屋敷,[近世]地下室　土坑　溝,縄文土器　弥生土器　近世陶磁器,139.7416659,35.71314227,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105010200,13105,102,,文京区No.102遺跡,文京区 本駒込五丁目,[縄文時代][弥生時代][近世],包蔵地・屋敷,[近世]地下室　土坑,縄文土器　近世陶磁器,139.7498026,35.73220723,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105010300,13105,103,ほんごういっちょうめみなみいせき,本郷一丁目南遺跡,文京区 本郷一丁目,[旧石器時代][縄文時代][弥生時代][古墳時代][奈良時代][平安時代][近世],包蔵地・集落・屋敷,[縄文時代]住居　[弥生時代]住居　[古墳時代]住居　[近世]地下室　溝　井戸,石器　縄文土器　弥生土器　須恵器　土師器　近世陶磁器,139.7564974,35.70341292,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13105010700,13105,107,こひなたさんちょうめひがしいせき,小日向三丁目東遺跡,文京区 小日向三丁目,[縄文時代][古墳時代][奈良時代][近世],包蔵地・集落・屋敷,[縄文時代]柱穴　[古墳時代]住居跡　[奈良時代]住居跡　[近世]大型土坑,土師器　近世陶磁器,139.734024,35.715233,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
13105011000,13105,110,かすがちょうひがしいせき,春日町東遺跡,文京区 本郷一丁目,[近世],屋敷,[近世]土坑　溝状遺構　柱穴　盛土,近世陶磁器・土器など,139.7549181,35.70594991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105011100,13105,111,えどじょうそとぼりあと,江戸城外堀跡,文京区 後楽 本郷 湯島,[近世],その他（堀）,,,139.7493219,35.70282745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105011200,13105,112,おおつかにちょうめいせき,大塚二丁目遺跡,文京区 大塚二丁目,[近世],その他（町屋）,[近世]溝状遺構　埋甕　埋樋　井戸　土坑,（近世）陶磁器・土器,139.7298212,35.72075208,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105011300,13105,113,せんだぎさんちょうめきたいせき,千駄木三丁目北遺跡,文京区 千駄木三丁目,[縄文時代][古墳時代][中世][近世],包蔵地・集落・屋敷,[縄文時代]土坑　[古墳時代]住居跡　土坑　堅穴状遺構　[近世]地下室　大型土坑　土坑　井戸　溝,（縄文）土器・打製石斧・磨石・石核・剥片　（古墳）土師器　（中世）陶磁器・土器　（近世）陶磁器・土製品・瓦・石製品・銭貨・金属製品・骨角製品・ガラス製品,139.760804,35.72800058,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13105011400,13105,114,めじろだいいっちょうめいせき,目白台一丁目遺跡,文京区 目白台一丁目,[旧石器時代][縄文時代][近世],包蔵地・屋敷,[縄文時代]陥穴　[近世]性格不明遺構　ピット　地下室　土坑,（旧石器）剥片　（縄文）焼石　（近世）陶磁器・土器・瓦・石製品など,139.7197962,35.71565108,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105011500,13105,115,かすがにちょうめにしいせき,春日二丁目西遺跡,文京区 春日二丁目,[旧石器時代][縄文時代][弥生時代][古墳時代][奈良時代][中世][近世],包蔵地・集落・屋敷,[旧石器時代]遺物集中部　[縄文時代]炉穴　集石　陥穴　土坑　[弥生時代]土坑　[古墳時代]土坑　[中世]溝　道路状遺構（溝）　土塁状盛土　[近世]谷埋立造成　土手状遺構　溝　砂利敷き　井戸　礎石　礎石跡　地下室　土坑,（旧石器）剥片　（縄文）土器・石製装身具　（弥生）土器　（古墳〜古代）土師器・須恵器　（中世）陶磁器・土器・板碑・銭貨　（近世以降）陶磁器・土器・土製品・金属製品・銭貨・石製品・瓦・ガラス製品,139.7410479,35.71146969,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
13105011600,13105,116,さいきょうじいせき,西教寺遺跡,文京区 向丘二丁目,[近世],社寺,[近世]土坑　ピット　礎石,（縄文）土器　（古代）土師器　（近世）陶磁器,139.7590365,35.71732115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105011700,13105,117,せんだぎごちょうめいせき,千駄木五丁目遺跡,文京区 千駄木五丁目,[縄文時代（中期）][弥生時代（後期）][近世],その他（町屋）,[近世]大型土坑　土坑　ピット,（縄文）土器　（弥生）土器　（近世）陶磁器・瓦,139.7595337,35.72526919,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105011800,13105,118,こひなたいち・にちょうめみなみいせき,小日向一・二丁目南遺跡,文京区 小日向一丁目　小日向二丁目,[縄文時代][古墳時代][奈良時代][平安時代][中世][近世],包蔵地・集落・その他の墓・社寺・屋敷・その他（町屋）,[古墳時代]堅穴住居跡　炉跡　土坑など　[近世]土坑　甕棺墓　木棺墓　土器棺墓　蔵骨器　直葬墓　便所跡　建物基礎跡　神田上水　盛土,（縄文）土器　（古墳）土師器・須恵器　（古代）土師器・須恵器　（中世）陶器・土器　（近世）陶磁器・人骨・土器・金属製品・木製品・甕棺・墓石・間知石・胴木など,139.739594,35.712051,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13105011900,13105,119,せんごくいっちょうめみなみいせき,千石一丁目南遺跡,文京区 千石一丁目,[縄文時代][近世],包蔵地・屋敷,[近世]地下室　土坑　井戸　溝　植栽痕　小穴,（縄文）土器　（近世）陶磁器・せっ器・土器・瓦・土製品・金属製品・銭貨・石製品など,139.7431421,35.72471,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105012000,13105,120,せんごくよんちょうめいせき,千石四丁目遺跡,文京区 千石四丁目,[近世],屋敷,溝状遺構　大型土坑　土坑　井戸　植栽痕　小穴,陶磁器　せっ器　近世土器　土製品　瓦　金属製品　石製品　骨角製品,139.7401209,35.72953172,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105012100,13105,121,しょうねんじあといせき,正念寺跡,文京区 本駒込一丁目,[近世],その他の墓,甕棺墓　直葬墓　地下室　土坑　ピット　溝,陶磁器　せっ器　近世土器　瓦　金属製品　石製品　貝類　墓石　人骨,139.7530298,35.72309341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105012200,13105,122,おとわにちょうめいせき,音羽二丁目遺跡,文京区 音羽二丁目,[近世],その他（町屋）,[近世]土坑　柱穴　段切り,陶磁器　せっ器　近世土器　瓦　土製品　金属製品　ガラス製品,139.7280359,35.71704483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105012300,13105,123,こいしかわしょくぶつえんにしいせき,小石川植物園西遺跡,文京区 白山三丁目,[縄文時代][中世][近世],包蔵地･屋敷,[近世]石積遺構　土坑　小穴　溝状遺構,[縄文]土器　石製品(石棒)　[古墳]土師器　[近世]磁器　陶器　せっ器　土器　土製品(人形)　瓦　石製品　銅製品(煙管) 木製品(板材等)　銭貨(寛永通宝等),139.7432795,35.7191354,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13105012400,13105,124,みずくぼかわあと,水窪川跡,文京区 水道二丁目,[近世],その他（水路）,[近世]水利施設　石組遺構,磁器　間知石,139.7321558,35.71057763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105012600,13105,126,こいしかわしょくぶつえんみなみいせき,小石川植物園南遺跡,文京区 白山三丁目,[旧石器時代][縄文時代][弥生時代][中世][近世],包蔵地,[近世]地下室　土取り穴　土坑　井戸　溝状遺構,石器　縄文土器　弥生土器　陶器　磁器　近世土器　土製品　瓦　金属製品　石製品,139.747262,35.71802044,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13105012700,13105,127,ほんごうさんちょうめみなみいせき,本郷三丁目南遺跡,文京区 本郷三丁目,[縄文時代][奈良時代][平安時代][中世][近世],包蔵地･屋敷,[縄文時代]柱穴　[奈良・平安時代]柱穴　[近世]地下室　土坑等,縄文土器　陶磁器　土師器,139.7625399,35.70243713,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13105012800,13105,128,ほんごうろくちょうめいせき,本郷六丁目遺跡,文京区 本郷六丁目,[近世],屋敷,[近世]地下室,,139.7578364,35.71330952,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105012900,13105,129,こひなたいっちょうめひがしいせき,小日向一丁目東遺跡,文京区 小日向一丁目,［縄文時代］［弥生時代］［古墳時代］［奈良時代］［平安時代］［中世］［近世］,包蔵地・集落・その他の墓・屋敷,［縄文時代］ファイヤーピット?　［弥生時代］?［古墳時代］竪穴住居跡　［奈良時代］［平安時代］竪穴住居跡　土坑　［近世］地下室　溝状遺構　土坑　柱穴,［縄文時代］土器片　［弥生時代］土器片　［奈良時代］［平安時代］土師器　須恵器　石製品　［近世］陶磁器　土器　瓦　石製品　金属製品　土製品　炉器,139.7382326,35.71367191,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13105013000,13105,130,しょううんじあと・じょうふくじあと,祥雲寺跡・浄福寺跡,文京区 白山二丁目,［近世］,包蔵地・その他の墓・社寺,［近世］円形木棺墓　方形木棺墓　甕棺墓　蔵骨器　埋葬遺構　大埋葬遺構　墓標台座　溝状遺構　坑列　埋甕　小穴,［近世］円形木棺　方形木棺　甕棺　人骨　陶磁器　土器　せっ器　古銭　数珠　櫛　金糸　刀剣　磁器　陶器　瓦　木製品　石製品　土製品　ガラス製品,139.7488756,35.7152887,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105013100,13105,131,こいしかわさんちょうめひがしいせき,小石川三丁目東遺跡,文京区 小石川三丁目,［縄文時代（早期・中期）］［弥生時代］[古墳時代][奈良時代]［近世］,包蔵地・集落・その他の墓・社寺・町家,[古墳?奈良時代]竪穴建物跡 溝 小穴［近世］埋甕 土坑 溝 井戸 植栽痕 小穴 土坑 根石 杭 埋桶 筏地業木組み,［縄文時代］土器　黒曜石剥片　［弥生時代］土器　［奈良時代］［平安時代］土師器 須恵器 土製品　［近世］陶磁器　土器　炉器 瓦 土製品 金属製品,139.7500773,35.71286351,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
13105013200,13105,132,ほんごうにちょうめみなみいせき,本郷二丁目南遺跡,文京区 本郷二丁目,［近世］,包蔵地・屋敷,［近世］土坑,［近世］陶磁器　土器　瓦,139.7615099,35.70232561,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105013300,13105,133,ほんこまごめろくちょうめきたいせき,本駒込六丁目北遺跡,文京区 本駒込六丁目,［縄文時代］［近世］,包蔵地・屋敷,［縄文時代］ピット　［近世］ピット,［近世］陶磁器,139.7430392,35.73401872,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105013400,13105,134,こひなたいっちょうめきたいせき,小日向一丁目北遺跡,文京区 小日向一丁目,［縄文時代］［古墳時代］［奈良時代］［平安時代］［近世］,包蔵地・屋敷,,［縄文時代］土器片　［古墳］土師器　［古代］土師器　須恵器　［近世］陶磁器　土器　せっ器　瓦　金属製品,139.73734,35.71464756,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13105013500,13105,135,えんりんじあと,円林寺跡,文京区 本駒込三丁目,［近世］,包蔵地・その他の墓・社寺,［近世］甕棺墓　土坑　埋葬遺構　地下室　井戸　建物基礎,［近世］陶磁器片　人骨片　歯　六道銭　甕棺　陶磁器　土器　金属　瓦　人骨,139.7538882,35.72549042,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105013600,13105,136,あんどうざかしたいせき,安藤坂下遺跡,文京区 春日一丁目,［近世］,包蔵地・屋敷,［近世］地下室　土坑　小穴,［近世］磁器　陶器　せっ器　土器　瓦　木製品　金属製品,139.7459574,35.70823593,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105013700,13105,137,めじろだいさんちょうめいせき,目白台三丁目遺跡,文京区 目白台三丁目,[旧石器時代][奈良時代][平安時代][近世],包蔵地・集落跡,[奈良・平安時代]竪穴住居跡　土坑　ピット　[近世]溝跡　ピット　植栽痕,(旧石器)ナイフ形石器　(奈良・平安)土師器　(近世)陶磁器,139.725439,35.71731896,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13105013800,13105,138,こいしかわいっちょうめいせき,小石川一丁目遺跡,文京区 小石川一丁目,[縄文時代][弥生時代][古墳時代][奈良時代][平安時代][中世][近世],屋敷　その他（水田跡）,[弥生]流路　木組遺構　溝状遺構　[古墳]溝状遺構　土坑　[奈良・平安]溝状遺構　土坑　[中世]流路　溝　水田跡　[近世]土坑　溝状遺構　井戸　上水施設　池跡　ピット　水田跡　区画溝　排水溝,[縄文]土器　[弥生]土器　石器　木製品　加工材　構造物部材　大型植物遺体　[古墳]土師器　木製品　構造物部材　[奈良・平安]土師器　須恵系土師質土器　須恵器　[中世]土器　陶器　[近世]磁器　陶器　炻器　土器　互　土製品　金属製品　木製品(繊維製品)　骨角貝製品　ガラス製品　石製品　自然遺物　土類,139.7524462,35.710494,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13105013900,13105,139,かすがにちょうめみなみいせき,春日二丁目南遺跡,文京区 春日二丁目,[近世],屋敷,[近世]地下室　溝状遺構　土坑　ピット　井戸,[近世]陶磁器　土器　せっ器　鉄製品,139.7441721,35.70962981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105014000,13105,140,こいしかわよんちょうめひがしいせき,小石川四丁目東遺跡,文京区 小石川四丁目,[近世],屋敷,[近世]土坑　溝状遺構　ピット,[近世]陶磁器　土器　金属製品　木製品　石製品　瓦,139.7459917,35.71534445,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105014100,13105,141,ほんごういっちょうめきたいせき,本郷一丁目北遺跡,文京区 本郷一丁目,[近世],町屋,[近世]水路,[近世]陶磁器　瓦,139.7543688,35.70767837,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105014200,13105,142,はやしちょうきたいせき,林町東遺跡,文京区 千石一丁目,[近世],屋敷,[近世]土坑　井戸　ピット　植栽痕,[近世]陶磁器　土器,139.7449618,35.72476575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105014300,13105,143,ゆしまよんちょうめいせき,湯島四丁目遺跡,文京区 湯島四丁目,[近世],社寺　その他（町屋）,[近世]建物跡　地下室　土取り穴　土坑,[近世]磁器　陶器　せっ器　土器　瓦　土製品　金属製品　石製品　自然遺物　人骨,139.7663851,35.70773412,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105014400,13105,144,やなぎちょういせき,柳町遺跡,文京区 小石川一丁目,[中世][近世],屋敷,[中世]溝[近世]土坑　池　井戸　溝　埋甕　畝　礎石　竹樋　小穴,[古代]土師器[中世]陶器　土師質土器[近世]陶磁器　_器　土器　瓦　土製品　金属製品　席製品　木製品　自然遺物,139.7504831,35.71413132,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13105014500,13105,145,はらまちにしいせき,原町西遺跡,文京区 白山四丁目,[縄文][近世],包蔵地・屋敷,[近世]堀　礎石跡　土坑　溝　ピット,[縄文]土器　[近世]磁器　陶器　_器　土器　瓦　金属製品,139.7435439,35.72263054,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105014600,13105,146,むこうがおかにちょうめいせき,向丘二丁目,文京区 向丘二丁目,[近世],社寺,[近世]土坑,[近世]磁器　陶器　_器　土器　瓦　金属製品　墓石,139.7547458,35.72407955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105014700,13105,147,やなぎまちにちょうめ,柳町南遺跡,文京区 小石川三丁目,[近世],その他（町屋）,[近世]杭跡,[近世]磁器　陶器　土器　鉄製品　木製品　銭貨,139.7504443,35.7132704,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105014800,13105,148,かんだじょうすいしらほりあと,神田上水白堀跡,文京区 音羽一丁目　小日向一・二丁目　水道一・二丁目　春日一・二丁目,[近世],その他（上水跡）,[近世]神田上水跡（胴木、竹樋）,[近世]陶磁器、土器、金属製品、_器、木製品、胴木、間知石,139.7394046,35.70885344,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105014900,13105,149,はくさんいっちょうめいせき,白山一丁目遺跡,文京区 白山一丁目,[近世],屋敷,[近世]土坑、小穴、木杭,[近世]陶磁器、土器、_器,139.7519872,35.7190767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13106015000,13105,150,こまごめおいわけちょうひがしいせき,駒込追分町東遺跡,文京区 向丘二丁目,[近世],屋敷,[近世]土坑、小穴、植栽痕,[近世]陶磁器、炻器、土器、瓦、土製品,139.758722,35.718713,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13106015100,13105,151,ゆしまきりどおしいせき,湯島切通遺跡,文京区 湯島四丁目,[近世],社寺・屋敷,[近世]土坑、溝,,139.766897,35.708521,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
