JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,Unnamed: 12,Pa,Jo,Ya,Ko,As,An,Na,He,Me,Ka,Nb,Mu,Se,EM,AM,Ed,Md,Pr,Un
13208005404,13208,54,しもふだ4ごうこふん,下布田4号古墳,調布市 布田六丁目,[古墳時代],古墳,円墳 [古墳時代]周溝 土坑,土師器,139.5494438,35.64482147,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005405,13208,54,しもふだ5ごうこふん,下布田5号古墳,調布市 布田六丁目,[古墳時代],古墳,円墳 [古墳時代]周溝,土師器,139.5484825,35.64583981,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005406,13208,54,しもふだ6ごうふんきつねづかこふん,下布田6号墳狐塚古墳,調布市 布田六丁目,[古墳時代],古墳,円墳 [古墳時代]横穴式石室,土師器,139.548019,35.64543526,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005407,13208,54,しもふだ7ごうふん,下布田7号墳,調布市 布田六丁目,[古墳時代],古墳,,,139.5487915,35.64498887,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005408,13208,54,しもふだ8ごうふん,下布田8号墳,調布市 布田六丁目,[古墳時代],古墳,,,139.548946,35.64459827,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005409,13208,54,しもふだ9ごうふん,下布田9号墳,調布市 布田六丁目,[古墳時代],古墳,,,139.5491005,35.64515627,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005500,13208,55,こくりょうみなみ1ごうふん,国領南1号墳,調布市 国領町六丁目,[古墳時代],古墳,円墳　[古墳時代]周溝,土師器,139.5554693,35.64436755,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005600,13208,56,かすみねじんじゃこふん,糟嶺神社古墳,調布市 入間町二丁目,[古墳時代],古墳,,,139.5828963,35.64979448,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005700,13208,57,うえのはらおうけつぼぐん,上野原横穴墓群,調布市 柴崎二丁目,[古墳時代],横穴墓,,人骨,139.5624205,35.66091074,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005800,13208,58,がんざおうけつぼぐん,蟹沢横穴墓群,調布市 入間町三丁目,[古墳時代],横穴墓群,3基,人骨,139.5884238,35.6471999,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208006000,13208,60,こまえにゅうどうやかたあと,狛江入道館跡,調布市 佐須町五丁目,[中世],城館,,,139.5595709,35.66211018,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13208006200,13208,62,ぎょうにんづか,行人塚,調布市 飛田給一丁目,[近世],塚,※遺跡範囲のすべてが調布市指定史跡飛田給薬師堂境内行人塚となっています。,人骨,139.5231993,35.66152108,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13208006300,13208,63,のみずいせき,野水遺跡,調布市 西町,[旧石器時代],集落,[旧石器時代]礫群,石器,139.5272505,35.67708449,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208006400,13208,64,ふじみちょういせき,富士見町遺跡,調布市 富士見町三丁目 富士見町四丁目,[旧石器時代][縄文時代（早期・中期）],集落,[旧石器時代] 炭化物集中 石器集中部17 礫群7 炭化物集中3 柱穴,ナイフ形石器 台形石器等 礫 縄文土器・石器,139.5379279,35.66511934,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208006500,13208,65,きたのいせき,北野遺跡,調布市 緑ヶ丘一丁目,[旧石器時代][縄文時代（早期・中期）],集落,[縄文時代]住居 小穴,縄文土器（中期）石器・キセル,139.5799928,35.67215293,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
