JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,Pa,Jo,Ya,Ko,As,An,Na,He,Me,Ka,Nb,Mu,Se,EM,AM,Ed,Md,Pr,Un
13205009800,13205,98,けー-11-2いせき,K-11-2遺跡,青梅市 東青梅二丁目,[縄文時代（中期）],包蔵地,[縄文時代]住居,縄文土器　打斧　磨石,139.2736833,35.79133158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205009900,13205,99,おおつかやま（けー-11-1）いせき,大塚山(K-11-1)遺跡,青梅市 東青梅二丁目,[縄文時代（早期〜中期）][奈良時代][平安時代],包蔵地,,縄文土器　須恵器,139.2720697,35.79255691,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205010000,13205,100,けー-4いせき,K-4遺跡,青梅市 東青梅六丁目,[縄文時代（中期〜後期）],包蔵地,,縄文土器,139.2748506,35.79589864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205010100,13205,101,かつぬまじょうあと,勝沼城跡,青梅市 東青梅六丁目,[中世],城館,,,139.2736147,35.79592648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13205010200,13205,102,けー-3いせき,K-3遺跡,青梅市 根ヶ布一丁目,[縄文時代（中期）][奈良時代][平安時代],包蔵地,,縄文土器　打斧　磨斧　土師器　須恵器,139.2710054,35.79740237,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205010300,13205,103,けー-42いせき,K-42遺跡,青梅市 吹上,[縄文時代（前期〜中期）],包蔵地,,縄文土器,139.2762926,35.79740236,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205010400,13205,104,ふきこうち,吹耕地(K-2)遺跡,青梅市 吹上,[縄文時代（中期）][古墳時代][奈良時代][平安時代],包蔵地,,縄文土器　打斧　石鏃　土師器　須恵器,139.2806871,35.79687328,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205010500,13205,105,けー-1いせき,K-1遺跡,青梅市 吹上,[縄文時代（中期）],包蔵地,,縄文土器,139.2817857,35.79801498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205010600,13205,106,あまだいらみんようあといせき,天平民窯跡遺跡,青梅市 吹上,[近世],窯,,陶器,139.2820261,35.7997136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13205010700,13205,107,つか（さんき）,塚（三基）,青梅市 吹上,[中世],塚,,,139.2812021,35.80157924,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13205010800,13205,108,けー-5いせき,K-5遺跡,青梅市 師岡町一丁目,[縄文時代（中期〜後期）][古墳時代][奈良時代][平安時代],包蔵地,[縄文時代]住居　土坑　配石状遺構,縄文土器　スタンプ形石器　石鏃　打斧　石匙　土師器　須恵器,139.2777345,35.79531385,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205010900,13205,109,ばば（けー-6・7）いせき,馬場(K-6・7)遺跡,青梅市 師岡町一丁目　 師岡町二丁目,[旧石器時代][縄文時代（早期〜後期）][弥生時代（中期〜後期）][古墳時代][奈良時代][平安時代][中世],集落,[旧石器時代]ユニット　[縄文時代]集石　土坑　[弥生時代]住居　方形周溝墓　[奈良時代][平安時代]土坑　井戸状遺構　鍛冶工房,細石刃　細石刃核　掻器　縄文土器　石器　弥生土器　抉入石斧　片刃石斧　石鏃　土師器　須恵器　陶磁器(青磁)　木器　鉄器,139.2824037,35.79595433,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
13205011000,13205,110,けー-12・13いせき,K-12・13遺跡,青梅市 師岡町二丁目,[縄文時代（中期）][古墳時代][奈良時代][平安時代],包蔵地,,縄文土器　剥片　土師器　須恵器,139.2829874,35.7918607,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205011100,13205,111,けー-8（いちかいと）いせき,K-8（市街道）遺跡,青梅市 野上町一丁目,[縄文時代（前期〜後期）][古墳時代][奈良時代][平安時代][中世],包蔵地,[古墳時代][平安時代]住居　[中世]溝跡　[近世]土坑,縄文土器　土師器　須恵器　近世銭,139.2856653,35.79656696,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
13205011200,13205,112,,青梅市No.112遺跡,青梅市 大門一丁目,[縄文時代（中期）][平安時代],包蔵地,,縄文土器　石鏃　土師器　須恵器,139.2841547,35.79943514,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13205011300,13205,113,けー-22いせき,K-22遺跡,青梅市 大門一丁目,[奈良時代][平安時代],包蔵地,,土師器　須恵器,139.2862146,35.79990852,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205011400,13205,114,けー-21いせき,K-21遺跡,青梅市 大門,[縄文時代（中期）][古墳時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器,139.285734,35.80057681,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205011500,13205,115,けー-26いせき,K-26遺跡,青梅市 大門一丁目,[縄文時代（前期〜後期）][古墳時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器,139.2897165,35.79901745,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205011600,13205,116,かすみだい（けー-27・28・29）いせき,霞台(K-27・28・29)遺跡,青梅市 大門二丁目　 今寺三丁目　 野上町二丁目,[旧石器時代][縄文時代（前期〜中期）]［弥生時代（後期）］[古墳時代][奈良時代][平安時代][中世],集落,[縄文時代]土坑　ピット　[弥生時代][古墳時代]住居　ピット　輪土坑　[奈良時代]住居,ナイフ形石器　尖頭器　縄文土器　石槍　石鏃　掻器　炭化材　弥生土器　土師器　須恵器　砥石　滑石製管玉　木器　炭化米,139.2931154,35.79653912,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
13205011700,13205,117,けー-14いせき,K-14遺跡,青梅市 塩船,[縄文時代（前期）],包蔵地,,縄文土器,139.2801721,35.80539393,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205011800,13205,118,,青梅市No.118遺跡,青梅市 塩船,[中世],横穴墓,,,139.2799661,35.80508765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13205011900,13205,119,にゅうじょうづか,入定塚,青梅市 塩船,[中世],塚,,,139.2809961,35.80475352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13205012000,13205,120,,青梅市No.120遺跡,青梅市 塩船,[中世],墓地,,板碑,139.2812021,35.80414095,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13205012100,13205,121,けー-15いせき,K-15遺跡,青梅市 塩船,[縄文時代（中期）][弥生時代][古墳時代][奈良時代][平安時代],包蔵地,,縄文土器　弥生土器　土師器　須恵器,139.2819574,35.80411311,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205012200,13205,122,おっこし（けー-16）いせき,打越(K-16)遺跡,青梅市 塩船,[縄文時代（前期〜中期）][奈良時代][平安時代][中世],包蔵地,,縄文土器　須恵器　蔵骨器,139.2831247,35.80386251,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
13205012300,13205,123,けー-17いせき,K-17遺跡,青梅市 塩船,[縄文時代（前期）],包蔵地,,縄文土器,139.2837084,35.80302717,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205012400,13205,124,けー-18いせき,K-18遺跡,青梅市 塩船,[旧石器時代][縄文時代（早期〜前期）]［平安時代］,包蔵地,,尖頭器　縄文土器,139.2848757,35.80447508,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13205012500,13205,125,つか（にき）,塚（2基）,青梅市 塩船,[中世],塚,,,139.2851846,35.8039182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13205012600,13205,126,しもまえ（けー-19）いせき,下前（K-19)遺跡,青梅市 塩船,[縄文時代（前期〜後期）][古墳時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器,139.2875192,35.8021083,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205012700,13205,127,けー-20いせき,K-20遺跡,青梅市 谷野,[縄文時代（前期）],包蔵地,,縄文土器,139.2893732,35.80283226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205012800,13205,128,しんじょうじひがしいせき,真浄寺東遺跡,青梅市 谷野,[奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器,139.2890642,35.80458646,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205012900,13205,129,けー-25いせき,K-25遺跡,青梅市 木野下二丁目,[縄文時代（中期〜後期）][奈良時代][平安時代],包蔵地,,縄文土器　石斧　土師器　須恵器,139.2935274,35.80377898,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205013000,13205,130,けー-23いせき,K-23遺跡,青梅市 木野下一丁目,[古墳時代][奈良時代][平安時代],包蔵地,,土師器,139.2952783,35.80731513,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205013100,13205,131,けー-24いせき,K-24遺跡,青梅市 木野下一丁目,[弥生時代][古墳時代],包蔵地,,弥生土器　土師器,139.2971666,35.80684179,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205013200,13205,132,けー-33いせき,K-33遺跡,青梅市 木野下一丁目,[奈良時代][平安時代],包蔵地,,須恵器,139.2997759,35.80890217,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205013300,13205,133,けー-30いせき,K-30遺跡,青梅市 今寺,[縄文時代（中期）][古墳時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器,139.300186,35.796509,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205013400,13205,134,しんめいはらいせき,神明原遺跡,青梅市 今寺三丁目,[縄文時代（前期）][古墳時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器,139.2984369,35.7979036,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205013500,13205,135,けー-31いせき,K-31遺跡,青梅市 今寺一丁目,[縄文時代（中期）][弥生時代][古墳時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器,139.2978876,35.80029835,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205013600,13205,136,てんのうづか,天皇塚遺跡,青梅市 藤橋,[時代不明],包蔵地,,底部穿孔土器,139.2994325,35.80199692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13205013700,13205,137,ふじはしじょうしろのこし（けー-32）いせき,藤橋城城の腰(K-32)遺跡,青梅市 藤橋,[縄文時代（中期〜後期）][弥生時代][古墳時代][奈良時代][平安時代],集落,[弥生時代]住居,縄文土器　石斧　弥生土器　土師器　須恵器,139.3010462,35.80336131,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205013800,13205,138,ふじはしじょうあと,藤橋城跡,青梅市 藤橋二丁目,[中世],城館,※遺跡範囲のすべてが青梅市指定史跡藤橋城跡となっています。,,139.3002222,35.80397388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13205013900,13205,139,じょうがさきいせき,城ヶ崎遺跡,青梅市 藤橋二丁目,[旧石器時代][縄文時代（中期）][古墳時代][奈良時代][平安時代][中世],包蔵地,[旧石器時代]ユニット　土坑　[縄文時代]〜[中世]土坑,尖頭器　削器　石核　剥片　縄文土器　土師器　須恵器,139.3033807,35.8043637,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
13205014000,13205,140,まるやま（K-34・35・36）いせき,丸山(K-34・35・36)遺跡,青梅市 藤橋一丁目,[旧石器時代][縄文時代（前期〜後期）][古墳時代][奈良時代][平安時代],集落,[旧石器時代]ユニット　[縄文時代]住居　土坑　[古墳時代]住居　[平安時代]土坑　溝,尖頭器　剥片　縄文土器　石器　土師器　須恵器,139.3024538,35.8087908,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205014100,13205,141,てんじんだいら（けー-38）いせき,天神平(K-38)遺跡,青梅市 今井,[縄文時代（前期）],包蔵地,,縄文土器,139.3082216,35.81087896,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205014200,13205,142,やまねいせき,山根遺跡,青梅市 今井一丁目,[縄文時代（中期〜後期）][平安時代],包蔵地・その他（水場）,[平安時代]木道　河道　水場遺構,縄文土器　石器　土師器　須恵器　木製品,139.3073633,35.80870727,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13205014300,13205,143,かじやしきあといせき,鍛冶屋敷跡遺跡,青梅市 今井一丁目,[中世],屋敷,,鉄滓,139.3117235,35.81115738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13205014400,13205,144,しろのこし（けー-39）いせき,城の腰(K-39)遺跡,青梅市 今井,[旧石器時代][縄文時代（早期〜後期）][奈良時代][平安時代][中世],集落・城館,[旧石器時代]ユニット　礫群　[縄文時代]土坑　[中世]堅穴状遺構　地下式土坑,ナイフ形石器　石核　剥片　縄文土器　石斧　石鏃　土師器　須恵器　陶器　板碑,139.3126848,35.81029428,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
13205014500,13205,145,いまいじょう（けー-40）いせき,今井城(K-40)遺跡,青梅市 今井,[縄文時代（前期〜後期）],包蔵地,,縄文土器　石斧,139.3139551,35.81040565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205014600,13205,146,いまいじょうあと,今井城跡,青梅市 今井一丁目,[中世],城館,※遺跡範囲のすべてが青梅市指定史跡今井城跡となっています。,陶磁器(青磁・古瀬戸)　香炉　カワラケ　鉄器　刀子　蔵骨器　板碑　宝篋印塔　六器　銭貨,139.3144701,35.81029428,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13205014700,13205,147,やまとばやしいせき,倭林遺跡,青梅市 今井一丁目,[縄文時代（中期）],包蔵地,,縄文土器,139.3157747,35.81146364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205014800,13205,148,いまいばば（けー-37）いせき,今井馬場（K-37）遺跡,青梅市 今井,[縄文時代（中期）]［弥生時代］[古墳時代],包蔵地,,縄文土器　土師器　須恵器,139.3092172,35.80642414,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205014900,13205,149,いまいほりのうちいせき,今井堀ノ内遺跡,青梅市 今井二丁目,[中世],城館,,,139.3121698,35.80650767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13205015000,13205,150,はらいまい（けー-41）いせき,原今井(K-41)遺跡,青梅市 今井二丁目,[縄文時代（中期〜後期）][奈良時代][平安時代],包蔵地,柱穴,縄文土器　打斧　土師器　須恵器,139.318178,35.80792767,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205015100,13205,151,つか（にき）,塚（2基）,青梅市 今井,[時代不明],塚,,,139.3117235,35.80241459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13205015200,13205,152,いなりづかいせき,稲荷塚遺跡,青梅市 新町一丁目,[時代不明],塚,,,139.2975443,35.79041257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13205015300,13205,153,しんまちのおおいど,新町の大井戸,青梅市 新町二丁目,[近世],大井戸,※遺跡範囲のすべてが東京都指定史跡青梅新町の大井戸となっています。,,139.2994325,35.78890871,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13205015400,13205,154,にしまんばらいせき,西間原遺跡,青梅市 新町五丁目,[縄文時代（中期）][平安時代],包蔵地,,縄文土器　須恵器,139.306402,35.79096955,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13205015500,13205,155,ふじづか,富士塚,青梅市 新町五丁目,[近世],その他（富士塚）,,,139.3073976,35.7892429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13205015600,13205,156,にしかいと（てぃー-10）いせき,西改戸(T-10)遺跡,青梅市 柚木町三丁目,[縄文時代（後期）][奈良時代][平安時代],包蔵地,[平安時代]住居,縄文土器　土師器　須恵器,139.2082839,35.80417128,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205015700,13205,157,まるやまのつか,丸山の塚,青梅市 藤橋,[時代不明],その他（塚）,,,139.3034494,35.81060054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13205015800,13205,158,たけのしたいせき,竹の下遺跡,青梅市 今井二丁目,[縄文時代（前期〜後期）][古墳時代][奈良時代][平安時代][中世][近世],包蔵地・集落・生産関連,[平安時代]溝状遺構　粘土採掘坑　[中世]溝状遺構　[近世]溝状遺構　柱穴,縄文土器　土師器　須恵器　陶磁器　瓦,139.3085649,35.80734297,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13205015900,13205,159,なりきいしばいところくぼいせき,成木石灰所久保遺跡,青梅市 成木六丁目,[近世],その他の墓・屋敷・その他,※遺跡範囲のすべてが青梅市指定史跡成木石灰所久保遺跡となっています。,,139.226504,35.83225233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13205016000,13205,160,いしばいやきいせき（せっかいせきさいしゅあと）,石灰焼遺跡(石灰石採取跡),青梅市 成木六丁目,[近世],その他（生産関連）,※遺跡範囲のすべてが青梅市指定史跡石灰石採取跡となっています。,,139.2300746,35.82220349,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13205016100,13205,161,,青梅市No.161遺跡,青梅市 長淵一丁目,[平安時代],,,,139.2776659,35.77528911,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13205016200,13205,162,てぃー-57いせき,T-57遺跡,青梅市 千ヶ瀬町三丁目,[縄文時代（中期）],包蔵地,,,139.273443,35.78378422,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205016300,13205,163,,青梅市No.163遺跡,青梅市 柚木町三丁目,[縄文時代（前期）],包蔵地,,,139.2079749,35.80233354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205016400,13205,164,,青梅市No.164遺跡,青梅市 根ヶ布一丁目,[縄文時代（早期）][近世],包蔵地,,縄文土器,139.2633493,35.80046543,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13205016500,13205,165,,青梅市No.165遺跡,青梅市 根ヶ布一丁目,[縄文時代（早期・中期〜後期）],包蔵地,,縄文土器　黒曜石片,139.264345,35.7979593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205016600,13205,166,,青梅市No.166遺跡,青梅市 根ヶ布一丁目,[縄文時代（前期）][古墳時代],包蔵地,,縄文土器　土師器,139.2634523,35.79695682,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205016700,13205,167,,青梅市No.167遺跡,青梅市 根ヶ布一丁目　 勝沼二丁目,[縄文時代（早期）],包蔵地,,石器,139.2680147,35.79467787,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205016800,13205,168,,青梅市No.168遺跡,青梅市 御岳二丁目,[縄文時代（早期・中期）],包蔵地,,縄文土器片　石器,139.1741577,35.8038093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205016900,13205,169,,青梅市No.169遺跡,青梅市 御岳本町,[縄文時代],包蔵地,,縄文土器片　不明土器,139.1792388,35.80174879,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205017000,13205,170,,青梅市No.170遺跡,青梅市 沢井三丁目,[縄文時代（前期）],包蔵地,,縄文土器片　石鏃　剥片,139.185041,35.80522935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205017100,13205,171,,青梅市No.171遺跡,青梅市 沢井三丁目,[縄文時代（早期〜前期）][奈良時代][平安時代],包蔵地,,縄文土器片　剥片　須恵器片,139.1856933,35.80628741,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205017200,13205,172,,青梅市No.172遺跡,青梅市 沢井三丁目,[縄文時代（中期）],包蔵地,,縄文土器片　石匙　石鏃　剥片,139.1887145,35.80706702,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205017300,13205,173,,青梅市No.173遺跡,青梅市 二俣尾四丁目,[縄文時代],包蔵地,,縄文土器　剥片　石皿,139.2134338,35.80645447,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205017400,13205,174,,青梅市No.174遺跡,青梅市 二俣尾四丁目,[縄文時代],包蔵地,,縄文土器片,139.2121635,35.80762389,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205017500,13205,175,,青梅市No.175遺跡,青梅市 柚木町三丁目,[中世],その他の墓,楕円形　1基,,139.195787,35.80252845,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13205017600,13205,176,,青梅市No.176遺跡,青梅市 柚木町二丁目,[縄文時代],包蔵地,,縄文土器片　須恵質土器片,139.2098289,35.80419912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205017700,13205,177,,青梅市No.177遺跡,青梅市 柚木町二丁目,[縄文時代（前期）][奈良時代][平安時代],包蔵地,,縄文土器片　土師器片,139.2112708,35.80464463,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205017800,13205,178,,青梅市No.178遺跡,青梅市 成木七丁目,[奈良時代][平安時代],包蔵地,,須恵器片　陶器片,139.2006518,35.83759635,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205017900,13205,179,,青梅市No.179遺跡,青梅市 成木七丁目,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器片　土師器片,139.2017161,35.83684487,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205018000,13205,180,,青梅市No.180遺跡,青梅市 成木八丁目,[縄文時代],包蔵地,,縄文土器片　石器,139.2291476,35.82022698,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205018100,13205,181,ししぼりいせき,シシボリ遺跡,青梅市 和田町一丁目　 和田町二丁目,[近世？],その他（生産）,形態（堀）　堀　陥し穴,,139.2283683,35.77849478,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
