fid,JASID,SiteName,Lon,Lat,P,J,Y,K,N,H,M,Alt,属性1
"9408","13209051100",木曽団地遺跡群,139.431919,35.56502989,"0","1","0","0","0","0","0",91.5,低地
"9409","13209051200",木曽団地遺跡群,139.4306487,35.56737579,"0","1","0","0","0","0","0",94.4000015258789,低地
"9410","13209051300",町田市No.513遺跡,139.4679814,35.58166664,"0","0","0","0","1","1","0",61.2000007629395,丘陵地
"9411","13209051600",金井・関山E区遺跡,139.4603013,35.58116963,"0","1","0","0","1","1","0",73.1999969482422,丘陵地
"9412","13209051700",金井中央土地区画整理事業用地内遺跡,139.459649,35.57590613,"0","1","1","0","1","1","0",64.3000030517578,丘陵地
"9413","13209051800",金井・関山遺跡群A区,139.4573315,35.57794456,"0","1","0","0","1","1","1",77,丘陵地
"9414","13209052100",町田市No.521遺跡,139.4541215,35.57827964,"0","1","0","0","1","1","1",68.0999984741211,丘陵地
"9415","13209052200",町田市No.522遺跡,139.4531602,35.57470539,"0","1","0","0","1","1","0",76.5,丘陵地
"9416","13209052300",金井木倉・入谷戸A地点遺跡,139.4555291,35.57330916,"1","1","0","0","1","1","0",76.3000030517578,丘陵地
"9417","13209052400",町田市No.524遺跡,139.4542931,35.57395143,"0","1","0","0","0","0","0",80.8000030517578,丘陵地
"9418","13209052500",町田市No.525遺跡,139.4548768,35.57476124,"0","1","0","0","1","1","0",80.3000030517578,丘陵地
"9419","13209052600",日ノ出丘遺跡,139.4534348,35.57347671,"0","1","0","0","1","1","0",91,丘陵地
"9420","13209052700",町田市No.527遺跡,139.4537781,35.57562689,"0","1","0","0","0","0","0",65.5999984741211,丘陵地
"9421","13209052800",金井木倉・入谷戸D地点遺跡,139.4576234,35.57515218,"0","1","0","0","1","1","1",64.6999969482422,丘陵地
"9422","13209052900",町田市No.529遺跡,139.4616402,35.57797248,"0","1","0","0","1","1","0",79,丘陵地
"9423","13209053100",町田市No.531遺跡,139.4613312,35.57579444,"0","1","0","0","1","1","0",68.9000015258789,丘陵地
"9424","13209053200",町田市No.532遺跡,139.4600953,35.57478916,"0","1","0","0","1","1","0",72.0999984741211,丘陵地
"9425","13209053300",町田市No.533遺跡,139.4627732,35.57442615,"0","1","0","0","1","1","1",80.0999984741211,丘陵地
"9426","13209053500",町田市No.535遺跡,139.4650391,35.57562738,"0","0","0","0","1","1","0",70.8000030517578,丘陵地
"9427","13209053600",町田市No.536遺跡,139.4647645,35.57375644,"0","1","0","0","0","1","0",69.4000015258789,丘陵地
"9428","13209053700",町田市No.537遺跡,139.4668587,35.57696772,"1","0","0","0","0","0","0",70,丘陵地
"9429","13209053800",町田市No.538遺跡,139.4668244,35.57632548,"0","0","0","0","0","0","0",70,丘陵地
"9430","13209054000",町田市No.540遺跡,139.4718034,35.58087229,"0","1","0","0","1","1","1",55.4000015258789,丘陵地
"9431","13209054100",町田市No.541遺跡,139.4729506,35.57982981,"0","0","0","0","1","1","0",70.3000030517578,丘陵地
"9432","13209054200",町田市No.542遺跡,139.4743088,35.58012303,"0","1","0","0","1","1","0",55.0999984741211,丘陵地
"9433","13209054300",町田市No.543遺跡,139.4719742,35.57858728,"0","0","0","0","1","1","0",66.4000015258789,丘陵地
"9434","13209054400",町田市No.544遺跡,139.4704444,35.57555754,"0","1","0","0","0","0","0",60.2999992370605,丘陵地
"9435","13209054500",戸場遺跡,139.4700667,35.57432887,"0","1","0","0","1","0","0",64.6999969482422,丘陵地
"9436","13209054600",有楽土地金井遺跡,139.4582221,35.57178769,"0","1","0","0","1","1","0",65.9000015258789,丘陵地
"9437","13209054700",本町田遺跡群G地点,139.4511061,35.57036473,"0","1","1","0","0","1","0",91,丘陵地
"9438","13209054800",本町田遺跡群H地点,139.4517525,35.57216472,"0","1","0","0","0","0","0",80.4000015258789,丘陵地
"9439","13209054900",町田市No.549遺跡,139.4513782,35.55954426,"0","1","0","0","1","1","0",68.8000030517578,ローム台地
"9440","13209055000",町田市No.550遺跡,139.4514812,35.55800811,"0","1","0","1","1","1","0",71.0999984741211,ローム台地
"9441","13209055100",向上遺跡,139.4515868,35.55687537,"0","1","1","1","1","1","0",75.0999984741211,ローム台地
"9442","13209055200",町田市No.552遺跡,139.4503139,35.55622055,"0","1","0","0","0","0","0",85.5999984741211,ローム台地
"9443","13209055300",菅原神社境内・井出ノ沢塁遺跡,139.4477415,35.55936116,"0","0","0","0","0","1","1",86.0999984741211,ローム台地
"9444","13209055500",町田市No.555遺跡,139.4503483,35.56068937,"0","1","0","0","1","1","0",69.9000015258789,ローム台地
"9445","13209055600",町田市No.556遺跡,139.4481853,35.56186239,"0","1","0","0","1","1","0",75.0999984741211,ローム台地
"9446","13209055700",町田市No.557遺跡,139.4448208,35.56074523,"0","1","0","0","0","0","0",83.4000015258789,ローム台地
"9447","13209055800",町田市No.558遺跡,139.4425574,35.55927737,"0","1","0","0","0","0","0",90.0999984741211,ローム台地
"9448","13209055900",町田市No.559遺跡,139.4330473,35.55964046,"0","1","0","0","0","0","0",88.5,低地
"9449","13209056000",町田市No.560遺跡,139.4315685,35.55965598,"0","1","0","0","0","0","0",91.0999984741211,低地
"9450","13209056100",木曽団地遺跡群,139.4315757,35.56743164,"0","1","0","0","1","1","0",89.6999969482422,低地
"9451","13209056200",原東遺跡,139.4426235,35.56242097,"0","1","1","1","1","1","0",81.5,ローム台地
"9452","13209056300",町田市No.563遺跡,139.4392933,35.56289575,"0","1","0","0","1","1","0",82.5,ローム台地
"9453","13209056400",木曽団地遺跡群・本町田七面山遺跡,139.4421797,35.5663433,"0","1","1","1","1","1","1",96.3000030517578,ローム台地
"9454","13209056500",町田市No.565遺跡,139.4393301,35.56952695,"0","1","0","0","1","1","0",100.800003051758,丘陵地
"9455","13209056600",町田市No.566遺跡,139.4457134,35.56711285,"0","0","0","0","1","1","0",94.3000030517578,低地
"9456","13209056700",本町田上の山遺跡,139.4417334,35.57148176,"0","1","0","0","1","1","1",102.5,丘陵地
"9457","13209056800",町田市No.568遺跡,139.4464776,35.57572258,"0","1","0","1","1","1","0",105.900001525879,丘陵地
"9458","13209056900",町田市No.569遺跡,139.4459194,35.57308902,"0","1","0","0","1","1","0",90.4000015258789,丘陵地
"9459","13209057000",町田市No.570遺跡,139.4479132,35.5655334,"0","1","0","0","1","1","0",81.6999969482422,丘陵地
"9460","13209057100",ゆうき山遺跡,139.4522709,35.56672187,"0","1","1","0","1","1","0",109,丘陵地
"9461","13209057200",町田市No.572遺跡,139.4532096,35.56123118,"0","1","0","0","0","1","0",82.3000030517578,丘陵地
"9462","13209057300",本町田遺跡群A地点,139.4498015,35.5676838,"0","1","1","0","0","0","0",97.8000030517578,丘陵地
"9463","13209057400",本町田遺跡群B地点,139.446297,35.56811822,"0","1","0","0","0","0","0",103,丘陵地
"9464","13209057500",本町田遺跡群C地点,139.4454387,35.56864883,"0","1","0","0","0","0","0",94.5999984741211,丘陵地
"9465","13209057600",本町田遺跡群D地点,139.4446491,35.5696821,"0","1","0","0","0","0","0",87.5999984741211,丘陵地
"9466","13209057700",藤の台遺跡,139.4454413,35.57131421,"0","1","0","0","0","1","1",103.699996948242,丘陵地
"9467","13209057800",本町田遺跡群F地点,139.4485596,35.57143865,"0","1","0","0","0","0","0",89.0999984741211,丘陵地
"9468","13209057900",本町田遺跡群I地点,139.4528202,35.57007307,"0","1","0","0","0","1","0",84.8000030517578,丘陵地
"9469","13209058000",本町田遺跡群J地点,139.4520992,35.56926321,"0","1","0","0","0","0","0",91.5,丘陵地
"9470","13209058100",本町田遺跡群K地点,139.4521704,35.56840989,"0","1","0","0","0","0","0",92.4000015258789,丘陵地
"9471","13209058200",本町田遺跡群L地点,139.4510692,35.56831371,"0","1","0","0","0","0","0",96.1999969482422,丘陵地
"9472","13209058300",本町田遺跡群M地点,139.4480137,35.5690398,"0","1","0","0","0","0","0",93.1999969482422,丘陵地
"9473","13209058400",本町田遺跡群E地点,139.4498299,35.57621329,"0","1","0","0","0","0","0",79.6999969482422,丘陵地
"9474","13209058500",本町田遺跡群,139.4491433,35.57579444,"0","0","0","0","0","0","0",86.0999984741211,丘陵地
"9475","13209058600",本町田遺跡群,139.4514812,35.57146936,"0","0","0","0","0","0","0",80.0999984741211,丘陵地
"9476","13209058700",木曽団地遺跡群,139.4361029,35.56536583,"0","1","0","0","1","1","0",85.5,低地
"9477","13209058800",木曽団地遺跡群,139.4370273,35.5648228,"0","0","0","0","1","1","0",83.9000015258789,低地
"9478","13209058900",木曽団地遺跡群,139.4375449,35.56533791,"0","0","0","0","1","1","0",83.3000030517578,低地
"9479","13209059000",木曽団地遺跡群,139.436993,35.56566063,"0","1","0","0","0","0","0",84.5,低地
"9480","13209059100",木曽団地遺跡群,139.4356197,35.56702907,"0","1","0","0","0","0","0",87.4000015258789,低地
"9481","13209059200",木曽団地遺跡群,139.4387439,35.56878846,"0","1","0","0","0","0","0",99,低地
"9482","13209059300",木曽団地遺跡群,139.43792,35.56753176,"0","1","0","0","0","0","0",93.3000030517578,低地
"9483","13209059500",木曽団地遺跡群,139.4386066,35.56552099,"0","0","0","0","1","1","0",83.8000030517578,低地
"9484","13209059600",木曽団地遺跡群,139.4395018,35.56486313,"0","0","0","0","1","1","0",81.6999969482422,低地
"9485","13209059700",木曽団地遺跡群,139.4403258,35.56497484,"0","1","0","0","0","0","0",82.4000015258789,ローム台地
"9486","13209059800",木曽団地遺跡群,139.4343837,35.56501829,"0","1","0","0","0","0","0",86,低地
"9487","13209059900",木曽団地遺跡群,139.4335326,35.56385691,"0","1","0","0","1","1","0",88,低地
"9488","13209060000",木曽団地遺跡群,139.4380598,35.56405322,"0","1","0","0","1","1","0",81.6999969482422,ローム台地
"9489","13209060100",町田市No.601遺跡,139.4547202,35.56441504,"0","1","0","0","1","1","1",100.400001525879,丘陵地
"9490","13209060200",町田市No.602遺跡,139.4585311,35.56447089,"0","1","0","0","0","0","0",93.3000030517578,丘陵地
"9491","13209060300",玉川学園台遺跡,139.4547889,35.56737535,"0","1","0","0","0","0","0",99.6999969482422,丘陵地
"9492","13209060400",町田市No.604遺跡,139.4615867,35.57067067,"0","1","0","0","0","0","0",75.0999984741211,丘陵地
"9493","13209060500",町田市No.605遺跡,139.4594924,35.56941399,"0","1","0","0","1","1","0",79.8000030517578,丘陵地
"9494","13209060600",町田市No.606遺跡,139.4564025,35.56807352,"0","1","0","0","1","1","0",93.1999969482422,丘陵地
"9495","13209060700",町田市No.607遺跡,139.460385,35.5670123,"0","1","0","0","0","0","0",100.099998474121,丘陵地
"9496","13209060800",町田市No.608遺跡,139.4642302,35.56776633,"0","1","0","0","0","0","0",98.9000015258789,丘陵地
"9497","13209060900",聖山横穴墓群,139.4653289,35.56790596,"0","0","0","1","0","0","0",106.699996948242,丘陵地
"9498","13209061000",町田市No.610遺跡,139.4674231,35.57111748,"0","1","0","0","0","0","0",73.4000015258789,丘陵地
"9499","13209061100",町田市No.611遺跡,139.4684531,35.57131296,"0","1","0","0","1","1","0",72.8000030517578,丘陵地
"9500","13209061200",町田市No.612遺跡,139.4630286,35.57022385,"0","1","0","0","1","1","0",71.5999984741211,丘陵地
"9501","13209061300",町田市No.613遺跡,139.4640929,35.570168,"0","1","0","0","1","1","0",70.3000030517578,丘陵地
"9502","13209061400",町田市No.614遺跡,139.4652945,35.57053104,"0","1","0","0","0","0","0",59.5999984741211,丘陵地
"9503","13209061500",本部台遺跡,139.4686591,35.56790596,"0","1","0","0","0","0","0",84.5999984741211,丘陵地
"9504","13209061600",清水台遺跡,139.4658782,35.56480603,"0","1","0","0","0","0","0",85.8000030517578,丘陵地
"9505","13209061700",木曽森野・木曽森野南・森野６丁目遺跡,139.4295872,35.55494419,"1","1","0","0","1","1","1",99,低地
"9506","13209061800",町田市No.618遺跡,139.4325667,35.55249014,"0","1","0","0","1","1","0",95.5999984741211,ローム台地
"9507","13209061900",町田市No.619遺跡,139.4307127,35.55215496,"0","0","0","1","1","1","0",87.3000030517578,台地段丘
"9508","13209062000",町田市No.620遺跡,139.4331503,35.5505628,"0","1","0","0","1","1","0",86.6999969482422,ローム台地
"9509","13209062200",町田市No.622遺跡,139.4555442,35.55628757,"0","1","0","0","1","1","0",67.4000015258789,低地
"9510","13209062300",町田市No.623遺跡,139.4591834,35.55528206,"0","1","0","0","0","0","0",71.3000030517578,丘陵地
"9511","13209062400",町田市No.624遺跡,139.4581191,35.55637137,"0","1","0","0","0","0","0",84.6999969482422,丘陵地
"9512","13209062500",南大谷稲荷山遺跡,139.4567458,35.5570417,"0","1","0","0","1","1","0",90.1999969482422,丘陵地
"9513","13209062600",町田市No.626遺跡,139.4553038,35.5577679,"0","1","0","0","1","1","0",72.8000030517578,丘陵地
"9514","13209062700",南大谷天神社裏遺跡,139.4602964,35.55592854,"0","1","0","1","1","1","0",88.6999969482422,丘陵地
"9515","13209062800",町田市No.628遺跡,139.4617926,35.55483516,"0","1","0","0","0","0","0",77.0999984741211,丘陵地
"9516","13209062900",町田市No.629遺跡,139.4622733,35.55410894,"0","1","0","0","1","1","0",70.5,丘陵地
"9517","13209063000",町田市No.630遺跡,139.4631316,35.55461171,"0","1","0","0","1","1","0",67.0999984741211,丘陵地
"9518","13209063100",南大谷M地点遺跡,139.4656035,35.55254475,"0","1","0","0","0","0","0",75.8000030517578,丘陵地
"9519","13209063200",町田市No.632遺跡,139.4610373,35.55075708,"0","1","1","1","1","1","0",66.5,ローム台地
"9520","13209063500",町田市No.635遺跡,139.4557845,35.55237716,"0","1","0","0","0","0","0",78.4000015258789,ローム台地
"9521","13209063600",町田市No.636遺跡,139.4529349,35.55268442,"0","1","1","0","0","0","0",90,ローム台地
"9522","13209063700",町田市No.637遺跡,139.4521109,35.55391342,"0","1","0","0","0","0","0",90,ローム台地
"9523","13209063800",町田市No.638遺跡,139.4654211,35.54910903,"0","0","0","0","1","1","0",64.6999969482422,丘陵地
"9524","13209063900",町田市No.639遺跡,139.4590699,35.54528184,"0","1","0","0","0","0","0",63,ローム台地
"9525","13209064000",町田市No.640遺跡,139.4603295,35.54132898,"0","1","0","1","1","1","0",55.7000007629395,低地
"9526","13209064100",町田市No.641遺跡,139.4635331,35.5408401,"0","1","0","0","0","0","0",53.4000015258789,低地
"9527","13209064200",町田市No.642遺跡,139.4649,35.53891597,"0","1","0","0","0","0","0",60.9000015258789,丘陵地
"9528","13209064300",高ヶ坂牢場(高ヶ坂稲荷山）遺跡,139.4570443,35.54025344,"0","1","0","0","0","0","0",63.4000015258789,ローム台地
"9529","13209064400",高ヶ坂八幡平遺跡,139.455877,35.54475108,"0","1","0","1","1","1","0",70.8000030517578,低地
"9530","13209064500",町田市No.645遺跡,139.4608552,35.54801939,"0","1","0","0","1","1","0",66.1999969482422,ローム台地
"9531","13209064600",町田市No.646遺跡,139.4621255,35.54885739,"0","1","0","0","1","1","0",66,ローム台地
"9532","13209064700",町田市No.647遺跡,139.4624688,35.54271181,"0","1","1","1","0","0","0",53,低地
"9533","13209065000",成瀬南IX区遺跡,139.4785179,35.53376514,"0","1","1","1","1","1","0",48.5,丘陵地
"9534","13209065100",成瀬南遺跡,139.477694,35.53292697,"0","1","0","0","0","0","0",53,丘陵地
"9535","13209065200",成瀬南遺跡,139.4746381,35.53806725,"0","1","1","0","1","1","0",51.2000007629395,丘陵地
"9536","13209065300",成瀬南VIII区遺跡,139.475325,35.53613989,"0","1","0","1","1","1","0",48.0999984741211,丘陵地
"9537","13209065400",成瀬南遺跡,139.4755651,35.53935235,"0","1","1","0","0","0","0",49.7999992370605,丘陵地
"9538","13209065600",成瀬南V区遺跡,139.4722128,35.53953058,"0","1","0","0","1","1","0",59.4000015258789,丘陵地
"9539","13209065700",ガンガン山横穴群,139.4739174,35.53348213,"0","0","0","0","1","0","0",63.0999984741211,丘陵地
"9540","13209065800",町田市No.658遺跡,139.4663484,35.5446114,"0","1","0","0","1","1","0",62.0999984741211,低地
"9541","13209065900",成瀬南I区遺跡,139.4680586,35.53955851,"0","1","0","0","1","1","0",54.7000007629395,丘陵地
"9542","13209066000",成瀬南II区遺跡,139.4697408,35.54103914,"0","1","0","0","1","1","0",55,丘陵地
"9543","13209066100",町田市No.661遺跡,139.4724252,35.54544944,"0","1","0","0","1","1","0",56.0999984741211,丘陵地
"9544","13209066200",成瀬西遺跡群第IV遺跡,139.4717042,35.5470417,"0","1","0","0","0","0","0",55.0999984741211,丘陵地
"9545","13209066300",成瀬西遺跡群第V遺跡,139.470208,35.54556381,"0","1","0","0","1","1","0",64.8000030517578,丘陵地
"9546","13209066400",町田市No.664遺跡,139.469693,35.54430674,"0","0","0","0","1","1","0",49.2999992370605,低地
"9547","13209066500",町田市No.665遺跡,139.4653871,35.54419238,"0","0","0","0","1","1","0",59,低地
"9548","13209066600",町田市No.666遺跡,139.4681337,35.5440527,"0","1","0","1","1","1","0",55.2000007629395,低地
"9549","13209066700",町田市No.667遺跡,139.4686827,35.54567315,"0","1","0","0","1","1","0",59.2000007629395,丘陵地
"9550","13209066800",町田市No.668遺跡,139.46755,35.54549135,"0","0","0","0","1","1","0",61.7000007629395,丘陵地
"9551","13209066900",成瀬西遺跡群第III遺跡,139.4711203,35.54827102,"0","1","0","1","1","1","1",60.0999984741211,丘陵地
"9552","13209067000",成瀬西遺跡群第II遺跡,139.4701936,35.54623161,"0","1","0","0","1","1","0",73,丘陵地
"9553","13209067100",昭和薬科大学町田校地内遺跡,139.4685904,35.55430446,"0","1","0","0","1","1","0",90.1999969482422,丘陵地
"9554","13209067200",町田市No.672遺跡,139.4757833,35.56106687,"0","1","0","0","0","0","0",77.3000030517578,低地
"9555","13209067300",町田市No.673遺跡,139.4753713,35.55955868,"0","1","0","0","0","0","0",76.8000030517578,低地
"9556","13209067400",御嶽堂遺跡,139.4759893,35.55810632,"0","1","0","0","0","0","0",74.6999969482422,低地
"9557","13209067500",町田市No.675遺跡,139.4813554,35.55107808,"0","1","0","0","0","0","0",68.4000015258789,丘陵地
"9558","13209067700",東雲寺遺跡群,139.4796045,35.54208326,"0","1","1","1","1","1","1",65.1999969482422,丘陵地
"9559","13209068000",町田市No.680遺跡,139.4832212,35.53753645,"0","0","0","0","1","1","0",39.0999984741211,低地
"9560","13209068100",町田市No.681遺跡,139.4553116,35.52237787,"0","1","0","0","1","1","0",71.6999969482422,低地
"9561","13209068200",金森遺跡,139.466433,35.5294309,"0","1","0","0","0","0","0",81.4000015258789,丘陵地
"9562","13209068300",町田市No.683遺跡,139.4705528,35.52152344,"0","1","0","0","0","0","0",82.5,ローム台地
"9563","13209068400",町田市No.684遺跡,139.4708275,35.53172196,"0","1","0","0","0","0","0",76.6999969482422,低地
"9564","13209068500",なすな原遺跡,139.4837216,35.53240167,"1","1","1","1","1","1","0",49.7999992370605,丘陵地
"9565","13209068600",浅間塚,139.4772585,35.52676475,"0","0","0","0","0","0","0",48.7000007629395,低地
"9566","13209068700",つくし野横穴墓,139.4801767,35.53076091,"0","0","0","1","0","0","0",47.2999992370605,低地
"9567","13209068800",町田市No.688遺跡,139.4826996,35.52668859,"1","0","0","0","0","0","0",68.5,低地
"9568","13209068900",町田市No.689遺跡,139.4835922,35.52688418,"0","1","0","0","0","0","0",70.1999969482422,低地
"9569","13209069000",町田市No.690遺跡,139.4862015,35.52618565,"0","0","0","1","0","0","0",62.4000015258789,低地
"9570","13209069100",町田市No.691遺跡,139.4869224,35.52509593,"0","0","0","1","0","0","0",50.7000007629395,丘陵地
"9571","13209069200",町田市No.692遺跡,139.4808113,35.52325175,"0","1","0","0","0","0","0",75,低地
"9572","13209069300",町田市No.693遺跡,139.4816696,35.52280468,"0","1","0","0","0","0","0",75.6999969482422,丘陵地
"9573","13209069400",町田市No.694遺跡,139.4666664,35.51920001,"0","0","0","0","1","1","0",72.6999969482422,ローム台地
"9574","13209069500",町田市No.695遺跡,139.4681427,35.5119902,"0","0","0","1","1","1","0",76.5,ローム台地
"9575","13209069600",町田市No.696遺跡,139.4751465,35.50220841,"0","0","0","0","0","0","1",71.4000015258789,ローム台地
"9576","13209069700",鶴間の大塚,139.4740822,35.50922347,"0","0","0","0","0","0","1",76.5,ローム台地
"9577","13209069800",多摩ニュータウンNo.279遺跡（瓦尾根瓦窯跡群）,139.3687525,35.60605016,"0","1","0","1","1","1","0",169,丘陵地
"9578","13209070500",町田市No.705遺跡,139.388595,35.59923341,"0","1","0","0","0","0","0",154.600006103516,丘陵地
"9579","13209070600",山崎第2団地遺跡,139.4316843,35.57598373,"0","1","0","0","0","0","0",86.9000015258789,丘陵地
"9580","13209070700",山崎鷹番塚遺跡,139.431341,35.57583015,"0","0","0","0","0","0","1",86.0999984741211,丘陵地
"9581","13209070800",多摩ニュータウンNo.517遺跡,139.3858809,35.59814389,"1","0","0","0","0","0","0",159.100006103516,丘陵地
"9582","13209070900",町田市No.709遺跡,139.4777506,35.54719534,"0","1","0","0","0","0","0",59.5,低地
"9583","13209071000",福生寺北遺跡,139.3695572,35.60077944,"1","1","1","1","0","1","1",143.199996948242,丘陵地
"9584","13209071100",多摩ニュータウンNo.941遺跡,139.3679628,35.60542211,"0","1","0","0","1","1","0",165.199996948242,丘陵地
"9585","13209071200",すぐじ山遺跡,139.4318732,35.57798725,"0","1","0","1","1","0","1",81.4000015258789,丘陵地
"9586","13209071400",原小学校遺跡,139.4368239,35.56268473,"0","1","0","1","1","1","0",89.5,ローム台地
"9587","13209071600",町田第三小学校遺跡,139.4461279,35.56408115,"0","1","0","0","0","0","1",75.5999984741211,ローム台地
"9588","13209071700",簗田寺南遺跡,139.4256019,35.57703583,"0","1","1","1","0","0","0",100.199996948242,ローム台地
"9589","13209071800",町田市No.718遺跡,139.4211554,35.57315724,"0","1","0","0","0","0","0",102.699996948242,ローム台地
"9590","13209071900",芹ヶ谷遺跡,139.4514243,35.54871796,"1","1","0","1","1","1","0",82.3000030517578,ローム台地
"9591","13209072000",町田市No.720遺跡,139.4466417,35.54343813,"0","1","0","1","0","0","0",88.5,ローム台地
"9592","13209072100",町田市No.721遺跡,139.4761421,35.51470094,"1","0","0","0","0","0","0",76.6999969482422,ローム台地
"9593","13209072200",成瀬城跡,139.4724188,35.5409274,"0","1","0","0","1","1","1",51.0999984741211,丘陵地
"9594","13209072300",小野路城跡,139.4276181,35.59687863,"0","0","0","0","0","0","1",117.599998474121,丘陵地
"9595","13209072400",小山田城跡,139.4117222,35.59992149,"0","0","0","0","0","0","1",121.400001525879,丘陵地
"9596","13209072600",殿ノ城跡,139.4479132,35.56142793,"0","0","0","0","0","0","1",78.6999969482422,ローム台地
"9597","13209072800",多摩ニュータウンNo.919・920遺跡,139.3765218,35.60095579,"0","1","0","0","0","0","0",146.100006103516,丘陵地
"9598","13209072900",相原氏館跡(殿丸）,139.339801,35.61967521,"0","0","0","0","0","0","1",200.699996948242,丘陵地
"9599","13209073200",町田市No.732遺跡,139.4151595,35.60640926,"0","1","0","0","0","0","0",122.699996948242,丘陵地
"9600","13209073300",町田市No.733遺跡,139.4106515,35.60227681,"0","1","0","0","0","0","0",105.5,丘陵地
"9601","13209073400",町田市No.734遺跡,139.4112072,35.59729738,"0","1","0","0","1","1","1",91.9000015258789,丘陵地
"9602","13209073500",町田市No.735遺跡,139.4037614,35.59536267,"0","1","0","0","0","0","0",102.900001525879,丘陵地
"9603","13209073600",小山田遺跡群No.1遺跡,139.4004942,35.59286198,"0","0","0","0","0","0","1",109.800003051758,丘陵地
"9604","13209073700",小山田遺跡群No.2遺跡,139.4001337,35.5917592,"0","1","0","0","0","0","1",115.699996948242,丘陵地
"9605","13209073800",小山田遺跡群No.3遺跡,139.3986918,35.58874395,"0","1","0","0","0","0","0",136.300003051758,丘陵地
"9606","13209073900",小山田遺跡群No.4遺跡,139.4003397,35.58955361,"0","1","1","0","0","1","0",122.400001525879,丘陵地
"9607","13209074000",小山田遺跡群No.5遺跡,139.4003242,35.59033037,"0","1","0","0","0","0","0",118.900001525879,丘陵地
"9608","13209074100",小山田遺跡群No.6遺跡,139.4017302,35.59221986,"0","1","0","1","0","0","0",111.199996948242,丘陵地
"9609","13209074200",小山田遺跡群No.7遺跡,139.4044939,35.59291781,"0","1","0","0","0","0","0",107.099998474121,丘陵地
"9610","13209074300",小山田遺跡群No.8遺跡,139.4043394,35.59237341,"1","1","0","0","0","0","0",101.800003051758,丘陵地
"9611","13209074400",小山田遺跡群No.9遺跡,139.4021078,35.58991656,"0","1","0","0","0","1","0",116.199996948242,丘陵地
"9612","13209074500",小山田遺跡群No.10遺跡,139.4014384,35.5891069,"1","1","1","0","1","1","0",120.599998474121,丘陵地
"9613","13209074600",小山田遺跡群No.11遺跡,139.4004599,35.58801804,"0","1","0","0","0","1","0",129.600006103516,丘陵地
"9614","13209074700",小山田遺跡群No.12遺跡,139.407395,35.58902315,"1","1","0","0","0","1","1",114.400001525879,丘陵地
"9615","13209074800",小山田遺跡群No.13遺跡,139.4062035,35.58895271,"0","1","1","1","0","0","0",119,丘陵地
"9616","13209074900",小山田遺跡群No.14遺跡,139.4063135,35.58941402,"0","0","1","0","0","0","0",118.800003051758,丘陵地
"9617","13209075000",小山田遺跡群No.15遺跡,139.4045283,35.58882771,"0","1","0","0","0","1","1",122.300003051758,丘陵地
"9618","13209075100",小山田遺跡群No.16遺跡,139.408705,35.58633704,"0","1","1","1","0","1","0",121.800003051758,丘陵地
"9619","13209075200",小山田遺跡群No.17遺跡,139.4101086,35.58593454,"0","1","0","0","0","0","0",120.800003051758,丘陵地
"9620","13209075300",小山田遺跡群No.18遺跡,139.4125119,35.58788895,"0","0","0","0","0","1","0",117.400001525879,丘陵地
"9621","13209075400",小山田遺跡群No.19遺跡,139.4135354,35.58788543,"0","0","0","0","0","1","0",128.300003051758,丘陵地
"9622","13209075500",小山田遺跡群No.20遺跡,139.416591,35.58877887,"0","1","0","0","0","0","0",90.6999969482422,低地
"9623","13209075600",小山田遺跡群No.21遺跡,139.4181059,35.58492589,"0","1","0","0","0","0","0",100.400001525879,丘陵地
"9624","13209075700",小山田遺跡群No.22遺跡,139.4134367,35.58523301,"0","0","0","0","0","0","1",106,丘陵地
"9625","13209075800",小山田遺跡群No.23遺跡,139.406777,35.58842288,"1","1","0","0","1","1","0",117.300003051758,丘陵地
"9626","13209075900",小山田遺跡群No.24遺跡,139.4038588,35.5927503,"0","1","0","0","0","1","0",107.800003051758,丘陵地
"9627","13209076000",小山田遺跡群No.25遺跡,139.4035841,35.59298761,"0","1","0","0","0","0","0",113.5,丘陵地
"9628","13209076100",小山田遺跡群No.26遺跡,139.4029146,35.59247112,"0","1","0","0","0","0","0",115.099998474121,丘陵地
"9629","13209076200",町田市No.762遺跡,139.459237,35.57400728,"0","0","0","0","1","1","0",73,丘陵地
"9630","13209076300",町田市No.763遺跡,139.3134659,35.61183817,"0","0","0","0","1","1","0",174.399993896484,丘陵地
"9631","13209076400",町田市No.764遺跡,139.3187531,35.60963313,"0","0","0","0","1","1","0",167.600006103516,丘陵地
"9632","13209076700",町田市No.767遺跡,139.321843,35.6069256,"0","0","0","0","1","1","0",148.100006103516,丘陵地
"9633","13209076800",町田市No.768遺跡,139.3227333,35.60686977,"0","0","0","0","1","1","0",146.199996948242,丘陵地
"9634","13209076900",町田市No.769遺跡,139.3240736,35.60745813,"0","0","0","0","1","1","0",146.300003051758,丘陵地
"9635","13209077000",町田市No.770遺跡,139.3303215,35.61214542,"0","0","0","0","1","1","0",162.300003051758,丘陵地
"9636","13209077100",町田市No.771遺跡,139.3300474,35.61507802,"0","0","0","0","1","1","0",163.899993896484,丘陵地
"9637","13209077200",町田市No.772遺跡,139.329862,35.61597142,"0","0","0","0","1","1","0",185.300003051758,丘陵地
"9638","13209077300",町田市No.773遺跡,139.3319014,35.61471518,"0","0","0","0","1","1","0",176.5,丘陵地
