place_id,run_id,run_index,run_start_phase,run_end_phase,run_start_order,run_end_order,run_length
13201096800,13201096800_R2,2,Ko,Ko,4,4,1
13201096800,13201096800_R3,3,He,He,6,6,1
13201096900,13201096900_R1,1,Na,He,5,6,2
13201097000,13201097000_R1,1,Na,He,5,6,2
13201097100,13201097100_R1,1,Jo,Jo,2,2,1
13201097100,13201097100_R2,2,Na,He,5,6,2
13201097200,13201097200_R1,1,Jo,Jo,2,2,1
13201097300,13201097300_R1,1,Ko,He,4,6,3
13201097400,13201097400_R1,1,Jo,Jo,2,2,1
13201097500,13201097500_R1,1,Jo,Jo,2,2,1
13201097500,13201097500_R2,2,He,He,6,6,1
13201097600,13201097600_R1,1,Jo,Jo,2,2,1
13201097600,13201097600_R2,2,Ko,He,4,6,3
13201097700,13201097700_R1,1,He,He,6,6,1
13201097800,13201097800_R1,1,Jo,Ya,2,3,2
13201097900,13201097900_R1,1,Jo,Jo,2,2,1
13201097900,13201097900_R2,2,He,He,6,6,1
13201098000,13201098000_R1,1,Jo,Jo,2,2,1
13201098000,13201098000_R2,2,He,He,6,6,1
13201098100,13201098100_R1,1,Jo,Jo,2,2,1
13201098100,13201098100_R2,2,He,He,6,6,1
13201098200,13201098200_R1,1,Jo,Jo,2,2,1
13201098200,13201098200_R2,2,He,He,6,6,1
13201098300,13201098300_R1,1,Jo,Jo,2,2,1
13201098400,13201098400_R1,1,Jo,Jo,2,2,1
13201098400,13201098400_R2,2,Ko,Me,4,7,4
13201098500,13201098500_R1,1,Jo,Ko,2,4,3
13201098500,13201098500_R2,2,He,Me,6,7,2
13201098600,13201098600_R1,1,Jo,Jo,2,2,1
13201098600,13201098600_R2,2,Ko,He,4,6,3
13201098700,13201098700_R1,1,Jo,Jo,2,2,1
13201098700,13201098700_R2,2,He,He,6,6,1
13201098800,13201098800_R1,1,Jo,Jo,2,2,1
13201098800,13201098800_R2,2,He,He,6,6,1
13201098900,13201098900_R1,1,Jo,Jo,2,2,1
13201098900,13201098900_R2,2,He,He,6,6,1
13201099000,13201099000_R1,1,Jo,Jo,2,2,1
13201099000,13201099000_R2,2,Na,He,5,6,2
13201099100,13201099100_R1,1,Jo,Jo,2,2,1
13201099100,13201099100_R2,2,He,He,6,6,1
13201099200,13201099200_R1,1,Jo,Jo,2,2,1
13201099200,13201099200_R2,2,He,He,6,6,1
13201099300,13201099300_R1,1,Jo,Jo,2,2,1
13201099300,13201099300_R2,2,He,He,6,6,1
13201099400,13201099400_R1,1,Jo,Jo,2,2,1
13201099400,13201099400_R2,2,He,He,6,6,1
13201099500,13201099500_R1,1,Jo,Jo,2,2,1
13201099500,13201099500_R2,2,Na,Me,5,7,3
13201099600,13201099600_R1,1,Jo,Jo,2,2,1
13201099600,13201099600_R2,2,Ko,Ko,4,4,1
13201099700,13201099700_R1,1,Jo,Jo,2,2,1
13201099700,13201099700_R2,2,Ko,Ko,4,4,1
13201099700,13201099700_R3,3,He,Me,6,7,2
13201099800,13201099800_R1,1,Jo,Jo,2,2,1
13201099800,13201099800_R2,2,Ko,Ko,4,4,1
13201099800,13201099800_R3,3,He,He,6,6,1
13201099900,13201099900_R1,1,Jo,Jo,2,2,1
13201099900,13201099900_R2,2,Na,He,5,6,2
13201100100,13201100100_R1,1,Ko,He,4,6,3
13201100200,13201100200_R1,1,Jo,Jo,2,2,1
13201100300,13201100300_R1,1,Jo,Jo,2,2,1
13201100300,13201100300_R2,2,He,Me,6,7,2
13201100400,13201100400_R1,1,Jo,Jo,2,2,1
13201100500,13201100500_R1,1,Jo,Jo,2,2,1
13201100600,13201100600_R1,1,Jo,Jo,2,2,1
13201100600,13201100600_R2,2,Na,Na,5,5,1
13201100700,13201100700_R1,1,Jo,Jo,2,2,1
13201100700,13201100700_R2,2,Ko,Ko,4,4,1
13201100700,13201100700_R3,3,He,He,6,6,1
13201100800,13201100800_R1,1,Jo,Jo,2,2,1
13201100800,13201100800_R2,2,Me,Me,7,7,1
13201100900,13201100900_R1,1,Jo,Jo,2,2,1
13201101400,13201101400_R1,1,Jo,Jo,2,2,1
13201101400,13201101400_R2,2,Ko,Ko,4,4,1
13201101500,13201101500_R1,1,He,He,6,6,1
13201101600,13201101600_R1,1,Jo,Jo,2,2,1
13201101800,13201101800_R1,1,Jo,Jo,2,2,1
13201101800,13201101800_R2,2,Ko,Ko,4,4,1
13201101900,13201101900_R1,1,Me,Me,7,7,1
13201102000,13201102000_R1,1,Jo,Ya,2,3,2
13201102000,13201102000_R2,2,He,He,6,6,1
13201102100,13201102100_R1,1,Jo,Ya,2,3,2
13201102200,13201102200_R1,1,Jo,Jo,2,2,1
13201102200,13201102200_R2,2,Ko,Ko,4,4,1
13201102200,13201102200_R3,3,He,He,6,6,1
13201102300,13201102300_R1,1,Jo,Jo,2,2,1
13201102300,13201102300_R2,2,He,He,6,6,1
13201102400,13201102400_R1,1,Me,Me,7,7,1
13201102700,13201102700_R1,1,Jo,Jo,2,2,1
13201102700,13201102700_R2,2,Na,Me,5,7,3
13201102900,13201102900_R1,1,Jo,Jo,2,2,1
13201102900,13201102900_R2,2,Me,Me,7,7,1
13201103000,13201103000_R1,1,Jo,Jo,2,2,1
13201103000,13201103000_R2,2,Na,Na,5,5,1
13201103000,13201103000_R3,3,Me,Me,7,7,1
13201103100,13201103100_R1,1,Jo,Jo,2,2,1
13201103200,13201103200_R1,1,Ko,Ko,4,4,1
13201103300,13201103300_R1,1,Jo,Jo,2,2,1
13201103300,13201103300_R2,2,Ko,He,4,6,3
13201103400,13201103400_R1,1,Jo,Jo,2,2,1
13201103500,13201103500_R1,1,Jo,Jo,2,2,1
13202000100,13202000100_R1,1,Jo,Jo,2,2,1
13202000200,13202000200_R1,1,Jo,Jo,2,2,1
13202000200,13202000200_R2,2,He,Me,6,7,2
13202000300,13202000300_R1,1,Pa,Jo,1,2,2
13202000400,13202000400_R1,1,Pa,Pa,1,1,1
13202000500,13202000500_R1,1,Pa,Pa,1,1,1
13202000600,13202000600_R1,1,Pa,Pa,1,1,1
13202000700,13202000700_R1,1,Pa,Jo,1,2,2
13202000800,13202000800_R1,1,Jo,Jo,2,2,1
13202000900,13202000900_R1,1,Pa,Jo,1,2,2
13202001100,13202001100_R1,1,Jo,Jo,2,2,1
13202001100,13202001100_R2,2,Na,He,5,6,2
13202001400,13202001400_R1,1,Pa,Jo,1,2,2
13202001400,13202001400_R2,2,Na,Me,5,7,3
13202001500,13202001500_R1,1,Jo,Jo,2,2,1
13202001700,13202001700_R1,1,Me,Me,7,7,1
13202001800,13202001800_R1,1,Pa,Jo,1,2,2
13202001800,13202001800_R2,2,Na,He,5,6,2
13202001900,13202001900_R1,1,Jo,Jo,2,2,1
13202001900,13202001900_R2,2,Na,Me,5,7,3
13202002000,13202002000_R1,1,Jo,Jo,2,2,1
13202002000,13202002000_R2,2,Na,He,5,6,2
13202002100,13202002100_R1,1,Jo,Jo,2,2,1
13202002100,13202002100_R2,2,Na,He,5,6,2
13202002200,13202002200_R1,1,Jo,Jo,2,2,1
13203000100,13203000100_R1,1,Na,He,5,6,2
13203000200,13203000200_R1,1,Na,He,5,6,2
13203000300,13203000300_R1,1,Pa,Jo,1,2,2
13203000400,13203000400_R1,1,Pa,Jo,1,2,2
13203000500,13203000500_R1,1,Pa,Jo,1,2,2
13203000500,13203000500_R2,2,He,He,6,6,1
13204000100,13204000100_R1,1,Pa,Jo,1,2,2
13204000100,13204000100_R2,2,Na,He,5,6,2
13204000200,13204000200_R1,1,Pa,Jo,1,2,2
13204000300,13204000300_R1,1,Pa,Jo,1,2,2
13204000400,13204000400_R1,1,Ko,Na,4,5,2
13204000500,13204000500_R1,1,Jo,Jo,2,2,1
13204000600,13204000600_R1,1,Pa,Jo,1,2,2
13204000600,13204000600_R2,2,Ko,Ko,4,4,1
13204000700,13204000700_R1,1,Ko,Na,4,5,2
13204000800,13204000800_R1,1,Jo,Jo,2,2,1
13204000900,13204000900_R1,1,Jo,Jo,2,2,1
13204001000,13204001000_R1,1,Pa,Jo,1,2,2
13204001000,13204001000_R2,2,Me,Me,7,7,1
13204001100,13204001100_R1,1,Ko,Na,4,5,2
13204001200,13204001200_R1,1,Pa,Jo,1,2,2
13204001200,13204001200_R2,2,Na,He,5,6,2
13204001300,13204001300_R1,1,Ko,Na,4,5,2
13204001400,13204001400_R1,1,Pa,Jo,1,2,2
13204001400,13204001400_R2,2,Ko,Me,4,7,4
13204001500,13204001500_R1,1,Pa,Jo,1,2,2
13204001500,13204001500_R2,2,Na,He,5,6,2
13204001600,13204001600_R1,1,Jo,Jo,2,2,1
13204001600,13204001600_R2,2,Na,He,5,6,2
13204001700,13204001700_R1,1,Jo,Jo,2,2,1
13204001800,13204001800_R1,1,Pa,Jo,1,2,2
13204001900,13204001900_R1,1,Ko,Na,4,5,2
13204002000,13204002000_R1,1,Pa,Jo,1,2,2
13204002100,13204002100_R1,1,Ko,Na,4,5,2
13204002200,13204002200_R1,1,Ko,Na,4,5,2
13204002300,13204002300_R1,1,Pa,Jo,1,2,2
13204002400,13204002400_R1,1,Pa,Jo,1,2,2
13204002500,13204002500_R1,1,Jo,Jo,2,2,1
13204002500,13204002500_R2,2,He,He,6,6,1
13204002600,13204002600_R1,1,Pa,Jo,1,2,2
13204002600,13204002600_R2,2,Na,Me,5,7,3
13204002700,13204002700_R1,1,Pa,Jo,1,2,2
13204002700,13204002700_R2,2,Ko,Me,4,7,4
13204002800,13204002800_R1,1,Pa,Jo,1,2,2
13204002800,13204002800_R2,2,Me,Me,7,7,1
13204002900,13204002900_R1,1,Jo,Jo,2,2,1
13204003000,13204003000_R1,1,Pa,Jo,1,2,2
13204003000,13204003000_R2,2,Ko,Ko,4,4,1
13204003100,13204003100_R1,1,Pa,Me,1,7,7
13204003200,13204003200_R1,1,Pa,Jo,1,2,2
13204003200,13204003200_R2,2,Ko,Ko,4,4,1
13204003300,13204003300_R1,1,Pa,Jo,1,2,2
13204003400,13204003400_R1,1,Jo,Jo,2,2,1
13204003400,13204003400_R2,2,Na,He,5,6,2
13204003500,13204003500_R1,1,Jo,Jo,2,2,1
13204003500,13204003500_R2,2,Na,He,5,6,2
13204003600,13204003600_R1,1,Jo,Jo,2,2,1
13204003700,13204003700_R1,1,Jo,Jo,2,2,1
13204003800,13204003800_R1,1,Pa,Jo,1,2,2
13204003800,13204003800_R2,2,Na,Me,5,7,3
13204003900,13204003900_R1,1,Pa,Jo,1,2,2
13204004000,13204004000_R1,1,Jo,Jo,2,2,1
13204004000,13204004000_R2,2,Ko,Ko,4,4,1
13204004100,13204004100_R1,1,Pa,Jo,1,2,2
13204004200,13204004200_R1,1,Pa,Jo,1,2,2
13204004200,13204004200_R2,2,Ko,Ko,4,4,1
13204004300,13204004300_R1,1,Pa,He,1,6,6
13204004400,13204004400_R1,1,Jo,Jo,2,2,1
13204004500,13204004500_R1,1,Jo,Jo,2,2,1
13204004600,13204004600_R1,1,Jo,Jo,2,2,1
13204004700,13204004700_R1,1,Jo,Jo,2,2,1
13204004800,13204004800_R1,1,Pa,Me,1,7,7
13204004900,13204004900_R1,1,Pa,Jo,1,2,2
13204005000,13204005000_R1,1,Jo,Jo,2,2,1
13204005000,13204005000_R2,2,Na,He,5,6,2
13204005100,13204005100_R1,1,Jo,Jo,2,2,1
13204005200,13204005200_R1,1,Pa,Jo,1,2,2
13204005300,13204005300_R1,1,Jo,Jo,2,2,1
13204005400,13204005400_R1,1,Jo,Jo,2,2,1
13204005500,13204005500_R1,1,Jo,Jo,2,2,1
13205000100,13205000100_R1,1,Jo,Jo,2,2,1
13205000200,13205000200_R1,1,Jo,Jo,2,2,1
13205000300,13205000300_R1,1,Jo,Jo,2,2,1
13205000300,13205000300_R2,2,Na,He,5,6,2
13205000400,13205000400_R1,1,Jo,Jo,2,2,1
13205000600,13205000600_R1,1,Jo,Jo,2,2,1
13205000700,13205000700_R1,1,Jo,Jo,2,2,1
13205000800,13205000800_R1,1,Jo,Jo,2,2,1
13205000900,13205000900_R1,1,Pa,Jo,1,2,2
13205000900,13205000900_R2,2,Na,He,5,6,2
13205001000,13205001000_R1,1,Jo,Jo,2,2,1
13205001000,13205001000_R2,2,He,Me,6,7,2
13205001100,13205001100_R1,1,Jo,Jo,2,2,1
13205001200,13205001200_R1,1,Jo,Jo,2,2,1
13205001300,13205001300_R1,1,Jo,Jo,2,2,1
13205001400,13205001400_R1,1,Jo,Jo,2,2,1
13205001500,13205001500_R1,1,Jo,Jo,2,2,1
13205001600,13205001600_R1,1,Jo,Jo,2,2,1
13205001700,13205001700_R1,1,Jo,Jo,2,2,1
13205001800,13205001800_R1,1,Jo,Jo,2,2,1
13205001900,13205001900_R1,1,Jo,Jo,2,2,1
13205002000,13205002000_R1,1,Jo,Jo,2,2,1
13205002100,13205002100_R1,1,Jo,Jo,2,2,1
13205002200,13205002200_R1,1,Jo,Jo,2,2,1
13205002300,13205002300_R1,1,Jo,Jo,2,2,1
13205002400,13205002400_R1,1,Jo,Jo,2,2,1
13205002500,13205002500_R1,1,Jo,Jo,2,2,1
13205002600,13205002600_R1,1,Jo,Jo,2,2,1
13205002700,13205002700_R1,1,Jo,Jo,2,2,1
13205002700,13205002700_R2,2,He,He,6,6,1
13205002800,13205002800_R1,1,Jo,Jo,2,2,1
13205002800,13205002800_R2,2,He,He,6,6,1
13205002900,13205002900_R1,1,Jo,Jo,2,2,1
13205003000,13205003000_R1,1,Jo,Jo,2,2,1
13205003100,13205003100_R1,1,Jo,Jo,2,2,1
13205003300,13205003300_R1,1,Jo,Jo,2,2,1
13205003300,13205003300_R2,2,Na,He,5,6,2
13205003400,13205003400_R1,1,Jo,Jo,2,2,1
13205003400,13205003400_R2,2,Na,He,5,6,2
13205003500,13205003500_R1,1,Me,Me,7,7,1
13205003600,13205003600_R1,1,Me,Me,7,7,1
13205003700,13205003700_R1,1,Jo,Jo,2,2,1
13205003800,13205003800_R1,1,Jo,Jo,2,2,1
13205003800,13205003800_R2,2,He,He,6,6,1
13205003900,13205003900_R1,1,Me,Me,7,7,1
13205004000,13205004000_R1,1,Jo,Jo,2,2,1
13205004000,13205004000_R2,2,Na,He,5,6,2
13205004100,13205004100_R1,1,Jo,Jo,2,2,1
13205004200,13205004200_R1,1,Jo,Jo,2,2,1
13205004300,13205004300_R1,1,Jo,Jo,2,2,1
13205004400,13205004400_R1,1,Jo,Jo,2,2,1
13205004500,13205004500_R1,1,Jo,Jo,2,2,1
13205004600,13205004600_R1,1,Jo,Jo,2,2,1
13205004700,13205004700_R1,1,Jo,Jo,2,2,1
13205004700,13205004700_R2,2,Na,He,5,6,2
13205004800,13205004800_R1,1,Jo,Jo,2,2,1
13205004900,13205004900_R1,1,Jo,Jo,2,2,1
13205005000,13205005000_R1,1,Jo,Jo,2,2,1
13205005000,13205005000_R2,2,Na,He,5,6,2
13205005100,13205005100_R1,1,Jo,Jo,2,2,1
13205005100,13205005100_R2,2,Na,He,5,6,2
13205005200,13205005200_R1,1,Jo,Jo,2,2,1
13205005300,13205005300_R1,1,Jo,Jo,2,2,1
13205005300,13205005300_R2,2,Na,He,5,6,2
13205005400,13205005400_R1,1,Jo,Jo,2,2,1
13205005500,13205005500_R1,1,Jo,Jo,2,2,1
13205005600,13205005600_R1,1,Me,Me,7,7,1
13205005700,13205005700_R1,1,Jo,Jo,2,2,1
13205005700,13205005700_R2,2,Na,He,5,6,2
13205005800,13205005800_R1,1,Jo,Jo,2,2,1
13205005900,13205005900_R1,1,Jo,Jo,2,2,1
13205005900,13205005900_R2,2,Na,He,5,6,2
13205006000,13205006000_R1,1,Jo,Jo,2,2,1
13205006000,13205006000_R2,2,Na,He,5,6,2
13205006100,13205006100_R1,1,Na,He,5,6,2
13205006200,13205006200_R1,1,Jo,Jo,2,2,1
13205006400,13205006400_R1,1,Jo,Jo,2,2,1
13205006400,13205006400_R2,2,Na,He,5,6,2
13205006500,13205006500_R1,1,Me,Me,7,7,1
13205006600,13205006600_R1,1,Jo,Jo,2,2,1
13205006700,13205006700_R1,1,Me,Me,7,7,1
13205006800,13205006800_R1,1,Pa,Jo,1,2,2
13205006800,13205006800_R2,2,Na,He,5,6,2
13205007000,13205007000_R1,1,Jo,Jo,2,2,1
13205007100,13205007100_R1,1,Jo,Jo,2,2,1
13205007100,13205007100_R2,2,Me,Me,7,7,1
13205007200,13205007200_R1,1,Jo,Jo,2,2,1
13205007200,13205007200_R2,2,Na,He,5,6,2
13205007300,13205007300_R1,1,Jo,Jo,2,2,1
13205007300,13205007300_R2,2,Na,He,5,6,2
13205007400,13205007400_R1,1,Jo,Jo,2,2,1
13205007500,13205007500_R1,1,Jo,Jo,2,2,1
13205007600,13205007600_R1,1,Jo,Jo,2,2,1
13205007700,13205007700_R1,1,Na,He,5,6,2
13205007800,13205007800_R1,1,Jo,Jo,2,2,1
13205007800,13205007800_R2,2,He,He,6,6,1
13205007900,13205007900_R1,1,Jo,Jo,2,2,1
13205008000,13205008000_R1,1,Jo,Jo,2,2,1
13205008000,13205008000_R2,2,He,He,6,6,1
13205008100,13205008100_R1,1,Jo,Jo,2,2,1
13205008100,13205008100_R2,2,Na,He,5,6,2
13205008200,13205008200_R1,1,Jo,Jo,2,2,1
13205008200,13205008200_R2,2,Na,He,5,6,2
13205008300,13205008300_R1,1,Jo,Jo,2,2,1
13205008400,13205008400_R1,1,Jo,Jo,2,2,1
13205008500,13205008500_R1,1,Jo,Jo,2,2,1
13205008600,13205008600_R1,1,Jo,Ya,2,3,2
13205008700,13205008700_R1,1,Jo,Jo,2,2,1
13205008700,13205008700_R2,2,Na,He,5,6,2
13205008800,13205008800_R1,1,Jo,Jo,2,2,1
13205008900,13205008900_R1,1,Jo,Jo,2,2,1
13205009200,13205009200_R1,1,Jo,Jo,2,2,1
13205009300,13205009300_R1,1,Me,Me,7,7,1
13205009400,13205009400_R1,1,Jo,Jo,2,2,1
13205009500,13205009500_R1,1,Jo,Jo,2,2,1
13205009500,13205009500_R2,2,Na,He,5,6,2
13205009600,13205009600_R1,1,Jo,Jo,2,2,1
13205009700,13205009700_R1,1,Jo,Jo,2,2,1
13205009700,13205009700_R2,2,Na,He,5,6,2
13205009800,13205009800_R1,1,Jo,Jo,2,2,1
13205009900,13205009900_R1,1,Jo,Jo,2,2,1
13205009900,13205009900_R2,2,Na,He,5,6,2
13205010000,13205010000_R1,1,Jo,Jo,2,2,1
13205010100,13205010100_R1,1,Me,Me,7,7,1
13205010200,13205010200_R1,1,Jo,Jo,2,2,1
13205010200,13205010200_R2,2,Na,He,5,6,2
13205010300,13205010300_R1,1,Jo,Jo,2,2,1
13205010400,13205010400_R1,1,Jo,Jo,2,2,1
13205010400,13205010400_R2,2,Ko,He,4,6,3
13205010500,13205010500_R1,1,Jo,Jo,2,2,1
13205010800,13205010800_R1,1,Jo,Jo,2,2,1
13205010800,13205010800_R2,2,Ko,He,4,6,3
13205010900,13205010900_R1,1,Pa,Me,1,7,7
13205011000,13205011000_R1,1,Jo,Jo,2,2,1
13205011000,13205011000_R2,2,Ko,He,4,6,3
13205011100,13205011100_R1,1,Jo,Jo,2,2,1
13205011100,13205011100_R2,2,Ko,Me,4,7,4
13205011200,13205011200_R1,1,Jo,Jo,2,2,1
13205011200,13205011200_R2,2,He,He,6,6,1
13205011300,13205011300_R1,1,Na,He,5,6,2
13205011400,13205011400_R1,1,Jo,Jo,2,2,1
13205011400,13205011400_R2,2,Ko,He,4,6,3
13205011500,13205011500_R1,1,Jo,Jo,2,2,1
13205011500,13205011500_R2,2,Ko,He,4,6,3
13205011600,13205011600_R1,1,Pa,Me,1,7,7
13205011700,13205011700_R1,1,Jo,Jo,2,2,1
13205011800,13205011800_R1,1,Me,Me,7,7,1
13205012100,13205012100_R1,1,Jo,He,2,6,5
13205012200,13205012200_R1,1,Jo,Jo,2,2,1
13205012200,13205012200_R2,2,Na,Me,5,7,3
13205012300,13205012300_R1,1,Jo,Jo,2,2,1
13205012400,13205012400_R1,1,Pa,Jo,1,2,2
13205012400,13205012400_R2,2,He,He,6,6,1
13205012600,13205012600_R1,1,Jo,Jo,2,2,1
13205012600,13205012600_R2,2,Ko,He,4,6,3
13205012700,13205012700_R1,1,Jo,Jo,2,2,1
13205012800,13205012800_R1,1,Na,He,5,6,2
13205012900,13205012900_R1,1,Jo,Jo,2,2,1
13205012900,13205012900_R2,2,Na,He,5,6,2
13205013000,13205013000_R1,1,Ko,He,4,6,3
13205013100,13205013100_R1,1,Ya,Ko,3,4,2
13205013200,13205013200_R1,1,Na,He,5,6,2
13205013300,13205013300_R1,1,Jo,Jo,2,2,1
13205013300,13205013300_R2,2,Ko,He,4,6,3
13205013400,13205013400_R1,1,Jo,Jo,2,2,1
13205013400,13205013400_R2,2,Ko,He,4,6,3
13205013500,13205013500_R1,1,Jo,He,2,6,5
13205013700,13205013700_R1,1,Jo,He,2,6,5
13205013800,13205013800_R1,1,Me,Me,7,7,1
13205013900,13205013900_R1,1,Pa,Jo,1,2,2
13205013900,13205013900_R2,2,Ko,Me,4,7,4
13205014000,13205014000_R1,1,Pa,Jo,1,2,2
13205014000,13205014000_R2,2,Ko,He,4,6,3
13205014100,13205014100_R1,1,Jo,Jo,2,2,1
13205014200,13205014200_R1,1,Jo,Jo,2,2,1
13205014200,13205014200_R2,2,He,He,6,6,1
13205014300,13205014300_R1,1,Me,Me,7,7,1
13205014400,13205014400_R1,1,Pa,Jo,1,2,2
13205014400,13205014400_R2,2,Na,Me,5,7,3
13205014500,13205014500_R1,1,Jo,Jo,2,2,1
13205014600,13205014600_R1,1,Me,Me,7,7,1
13205014700,13205014700_R1,1,Jo,Jo,2,2,1
13205014800,13205014800_R1,1,Jo,Ko,2,4,3
13205014900,13205014900_R1,1,Me,Me,7,7,1
13205015000,13205015000_R1,1,Jo,Jo,2,2,1
13205015000,13205015000_R2,2,Na,He,5,6,2
13205015400,13205015400_R1,1,Jo,Jo,2,2,1
13205015400,13205015400_R2,2,He,He,6,6,1
13205015600,13205015600_R1,1,Jo,Jo,2,2,1
13205015600,13205015600_R2,2,Na,He,5,6,2
13205015800,13205015800_R1,1,Jo,Jo,2,2,1
13205015800,13205015800_R2,2,Ko,Me,4,7,4
13205016100,13205016100_R1,1,He,He,6,6,1
13205016200,13205016200_R1,1,Jo,Jo,2,2,1
13205016300,13205016300_R1,1,Jo,Jo,2,2,1
13205016400,13205016400_R1,1,Jo,Jo,2,2,1
13205016500,13205016500_R1,1,Jo,Jo,2,2,1
13205016600,13205016600_R1,1,Jo,Jo,2,2,1
13205016600,13205016600_R2,2,Ko,Ko,4,4,1
13205016700,13205016700_R1,1,Jo,Jo,2,2,1
13205016800,13205016800_R1,1,Jo,Jo,2,2,1
13205016900,13205016900_R1,1,Jo,Jo,2,2,1
13205017000,13205017000_R1,1,Jo,Jo,2,2,1
13205017100,13205017100_R1,1,Jo,Jo,2,2,1
13205017100,13205017100_R2,2,Na,He,5,6,2
13205017200,13205017200_R1,1,Jo,Jo,2,2,1
13205017300,13205017300_R1,1,Jo,Jo,2,2,1
13205017400,13205017400_R1,1,Jo,Jo,2,2,1
13205017600,13205017600_R1,1,Jo,Jo,2,2,1
13205017700,13205017700_R1,1,Jo,Jo,2,2,1
13205017700,13205017700_R2,2,Na,He,5,6,2
13205017800,13205017800_R1,1,Na,He,5,6,2
13205017900,13205017900_R1,1,Jo,Jo,2,2,1
13205017900,13205017900_R2,2,Na,He,5,6,2
13205018000,13205018000_R1,1,Jo,Jo,2,2,1
13206000100,13206000100_R1,1,Pa,Jo,1,2,2
13206000100,13206000100_R2,2,Na,Me,5,7,3
13206000300,13206000300_R1,1,Jo,Jo,2,2,1
13206000300,13206000300_R2,2,Na,Me,5,7,3
13206000500,13206000500_R1,1,Pa,Jo,1,2,2
13206000500,13206000500_R2,2,Na,He,5,6,2
13206000600,13206000600_R1,1,Jo,Jo,2,2,1
13206000600,13206000600_R2,2,Ko,Me,4,7,4
13206000900,13206000900_R1,1,Na,Me,5,7,3
13206001200,13206001200_R1,1,Jo,Jo,2,2,1
13206001200,13206001200_R2,2,Me,Me,7,7,1
13206001300,13206001300_R1,1,Pa,Jo,1,2,2
13206001300,13206001300_R2,2,Na,He,5,6,2
13206001400,13206001400_R1,1,Jo,Jo,2,2,1
13206001500,13206001500_R1,1,Pa,Jo,1,2,2
13206001500,13206001500_R2,2,Na,He,5,6,2
13206001600,13206001600_R1,1,Jo,Jo,2,2,1
13206001800,13206001800_R1,1,Pa,Ya,1,3,3
13206001900,13206001900_R1,1,Jo,Jo,2,2,1
13206002000,13206002000_R1,1,Jo,Jo,2,2,1
13206002100,13206002100_R1,1,Pa,Jo,1,2,2
13206002100,13206002100_R2,2,Ko,He,4,6,3
13206002200,13206002200_R1,1,Jo,Jo,2,2,1
13206002200,13206002200_R2,2,Na,Me,5,7,3
13206002600,13206002600_R1,1,Jo,Jo,2,2,1
13206002700,13206002700_R1,1,Ko,Ko,4,4,1
13206002800,13206002800_R1,1,Ko,Ko,4,4,1
13206002900,13206002900_R1,1,Pa,Pa,1,1,1
13206003300,13206003300_R1,1,Pa,Jo,1,2,2
13206003300,13206003300_R2,2,Na,He,5,6,2
13206003400,13206003400_R1,1,Pa,Pa,1,1,1
13206003401,13206003401_R1,1,Pa,Jo,1,2,2
13206003401,13206003401_R2,2,Na,Me,5,7,3
13206003500,13206003500_R1,1,Jo,Jo,2,2,1
13206003500,13206003500_R2,2,Na,He,5,6,2
13206003800,13206003800_R1,1,Me,Me,7,7,1
13207000100,13207000100_R1,1,Ko,Ko,4,4,1
13207000200,13207000200_R1,1,Jo,Jo,2,2,1
13207000300,13207000300_R1,1,Jo,Jo,2,2,1
13207000300,13207000300_R2,2,Me,Me,7,7,1
13207000400,13207000400_R1,1,Jo,Jo,2,2,1
13207000400,13207000400_R2,2,Na,He,5,6,2
13207000500,13207000500_R1,1,He,He,6,6,1
13207000600,13207000600_R1,1,He,He,6,6,1
13207000700,13207000700_R1,1,Pa,Jo,1,2,2
13207000800,13207000800_R1,1,Jo,Jo,2,2,1
13207000900,13207000900_R1,1,Jo,Jo,2,2,1
13207001000,13207001000_R1,1,Jo,Jo,2,2,1
13207001100,13207001100_R1,1,Jo,Jo,2,2,1
13207001200,13207001200_R1,1,Pa,Jo,1,2,2
13207001300,13207001300_R1,1,Jo,Jo,2,2,1
13207001400,13207001400_R1,1,Na,He,5,6,2
13207001500,13207001500_R1,1,Jo,Jo,2,2,1
13207001600,13207001600_R1,1,Jo,Jo,2,2,1
13207001700,13207001700_R1,1,Pa,Pa,1,1,1
13207001800,13207001800_R1,1,Jo,Jo,2,2,1
13207001900,13207001900_R1,1,Na,Me,5,7,3
13207002000,13207002000_R1,1,Jo,Jo,2,2,1
13207002000,13207002000_R2,2,He,He,6,6,1
13207002200,13207002200_R1,1,Jo,Jo,2,2,1
13207002200,13207002200_R2,2,Ko,Ko,4,4,1
13207002200,13207002200_R3,3,He,He,6,6,1
13207002300,13207002300_R1,1,He,He,6,6,1
13207002400,13207002400_R1,1,Jo,Jo,2,2,1
13207002500,13207002500_R1,1,Jo,Jo,2,2,1
13207002500,13207002500_R2,2,He,He,6,6,1
13207002600,13207002600_R1,1,Jo,Jo,2,2,1
13207002600,13207002600_R2,2,He,He,6,6,1
13207002900,13207002900_R1,1,He,He,6,6,1
13207003000,13207003000_R1,1,Jo,Jo,2,2,1
13207003100,13207003100_R1,1,He,He,6,6,1
13207003200,13207003200_R1,1,Na,He,5,6,2
13207003300,13207003300_R1,1,Jo,Jo,2,2,1
13207003300,13207003300_R2,2,Na,He,5,6,2
13207003400,13207003400_R1,1,Na,Me,5,7,3
13207003500,13207003500_R1,1,Jo,Jo,2,2,1
13207003600,13207003600_R1,1,Jo,Jo,2,2,1
