place_id,gap_id,gap_index,gap_start_phase,gap_end_phase,gap_start_order,gap_end_order,gap_length,between_run_from,between_run_to
13206001300,13206001300_G1,1,Ya,Ko,3,4,2,13206001300_R1,13206001300_R2
13206001500,13206001500_G1,1,Ya,Ko,3,4,2,13206001500_R1,13206001500_R2
13206002100,13206002100_G1,1,Ya,Ya,3,3,1,13206002100_R1,13206002100_R2
13206002200,13206002200_G1,1,Ya,Ko,3,4,2,13206002200_R1,13206002200_R2
13206003300,13206003300_G1,1,Ya,Ko,3,4,2,13206003300_R1,13206003300_R2
13206003401,13206003401_G1,1,Ya,Ko,3,4,2,13206003401_R1,13206003401_R2
13206003500,13206003500_G1,1,Ya,Ko,3,4,2,13206003500_R1,13206003500_R2
13207000300,13207000300_G1,1,Ya,He,3,6,4,13207000300_R1,13207000300_R2
13207000400,13207000400_G1,1,Ya,Ko,3,4,2,13207000400_R1,13207000400_R2
13207002000,13207002000_G1,1,Ya,Na,3,5,3,13207002000_R1,13207002000_R2
13207002200,13207002200_G1,1,Ya,Ya,3,3,1,13207002200_R1,13207002200_R2
13207002200,13207002200_G2,2,Na,Na,5,5,1,13207002200_R2,13207002200_R3
13207002500,13207002500_G1,1,Ya,Na,3,5,3,13207002500_R1,13207002500_R2
13207002600,13207002600_G1,1,Ya,Na,3,5,3,13207002600_R1,13207002600_R2
13207003300,13207003300_G1,1,Ya,Ko,3,4,2,13207003300_R1,13207003300_R2
13207003600,13207003600_G1,1,Ya,Ko,3,4,2,13207003600_R1,13207003600_R2
13207004800,13207004800_G1,1,Ya,Ko,3,4,2,13207004800_R1,13207004800_R2
13208000100,13208000100_G1,1,Ya,Na,3,5,3,13208000100_R1,13208000100_R2
13208000200,13208000200_G1,1,Ya,Ko,3,4,2,13208000200_R1,13208000200_R2
13208000200,13208000200_G2,2,He,He,6,6,1,13208000200_R2,13208000200_R3
13208000300,13208000300_G1,1,Ya,Ko,3,4,2,13208000300_R1,13208000300_R2
13208000700,13208000700_G1,1,Ya,Ko,3,4,2,13208000700_R1,13208000700_R2
13208000700,13208000700_G2,2,He,He,6,6,1,13208000700_R2,13208000700_R3
13208000800,13208000800_G1,1,Jo,Ya,2,3,2,13208000800_R1,13208000800_R2
13208000800,13208000800_G2,2,Na,He,5,6,2,13208000800_R2,13208000800_R3
13208000900,13208000900_G1,1,Ya,Ya,3,3,1,13208000900_R1,13208000900_R2
13208001000,13208001000_G1,1,Ya,Ko,3,4,2,13208001000_R1,13208001000_R2
13208001300,13208001300_G1,1,Ya,Ya,3,3,1,13208001300_R1,13208001300_R2
13208001500,13208001500_G1,1,Ya,Ya,3,3,1,13208001500_R1,13208001500_R2
13208001600,13208001600_G1,1,Ya,Ko,3,4,2,13208001600_R1,13208001600_R2
13208001800,13208001800_G1,1,Ya,Ko,3,4,2,13208001800_R1,13208001800_R2
13208001900,13208001900_G1,1,Ya,Ya,3,3,1,13208001900_R1,13208001900_R2
13208002000,13208002000_G1,1,Ya,Ya,3,3,1,13208002000_R1,13208002000_R2
13208002100,13208002100_G1,1,Ya,Ya,3,3,1,13208002100_R1,13208002100_R2
13208002200,13208002200_G1,1,Ko,Ko,4,4,1,13208002200_R1,13208002200_R2
13208002500,13208002500_G1,1,Ya,Ya,3,3,1,13208002500_R1,13208002500_R2
13208002600,13208002600_G1,1,Ya,Ya,3,3,1,13208002600_R1,13208002600_R2
13208002600,13208002600_G2,2,He,He,6,6,1,13208002600_R2,13208002600_R3
13208002800,13208002800_G1,1,Ya,Ya,3,3,1,13208002800_R1,13208002800_R2
13208002901,13208002901_G1,1,Ya,Ko,3,4,2,13208002901_R1,13208002901_R2
13208002901,13208002901_G2,2,He,He,6,6,1,13208002901_R2,13208002901_R3
13208003000,13208003000_G1,1,Ya,Ko,3,4,2,13208003000_R1,13208003000_R2
13208003100,13208003100_G1,1,Ya,Ko,3,4,2,13208003100_R1,13208003100_R2
13208003400,13208003400_G1,1,Ya,Ko,3,4,2,13208003400_R1,13208003400_R2
13208003500,13208003500_G1,1,Ya,Ko,3,4,2,13208003500_R1,13208003500_R2
13208003600,13208003600_G1,1,Ya,Ya,3,3,1,13208003600_R1,13208003600_R2
13208003700,13208003700_G1,1,Ya,Ya,3,3,1,13208003700_R1,13208003700_R2
13208003800,13208003800_G1,1,Ya,Ya,3,3,1,13208003800_R1,13208003800_R2
13208003900,13208003900_G1,1,Ya,Ya,3,3,1,13208003900_R1,13208003900_R2
13208003900,13208003900_G2,2,Na,Na,5,5,1,13208003900_R2,13208003900_R3
13208004000,13208004000_G1,1,Ya,Ya,3,3,1,13208004000_R1,13208004000_R2
13208004200,13208004200_G1,1,Ya,Ko,3,4,2,13208004200_R1,13208004200_R2
13208004200,13208004200_G2,2,He,He,6,6,1,13208004200_R2,13208004200_R3
13208004400,13208004400_G1,1,Ya,Ya,3,3,1,13208004400_R1,13208004400_R2
13208004500,13208004500_G1,1,Ya,Ya,3,3,1,13208004500_R1,13208004500_R2
13208004600,13208004600_G1,1,Ya,Ya,3,3,1,13208004600_R1,13208004600_R2
13208004700,13208004700_G1,1,Ya,Ya,3,3,1,13208004700_R1,13208004700_R2
13208004800,13208004800_G1,1,Ya,Ya,3,3,1,13208004800_R1,13208004800_R2
13208005000,13208005000_G1,1,Ya,Ko,3,4,2,13208005000_R1,13208005000_R2
13209000300,13209000300_G1,1,Ko,Ko,4,4,1,13209000300_R1,13209000300_R2
13209001100,13209001100_G1,1,Ya,Ko,3,4,2,13209001100_R1,13209001100_R2
13209001300,13209001300_G1,1,Ya,Ya,3,3,1,13209001300_R1,13209001300_R2
13209001500,13209001500_G1,1,Ya,Ya,3,3,1,13209001500_R1,13209001500_R2
13209001600,13209001600_G1,1,Ya,Ko,3,4,2,13209001600_R1,13209001600_R2
13209001700,13209001700_G1,1,Ya,Ko,3,4,2,13209001700_R1,13209001700_R2
13209001800,13209001800_G1,1,Ya,Ya,3,3,1,13209001800_R1,13209001800_R2
13209001900,13209001900_G1,1,Ya,Ko,3,4,2,13209001900_R1,13209001900_R2
13209002000,13209002000_G1,1,Ya,Ko,3,4,2,13209002000_R1,13209002000_R2
13209002200,13209002200_G1,1,Ya,Ya,3,3,1,13209002200_R1,13209002200_R2
13209002400,13209002400_G1,1,Ya,Ko,3,4,2,13209002400_R1,13209002400_R2
13209002500,13209002500_G1,1,Ya,Ko,3,4,2,13209002500_R1,13209002500_R2
13209002700,13209002700_G1,1,Ya,Ko,3,4,2,13209002700_R1,13209002700_R2
13209003000,13209003000_G1,1,Ya,Ko,3,4,2,13209003000_R1,13209003000_R2
13209003100,13209003100_G1,1,Ya,Ko,3,4,2,13209003100_R1,13209003100_R2
13209003400,13209003400_G1,1,Ya,Ya,3,3,1,13209003400_R1,13209003400_R2
13209003500,13209003500_G1,1,Ya,Ko,3,4,2,13209003500_R1,13209003500_R2
13209003800,13209003800_G1,1,Ya,Ko,3,4,2,13209003800_R1,13209003800_R2
13209003900,13209003900_G1,1,Ya,Ko,3,4,2,13209003900_R1,13209003900_R2
13209004000,13209004000_G1,1,Ya,Ko,3,4,2,13209004000_R1,13209004000_R2
13209004100,13209004100_G1,1,Ya,Ko,3,4,2,13209004100_R1,13209004100_R2
13209004200,13209004200_G1,1,Ya,Ya,3,3,1,13209004200_R1,13209004200_R2
13209004300,13209004300_G1,1,Ya,Ko,3,4,2,13209004300_R1,13209004300_R2
13209004400,13209004400_G1,1,Ya,Ko,3,4,2,13209004400_R1,13209004400_R2
13209004700,13209004700_G1,1,Ya,Ko,3,4,2,13209004700_R1,13209004700_R2
13209004900,13209004900_G1,1,Ya,Ko,3,4,2,13209004900_R1,13209004900_R2
13209005100,13209005100_G1,1,Ya,Ya,3,3,1,13209005100_R1,13209005100_R2
13209005800,13209005800_G1,1,Ya,He,3,6,4,13209005800_R1,13209005800_R2
13209005900,13209005900_G1,1,Ko,Ko,4,4,1,13209005900_R1,13209005900_R2
13209006200,13209006200_G1,1,Ya,Ya,3,3,1,13209006200_R1,13209006200_R2
13209006300,13209006300_G1,1,Ko,Ko,4,4,1,13209006300_R1,13209006300_R2
13209006500,13209006500_G1,1,Ya,Ko,3,4,2,13209006500_R1,13209006500_R2
13209006600,13209006600_G1,1,Ya,Ko,3,4,2,13209006600_R1,13209006600_R2
13209006700,13209006700_G1,1,Ya,Ko,3,4,2,13209006700_R1,13209006700_R2
13209007000,13209007000_G1,1,Ya,Ko,3,4,2,13209007000_R1,13209007000_R2
13209007100,13209007100_G1,1,Ya,Ya,3,3,1,13209007100_R1,13209007100_R2
13209007400,13209007400_G1,1,Ya,Ya,3,3,1,13209007400_R1,13209007400_R2
13209007500,13209007500_G1,1,Ya,Ko,3,4,2,13209007500_R1,13209007500_R2
13209008100,13209008100_G1,1,Ya,Ko,3,4,2,13209008100_R1,13209008100_R2
13209008200,13209008200_G1,1,Ko,Ko,4,4,1,13209008200_R1,13209008200_R2
13209008300,13209008300_G1,1,Ya,Ko,3,4,2,13209008300_R1,13209008300_R2
13209008600,13209008600_G1,1,Ya,Ya,3,3,1,13209008600_R1,13209008600_R2
13209008900,13209008900_G1,1,Ya,Ko,3,4,2,13209008900_R1,13209008900_R2
13209009200,13209009200_G1,1,Ya,Ko,3,4,2,13209009200_R1,13209009200_R2
13209009300,13209009300_G1,1,Ya,Ko,3,4,2,13209009300_R1,13209009300_R2
13209009400,13209009400_G1,1,Ya,Ya,3,3,1,13209009400_R1,13209009400_R2
13209009500,13209009500_G1,1,Ya,Ko,3,4,2,13209009500_R1,13209009500_R2
13209009700,13209009700_G1,1,Ya,Ya,3,3,1,13209009700_R1,13209009700_R2
13209009700,13209009700_G2,2,Na,Na,5,5,1,13209009700_R2,13209009700_R3
13209009800,13209009800_G1,1,Ya,Ya,3,3,1,13209009800_R1,13209009800_R2
13209009900,13209009900_G1,1,Ya,Ya,3,3,1,13209009900_R1,13209009900_R2
13209010500,13209010500_G1,1,Ya,Ko,3,4,2,13209010500_R1,13209010500_R2
13209010600,13209010600_G1,1,Ya,Ko,3,4,2,13209010600_R1,13209010600_R2
13209010700,13209010700_G1,1,Ya,Ya,3,3,1,13209010700_R1,13209010700_R2
13209010900,13209010900_G1,1,Ya,Ko,3,4,2,13209010900_R1,13209010900_R2
13209011000,13209011000_G1,1,Ya,Ko,3,4,2,13209011000_R1,13209011000_R2
13209011300,13209011300_G1,1,Ya,Ko,3,4,2,13209011300_R1,13209011300_R2
13209011400,13209011400_G1,1,Ya,Ko,3,4,2,13209011400_R1,13209011400_R2
13209011600,13209011600_G1,1,Ya,Ko,3,4,2,13209011600_R1,13209011600_R2
13209011800,13209011800_G1,1,Ya,Ko,3,4,2,13209011800_R1,13209011800_R2
13209012000,13209012000_G1,1,Ya,Ko,3,4,2,13209012000_R1,13209012000_R2
13209012200,13209012200_G1,1,Ya,Ya,3,3,1,13209012200_R1,13209012200_R2
13209012300,13209012300_G1,1,Ya,Ko,3,4,2,13209012300_R1,13209012300_R2
13209012400,13209012400_G1,1,Ya,Ya,3,3,1,13209012400_R1,13209012400_R2
13209012500,13209012500_G1,1,Ya,Ya,3,3,1,13209012500_R1,13209012500_R2
13209012600,13209012600_G1,1,Ko,Ko,4,4,1,13209012600_R1,13209012600_R2
13209012700,13209012700_G1,1,Ya,Ko,3,4,2,13209012700_R1,13209012700_R2
13209012900,13209012900_G1,1,Ya,Ya,3,3,1,13209012900_R1,13209012900_R2
13209013000,13209013000_G1,1,Ko,Ko,4,4,1,13209013000_R1,13209013000_R2
13209013200,13209013200_G1,1,Ya,Ko,3,4,2,13209013200_R1,13209013200_R2
13209013500,13209013500_G1,1,Ya,Ko,3,4,2,13209013500_R1,13209013500_R2
13209013600,13209013600_G1,1,Ya,Ko,3,4,2,13209013600_R1,13209013600_R2
13209013700,13209013700_G1,1,Ya,Ko,3,4,2,13209013700_R1,13209013700_R2
13209013900,13209013900_G1,1,Ya,Ko,3,4,2,13209013900_R1,13209013900_R2
13209014100,13209014100_G1,1,Ko,Ko,4,4,1,13209014100_R1,13209014100_R2
13209014200,13209014200_G1,1,Ko,Ko,4,4,1,13209014200_R1,13209014200_R2
13209014400,13209014400_G1,1,Ya,Ko,3,4,2,13209014400_R1,13209014400_R2
13209014600,13209014600_G1,1,Ya,Ko,3,4,2,13209014600_R1,13209014600_R2
13209014800,13209014800_G1,1,Ya,Ko,3,4,2,13209014800_R1,13209014800_R2
13209015000,13209015000_G1,1,Ya,Ya,3,3,1,13209015000_R1,13209015000_R2
13209015100,13209015100_G1,1,Ya,Ko,3,4,2,13209015100_R1,13209015100_R2
13209015200,13209015200_G1,1,Ya,Ko,3,4,2,13209015200_R1,13209015200_R2
13209015800,13209015800_G1,1,Ya,Ya,3,3,1,13209015800_R1,13209015800_R2
13209016100,13209016100_G1,1,Ya,Ko,3,4,2,13209016100_R1,13209016100_R2
13209016400,13209016400_G1,1,Ya,He,3,6,4,13209016400_R1,13209016400_R2
13209016600,13209016600_G1,1,Ya,Ko,3,4,2,13209016600_R1,13209016600_R2
13209016800,13209016800_G1,1,Ya,Ko,3,4,2,13209016800_R1,13209016800_R2
13209016900,13209016900_G1,1,Ya,Ya,3,3,1,13209016900_R1,13209016900_R2
13209017200,13209017200_G1,1,Ya,Ko,3,4,2,13209017200_R1,13209017200_R2
13209017300,13209017300_G1,1,Ya,Ko,3,4,2,13209017300_R1,13209017300_R2
13209017700,13209017700_G1,1,Ya,Ko,3,4,2,13209017700_R1,13209017700_R2
13209018100,13209018100_G1,1,Ya,Ko,3,4,2,13209018100_R1,13209018100_R2
13209018300,13209018300_G1,1,Ya,Ko,3,4,2,13209018300_R1,13209018300_R2
13209018400,13209018400_G1,1,Ko,Ko,4,4,1,13209018400_R1,13209018400_R2
13209018600,13209018600_G1,1,Ya,Ko,3,4,2,13209018600_R1,13209018600_R2
13209018900,13209018900_G1,1,Ya,Ko,3,4,2,13209018900_R1,13209018900_R2
13209019000,13209019000_G1,1,Ya,Ya,3,3,1,13209019000_R1,13209019000_R2
13209019400,13209019400_G1,1,Ya,He,3,6,4,13209019400_R1,13209019400_R2
13209020300,13209020300_G1,1,Ya,Ko,3,4,2,13209020300_R1,13209020300_R2
13209020800,13209020800_G1,1,Ya,Ko,3,4,2,13209020800_R1,13209020800_R2
13209020900,13209020900_G1,1,Ya,Ko,3,4,2,13209020900_R1,13209020900_R2
13209021000,13209021000_G1,1,Ya,Na,3,5,3,13209021000_R1,13209021000_R2
13209021200,13209021200_G1,1,Ya,Na,3,5,3,13209021200_R1,13209021200_R2
13209021600,13209021600_G1,1,Ya,Ko,3,4,2,13209021600_R1,13209021600_R2
13209021700,13209021700_G1,1,Ya,Ko,3,4,2,13209021700_R1,13209021700_R2
13209021900,13209021900_G1,1,Ya,Ya,3,3,1,13209021900_R1,13209021900_R2
13209022000,13209022000_G1,1,Ya,Ko,3,4,2,13209022000_R1,13209022000_R2
13209022200,13209022200_G1,1,Ya,Ya,3,3,1,13209022200_R1,13209022200_R2
13209022400,13209022400_G1,1,Ya,Ko,3,4,2,13209022400_R1,13209022400_R2
13209022500,13209022500_G1,1,Ya,Ko,3,4,2,13209022500_R1,13209022500_R2
13209023100,13209023100_G1,1,Ya,Ko,3,4,2,13209023100_R1,13209023100_R2
13209023200,13209023200_G1,1,Ya,Ko,3,4,2,13209023200_R1,13209023200_R2
13209023500,13209023500_G1,1,Ya,Ko,3,4,2,13209023500_R1,13209023500_R2
13209024000,13209024000_G1,1,Ya,Ko,3,4,2,13209024000_R1,13209024000_R2
13209024100,13209024100_G1,1,Ya,Ko,3,4,2,13209024100_R1,13209024100_R2
13209024200,13209024200_G1,1,Ko,Ko,4,4,1,13209024200_R1,13209024200_R2
13209024300,13209024300_G1,1,Ya,Ko,3,4,2,13209024300_R1,13209024300_R2
13209024400,13209024400_G1,1,Ya,Ko,3,4,2,13209024400_R1,13209024400_R2
13209024600,13209024600_G1,1,Ya,Ko,3,4,2,13209024600_R1,13209024600_R2
13209024700,13209024700_G1,1,Ya,Na,3,5,3,13209024700_R1,13209024700_R2
13209024800,13209024800_G1,1,Ya,Ko,3,4,2,13209024800_R1,13209024800_R2
13209024900,13209024900_G1,1,Ko,Ko,4,4,1,13209024900_R1,13209024900_R2
13209025000,13209025000_G1,1,Ya,Ko,3,4,2,13209025000_R1,13209025000_R2
13209025100,13209025100_G1,1,Ya,Ko,3,4,2,13209025100_R1,13209025100_R2
13209025300,13209025300_G1,1,Ya,Ya,3,3,1,13209025300_R1,13209025300_R2
13209025400,13209025400_G1,1,Ya,Na,3,5,3,13209025400_R1,13209025400_R2
13209025500,13209025500_G1,1,Ya,Ko,3,4,2,13209025500_R1,13209025500_R2
13209025600,13209025600_G1,1,Ya,Ko,3,4,2,13209025600_R1,13209025600_R2
13209025700,13209025700_G1,1,Ya,Ko,3,4,2,13209025700_R1,13209025700_R2
13209025900,13209025900_G1,1,Ya,Ya,3,3,1,13209025900_R1,13209025900_R2
13209026200,13209026200_G1,1,Ko,Ko,4,4,1,13209026200_R1,13209026200_R2
13209026300,13209026300_G1,1,Ko,Ko,4,4,1,13209026300_R1,13209026300_R2
13209026400,13209026400_G1,1,Ya,Ko,3,4,2,13209026400_R1,13209026400_R2
13209026600,13209026600_G1,1,Ya,Ko,3,4,2,13209026600_R1,13209026600_R2
13209026700,13209026700_G1,1,Ya,Ko,3,4,2,13209026700_R1,13209026700_R2
13209026800,13209026800_G1,1,Ya,Ko,3,4,2,13209026800_R1,13209026800_R2
13209026900,13209026900_G1,1,Ya,Ko,3,4,2,13209026900_R1,13209026900_R2
13209027000,13209027000_G1,1,Ya,Ko,3,4,2,13209027000_R1,13209027000_R2
13209027200,13209027200_G1,1,Ya,Na,3,5,3,13209027200_R1,13209027200_R2
13209027300,13209027300_G1,1,Ko,Ko,4,4,1,13209027300_R1,13209027300_R2
13209027900,13209027900_G1,1,Ko,Ko,4,4,1,13209027900_R1,13209027900_R2
13209028000,13209028000_G1,1,Ya,Ko,3,4,2,13209028000_R1,13209028000_R2
13209028100,13209028100_G1,1,Ko,Ko,4,4,1,13209028100_R1,13209028100_R2
13209028300,13209028300_G1,1,Ya,Ya,3,3,1,13209028300_R1,13209028300_R2
13209028500,13209028500_G1,1,Ya,Ko,3,4,2,13209028500_R1,13209028500_R2
13209028600,13209028600_G1,1,Ya,Ko,3,4,2,13209028600_R1,13209028600_R2
13209029400,13209029400_G1,1,Ko,Ko,4,4,1,13209029400_R1,13209029400_R2
13209029700,13209029700_G1,1,Ya,Ko,3,4,2,13209029700_R1,13209029700_R2
13209029700,13209029700_G2,2,He,He,6,6,1,13209029700_R2,13209029700_R3
13209029900,13209029900_G1,1,Ko,Ko,4,4,1,13209029900_R1,13209029900_R2
13209030000,13209030000_G1,1,Ko,Ko,4,4,1,13209030000_R1,13209030000_R2
13209030200,13209030200_G1,1,Ya,Ko,3,4,2,13209030200_R1,13209030200_R2
13209030300,13209030300_G1,1,Ya,Ko,3,4,2,13209030300_R1,13209030300_R2
13209030500,13209030500_G1,1,Ko,Ko,4,4,1,13209030500_R1,13209030500_R2
13209030600,13209030600_G1,1,Ko,Ko,4,4,1,13209030600_R1,13209030600_R2
13209030700,13209030700_G1,1,Ko,Ko,4,4,1,13209030700_R1,13209030700_R2
13209030800,13209030800_G1,1,Ko,Ko,4,4,1,13209030800_R1,13209030800_R2
13209030900,13209030900_G1,1,Ya,Ko,3,4,2,13209030900_R1,13209030900_R2
13209031100,13209031100_G1,1,Ya,Ko,3,4,2,13209031100_R1,13209031100_R2
13209031200,13209031200_G1,1,Ya,Ko,3,4,2,13209031200_R1,13209031200_R2
13209031300,13209031300_G1,1,Ya,Ko,3,4,2,13209031300_R1,13209031300_R2
13209031500,13209031500_G1,1,Ya,Ya,3,3,1,13209031500_R1,13209031500_R2
13209031500,13209031500_G2,2,Na,He,5,6,2,13209031500_R2,13209031500_R3
13209031600,13209031600_G1,1,Ya,Ya,3,3,1,13209031600_R1,13209031600_R2
13209031800,13209031800_G1,1,Ya,Na,3,5,3,13209031800_R1,13209031800_R2
13209031900,13209031900_G1,1,Ya,He,3,6,4,13209031900_R1,13209031900_R2
13209032000,13209032000_G1,1,Na,Na,5,5,1,13209032000_R1,13209032000_R2
13209032100,13209032100_G1,1,Ya,Ya,3,3,1,13209032100_R1,13209032100_R2
13209032200,13209032200_G1,1,Ya,Ko,3,4,2,13209032200_R1,13209032200_R2
13209032300,13209032300_G1,1,Ya,Ko,3,4,2,13209032300_R1,13209032300_R2
13209032500,13209032500_G1,1,Ya,Ko,3,4,2,13209032500_R1,13209032500_R2
13209032600,13209032600_G1,1,Ya,Ko,3,4,2,13209032600_R1,13209032600_R2
13209032700,13209032700_G1,1,Ya,He,3,6,4,13209032700_R1,13209032700_R2
13209032900,13209032900_G1,1,Ya,Ko,3,4,2,13209032900_R1,13209032900_R2
13209033000,13209033000_G1,1,Ya,Na,3,5,3,13209033000_R1,13209033000_R2
13209033100,13209033100_G1,1,Ko,Na,4,5,2,13209033100_R1,13209033100_R2
13209033200,13209033200_G1,1,Ya,Ko,3,4,2,13209033200_R1,13209033200_R2
13209033700,13209033700_G1,1,Ya,Ko,3,4,2,13209033700_R1,13209033700_R2
13209033800,13209033800_G1,1,Ya,Ko,3,4,2,13209033800_R1,13209033800_R2
13209033900,13209033900_G1,1,Ya,Ko,3,4,2,13209033900_R1,13209033900_R2
13209034200,13209034200_G1,1,Ya,Ko,3,4,2,13209034200_R1,13209034200_R2
13209034300,13209034300_G1,1,Ya,He,3,6,4,13209034300_R1,13209034300_R2
13209034400,13209034400_G1,1,Ya,Ya,3,3,1,13209034400_R1,13209034400_R2
13209034800,13209034800_G1,1,Ya,Ko,3,4,2,13209034800_R1,13209034800_R2
13209034900,13209034900_G1,1,Ya,He,3,6,4,13209034900_R1,13209034900_R2
13209035100,13209035100_G1,1,Ko,Ko,4,4,1,13209035100_R1,13209035100_R2
13209035200,13209035200_G1,1,Ya,Ko,3,4,2,13209035200_R1,13209035200_R2
13209035300,13209035300_G1,1,Ya,Ko,3,4,2,13209035300_R1,13209035300_R2
13209035400,13209035400_G1,1,Jo,Ko,2,4,3,13209035400_R1,13209035400_R2
13209035500,13209035500_G1,1,Ya,Ko,3,4,2,13209035500_R1,13209035500_R2
13209035600,13209035600_G1,1,Ko,Ko,4,4,1,13209035600_R1,13209035600_R2
13209035700,13209035700_G1,1,Ya,Ya,3,3,1,13209035700_R1,13209035700_R2
13209035800,13209035800_G1,1,Ya,Ko,3,4,2,13209035800_R1,13209035800_R2
13209036200,13209036200_G1,1,Ya,Ko,3,4,2,13209036200_R1,13209036200_R2
13209036600,13209036600_G1,1,Ya,Ko,3,4,2,13209036600_R1,13209036600_R2
13209037100,13209037100_G1,1,Ya,Ko,3,4,2,13209037100_R1,13209037100_R2
13209037200,13209037200_G1,1,Ya,Ko,3,4,2,13209037200_R1,13209037200_R2
13209037300,13209037300_G1,1,Ya,Ko,3,4,2,13209037300_R1,13209037300_R2
13209037900,13209037900_G1,1,Ya,Ya,3,3,1,13209037900_R1,13209037900_R2
13209038400,13209038400_G1,1,Ya,Na,3,5,3,13209038400_R1,13209038400_R2
13209038500,13209038500_G1,1,Ko,Na,4,5,2,13209038500_R1,13209038500_R2
13209038600,13209038600_G1,1,Ko,Na,4,5,2,13209038600_R1,13209038600_R2
13209039900,13209039900_G1,1,Jo,Na,2,5,4,13209039900_R1,13209039900_R2
13209040200,13209040200_G1,1,Ya,Na,3,5,3,13209040200_R1,13209040200_R2
13209040400,13209040400_G1,1,Ya,Ko,3,4,2,13209040400_R1,13209040400_R2
13209040600,13209040600_G1,1,Ya,Ko,3,4,2,13209040600_R1,13209040600_R2
13209040700,13209040700_G1,1,Ya,Ko,3,4,2,13209040700_R1,13209040700_R2
13209040900,13209040900_G1,1,Ya,Ya,3,3,1,13209040900_R1,13209040900_R2
13209041000,13209041000_G1,1,Ko,Ko,4,4,1,13209041000_R1,13209041000_R2
13209041600,13209041600_G1,1,Jo,Ko,2,4,3,13209041600_R1,13209041600_R2
13209041700,13209041700_G1,1,Ya,Ko,3,4,2,13209041700_R1,13209041700_R2
13209041800,13209041800_G1,1,Ya,Ko,3,4,2,13209041800_R1,13209041800_R2
13209042200,13209042200_G1,1,Ya,Ko,3,4,2,13209042200_R1,13209042200_R2
13209042300,13209042300_G1,1,Ya,Ko,3,4,2,13209042300_R1,13209042300_R2
13209042500,13209042500_G1,1,Ya,Ya,3,3,1,13209042500_R1,13209042500_R2
13209042900,13209042900_G1,1,Ya,Ya,3,3,1,13209042900_R1,13209042900_R2
13209043100,13209043100_G1,1,Ya,Ko,3,4,2,13209043100_R1,13209043100_R2
13209043200,13209043200_G1,1,Ya,Ya,3,3,1,13209043200_R1,13209043200_R2
13209043300,13209043300_G1,1,Ya,Ya,3,3,1,13209043300_R1,13209043300_R2
13209043500,13209043500_G1,1,Ya,Ko,3,4,2,13209043500_R1,13209043500_R2
13209044100,13209044100_G1,1,Ya,Ko,3,4,2,13209044100_R1,13209044100_R2
13209044300,13209044300_G1,1,Ya,Ko,3,4,2,13209044300_R1,13209044300_R2
13209044400,13209044400_G1,1,Ya,Ko,3,4,2,13209044400_R1,13209044400_R2
13209044600,13209044600_G1,1,Ya,Ko,3,4,2,13209044600_R1,13209044600_R2
13209045000,13209045000_G1,1,Ya,Ko,3,4,2,13209045000_R1,13209045000_R2
13209045200,13209045200_G1,1,Ya,Na,3,5,3,13209045200_R1,13209045200_R2
13209045500,13209045500_G1,1,Ya,Ko,3,4,2,13209045500_R1,13209045500_R2
13209045600,13209045600_G1,1,Ya,Ko,3,4,2,13209045600_R1,13209045600_R2
13209045800,13209045800_G1,1,Ya,Ya,3,3,1,13209045800_R1,13209045800_R2
13209046200,13209046200_G1,1,Ya,Ko,3,4,2,13209046200_R1,13209046200_R2
13209046300,13209046300_G1,1,Ya,Ya,3,3,1,13209046300_R1,13209046300_R2
13209046400,13209046400_G1,1,Ya,He,3,6,4,13209046400_R1,13209046400_R2
13209046500,13209046500_G1,1,Ya,Ko,3,4,2,13209046500_R1,13209046500_R2
13209046600,13209046600_G1,1,Ko,Ko,4,4,1,13209046600_R1,13209046600_R2
13209047400,13209047400_G1,1,Ya,Ko,3,4,2,13209047400_R1,13209047400_R2
13209047600,13209047600_G1,1,Ya,Ko,3,4,2,13209047600_R1,13209047600_R2
13209047700,13209047700_G1,1,Ya,Ko,3,4,2,13209047700_R1,13209047700_R2
13209047900,13209047900_G1,1,Ya,Ko,3,4,2,13209047900_R1,13209047900_R2
13209048100,13209048100_G1,1,Ya,Ya,3,3,1,13209048100_R1,13209048100_R2
13209048200,13209048200_G1,1,Ya,Ko,3,4,2,13209048200_R1,13209048200_R2
13209048300,13209048300_G1,1,Ya,Ya,3,3,1,13209048300_R1,13209048300_R2
13209048500,13209048500_G1,1,Ya,Ko,3,4,2,13209048500_R1,13209048500_R2
13209048700,13209048700_G1,1,Ya,Ko,3,4,2,13209048700_R1,13209048700_R2
13209049000,13209049000_G1,1,Ya,Ya,3,3,1,13209049000_R1,13209049000_R2
13209049100,13209049100_G1,1,Ya,Ko,3,4,2,13209049100_R1,13209049100_R2
13209049200,13209049200_G1,1,Ya,Ya,3,3,1,13209049200_R1,13209049200_R2
13209049300,13209049300_G1,1,Ya,Ya,3,3,1,13209049300_R1,13209049300_R2
13209049400,13209049400_G1,1,Ko,Ko,4,4,1,13209049400_R1,13209049400_R2
13209049500,13209049500_G1,1,Ya,Ko,3,4,2,13209049500_R1,13209049500_R2
13209049600,13209049600_G1,1,Ya,Ko,3,4,2,13209049600_R1,13209049600_R2
13209049700,13209049700_G1,1,Ya,Ko,3,4,2,13209049700_R1,13209049700_R2
13209049800,13209049800_G1,1,Ya,Ko,3,4,2,13209049800_R1,13209049800_R2
