place_id,phase_code,presence,phase_order,next_phase_code,next_phase_order,next_presence,transition,phase_pair,phase_pair_order
13206001800,Pa,1,1,Jo,2,1,continue,Pa->Jo,1
13206001800,Jo,1,2,Ya,3,1,continue,Jo->Ya,2
13206001800,Ya,1,3,Ko,4,0,drop,Ya->Ko,3
13206001800,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13206001800,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13206001800,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13206001900,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13206001900,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13206001900,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13206001900,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13206001900,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13206001900,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13206002000,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13206002000,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13206002000,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13206002000,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13206002000,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13206002000,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13206002100,Pa,1,1,Jo,2,1,continue,Pa->Jo,1
13206002100,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13206002100,Ya,0,3,Ko,4,1,new,Ya->Ko,3
13206002100,Ko,1,4,Na,5,1,continue,Ko->Na,4
13206002100,Na,1,5,He,6,1,continue,Na->He,5
13206002100,He,1,6,Me,7,0,drop,He->Me,6
13206002200,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13206002200,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13206002200,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13206002200,Ko,0,4,Na,5,1,new,Ko->Na,4
13206002200,Na,1,5,He,6,1,continue,Na->He,5
13206002200,He,1,6,Me,7,1,continue,He->Me,6
13206002600,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13206002600,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13206002600,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13206002600,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13206002600,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13206002600,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13206002700,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13206002700,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13206002700,Ya,0,3,Ko,4,1,new,Ya->Ko,3
13206002700,Ko,1,4,Na,5,0,drop,Ko->Na,4
13206002700,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13206002700,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13206002800,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13206002800,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13206002800,Ya,0,3,Ko,4,1,new,Ya->Ko,3
13206002800,Ko,1,4,Na,5,0,drop,Ko->Na,4
13206002800,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13206002800,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13206002900,Pa,1,1,Jo,2,0,drop,Pa->Jo,1
13206002900,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13206002900,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13206002900,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13206002900,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13206002900,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13206003100,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13206003100,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13206003100,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13206003100,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13206003100,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13206003100,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13206003200,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13206003200,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13206003200,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13206003200,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13206003200,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13206003200,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13206003300,Pa,1,1,Jo,2,1,continue,Pa->Jo,1
13206003300,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13206003300,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13206003300,Ko,0,4,Na,5,1,new,Ko->Na,4
13206003300,Na,1,5,He,6,1,continue,Na->He,5
13206003300,He,1,6,Me,7,0,drop,He->Me,6
13206003400,Pa,1,1,Jo,2,0,drop,Pa->Jo,1
13206003400,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13206003400,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13206003400,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13206003400,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13206003400,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13206003401,Pa,1,1,Jo,2,1,continue,Pa->Jo,1
13206003401,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13206003401,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13206003401,Ko,0,4,Na,5,1,new,Ko->Na,4
13206003401,Na,1,5,He,6,1,continue,Na->He,5
13206003401,He,1,6,Me,7,1,continue,He->Me,6
13206003500,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13206003500,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13206003500,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13206003500,Ko,0,4,Na,5,1,new,Ko->Na,4
13206003500,Na,1,5,He,6,1,continue,Na->He,5
13206003500,He,1,6,Me,7,0,drop,He->Me,6
13206003800,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13206003800,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13206003800,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13206003800,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13206003800,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13206003800,He,0,6,Me,7,1,new,He->Me,6
13207000100,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13207000100,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13207000100,Ya,0,3,Ko,4,1,new,Ya->Ko,3
13207000100,Ko,1,4,Na,5,0,drop,Ko->Na,4
13207000100,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13207000100,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13207000200,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13207000200,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207000200,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207000200,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207000200,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13207000200,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13207000300,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13207000300,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207000300,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207000300,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207000300,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13207000300,He,0,6,Me,7,1,new,He->Me,6
13207000400,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13207000400,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207000400,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207000400,Ko,0,4,Na,5,1,new,Ko->Na,4
13207000400,Na,1,5,He,6,1,continue,Na->He,5
13207000400,He,1,6,Me,7,0,drop,He->Me,6
13207000500,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13207000500,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13207000500,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207000500,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207000500,Na,0,5,He,6,1,new,Na->He,5
13207000500,He,1,6,Me,7,0,drop,He->Me,6
13207000600,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13207000600,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13207000600,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207000600,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207000600,Na,0,5,He,6,1,new,Na->He,5
13207000600,He,1,6,Me,7,0,drop,He->Me,6
13207000700,Pa,1,1,Jo,2,1,continue,Pa->Jo,1
13207000700,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207000700,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207000700,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207000700,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13207000700,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13207000800,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13207000800,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207000800,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207000800,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207000800,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13207000800,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13207000900,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13207000900,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207000900,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207000900,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207000900,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13207000900,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13207001000,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13207001000,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207001000,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207001000,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207001000,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13207001000,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13207001100,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13207001100,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207001100,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207001100,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207001100,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13207001100,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13207001200,Pa,1,1,Jo,2,1,continue,Pa->Jo,1
13207001200,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207001200,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207001200,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207001200,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13207001200,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13207001300,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13207001300,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207001300,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207001300,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207001300,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13207001300,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13207001400,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13207001400,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13207001400,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207001400,Ko,0,4,Na,5,1,new,Ko->Na,4
13207001400,Na,1,5,He,6,1,continue,Na->He,5
13207001400,He,1,6,Me,7,0,drop,He->Me,6
13207001500,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13207001500,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207001500,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207001500,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207001500,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13207001500,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13207001600,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13207001600,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207001600,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207001600,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207001600,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13207001600,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13207001700,Pa,1,1,Jo,2,0,drop,Pa->Jo,1
13207001700,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13207001700,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207001700,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207001700,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13207001700,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13207001800,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13207001800,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207001800,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207001800,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207001800,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13207001800,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13207001900,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13207001900,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13207001900,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207001900,Ko,0,4,Na,5,1,new,Ko->Na,4
13207001900,Na,1,5,He,6,1,continue,Na->He,5
13207001900,He,1,6,Me,7,1,continue,He->Me,6
13207002000,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13207002000,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207002000,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207002000,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207002000,Na,0,5,He,6,1,new,Na->He,5
13207002000,He,1,6,Me,7,0,drop,He->Me,6
13207002200,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13207002200,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207002200,Ya,0,3,Ko,4,1,new,Ya->Ko,3
13207002200,Ko,1,4,Na,5,0,drop,Ko->Na,4
13207002200,Na,0,5,He,6,1,new,Na->He,5
13207002200,He,1,6,Me,7,0,drop,He->Me,6
13207002300,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13207002300,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13207002300,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207002300,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207002300,Na,0,5,He,6,1,new,Na->He,5
13207002300,He,1,6,Me,7,0,drop,He->Me,6
13207002400,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13207002400,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207002400,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207002400,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207002400,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13207002400,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13207002500,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13207002500,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207002500,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207002500,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207002500,Na,0,5,He,6,1,new,Na->He,5
13207002500,He,1,6,Me,7,0,drop,He->Me,6
13207002600,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13207002600,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207002600,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207002600,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207002600,Na,0,5,He,6,1,new,Na->He,5
13207002600,He,1,6,Me,7,0,drop,He->Me,6
13207002900,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13207002900,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13207002900,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207002900,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207002900,Na,0,5,He,6,1,new,Na->He,5
13207002900,He,1,6,Me,7,0,drop,He->Me,6
13207003000,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13207003000,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207003000,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207003000,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207003000,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13207003000,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13207003100,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13207003100,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13207003100,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207003100,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207003100,Na,0,5,He,6,1,new,Na->He,5
13207003100,He,1,6,Me,7,0,drop,He->Me,6
13207003200,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13207003200,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13207003200,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207003200,Ko,0,4,Na,5,1,new,Ko->Na,4
13207003200,Na,1,5,He,6,1,continue,Na->He,5
13207003200,He,1,6,Me,7,0,drop,He->Me,6
13207003300,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13207003300,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207003300,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207003300,Ko,0,4,Na,5,1,new,Ko->Na,4
13207003300,Na,1,5,He,6,1,continue,Na->He,5
13207003300,He,1,6,Me,7,0,drop,He->Me,6
13207003400,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13207003400,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13207003400,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207003400,Ko,0,4,Na,5,1,new,Ko->Na,4
13207003400,Na,1,5,He,6,1,continue,Na->He,5
13207003400,He,1,6,Me,7,1,continue,He->Me,6
13207003500,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13207003500,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207003500,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207003500,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207003500,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13207003500,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13207003600,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13207003600,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207003600,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207003600,Ko,0,4,Na,5,1,new,Ko->Na,4
13207003600,Na,1,5,He,6,1,continue,Na->He,5
13207003600,He,1,6,Me,7,0,drop,He->Me,6
13207003700,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13207003700,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13207003700,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207003700,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207003700,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13207003700,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13207003800,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13207003800,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13207003800,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207003800,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207003800,Na,0,5,He,6,1,new,Na->He,5
13207003800,He,1,6,Me,7,0,drop,He->Me,6
13207004400,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13207004400,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13207004400,Ya,0,3,Ko,4,1,new,Ya->Ko,3
13207004400,Ko,1,4,Na,5,1,continue,Ko->Na,4
13207004400,Na,1,5,He,6,0,drop,Na->He,5
13207004400,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13207004500,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13207004500,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207004500,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207004500,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207004500,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13207004500,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13207004600,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13207004600,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13207004600,Ya,0,3,Ko,4,1,new,Ya->Ko,3
13207004600,Ko,1,4,Na,5,1,continue,Ko->Na,4
13207004600,Na,1,5,He,6,0,drop,Na->He,5
13207004600,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13207004700,Pa,1,1,Jo,2,0,drop,Pa->Jo,1
13207004700,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13207004700,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207004700,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207004700,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13207004700,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13207004800,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13207004800,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13207004800,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207004800,Ko,0,4,Na,5,1,new,Ko->Na,4
13207004800,Na,1,5,He,6,1,continue,Na->He,5
13207004800,He,1,6,Me,7,0,drop,He->Me,6
13207004900,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13207004900,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13207004900,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207004900,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207004900,Na,0,5,He,6,1,new,Na->He,5
13207004900,He,1,6,Me,7,0,drop,He->Me,6
13207005000,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13207005000,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13207005000,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207005000,Ko,0,4,Na,5,1,new,Ko->Na,4
13207005000,Na,1,5,He,6,0,drop,Na->He,5
13207005000,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13207005100,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13207005100,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13207005100,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207005100,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207005100,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13207005100,He,0,6,Me,7,1,new,He->Me,6
13207005200,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13207005200,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13207005200,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13207005200,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13207005200,Na,0,5,He,6,1,new,Na->He,5
13207005200,He,1,6,Me,7,0,drop,He->Me,6
13208000100,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13208000100,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13208000100,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13208000100,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13208000100,Na,0,5,He,6,1,new,Na->He,5
13208000100,He,1,6,Me,7,1,continue,He->Me,6
13208000200,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13208000200,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13208000200,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13208000200,Ko,0,4,Na,5,1,new,Ko->Na,4
13208000200,Na,1,5,He,6,0,drop,Na->He,5
13208000200,He,0,6,Me,7,1,new,He->Me,6
13208000300,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13208000300,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13208000300,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13208000300,Ko,0,4,Na,5,1,new,Ko->Na,4
13208000300,Na,1,5,He,6,1,continue,Na->He,5
13208000300,He,1,6,Me,7,0,drop,He->Me,6
13208000400,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13208000400,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13208000400,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13208000400,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13208000400,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13208000400,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13208000500,Pa,1,1,Jo,2,1,continue,Pa->Jo,1
13208000500,Jo,1,2,Ya,3,1,continue,Jo->Ya,2
13208000500,Ya,1,3,Ko,4,1,continue,Ya->Ko,3
13208000500,Ko,1,4,Na,5,0,drop,Ko->Na,4
13208000500,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13208000500,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13208000600,Pa,1,1,Jo,2,1,continue,Pa->Jo,1
13208000600,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13208000600,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13208000600,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
