ID,都道府県,遺跡群名,遺跡名,地点地区名,文化層石器文化,遺跡群名読み方,遺跡名読み方,地点区名読み方,所在地,緯度,Latitude,経度,Longitude,測地系,標高,ナイフ形石器,台形（様）石器,斧形石器,剥片尖頭器,角錐状石器三稜尖頭器,槍先形尖頭器,両面調整石器,細石刃細石核等,神子柴型石斧,有茎（舌）尖頭器,掻器削器,彫器,砥石,叩石,台石,礫器,その他の石器,草創期土器,ブロック･ユニット,礫群配石,炭化物集中,その他の遺構,特記事項,文献,調査歴,作成年月日,作成者,更新年月日,更新者
121852 ,千葉県,岩富遺跡群,大作遺跡,,第4文化層,,oosaku,,佐倉市大作2　（旧番地：神門字大作810他）,354034 ,35.667778 ,1401445 ,140.234722 ,世界,35 ,○,,○,,,,,,,,,,,,,,Pi/RF/UF/F/C,,○,,,,,（財）千葉県文化財センター1990h,発掘調査,20070331,宇井義典,,
121892 ,千葉県,,弥勒東台遺跡,,上層遺構覆土中,,miroku-higasidai,,佐倉市弥勒町92-6他,354035 ,35.668056 ,1401445 ,140.234722 ,世界,30 ,,,○,,,,,,,,,,,,,,遺物なし,,,,,,,（財）千葉県文化財センター1997j,発掘調査,20070331,宇井義典,,
121908 ,千葉県,,岩名古墳群,,Ⅸ層,,iwana-kohunngunn,,佐倉市岩名字雪済960-1,354420 ,35.733333 ,1401312 ,140.217222 ,世界,28 ,○,○,,,,,,,,,○,,,,,,Pi/F,,○,,,,,（財）印旛郡市文化財センター2001e,発掘調査,20070331,宇井義典,,
121912 ,千葉県,,臼井台大名宿遺跡,,遺構外,,usuidai-daimyoujyuku,,佐倉市臼井台字大名宿10他,354409 ,35.735833 ,1401028 ,140.168889 ,世界,25 ,,○,,,,,,,,,,○,,,,,,,,,,,,（財）印旛郡市文化財センター2002b,発掘調査,20070331,宇井義典,,
121919 ,千葉県,,井野長割遺跡,,,,ino-nagawari,,佐倉市井野字長割862-1他,354334 ,35.717778 ,1400903 ,140.150833 ,世界,26 ,,○,,,,,,,,,○,,,,,,F/Co,,,,,,7点出土,（財）印旛郡市文化財センター2004h,発掘調査,20070331,宇井義典,,
121976 ,千葉県,,墨古沢南Ⅰ遺跡,,第Ⅰ文化層,,sumihurusawa-minami-ichi,,印旛郡酒々井町墨字小谷1381-3他,354234 ,35.701111 ,1401705 ,140.284722 ,世界,,○,○,,,,,,,,,○,,,○,,,Pi/Dr/Co,,○,,,,環状ブロック群,（財）千葉県文化財センター2005c,発掘調査,20070331,宇井義典,,
122013 ,千葉県,,獅子穴Ⅱ遺跡,,第二黒色帯上面,,sisiana-ni,,富里市七栄,354341 ,35.716944 ,1402044 ,140.334444 ,世界,40 ,○,○,,,,,,,,,○,,,,,,Dr/打面調整F/UF/F/Co,,○,,,土坑か,,（財）印旛郡市文化財センター1988d,発掘調査,20070331,宇井義典,,
122033 ,千葉県,,古込Ⅴ遺跡,,Ⅸ～Ⅹ層,,hurgome-go,,富里市七栄480-4他,354439 ,35.735833 ,1401910 ,140.316667 ,世界,38 ,,○,,,,,,,,,,,,,,,扇形石器/F/C,,○,,○,焼土跡,,阿部敬2004/（財）印旛郡市文化財センター2004e,発掘調査,20070331,宇井義典,,
122051 ,千葉県,,藤株台遺跡,,Ⅹ層上部～Ⅸ層下部,,hujikabudai,,香取市(旧佐原市）大字大倉字側高,355334 ,35.884444 ,1403310 ,140.550000 ,世界,38 ,○,○,,,,,,,,,,,,,,○,Pi/F/Dr,,○,,,,,（財）千葉県文化財センター1992h,発掘資料,20051008,永塚俊司,,
122099 ,千葉県,,林小原子台遺跡,,Ⅲ層上面,,hayasiobarakudai,,香取郡多古町水戸字小原子台,354319 ,35.719167 ,1402620 ,140.433333 ,世界,40 ,,,○,,,,○,,,,○,,,,,,Co/F/Uf,,○,,,,,（財）千葉県文化財センター1986k/田村2003,発掘資料,20051008,永塚俊司,,
122103 ,千葉県,,土持台遺跡,,Ⅶ層,,tutimotidai,,香取郡多古町水戸字土持台,354327 ,35.718611 ,1402642 ,140.433889 ,世界,38 ,,,○,,,,,,,,○,,,,,,F,,○,,,,,（財）千葉県文化財センター1986k,発掘資料,20051008,永塚俊司,,
122109 ,千葉県,,吹入台遺跡,,Ⅶ層,,hukiiridai,,香取郡多古町水戸字吹入台,354306 ,35.718333 ,1402635 ,140.434722 ,世界,40 ,,,○,,,,,,,,,,,,,,,,,,,,単独出土,（財）千葉県文化財センター1986k,発掘資料,20051008,永塚俊司,,
122121 ,千葉県,,一鍬田甚兵衛山南（空港No.12）遺跡,,Ⅶ層～Ⅸ層,,hitokuwadajinbeeyamaminami,,香取郡多古町一鍬田字甚兵衛山,354658 ,35.768889 ,1402414 ,140.401111 ,世界,40 ,○,,○,,,,,,,,,,○,,,,Co/F,,○,,,,,（財）千葉県文化財センター2005b,発掘資料,20051008,永塚俊司,,
122129 ,千葉県,,飯倉鈴歌遺跡,,Ⅵ～Ⅶ層？,,iigurasuzuka,,匝瑳市飯倉字鈴歌,354121 ,35.683611 ,1403110 ,140.516667 ,世界,39 ,,△,,,,,,,,,,,,,,,F,,○,,,,,飯倉遺跡調査会1992,発掘調査,20051001,永塚俊司,,
122138 ,千葉県,,池尻遺跡,,第1文化層（Ⅸ層上部～Ⅶ層下部）,,ikejiri,,旭市（旧香取郡干潟町）清和甲字池尻,354632 ,35.767222 ,1403757 ,140.618611 ,世界,50 ,○,○,,,,,,,,,○,,,○,,○,Co/F/Uf,,○,,,,,（財）千葉県文化財センター1996h,発掘資料,20051008,永塚俊司,,
122149 ,千葉県,,桜井平遺跡,,第1文化層（Ⅸ層）,,sakuraidaira,,旭市（旧香取郡干潟町）桜井字郷主塚,354631 ,35.766944 ,1403830 ,140.633333 ,世界,50 ,○,○,,,,,,,,,○,○,,○,,,Co/Bl/Pi/F/Uf,,○,○,,,,（財）千葉県文化財センター1998l,発掘資料,20051008,永塚俊司,,
122211 ,千葉県,,浅川山遺跡,,Ⅶ～Ⅸａ層,,asakawayama,,山武郡芝山町朝倉394-5他,354351 ,35.716944 ,1402345 ,140.384722 ,世界,42 ,△,,○,,,,,,,,○,,,,,,RF/UF/F/Co/Bl,,○,,,,,（財）山武郡市文化財センター2007c,発掘調査,20071008,永塚俊司,,
122212 ,千葉県,,境遠谷津遺跡,,第1文化層（Ⅸ層）,,sakaitooyatu,,山武郡芝山町下吹入字遠谷津567-2他,354312 ,35.717222 ,1402606 ,140.435000 ,世界,42 ,,○,,,,,,,,,○,,,,,,UF/RF/F/Co,,○,,,,,（財）山武郡市文化財センター2007d,発掘調査,20071008,永塚俊司,,
122219 ,千葉県,,中台柿谷遺跡,,第1石器群（Ⅶ・Ⅸ層）,,Nakadai-kakitani,,山武郡横芝光町（旧横芝町）中台字柿谷121-1ほか,354049 ,35.669167 ,1402525 ,140.418056 ,世界,42 ,,,○,,,,,,,,,,,○,,,Pi,,○,,,,,（財）千葉県文化財センター1986f,発掘調査,20050601,島立桂,,
122246 ,千葉県,,長倉鍛冶屋台遺跡,,Ⅸ層,,nagakurakajiyadai,,山武郡横芝光町長倉字鍛冶屋台765-1他,353758 ,35.618889 ,1402620 ,140.433333 ,世界,30 ,,,○,,,,,,,,,,,,,,UF/F/Bl/Co,,○,,,,,（財）山武郡市文化財センター2007b,発掘調査,20051008,永塚俊司,,
122267 ,千葉県,,原山之神遺跡,,第Ⅰ文化層（Ⅸ層中部）,,Harayamanokami,,山武市（旧山武郡山武町）森字原野山801-1ほか,353641 ,35.600278 ,1402140 ,140.350000 ,世界,54 ,,○,,,,,,,,,,,,○,,,ＵＦ,,○,○,○,,,（財）千葉県文化財センター1998g,発掘調査,20050306,島立桂,,
122278 ,千葉県,,久保谷遺跡,,第Ⅰ文化層（Ⅵ層下部～Ⅶ層）,,Kuboyatsu,,"山武市（旧山武郡山武町）戸田字東台1,333ほか",353815 ,35.634722 ,1402404 ,140.401111 ,世界,47 ,○,○,,,,,,,,,○,,,,,,Bl/ＲＦ/ＵＦ,,○,,,,,（財）千葉県文化財センター2000b,発掘調査,20050227,島立桂,,
122295 ,千葉県,,四ツ塚遺跡,,第1～30・32ブロック（Ⅸ層～Ⅹ層）,,Yotsuzuka,,山武市（旧山武郡松尾町）谷津字四ツ塚141-1ほか,353947 ,35.651944 ,1402613 ,140.434167 ,世界,42 ,○,○,○,,,,,,,,○,,,○,○,,Pi/Bl/ＲＦ/ＵＦ,,○,△,,,,（財）千葉県文化財センター2001a,発掘調査,20050301,島立桂,,
122299 ,千葉県,,赤羽根遺跡,,石器集中地点（Ⅸ層）,,Akabane,,山武市（旧山武郡松尾町）古和字牛ヶ谷651ほか,353926 ,35.651667 ,1402533 ,140.417500 ,世界,15 ,○,○,○,,,,,,,,○,,,○,○,,Dr/Pi/Bl/ＲＦ/ＵＦ,,○,,,,,（財）千葉県文化財センター2003f,発掘調査,20050912,島立桂,,
122304 ,千葉県,,四ツ塚遺跡,第3地点,第1文化層（Ⅸ層）,,yotsuｚuka,Loc.3,山武市（旧山武郡松尾町）谷津字四ツ塚141ほか,353951 ,35.650278 ,1402619 ,140.435833 ,世界,42 ,○,○,○,,,,,,,,○,,,○,,,F/Co/UF/Pi,,○,△,,焼土跡,,（財）山武郡市文化財センター2007e,発掘調査,20080303,永塚俊司,,
122306 ,千葉県,,四ツ塚遺跡,第3地点,第3文化層（Ⅵ層）,,yotsuｚuka,Loc.3,山武市（旧山武郡松尾町）谷津字四ツ塚141ほか,353951 ,35.650278 ,1402619 ,140.435833 ,世界,42 ,,,○,,,,,,,,,○,,,,,F/Co,,○,,,,,（財）山武郡市文化財センター2007e,発掘調査,20080303,永塚俊司,,
122311 ,千葉県,,四ツ塚遺跡,第5地点,第1文化層（Ⅸ層）,,yotsuｚuka,Loc.5,山武市（旧山武郡松尾町）谷津字四ツ塚141ほか,353951 ,35.650278 ,1402619 ,140.435833 ,世界,42 ,○,○,○,,,,,,,,○,○,,○,○,,F/UF/Co/Pi,,○,,,焼土跡,,（財）山武郡市文化財センター2007e,発掘調査,20080303,永塚俊司,,
122360 ,千葉県,大網山田台遺跡群,,第8B地点,第Ⅴ文化層（Ⅸ層下部）,,Ooami-yamadadai,Loc.8,山武郡大網白里町季美の森南５丁目,353308 ,35.552222 ,1401825 ,140.301389 ,世界,82 ,○,○,○,,,,,,,,○,,,○,,,Pi/Bl/ＲＦ/ＵＦ,,○,○,,,,（財）山武郡市文化財センター1994a,発掘調査,20050321,島立桂,,
122374 ,千葉県,,一本松遺跡,,石器集中（Ⅶ層上部～Ⅸ層上部）,,Ipponmatsu,,山武郡大網白里町大字餅の木字八幡台541-1ほか,353236 ,35.535000 ,1401801 ,140.300278 ,世界,82 ,○,,○,,,,,,,,○,,,○,,,Pi/Bl/ＲＦ/ＵＦ,,○,○,,,,（財）千葉県文化財センター1997b,発掘調査,20050228,島立桂,,
130076 ,東京都,,千駄木遺跡,,第Ⅳ下層文化,,Sendagi,,東京都文京区千駄木1,354322 ,35.717222 ,1394532 ,139.750556 ,世界,20 ,○,○,,,,,,,,,,,,○,,,剥片、砕片,,,,,,,菅原・中津編1989,発掘調査,20070620,野口　淳,,
130083 ,東京都,,東京大学駒場構内遺跡,国際学術交流棟地点,下層石器群,,Toudaikomabakounai,Loc.Academic Exchange Building point,東京都目黒区駒場3-8-1,353934 ,35.651111 ,1394100 ,139.683333 ,世界,31 ,,○,,,,,,,,,○,,,,,,剥片、砕片,,○,,○,炉址,,原ほか2004,発掘調査,20070620,野口　淳,,
130181 ,東京都,,瀬田遺跡,第11次調査区,第8文化層,,Seta,Loc.11,東京都世田谷区瀬田1-29,353659 ,35.602500 ,1393747 ,139.618611 ,世界,27 ,○,,○,,,,,,,,○,,,○,○,,二次加工剥片、使用痕剥片、石核、剥片、砕片,,○,,,,,瀬田遺跡第11次調査会編1997,発掘調査,20050820,下原裕司,20081218,野口　淳
130185 ,東京都,,下山遺跡,第2次・第4次調査区,第4文化層,,Shimoyama,"Loc.2,4",東京都世田谷区瀬田4-8,353714 ,35.617778 ,1393727 ,139.618611 ,世界,30 ,○,,○,,,,,,,,,,,,○,,鋸歯縁石器、二次加工剥片、楔形石器、石核、剥片、砕片,,○,,,,,世田谷区遺跡調査会下山遺跡調査団編1982,発掘調査,20050820,下原裕司,20081218,野口　淳
130265 ,東京都,,千駄ヶ谷大谷戸遺跡,環状第5の1号線地区,,,Sendagaya Oyato,Loc.Ring Road Area 5-1,東京都渋谷区千駄ヶ谷5・6,354105 ,35.684722 ,1394218 ,139.702222 ,世界,34 ,○,○,,,,,,,,,,,,,,,,,○,,○,,,東京都埋蔵文化財センター編2008,発掘調査,20090214,野口　淳,,
130275 ,東京都,,富士見台遺跡,,第2文化層,,Fujimidai,,東京都中野区弥生町5-21-1,354126 ,35.685000 ,1394002 ,139.667222 ,世界,29 ,○,,○,,,,,,,,○,,○,,○,○,石錐、鋸歯縁石器、楔形石器、石刃、石核、剥片、砕片,,,○,,土坑,,都立学校調査団編1999,発掘調査,20090610,野口　淳,,
130308 ,東京都,,向ノ原遺跡,,第Ⅳ下層文化,,Mukainohara,,東京都杉並区久我山2-18,354103 ,35.684167 ,1393614 ,139.601111 ,世界,46 ,,○,,,,,,,,,○,,,,,,石核、剥片、砕片,,,○,,,,重住・中津編1985,発掘調査,20070620,野口　淳,,
130317 ,東京都,,堂ノ下遺跡,,第Ⅴ文化層,,Donoshita,,東京都杉並区高井戸東1-31-19,354045 ,35.668056 ,1393726 ,139.618333 ,世界,41 ,○,,○,,,,,,,,○,○,,○,,,二次加工剥片、石核,,○,,,,,杉並区内遺跡発掘調査団2007,発掘調査,20090610,野口　淳,,
130323 ,東京都,,明治大学和泉校地遺跡,明大第2地点,Ⅵ層,,Meiji University Izumi Campus,Loc.Meidai 2,東京都杉並区永福1-9-1,354014 ,35.667778 ,1393855 ,139.634722 ,世界,45 ,○,○,,,,,,,,,,,,,,,,,,,○,,,,発掘調査,20070620,野口　淳,,
130341 ,東京都,,高井戸東遺跡,東台地,第Ⅹ層文化,,Takaidohigashi,Loc.East Area,東京都杉並区高井戸東3,354103 ,35.684167 ,1393707 ,139.618611 ,世界,43 ,,○,,,,,,,,,○,,,,,,剥片,,,,○,,,小田・重住編1976,発掘調査,20070620,野口　淳,,
130343 ,東京都,,高井戸東遺跡,西台地,第Ⅳ上層文化,,Takaidohigashi,Loc.West Area,東京都杉並区高井戸東3,354103 ,35.684167 ,1393659 ,139.602500 ,世界,44 ,○,○,,,,,,,,,○,,,,,○,使用痕剥片、石核、剥片、砕片,,○,○,,,,小田ほか編1977,発掘調査,20070620,野口　淳,,
130346 ,東京都,,高井戸東遺跡,西台地,第Ⅸ上層文化,,Takaidohigashi,Loc.West Area,東京都杉並区高井戸東3,354103 ,35.684167 ,1393659 ,139.602500 ,世界,44 ,○,○,,,,,,,,,○,,,○,,○,へら状石器、スクレブラ、楔形石器、使用痕剥片、石核、剥片、砕片,,○,○,,,,小田ほか編1977,発掘調査,20070620,野口　淳,,
130347 ,東京都,,高井戸東遺跡,西台地,第Ⅸ中層文化,,Takaidohigashi,Loc.West Area,東京都杉並区高井戸東3,354103 ,35.684167 ,1393659 ,139.602500 ,世界,44 ,○,○,○,,,,,,,,○,,,○,,○,尖頭状石器、へら状石器、スクレブラ、楔形石器、使用痕剥片、石核、剥片、砕片、チャンク,,○,○,,,,小田ほか編1977,発掘調査,20070620,野口　淳,,
130349 ,東京都,,高井戸東遺跡,西台地,第Ⅹ層文化,,Takaidohigashi,Loc.West Area,東京都杉並区高井戸東3,354103 ,35.684167 ,1393659 ,139.602500 ,世界,44 ,○,○,○,,,,,,,,○,,,○,,○,へら状石器、スクレブラ、使用痕剥片、石核、剥片、砕片、チャンク,,○,○,○,,,小田ほか編1977,発掘調査,20070620,野口　淳,,
130354 ,東京都,,高井戸東遺跡,駐車場西,第Ⅸ下層文化,,Takaidohigashi,Loc.West parking,東京都杉並区高井戸東3-7,354102 ,35.683889 ,1393658 ,139.602222 ,世界,44 ,○,○,,,,,,,,,,,,,,,へら状石器、使用痕剥片、石核、剥片、砕片,,,,,,,坂入ほか編1977,発掘調査,20070620,野口　淳,,
130355 ,東京都,,高井戸東遺跡,駐車場西,第Ⅹ層文化,,Takaidohigashi,Loc.West parking,東京都杉並区高井戸東3-7,354102 ,35.683889 ,1393658 ,139.602222 ,世界,44 ,,,○,,,,,,,,,,,,,○,剥片,,,,○,,,坂入ほか編1977,発掘調査,20070620,野口　淳,,
130361 ,東京都,,高井戸東遺跡,近隣第三　第2次調査区,Ⅸ～Ⅹ層,,Takaidohigashi,Loc.Neighboring 4,東京都杉並区高井戸東,354103 ,35.684167 ,1393655 ,139.601389 ,世界,44 ,○,,○,,,,,,,,○,,,,,,剥片、砕片,,○,,○,,,麻生2006,発掘調査,20070620,野口　淳,,
130378 ,東京都,,鎌倉橋上遺跡,A地点,第Ⅲ層文化,,Kamakurabashiue,Loc.A,東京都杉並区浜田山1-7,354035 ,35.668056 ,1393740 ,139.616667 ,世界,39 ,○,○,,,,,,,,,○,,,,,,石錐、楔形石器、使用痕剥片、石刃、石核、剥片、砕片,,○,,,,,鎌倉橋上遺跡発掘調査団編1999,発掘調査,20070620,野口　淳,,
130427 ,東京都,,成増との山遺跡,第2地点,第4文化層,,Narimasu-tonoyama,Loc.2,東京都板橋区成増3-33,354651 ,35.766944 ,1393752 ,139.617222 ,世界,20 ,○,○,,,,,,,,,○,○,,○,,,楔形石器、二次加工剥片、使用痕剥片、石核、剥片、砕片,,○,,,,,板橋区成増との山遺跡調査団編1992,発掘調査,20070620,野口　淳,,
130471 ,東京都,,西台後藤田遺跡,,第Ⅶ層文化層,,Nishidai-gotoda,,東京都板橋区西台1-15～21,354623 ,35.767500 ,1394019 ,139.669167 ,世界,29 ,○,○,○,,,,,,,,○,,,,,,,,○,○,,,,都内第二遺跡調査会・西台後藤田遺跡調査団編1999,発掘調査,20070620,野口　淳,,
130477 ,東京都,,西台後藤田遺跡,,第Ⅹb層文化層,,Nishidai-gotoda,,東京都板橋区西台1-15～21,354623 ,35.767500 ,1394019 ,139.669167 ,世界,29 ,,○,○,,,,,,,,○,,,,,,,,○,,,,,都内第二遺跡調査会・西台後藤田遺跡調査団編1999,発掘調査,20070620,野口　淳,,
130522 ,東京都,,栗原遺跡,P地点,第Ⅹ層文化,,Kurihara,,東京都板橋区桜川1・練馬区氷川台1,354513 ,35.750833 ,1394018 ,139.668889 ,世界,29 ,○,,○,,,,,,,,,,,,,○,石核、剥片,,,,,,,小田・Keally1989,発掘調査,20070620,野口　淳,,
130553 ,東京都,,久保田遺跡,,（ローム盛土）,,Kubota,,東京都板橋区栄町16,354517 ,35.751944 ,1394206 ,139.701667 ,世界,20 ,,,○,,,,,,,,,,,,,,,,,,,,Ⅴ層（砂層）中より埋没材,久保田遺跡調査団編1995,発掘調査,20070620,野口　淳,,
130558 ,東京都,,比丘尼橋遺跡,B地点,Ⅹ～Ⅸ層下部,,Bikunibashi,Loc.B,東京都練馬区大泉町2-3,354527 ,35.751944 ,1393557 ,139.585278 ,世界,35 ,,○,,,,,,,,,,,,,,,二次加工剥片、石核、剥片,,○,,,,,比丘尼橋遺跡調査団編1993,発掘調査,20070620,野口　淳,,
130559 ,東京都,,比丘尼橋遺跡,B地点,Ⅸ層中部,,Bikunibashi,Loc.B,東京都練馬区大泉町2-3,354527 ,35.751944 ,1393557 ,139.585278 ,世界,35 ,○,○,,,,,,,,,,,,○,,○,二次加工剥片、使用痕剥片、石核、剥片,,○,,,,,比丘尼橋遺跡調査団編1993,発掘調査,20070620,野口　淳,,
130566 ,東京都,,もみじ山遺跡,外環道練馬B地区,第Ⅹ層上部文化層,,Momijiyama,Loc.Nerima outer ring road B,東京都練馬区大泉町3-23・24,354602 ,35.767222 ,1393602 ,139.600556 ,世界,37 ,,,○,,,,,,,,,,,○,,,二次加工剥片、石核、剥片、砕片,,,,,,,東京外かく環状道路練馬地区遺跡調査会編1995a,発掘調査,20090816,野口　淳,,
130567 ,東京都,,もみじ山遺跡,外環道練馬B地区,第Ⅸ層下部文化層,,Momijiyama,Loc.Nerima outer ring road B,東京都練馬区大泉町3-23・24,354602 ,35.767222 ,1393602 ,139.600556 ,世界,37 ,○,○,,,,,,,,,○,○,,○,,○,石錐、抉入石器、二次加工剥片、使用痕剥片、石核、剥片、砕片,,○,○,,,ブロック外石器22点内訳不明、尖頭形石器はScとした,東京外かく環状道路練馬地区遺跡調査会編1995a,発掘調査,20090816,野口　淳,,
130568 ,東京都,,もみじ山遺跡,外環道練馬B地区,第Ⅶ層下部文化層,,Momijiyama,Loc.Nerima outer ring road B,東京都練馬区大泉町3-23・24,354602 ,35.767222 ,1393602 ,139.600556 ,世界,37 ,○,○,,,,,,,,,,,,,,○,楔形石器、二次加工剥片、使用痕剥片、石核、剥片、砕片,,○,○,,,ブロック外石器19点の内訳不明,東京外かく環状道路練馬地区遺跡調査会編1995a,発掘調査,20090816,野口　淳,,
130573 ,東京都,,もみじ山遺跡,外環道練馬B地区,第Ⅲ層上部文化層,,Momijiyama,Loc.Nerima outer ring road B,東京都練馬区大泉町3-23・24,354602 ,35.767222 ,1393602 ,139.600556 ,世界,37 ,○,○,,,,,,,,,○,,,○,,○,使用痕剥片、石核、剥片、砕片,,○,○,,,,東京外かく環状道路練馬地区遺跡調査会編1995a,発掘調査,20090816,野口　淳,,
130680 ,東京都,,尾崎遺跡,第1次調査区,台地部,,Ozaki,Loc.1,東京都練馬区春日町5-11,354449 ,35.735833 ,1393822 ,139.633889 ,世界,34 ,,,○,,,,,,,,○,,,○,,,二次加工剥片、使用痕剥片、石核、剥片砕片,,,,,,,尾崎遺跡調査団編1982,発掘調査,20090214,野口　淳,,
130706 ,東京都,,東早渕遺跡,第1地点,第1文化層,,Higashihayabuchi,Loc.1,東京都練馬区早宮1-18,354503 ,35.750833 ,1393936 ,139.651667 ,世界,35 ,○,,○,,,,,,,,○,,,○,,,石核、剥片,,○,,○,土坑状遺構?,,東早渕遺跡調査団編1986,発掘調査,20090214,野口　淳,,
130707 ,東京都,,東早渕遺跡,第1地点,第2文化層,,Higashihayabuchi,Loc.1,東京都練馬区早宮1-18,354503 ,35.750833 ,1393936 ,139.651667 ,世界,35 ,○,,○,,,,,,,,○,○,,○,,,楔形石器、二次加工剥片、使用痕剥片、石核、剥片、砕片,,○,,○,,,東早渕遺跡調査団編1986,発掘調査,20090214,野口　淳,,
130714 ,東京都,,東早渕遺跡,第4地点,第2文化層,,Higashihayabuchi,Loc.4,東京都練馬区早宮1-24,354505 ,35.751389 ,1393934 ,139.651111 ,世界,35 ,,,○,,,,,,,,,,,,,○,楔形石器、二次加工剥片、石核、剥片、砕片,,,,,,,練馬区教育委員会編1991,発掘調査,20090214,野口　淳,,
130783 ,東京都,,原遺跡,市道195号線,Ⅳ下層,,Hara,Loc.Provincial Highway 195,東京都三鷹市大沢1,354019 ,35.669167 ,1393223 ,139.534167 ,世界,52 ,,,○,,,,,,,,,,,,,,,,,,,,,三鷹市遺跡調査会編1985b,発掘調査,20090214,野口　淳,,
130785 ,東京都,,原遺跡,市道195号線,Ⅸ層,,Hara,Loc.Provincial Highway 195,東京都三鷹市大沢1,354019 ,35.669167 ,1393223 ,139.534167 ,世界,52 ,,,○,,,,,,,,,,,○,,,,,,,,,,三鷹市遺跡調査会編1985b,発掘調査,20090214,野口　淳,,
130814 ,東京都,,島屋敷遺跡,新川団地建替Ⅱ期地区,第Ⅲ遺物群,,Shimayashiki,Loc.Shinkawa housing complex 2,東京都三鷹市新川4,354027 ,35.668611 ,1393425 ,139.568056 ,世界,47 ,○,,○,,,,,,,,,○,,○,,,石核、剥片,,○,○,,,,東京都埋蔵文化財センター編1998,発掘調査,20070620,野口　淳,,
130894 ,東京都,,武蔵台遺跡,第2次調査,Ⅹa文化層,,Musashidai,Loc.second survey,東京都府中市武蔵台2-9-2,354126 ,35.685000 ,1392748 ,139.452222 ,世界,83 ,,,○,,,,,,,,,○,○,○,,○,石錐、二次加工剥片、鋸歯縁石器、ノッチ、楔形石器、計,,,,,土坑,,都立府中病院内遺跡調査団編1984,採集資料,20050820,下原裕司,20081218,野口　淳
