"JASID","自治体コード","遺跡番号","ふりがな","遺跡名","所在地","時代","種別","遺構","主な出土品","経度","緯度","旧石器時代","縄文時代","弥生時代","古墳時代","奈良時代","平安時代","中世","近世","時代不明","色"
13201007304,13201,"73-4","うつぎだいいせきぐんでぃーちく","宇津木台遺跡群D地区","八王子市 宇津木町","[旧石器時代][奈良時代]","集落・塚（経塚）","[旧石器時代]]遺物集中 炭化物集中 [縄文時代]住居 集石 集石土坑 炉穴 焼土 陥し穴 土坑 [古墳時代]住居 土坑 円形土坑 [平安時代]住居 集石 土坑 円形土坑 井戸 [中世]井戸 地下式横穴 溝 [中世][近世]掘立柱建物 集石土坑 墓壙 配石","ナイフ形石器 尖頭器 石刃 台形石器 削器 礫器 敲石 磨石 石核 縄文土器 礫器 磨石 スタンプ形石器 土師器 須恵器 支脚 鉄器 紡錘車 土玉 陶磁器 燈明皿 砥石 石臼 農工具 金具 煙管 ガラス瓶 くし 仏具 数珠 碁石 石盤 土人形 銭貨 板碑 五輪塔 墓石 人骨",139.3594077,35.68621577,"旧石器","0","0","0","奈良","0","0","0","0","purple"
13201008600,13201,"86","","八王子市No.86遺跡","八王子市 中野上町五丁目","[近世]","塚","","",139.3156985,35.6729856,"0","0","0","0","0","0","0","近世","0","purple"
13201008700,13201,"87","","八王子市No.87遺跡","八王子市 中野上町五丁目","[近世]","塚","","",139.3171061,35.67312505,"0","0","0","0","0","0","0","近世","0","purple"
13201013200,13201,"132","おおくぼつか","大久保塚","八王子市 元横山町三丁目","[近世]","塚","","",139.3338603,35.66460995,"0","0","0","0","0","0","0","近世","0","purple"
13201018200,13201,"182","はくさんじんじゃきょうづかぐん","白山神社経塚群","八王子市 中山","[平安時代]","経塚","","陶器　鉄器　石蓋　和鏡　経筒　経巻　桧扇",139.3587867,35.6293126,"0","0","0","0","0","平安","0","0","0","purple"
13201024800,13201,"248","たまにゅーたうんNo.486いせき","多摩ニュータウンNo.486遺跡","八王子市 上柚木","[近世]","塚","","",139.3634387,35.60748939,"0","0","0","0","0","0","0","近世","0","purple"
13201025500,13201,"255","たまにゅーたうんNo.218いせき","多摩ニュータウンNo.218遺跡","八王子市 上柚木","[弥生時代（中期）]","包蔵地・塚","※町田市??880と一連の多摩ニュータウン遺跡","弥生土器",139.3649974,35.60862941,"0","0","弥生","0","0","0","0","0","0","purple"
13201030800,13201,"308","たまにゅーたうんNo.105いせき","多摩ニュータウンNo.105遺跡","八王子市 越野　 堀之内","[旧石器時代][縄文時代（早期?後期）][古墳時代][平安時代][中世][近世]","集落・塚","[旧石器時代]]礫群　[縄文時代]住居　集石　焼土　陥し穴　土坑　[古墳時代]土坑　[平安時代]住居　火葬墓　[中世][近世]建物　竪穴状遺構　地下室　地下式土坑　焼土　井戸　炭窯　[近世]建物　土坑　池　井戸　暗渠　段切状遺構　溝　道　墓壙","ナイフ形石器　尖頭器　敲器　剥片　縄文土器　打斧　磨斧　礫器　磨製尖頭器　石鏃　掻器　石皿　磨石　スタンプ形石器　土製円板　ミニチュア土器　土師器　陶器　釘　陶磁器　土師質土器　舶載陶磁器　板碑　瓦質土器　砥石　石臼　硯　鉄製品　柄鏡　煙管　桶　人骨",139.3945743,35.62913746,"旧石器","縄文","0","古墳","0","平安","中世","近世","0","purple"
13201031300,13201,"313","たまにゅーたうんNo.282いせき","多摩ニュータウンNo.282遺跡","八王子市 南大沢","[中世][近世]","塚","","",139.3816596,35.61898615,"0","0","0","0","0","0","中世","近世","0","purple"
13201031400,13201,"314","たまにゅーたうんNo.162いせき","多摩ニュータウンNo.162遺跡","八王子市 南大沢","[中世][近世]","塚","","",139.3795598,35.61825317,"0","0","0","0","0","0","中世","近世","0","purple"
13201031500,13201,"315","たまにゅーたうんNo.163いえき","多摩ニュータウンNo.163遺跡","八王子市 南大沢","[中世][近世]","塚","","",139.3786553,35.61721155,"0","0","0","0","0","0","中世","近世","0","purple"
13201031600,13201,"316","たまにゅーたうんNo.164いせき","多摩ニュータウンNo.164遺跡","八王子市 南大沢","[中世][近世]","塚","","",139.3786719,35.61701388,"0","0","0","0","0","0","中世","近世","0","purple"
13201032400,13201,"324","たまにゅーたうんNo.179いせき","多摩ニュータウンNo.179遺跡","八王子市 南大沢","[縄文時代（中期）][中世][近世]","塚","[近世]集石","縄文土器　銭貨",139.3714051,35.61340262,"0","縄文","0","0","0","0","中世","近世","0","purple"
13201038800,13201,"388","たまにゅーたうんNo.283いせき","多摩ニュータウンNo.283遺跡","八王子市 松木","[中世][近世]","塚","","",139.3874015,35.62386455,"0","0","0","0","0","0","中世","近世","0","purple"
13201060300,13201,"603","たまにゅーたうんNo.606いせき","多摩ニュータウンNo.606遺跡","八王子市 南大沢","[縄文時代?][中世]","塚","","焼礫",139.3797395,35.61877459,"0","縄文","0","0","0","0","中世","0","0","purple"
13201060600,13201,"606","たまにゅーたうんNo.609いせき","多摩ニュータウンNo.609遺跡","八王子市 南大沢","[近世]","塚","","",139.3810269,35.61690466,"0","0","0","0","0","0","0","近世","0","purple"
13203000100,13203,"1","こんこんづか","こんこん塚","武蔵野市 吉祥寺本町三丁目","[奈良時代][平安時代]","塚","","",139.5682,35.70377,"0","0","0","0","奈良","平安","0","0","0","purple"
13205003200,13205,"32","よろいづか","鎧塚","青梅市 沢井一丁目","[中世]","塚","※遺跡範囲のすべてが青梅市指定史跡鎧塚となっています。","",139.2082496,35.80701134,"0","0","0","0","0","0","中世","0","0","purple"
13205010700,13205,"107","つか（さんき）","塚（三基）","青梅市 吹上","[中世]","塚","","",139.2812021,35.80157924,"0","0","0","0","0","0","中世","0","0","purple"
13205011900,13205,"119","にゅうじょうづか","入定塚","青梅市 塩船","[中世]","塚","","",139.2809961,35.80475352,"0","0","0","0","0","0","中世","0","0","purple"
13205012500,13205,"125","つか（にき）","塚（2基）","青梅市 塩船","[中世]","塚","","",139.2851846,35.8039182,"0","0","0","0","0","0","中世","0","0","purple"
13205015100,13205,"151","つか（にき）","塚（2基）","青梅市 今井","[時代不明]","塚","","",139.3117235,35.80241459,"0","0","0","0","0","0","0","0","不明","purple"
13205015200,13205,"152","いなりづかいせき","稲荷塚遺跡","青梅市 新町一丁目","[時代不明]","塚","","",139.2975443,35.79041257,"0","0","0","0","0","0","0","0","不明","purple"
13205015500,13205,"155","ふじづか","富士塚","青梅市 新町五丁目","[近世]","その他（富士塚）","","",139.3073976,35.7892429,"0","0","0","0","0","0","0","近世","0","purple"
13205015700,13205,"157","まるやまのつか","丸山の塚","青梅市 藤橋","[時代不明]","その他（塚）","","",139.3034494,35.81060054,"0","0","0","0","0","0","0","0","不明","purple"
13206000300,13206,"3","みたけづか","御岳塚","府中市 本宿町一丁目","［縄文時代（前期～中期）］［奈良時代］［平安時代］[中世]［近世］","包蔵地・塚","[中世]周溝","",139.457327,35.67054776,"0","縄文","0","0","奈良","平安","中世","近世","0","purple"
13206000800,13206,"8","ほんしゅくいちりづか","本宿一里塚","府中市 日新町一丁目","[近世]","その他（塚）","※遺跡範囲のすべてが市指定史跡甲州街道本宿一里塚跡となっています。","",139.4564535,35.66799076,"0","0","0","0","0","0","0","近世","0","purple"
13206001000,13206,"10","よこかいどうきた１ごうづか","横海道北１号塚","府中市 武蔵台一丁目","中世","塚","塚状遺構","縄文土器 土師器 須恵器 土師質土器 瓦 陶器 かわらけ他",139.4683921,35.68689316,"0","0","0","0","0","0","中世","0","0","purple"
13206001100,13206,"11","さんぜんにんづか","三千人塚","府中市 矢崎町二丁目","[中世]","塚","※遺跡範囲のすべてが都指定史跡三千人塚 附 康元元年銘板碑一基となっています。","板碑 人骨 常滑産骨蔵器",139.4752554,35.66271016,"0","0","0","0","0","0","中世","0","0","purple"
13206001700,13206,"17","","府中市No.17遺跡","府中市 白糸台一丁目","[時代不明]","塚","円墳","",139.5068651,35.66721598,"0","0","0","0","0","0","0","0","不明","purple"
13206002301,13206,"23-A","","府中市No.23-A遺跡","府中市 白糸台三丁目 白糸台五丁目","[時代不明]","その他（塚）?","A：所在地-白糸台五丁目52 B：所在地-白糸台五丁目12 C（襲山(塚））：所在地-白糸台五丁目14","",139.5150155,35.662962,"0","0","0","0","0","0","0","0","不明","purple"
13206002500,13206,"25","つねひさいちりづか","常久一里塚","府中市 若松町一丁目 清水が丘三丁目","[近世]","その他（塚）","※遺跡範囲のすべてが市指定史跡甲州街道常久一里塚跡となっています。","",139.4993166,35.6679707,"0","0","0","0","0","0","0","近世","0","purple"
13206003100,13206,"31","せんげんやま","せんげん山","府中市 武蔵台二丁目","[時代不明]","その他（塚）","","鉄片 繊維",139.4649068,35.69020841,"0","0","0","0","0","0","0","0","不明","purple"
13206003200,13206,"32","","府中市No.32遺跡","府中市 武蔵台二丁目","[時代不明]","その他（塚）","","",139.4657651,35.69051513,"0","0","0","0","0","0","0","0","不明","purple"
13207003200,13207,"32","","昭島市No.32遺跡","昭島市 拝島町五丁目","[奈良時代？][平安時代]","塚","","土器",139.3387511,35.70609498,"0","0","0","0","奈良","平安","0","0","0","purple"
13207003700,13207,"37","","昭島市No.37遺跡","昭島市 宮沢町","[時代不明]","塚","","",139.3640862,35.70291803,"0","0","0","0","0","0","0","0","不明","purple"
13208006200,13208,"62","ぎょうにんづか","行人塚","調布市 飛田給一丁目","[近世]","塚","※遺跡範囲のすべてが調布市指定史跡飛田給薬師堂境内行人塚となっています。","人骨",139.5231993,35.66152108,"0","0","0","0","0","0","0","近世","0","purple"
13209019700,13209,"197","","町田市No.197遺跡","町田市 下小山田町","[奈良時代][平安時代]","経塚","","土師器",139.4243606,35.60247338,"0","0","0","0","奈良","平安","0","0","0","purple"
13209020000,13209,"200","しょうぶづか","勝負塚","町田市 下小山田町","[平安時代]","塚","","人骨",139.4179902,35.6086761,"0","0","0","0","0","平安","0","0","0","purple"
13209023400,13209,"234","おのじのふじづか","小野路の富士塚","町田市 小野路町","[時代不明]","塚","","",139.4522384,35.60398077,"0","0","0","0","0","0","0","0","不明","purple"
13209034000,13209,"340","しんこうじひろばかまいせきぐんNo.1ちてん","真光寺広袴遺跡群No.1地点","町田市 真光寺二丁目","[近世]","塚・その他（炭窯生業址）","[近世]炭焼坑","",139.4659808,35.60912639,"0","0","0","0","0","0","0","近世","0","purple"
13209034900,13209,"349","","町田市No.349遺跡","町田市 真光寺町","[旧石器時代][縄文時代（前期～中期）][中世][近世]","包蔵地・その他（塚）","","縄文土器　石器",139.4614833,35.59901149,"旧石器","縄文","0","0","0","0","中世","近世","0","purple"
13209038200,13209,"382","つるかわいせきぐんえるちてん","鶴川遺跡群L地点","町田市 鶴川二丁目","[近世]","塚","[時代不明]塚","弥生土器",139.4719051,35.58858208,"0","0","0","0","0","0","0","近世","0","purple"
13209041400,13209,"414","","町田市No.414遺跡","町田市 能ヶ谷二丁目","[近世]","塚","","",139.4791995,35.58394077,"0","0","0","0","0","0","0","近世","0","purple"
13209045900,13209,"459","みわみなみいせきぐん（えー-1）","三輪南地区遺跡群（A－1）","町田市 三輪緑山二丁目","[中世][近世]","その他（塚）","[中世][近世]塚2基","縄文土器　石器　土製品　石製品",139.4846715,35.5702643,"0","0","0","0","0","0","中世","近世","0","purple"
13209050300,13209,"503","ふじづか（ちょうちんづか）","富士塚（提灯塚）","町田市 木曽東四丁目","[時代不明]","その他（塚）","","",139.4268722,35.5675992,"0","0","0","0","0","0","0","0","不明","purple"
13209053800,13209,"538","","町田市No.538遺跡","町田市 金井八丁目","[時代不明]","その他（塚）","","",139.4668244,35.57632548,"0","0","0","0","0","0","0","0","不明","purple"
13209058500,13209,"585","ほんまちだいせきぐん","本町田遺跡群","町田市 金井一丁目","[時代不明]","塚","","",139.4491433,35.57579444,"0","0","0","0","0","0","0","0","不明","purple"
13209068600,13209,"686","せんげんづか","浅間塚","町田市 小川一丁目","[時代不明]","丘陵　塚","","",139.4772585,35.52676475,"0","0","0","0","0","0","0","0","不明","purple"
13209069700,13209,"697","つるまのおおつか","鶴間の大塚","町田市 鶴間　 鶴間三丁目","[中世]","その他（塚）","","土師器",139.4740822,35.50922347,"0","0","0","0","0","0","中世","0","0","purple"
13209070700,13209,"707","やまざきたかばんづかいせき","山崎鷹番塚遺跡","町田市 山崎町","[中世][近世]","塚","[縄文時代]土坑　[時代不明]塚 方形周溝","縄文土器　石器　須恵器",139.431341,35.57583015,"0","0","0","0","0","0","中世","近世","0","purple"
13209086800,13209,"868","たまにゅーたうんNo.954いせき","多摩ニュータウンNo.954遺跡","町田市 小山ヶ丘五丁目","[中世]","塚","","",139.3590691,35.60370793,"0","0","0","0","0","0","中世","0","0","purple"
13210002300,13210,"23","","小金井市No.23遺跡","小金井市 前原町四丁目","[時代不明]","塚","","",139.5018,35.68753,"0","0","0","0","0","0","0","0","不明","purple"
13212001200,13212,"12","","日野市No.12遺跡","日野市 神明二丁目","[中世]","その他（塚）","","銭貨",139.3942942,35.66961523,"0","0","0","0","0","0","中世","0","0","purple"
13212004000,13212,"40","","日野市No.40遺跡","日野市 百草","[中世]","経塚？","","",139.4361089,35.65129036,"0","0","0","0","0","0","中世","0","0","purple"
13212004100,13212,"41","におうづか","仁王塚","日野市 百草","[平安時代][中世]","経塚","","陶器 経筒",139.433946,35.65109508,"0","0","0","0","0","平安","中世","0","0","purple"
13212004400,13212,"44","かがづか","加賀塚","日野市 栄町一丁目","[中世]","塚","※遺跡範囲のすべてが日野市指定史跡加賀塚(竹間加賀入道の墓)となっています。","",139.3926407,35.68204432,"0","0","0","0","0","0","中世","0","0","purple"
13212005200,13212,"52","しょうにんづか","上人塚","日野市 日野台三丁目","[平安時代][中世]","その他（塚）","※遺跡範囲のすべてが日野市指定史跡上人塚となっています。","須恵器（古代） かわらけ（中世）",139.381142,35.67296907,"0","0","0","0","0","平安","中世","0","0","purple"
13213001000,13213,"10","ひなたづか（ひとみづか）","日向塚（人見塚）","東村山市 多摩湖町一丁目","[時代不明]","その他（塚）","","縄文土器　打製石斧　土師器　須恵器",139.449982,35.76152986,"0","0","0","0","0","0","0","0","不明","purple"
13213004600,13213,"46","せんげんづか","浅間塚","東村山市 本町一丁目","[近世]","その他（塚）","※遺跡範囲のすべてが東村山市指定史跡浅間塚となっています。","",139.4655514,35.75590781,"0","0","0","0","0","0","0","近世","0","purple"
13213004701,13213,"47-1","おおつか（さかいづか）","大塚（境塚）","東村山市 本町一丁目","[近世]","その他（塚）","※遺跡範囲のすべてが東村山市指定史跡境塚となっています。","",139.4665814,35.75448688,"0","0","0","0","0","0","0","近世","0","purple"
13213004702,13213,"47-2","こつか（さかいづか）","小塚（境塚）","東村山市 本町一丁目","[近世]","その他（塚）","","",139.467268,35.75412468,"0","0","0","0","0","0","0","近世","0","purple"
13214001300,13214,"13","","国分寺市No.13遺跡","国分寺市 西元町四丁目","[中世]","修法壇跡か塚","［中世］塚","素焼土器 陶器（灰釉） 銭貨",139.4789428,35.69559391,"0","0","0","0","0","0","中世","0","0","purple"
13219004700,13219,"47","きぬやまづかこふん","絹山塚古墳","狛江市 中和泉一丁目","[古墳時代]","貝塚","円墳 [古墳時代]周溝 礫槨","陶器 大刀 銭貨",139.5750224,35.6364584,"0","0","0","古墳","0","0","0","0","0","purple"
13221006400,13221,"64","おつかさまいせき","お塚様遺跡","清瀬市 上清戸二丁目","[中世]","塚","","",139.522844,35.78180779,"0","0","0","0","0","0","中世","0","0","purple"
13223003700,13223,"37","さんぼんえのきづか","三本榎塚","武蔵村山市 榎三丁目 学園一丁目","[近世]","その他（塚）","※遺跡範囲のすべてが武蔵村山市指定史跡三本榎となっています。","",139.3896198,35.749885,"0","0","0","0","0","0","0","近世","0","purple"
13224011200,13224,"112","たまにゅーたうんNo.258いせき","多摩ニュータウンNo.258遺跡","多摩市 愛宕二丁目","[中世][近世]","塚","","板碑",139.4382144,35.63333698,"0","0","0","0","0","0","中世","近世","0","purple"
13224011700,13224,"117","たまにゅーたうんNo.284いせき","多摩ニュータウンNo.284遺跡","多摩市 乞田","[中世][近世]","塚","","",139.443124,35.63478797,"0","0","0","0","0","0","中世","近世","0","purple"
13224015200,13224,"152","たまにゅーたうんNo.275いせき","多摩ニュータウンNo.275遺跡","多摩市 唐木田三丁目","[近世]","塚","","",139.394894,35.60840833,"0","0","0","0","0","0","0","近世","0","purple"
13224019100,13224,"191","たまにゅーたうんNo.459いせき","多摩ニュータウンNo.459遺跡","多摩市 中沢二丁目","[中世]","塚?","","板碑",139.4150335,35.62074946,"0","0","0","0","0","0","中世","0","0","purple"
13224025100,13224,"251","たまにゅーたうんNo.650いせき","多摩ニュータウンNo.650遺跡","多摩市 唐木田一丁目","[近世]","塚","","",139.4003786,35.61408138,"0","0","0","0","0","0","0","近世","0","purple"
13224029400,13224,"294","たまにゅーたうんいせきNo.776いせき","多摩ニュータウンNo.776遺跡","多摩市 豊ヶ丘一丁目","[中世][近世]","塚","","",139.4361094,35.62789203,"0","0","0","0","0","0","中世","近世","0","purple"
13225001100,13225,"11","たまにゅーたうんNo.474いせき","多摩ニュータウンNo.474遺跡","稲城市 坂浜","[近世]","塚","2基","土師器　銭貨",139.4748472,35.6235078,"0","0","0","0","0","0","0","近世","0","purple"
13225007600,13225,"76","じゅうさんづか（ひらおいせきNo.16）","十三塚（平尾遺跡No.16）","稲城市 平尾","[中世]","塚","13基","",139.4900768,35.60454557,"0","0","0","0","0","0","中世","0","0","purple"
13225007700,13225,"77","にゅうじょうづか（ひらおいせきNo.17）","入定塚（平尾遺跡No.17）","稲城市 平尾","[中世]","塚","","鉄釘　板碑　銭貨",139.4893387,35.60506197,"0","0","0","0","0","0","中世","0","0","purple"
13225008400,13225,"84","","稲城市No.84遺跡","稲城市 坂浜","[中世]","経塚","","銅鏡　鉄刀　数珠玉　銭貨　籾米",139.4822117,35.62996346,"0","0","0","0","0","0","中世","0","0","purple"
13225015500,13225,"155","","稲城市No.155遺跡","稲城市 坂浜","［時代不明］","その他（塚）","","",139.4895272,35.62362683,"0","0","0","0","0","0","0","0","不明","purple"
13228007300,13228,"73","もみじづか","もみじ塚","あきる野市 引田","[近世]","その他（塚）","","陶磁器　板碑",139.2686646,35.7259514,"0","0","0","0","0","0","0","近世","0","purple"
13228009100,13228,"91","にのみや・にのみやもりこしいせき","二宮・二宮森腰遺跡","あきる野市 二宮　 平沢","[旧石器時代][縄文時代（草創期～後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","集落・経塚・社寺・城館","[縄文時代]住居跡　敷石住居　炉　土坑　柱穴群　埋甕　[平安時代]経塚　[中世]地下式土坑","細石刃核　縄文土器　打斧　磨斧　礫器　石鏃　石匙　石錐　石箆　石皿　磨石　スタンプ形石器　凹石　剥片石器　弥生土器　土師器　須恵器　鉄釘　鉄製品　鍔　柄頭鞘尻　瓦　陶磁器　金銅仏　銭貨",139.3128296,35.72886241,"旧石器","縄文","弥生","古墳","奈良","平安","中世","近世","0","purple"
13229000500,13229,"5","みなみいりきょうづか","南入経塚","西東京市 住吉町五丁目","[近世]","その他（経塚）","形態（円錐台形状） 1基 [近世]墳丘","",139.5582393,35.74705203,"0","0","0","0","0","0","0","近世","0","purple"
13305001100,13305,"11","","日の出町No.11遺跡","日の出町 平井","[近世]","塚","[近世]土坑","",139.2531083,35.73771872,"0","0","0","0","0","0","0","近世","0","purple"
