"JASID","自治体コード","遺跡名","緯度","経度","旧石器時代","縄文時代","弥生時代","古墳時代","奈良時代","平安時代","中世","近世","時代不明"
13111022300,13111,"六郷古街道貝塚",35.54601535,139.7167944,"0","0","0","0","0","0","0","0","1"
13111022400,13111,"田園調布一丁目30番横穴墓",35.58843123,139.6709017,"0","0","0","1","1","0","0","0","0"
13111022500,13111,"山谷・諏訪分遺跡",35.5947453,139.6802212,"0","1","0","0","0","0","0","0","0"
13111022600,13111,"梅田遺跡",35.58289697,139.7058846,"0","0","0","0","0","1","1","0","0"
13111022700,13111,"石川上ノ台遺跡",35.60469027,139.683016,"0","1","0","0","0","0","0","0","0"
13111022800,13111,"大倉陶園内貝塚",35.55504413,139.7108395,"0","0","0","0","0","0","0","0","1"
13111022900,13111,"旭ヶ丘遺跡",35.58776131,139.7175061,"0","1","0","0","0","0","0","0","0"
13111023000,13111,"稲荷森遺跡",35.58897832,139.6724546,"0","1","0","1","0","0","0","0","0"
13111023100,13111,"新居里横穴墓群",35.59489354,139.659344,"0","0","0","1","1","0","0","0","0"
13111023200,13111,"堂寺横穴墓",35.59553912,139.712795,"0","0","0","1","1","0","0","0","0"
13111023300,13111,"永寿院付近遺跡",35.5768848,139.7077954,"0","0","1","0","0","0","0","0","0"
13111023400,13111,"長栄古墳",35.57819371,139.7065079,"0","0","0","1","0","0","0","0","0"
13111023500,13111,"中央六丁目4番横穴墓",35.57889179,139.7108853,"0","0","0","1","1","0","0","0","0"
13111023600,13111,"南久が原二丁目4番横穴墓",35.5780418,139.6873466,"0","0","0","1","1","0","0","0","0"
13112000100,13112,"烏山遺跡",35.67412332,139.59153,"1","1","0","1","1","1","0","1","0"
13112000200,13112,"本伊勢遺跡",35.66311113,139.5984894,"0","1","0","0","0","0","0","0","0"
13112000300,13112,"祖師谷大道北遺跡",35.659981,139.596436,"1","1","1","1","1","1","1","1","0"
13112000400,13112,"粕谷八幡神社",35.66315993,139.611902,"0","1","0","0","0","0","0","0","0"
13112000500,13112,"廻沢北遺跡",35.65838154,139.6152536,"1","1","0","0","0","0","0","1","0"
13112000600,13112,"東覚院遺跡",35.65667294,139.6124427,"0","0","0","0","0","0","1","1","0"
13112000700,13112,"釣鐘池北遺跡",35.65423201,139.6035377,"0","1","0","0","0","1","1","1","0"
13112000800,13112,"砧小学校前横穴墓群",35.63537324,139.5981209,"0","0","0","1","0","0","0","0","0"
13112000900,13112,"砧中学校遺跡",35.63379948,139.6006734,"1","1","1","1","0","1","0","1","0"
13112001002,13112,"砧中学校古墳群2号古墳",35.63488369,139.6026937,"0","0","0","1","0","0","0","0","0"
13112001003,13112,"砧中学校古墳群3号古墳",35.6335968,139.6017589,"0","0","0","1","0","0","0","0","0"
13112001004,13112,"砧中学校古墳群4号古墳",35.63283375,139.6018616,"0","0","0","1","0","0","0","0","0"
13112001005,13112,"砧中学校古墳群5号古墳",35.63256549,139.6025804,"0","0","0","1","0","0","0","0","0"
13112001006,13112,"砧中学校古墳群6号古墳",35.63282779,139.6034605,"0","0","0","1","0","0","0","0","0"
13112001007,13112,"砧中学校古墳群7号古墳",35.63488369,139.6026937,"0","0","0","1","0","0","0","0","0"
13112001008,13112,"砧中学校古墳群8号古墳",35.63324509,139.600336,"0","0","0","1","0","0","0","0","0"
13112001009,13112,"砧中学校古墳群9号墳",35.63365045,139.6012895,"0","0","0","1","0","0","0","0","0"
13112001800,13112,"下神明遺跡",35.63509307,139.5990011,"1","1","1","1","1","1","1","1","0"
13112001900,13112,"上神明遺跡",35.6414265,139.5923661,"1","1","1","1","0","1","1","1","0"
13112002000,13112,"上神明横穴墓群",35.64018666,139.5921314,"0","0","0","1","0","0","0","0","0"
13112002100,13112,"成城学園横穴墓群",35.64216405,139.6011518,"0","0","0","1","0","0","0","0","0"
13112002200,13112,"東之原遺跡",35.64361844,139.5986874,"0","1","0","0","0","0","0","0","0"
13112002300,13112,"宮之原遺跡",35.62879711,139.5935426,"1","1","0","1","1","1","0","1","0"
13112002400,13112,"天神塚古墳",35.62662704,139.5968285,"0","0","0","1","0","0","0","0","0"
13112002500,13112,"稲荷塚古墳",35.6273663,139.5968872,"0","0","0","1","0","0","0","0","0"
13112003906,13112,"殿山古墳群6号墳",35.62630025,139.6084447,"0","0","0","1","0","0","0","0","0"
13112003907,13112,"殿山古墳群7号墳",35.6266142,139.6095248,"0","0","0","1","0","0","0","0","0"
13112003908,13112,"殿山古墳群8号墳（大将塚）",35.62564907,139.6107479,"0","0","0","1","0","0","0","0","0"
13112003909,13112,"殿山古墳群9号墳",35.62648051,139.6116795,"0","0","0","1","0","0","0","0","0"
13112004500,13112,"西谷戸横穴墓群・西谷戸遺跡",35.63039,139.611984,"1","0","0","1","1","1","0","0","0"
13112004700,13112,"砧大塚",35.631836,139.621231,"0","0","0","0","0","0","1","0","0"
13112004800,13112,"上之台遺跡",35.64027,139.604996,"1","1","1","1","1","0","1","0","0"
13112004900,13112,"岡本谷戸横穴墓群",35.624981,139.620575,"0","0","0","1","1","0","0","0","0"
13112005000,13112,"堂ヶ谷戸横穴墓群",35.62468385,139.61863,"0","0","0","1","0","0","0","0","0"
13112005100,13112,"岡本原横穴墓群",35.621895,139.618622,"0","0","0","1","0","0","0","0","0"
13112005200,13112,"堂ヶ谷戸遺跡",35.624981,139.620575,"1","1","1","1","1","1","1","1","0"
13112005300,13112,"八幡山遺跡",35.660549,139.62178,"0","1","0","0","0","0","1","1","0"
13112005400,13112,"船橋本村北遺跡",35.65461,139.619125,"0","1","0","1","1","1","0","0","0"
13112005500,13112,"千歳遺跡",35.652687,139.623856,"0","1","0","0","0","0","0","0","0"
13112005600,13112,"船橋本村南遺跡",35.65461,139.619125,"0","1","0","0","0","0","0","0","0"
13112005700,13112,"殿竹遺跡",35.666279,139.619995,"0","1","0","0","0","0","0","0","0"
13112005800,13112,"向山遺跡",35.660751,139.633484,"1","1","0","0","0","0","1","1","0"
13112005900,13112,"緑ヶ丘中学校遺跡",35.660751,139.633484,"0","1","0","0","0","0","0","0","0"
13112006000,13112,"東経堂団地遺跡",35.658089,139.631516,"0","1","0","0","0","0","0","0","0"
13112006100,13112,"江下山遺跡",35.658089,139.631516,"0","1","0","0","0","0","0","0","0"
13112006200,13112,"新井遺跡",35.655247,139.641525,"0","1","0","0","0","0","0","1","0"
13112006300,13112,"赤堤中通遺跡",35.658394,139.638824,"1","0","0","0","0","0","0","0","0"
13112006400,13112,"前谷戸遺跡・赤堤陣屋跡",35.655247,139.641525,"1","1","1","0","0","0","0","1","0"
13112006500,13112,"宮前遺跡",35.658005,139.645782,"0","1","1","0","0","0","0","0","0"
13112006600,13112,"後谷戸遺跡",35.658394,139.638824,"0","1","1","0","0","0","0","1","0"
13112006700,13112,"赤堤陣屋遺跡",35.655247,139.641525,"0","0","1","0","0","0","0","0","0"
13112006800,13112,"円乗院遺跡",35.65531,139.6633,"0","1","1","1","0","0","0","0","0"
13112007000,13112,"根津山遺跡",35.65914,139.6555,"1","1","0","0","0","0","0","1","0"
13112007200,13112,"代田西丸遺跡",35.66143,139.6592,"0","1","0","0","0","0","0","0","0"
13112007300,13112,"東大原遺跡",35.66686,139.6628,"0","1","0","0","0","0","0","0","0"
13112007400,13112,"守山遺跡",35.66532,139.6617,"0","1","1","0","0","0","0","0","0"
13112007500,13112,"明大前駅遺跡",35.66923,139.6512,"0","1","0","0","0","0","0","1","0"
13112007600,13112,"松原羽根木通遺跡",35.66495,139.6543,"0","1","0","0","0","0","0","1","0"
13112007700,13112,"松原小学校遺跡",35.66374,139.6511,"0","1","0","0","0","0","0","0","0"
13112007800,13112,"梅ヶ丘横穴",35.65788,139.6533,"0","0","0","1","0","0","0","0","0"
13112007900,13112,"羽根木山田邸前遺跡",35.66298,139.6581,"0","1","0","0","0","0","0","0","0"
13112008000,13112,"新八山賀川遺跡",35.66404,139.6273,"0","0","0","0","0","0","1","0","0"
13112008100,13112,"桜ヶ丘遺跡",35.66301,139.6566,"0","1","0","0","0","0","0","0","0"
13112008200,13112,"下山谷遺跡",35.66532,139.672,"0","1","0","0","0","0","0","0","0"
13112008300,13112,"大山谷遺跡",35.66835,139.6664,"0","1","0","0","0","0","0","0","0"
13112008400,13112,"池之上遺跡",35.65812,139.6736,"0","1","0","0","0","0","0","0","0"
13112008500,13112,"多聞山遺跡・三宿城跡",35.65216,139.6755,"0","1","0","1","0","0","1","1","0"
13112008600,13112,"桜木遺跡",35.64488,139.6412,"1","1","1","1","0","0","0","0","0"
13112008700,13112,"宮ノ坂遺跡",35.64958,139.6439,"0","1","0","0","0","0","0","0","0"
13112008800,13112,"世田谷城跡",35.64749,139.6476,"0","0","0","0","0","0","1","0","0"
13112008900,13112,"大鶏山遺跡",35.64927,139.6485,"0","1","1","0","0","0","0","0","0"
13112009000,13112,"浄光寺遺跡",35.64023,139.647,"0","1","0","0","0","0","0","0","0"
13112009100,13112,"元宿遺跡",35.64828,139.6526,"0","1","0","0","0","0","0","0","0"
13112009200,13112,"松ヶ丘遺跡",35.63985,139.6409,"0","1","0","0","0","0","0","0","0"
13112009400,13112,"西山谷遺跡",35.64457,139.6578,"0","0","0","0","0","0","0","0","1"
13112009500,13112,"稲荷下遺跡",35.635,139.6484,"0","1","0","0","0","0","0","0","0"
13112009600,13112,"蛇崩遺跡",35.6413,139.6846,"1","1","0","0","0","0","0","1","0"
13112009900,13112,"三軒茶屋遺跡",35.64323,139.6704,"0","1","0","0","0","0","0","0","0"
13112010000,13112,"北丸遺跡",35.63502,139.6699,"0","1","0","0","0","0","0","0","0"
13112010300,13112,"狸谷遺跡",35.62882,139.6581,"0","1","0","0","0","0","0","0","0"
13112010500,13112,"瀬田遺跡・瀬田城跡",35.61599,139.6318,"1","1","1","1","1","1","1","1","0"
13112010700,13112,"下山遺跡",35.62158,139.6244,"1","1","1","1","1","1","1","1","0"
13112010800,13112,"玉川神社古墳",35.62008,139.626,"0","0","0","1","0","0","0","0","0"
13112010900,13112,"玉川神社東横穴墓群",35.61977,139.6263,"0","0","0","1","0","0","0","0","0"
13112011000,13112,"滝ヶ谷横穴墓群",35.61925,139.6284,"0","0","0","1","0","0","0","0","0"
13112011100,13112,"将監塚（西岡2号墳）",35.61972,139.6283,"0","0","0","0","0","0","1","1","0"
13112011200,13112,"下山北遺跡",35.62252,139.6227,"1","1","1","1","0","0","1","1","0"
13112011300,13112,"玉川病院下横穴墓群",35.62042,139.625,"0","0","0","1","0","0","0","0","0"
13112011400,13112,"玉川神社西横穴墓",35.6202,139.6257,"0","0","0","1","0","0","0","0","0"
13112011500,13112,"上野毛稲荷塚（西岡5号墳）古墳",35.60871,139.6371,"0","0","0","1","0","0","0","0","0"
13112011600,13112,"谷久保遺跡",35.61884,139.6354,"0","1","0","0","0","0","0","0","0"
13112011700,13112,"鎌ヶ谷遺跡",35.6134,139.6336,"1","1","1","1","1","1","1","1","0"
13112011800,13112,"谷川上横穴墓群",35.60312,139.6437,"0","0","0","1","0","0","0","0","0"
13112011900,13112,"天神山古墳",35.60118,139.6454,"0","0","0","1","0","0","0","0","0"
13112012000,13112,"あたご山横穴",35.60165,139.6785,"0","0","0","1","0","0","0","0","0"
13112012100,13112,"谷川上遺跡",35.60425,139.6451,"1","1","0","1","0","0","1","1","0"
13112012300,13112,"下野毛遺跡",35.60424,139.6424,"1","1","0","0","0","0","1","1","0"
13112012500,13112,"六所東遺跡",35.60633,139.6408,"0","1","0","0","0","0","0","0","0"
13112012600,13112,"下野毛岸横穴墓群",35.60726,139.6397,"0","0","0","1","1","0","0","0","0"
13112012700,13112,"野毛大塚(西岡8号墳)古墳",35.60508,139.6431,"0","0","0","1","0","0","0","0","0"
13112012800,13112,"スクモ塚(西岡6号)古墳",35.60704,139.64,"0","0","0","1","0","0","0","0","0"
13112012900,13112,"西岡7号墳",35.60414,139.641,"0","0","0","1","0","0","0","0","0"
13112013000,13112,"等々力渓谷横穴墓群",35.60491,139.6459,"0","0","0","1","0","0","0","0","0"
13112013100,13112,"西岡3号墳",35.61235,139.6475,"0","0","0","0","0","0","1","0","0"
13112013200,13112,"西岡4号墳",35.61179,139.6472,"0","0","0","1","0","0","0","0","0"
13112013300,13112,"西岡9号墳",35.60473,139.6466,"0","0","0","1","0","0","0","0","0"
13112013400,13112,"御岳山(西岡10号墳)古墳",35.6029,139.6479,"0","0","0","1","0","0","0","0","0"
13112013500,13112,"大日塚（西岡11号墳）",35.60318,139.6497,"0","0","0","1","0","0","0","0","0"
13112013600,13112,"狐塚(西岡12号墳)古墳",35.60222,139.6515,"0","0","0","1","0","0","0","0","0"
13112013700,13112,"尾山北原塚（西岡13号墳）",35.60129,139.6533,"0","0","0","1","0","0","0","0","0"
13112013800,13112,"八幡塚(西岡14号墳・神明塚)古墳",35.60042,139.6552,"0","0","0","1","0","0","1","0","0"
13112013900,13112,"天慶塚古墳",35.60068,139.6573,"0","0","0","1","0","0","0","0","0"
13112014000,13112,"西岡16号墳",35.60042,139.6569,"0","0","0","1","0","0","0","0","0"
13112014100,13112,"西岡17号墳",35.59972,139.6566,"0","0","0","1","0","0","0","0","0"
13112014200,13112,"大音寺山遺跡",35.6018,139.6797,"0","1","0","0","0","0","0","0","0"
13112014300,13112,"諏訪山遺跡",35.60334,139.6748,"1","1","1","0","0","1","1","1","0"
13112014400,13112,"八幡前遺跡",35.60486,139.6707,"0","1","0","0","0","0","0","0","0"
13112014500,13112,"奥沢台遺跡",35.6037,139.6635,"1","1","1","1","0","0","0","1","0"
13112014600,13112,"山根遺跡",35.60078,139.6588,"0","1","0","0","0","0","0","0","0"
13112014700,13112,"西岡18号墳",35.59994,139.6627,"0","0","0","1","0","0","0","0","0"
13112015200,13112,"祖師北遺跡",35.64713,139.6033,"0","1","0","0","0","0","0","0","0"
13112015300,13112,"成城南遺跡",35.6368,139.6029,"0","1","0","0","0","0","0","0","0"
13112015400,13112,"成城駅遺跡",35.64037,139.5999,"0","1","0","1","0","0","0","0","0"
13112015500,13112,"不動橋・不動坂遺跡",35.63851,139.5937,"1","1","0","1","0","0","0","0","0"
13112015800,13112,"西台遺跡",35.6511,139.6001,"0","1","0","0","0","0","0","0","0"
13112015900,13112,"喜多見陣屋遺跡",35.6261,139.5966,"1","1","1","1","1","1","1","1","0"
13112019400,13112,"石井土遺跡",35.63671774,139.6072457,"0","1","0","0","0","0","0","0","0"
13112019500,13112,"西山野北遺跡",35.63635501,139.6107476,"0","0","0","1","0","0","0","0","0"
13112019600,13112,"安藤家墓跡",35.63322982,139.617511,"0","0","0","0","0","0","0","1","0"
13112019700,13112,"石井土南横穴",35.62903015,139.6109078,"0","0","0","1","1","0","0","0","0"
13112019900,13112,"弁天塚・天神塚",35.62231512,139.6199715,"0","0","0","0","0","0","0","0","1"
13112020000,13112,"土器塚遺跡",35.65597217,139.6803853,"1","1","1","1","0","0","0","0","0"
13112020100,13112,"騎兵山遺跡",35.65312672,139.679939,"0","1","0","1","0","0","0","1","0"
13112020200,13112,"森厳寺富士塚遺跡",35.65709041,139.6682249,"0","0","0","0","0","0","0","1","0"
13112020300,13112,"代田栗原遺跡",35.65471759,139.6583617,"0","1","0","1","0","0","0","1","0"
13112020400,13112,"栗原塚",35.65329485,139.6560271,"0","0","0","0","0","0","0","1","0"
13112020500,13112,"若林本村遺跡",35.64964026,139.6578811,"0","1","0","0","0","0","0","0","0"
13112020600,13112,"若林三角山遺跡",35.64994714,139.660559,"0","1","0","0","0","0","0","0","0"
13112020700,13112,"常盤塚",35.64156211,139.6587008,"0","0","0","0","0","0","1","0","0"
13112020800,13112,"阿弥陀丸遺跡",35.63405636,139.6532077,"0","0","0","0","0","0","1","0","0"
13112020900,13112,"関屋塚",35.62920097,139.6405734,"0","0","0","0","0","0","1","1","0"
13112021000,13112,"長崎塚遺跡",35.62864286,139.641466,"0","0","0","0","0","0","1","1","0"
13112021100,13112,"宇佐前南遺跡",35.62389877,139.6385478,"0","1","0","0","0","0","0","0","0"
13112021200,13112,"千部塚遺跡",35.62021492,139.6508388,"0","0","0","0","0","0","1","1","0"
13112021400,13112,"丸山南遺跡",35.61714492,139.6465816,"0","1","0","0","0","0","0","0","0"
13112021500,13112,"将監山遺跡",35.61990997,139.6279678,"1","1","0","1","1","0","0","0","0"
13112021600,13112,"瀬田中学校遺跡",35.61805402,139.6334266,"0","0","0","0","0","1","0","0","0"
13112021700,13112,"谷沢台遺跡",35.61209313,139.6426677,"0","1","0","0","0","0","0","0","0"
13112021800,13112,"稲荷坂遺跡",35.61034736,139.6357599,"0","0","0","0","0","0","1","0","0"
13112021900,13112,"稲荷丸遺跡",35.6092867,139.637116,"0","1","0","0","0","0","0","0","0"
13112022000,13112,"稲荷丸塚",35.60977516,139.6366354,"0","0","0","0","0","0","0","0","0"
13112022200,13112,"等々力根横穴墓",35.60229563,139.6492212,"0","0","0","1","0","0","0","0","0"
13112022300,13112,"等々力東原遺跡",35.61259553,139.6593532,"0","1","0","0","0","0","0","0","0"
13112022400,13112,"堂の坂遺跡",35.59994465,139.6552733,"0","0","0","0","0","0","1","0","0"
13112022700,13112,"大平砦跡",35.601883,139.677948,"0","0","0","0","0","0","1","0","0"
13112022800,13112,"深沢城跡",35.61371197,139.6476802,"0","0","0","0","0","0","1","0","0"
13112023200,13112,"松場遺跡",35.63644473,139.5891994,"0","0","0","1","0","0","0","1","0"
13112023300,13112,"三島野屋敷・下覚東南遺跡",35.64107299,139.585719,"0","1","1","1","1","1","0","1","0"
13112023500,13112,"相之原遺跡",35.63108708,139.5926841,"0","1","0","1","1","0","0","1","0"
13112023700,13112,"下野毛原稲荷遺跡",35.60183593,139.644508,"0","0","0","0","0","0","1","0","0"
13112023800,13112,"八幡山稲荷前遺跡",35.66199384,139.6198115,"0","1","0","0","0","0","1","1","0"
13112023900,13112,"カネ塚",35.66783259,139.6082034,"0","0","0","0","0","0","1","1","0"
13112024000,13112,"児ヶ谷遺跡",35.66900123,139.6136568,"0","0","0","0","0","0","1","1","0"
13112024100,13112,"丸下遺跡",35.66276092,139.6237425,"0","1","0","0","0","0","0","1","0"
13112024200,13112,"新八山遺跡",35.66380693,139.6283087,"0","1","0","1","0","0","0","1","0"
13112024300,13112,"星野塚",35.65754063,139.6265406,"0","0","0","0","0","0","1","0","0"
13112024400,13112,"半田塚",35.65996196,139.648474,"0","0","0","0","0","0","0","1","0"
13112024500,13112,"石井土塚",35.63401113,139.6073487,"0","0","0","1","1","1","1","1","0"
13112024600,13112,"嘉留多遺跡",35.63250431,139.6031945,"1","1","0","0","1","1","0","0","0"
13112024700,13112,"下野田遺跡",35.63098942,139.601044,"0","1","0","1","0","0","0","1","0"
13112024800,13112,"岡本原遺跡",35.62631979,139.620332,"0","1","0","1","0","0","1","1","0"
13112024900,13112,"瀬田上原遺跡",35.62443671,139.6246306,"0","0","0","0","1","1","1","0","0"
13112025000,13112,"稲荷丸北遺跡",35.61181815,139.6356912,"0","1","0","1","0","0","0","0","0"
13112025100,13112,"稲荷丸古墳",35.6119298,139.6354509,"0","0","0","1","0","0","0","0","0"
13112025200,13112,"丸山北遺跡",35.6185683,139.6466846,"0","0","0","0","0","0","0","1","0"
13112025800,13112,"向野田遺跡",35.63911735,139.6044304,"0","1","0","1","0","0","0","1","0"
13112026000,13112,"かなくそやま遺跡",35.62931523,139.5969585,"0","0","0","0","0","0","0","1","0"
13112026201,13112,"陣屋1号墳",35.62438351,139.5963457,"0","0","0","1","0","0","0","0","0"
13112026202,13112,"陣屋2号墳",35.62461026,139.5965603,"0","0","0","1","0","0","0","0","0"
13112026203,13112,"陣屋3号墳",35.62561757,139.5967525,"0","0","0","1","0","0","0","0","0"
13112026204,13112,"陣屋4号墳",35.62498966,139.5977481,"0","0","0","1","0","0","0","0","0"
13112026205,13112,"陣屋5号墳",35.62565943,139.5961689,"0","0","0","1","0","0","0","0","0"
13112026206,13112,"陣屋6号墳",35.62551989,139.597525,"0","0","0","1","0","0","0","0","0"
13112026207,13112,"陣屋7号墳",35.62495129,139.5985464,"0","0","0","1","0","0","0","0","0"
13112026209,13112,"陣屋9号墳",35.6270687,139.5968383,"0","0","0","1","0","0","0","0","0"
13112026210,13112,"陣屋11号墳",NA,NA,"0","0","0","1","0","0","0","0","0"
13112026211,13112,"陣屋12号墳",NA,NA,"0","0","0","1","0","0","0","0","0"
13112026213,13112,"陣屋13号墳",35.62492338,139.5994047,"0","0","0","1","0","0","0","0","0"
13112026214,13112,"陣屋14号墳",35.62712451,139.5972675,"0","0","0","1","0","0","0","0","0"
13112026215,13112,"陣屋15号墳",35.62642685,139.5961517,"0","0","0","1","0","0","0","0","0"
13112026400,13112,"喜多見清水遺跡",35.62791983,139.6029495,"0","1","0","1","1","1","1","1","0"
13112026500,13112,"下野田山遺跡",35.6300624,139.6039245,"1","0","0","1","1","1","1","1","0"
13112026800,13112,"中神明横穴墓群",35.635624,139.596313,"0","0","0","1","0","0","0","0","0"
13112026900,13112,"下野田不動遺跡",35.63189041,139.6033661,"0","0","0","0","0","0","0","1","0"
13112027200,13112,"堂が谷戸1号墳",35.62453376,139.616195,"0","0","0","1","0","0","0","0","0"
13112027300,13112,"下山1号墳",35.62206395,139.6246235,"0","0","0","1","0","0","0","0","0"
13112027400,13112,"滝ヶ谷遺跡",35.62034255,139.6263713,"1","1","0","0","1","0","0","1","0"
13112027500,13112,"城前遺跡",35.60829709,139.6606921,"0","1","0","0","0","0","0","0","0"
13112027600,13112,"野窪遺跡",35.65856281,139.6280512,"0","1","0","0","0","0","0","0","0"
13112027700,13112,"丸下北遺跡",35.66511791,139.6261115,"0","1","0","0","0","0","0","0","0"
13112027800,13112,"烏山城(砦)跡・烏山南原遺跡",35.6676234,139.6085982,"1","1","0","0","0","0","1","1","0"
13112028000,13112,"喜多見中通遺跡",35.63203595,139.5953277,"0","1","0","1","1","1","1","1","0"
13112028100,13112,"田直遺跡",35.62882062,139.6064007,"1","1","0","0","1","1","1","1","0"
13112028200,13112,"下祖師谷前遺跡",35.65114471,139.5975293,"0","0","0","0","0","0","1","0","0"
13112028500,13112,"宇奈根本村遺跡",35.62118808,139.6021049,"0","0","0","1","1","1","1","1","0"
13112028600,13112,"上野田横穴墓群",35.64492327,139.5895642,"0","0","0","1","0","0","0","0","0"
13112028700,13112,"仙川遺跡",35.66436561,139.5875251,"1","1","0","1","0","0","0","0","0"
13112028800,13112,"岡本前耕地遺跡",35.62029178,139.6192162,"0","1","1","1","1","1","1","1","0"
13112029400,13112,"東山遺跡",35.647854,139.6837499,"1","1","1","1","0","0","0","0","0"
13112029500,13112,"等々力西根遺跡",35.60195673,139.6512484,"0","1","0","0","0","0","0","0","0"
13112029600,13112,"等々力原遺跡",35.60406427,139.6479353,"1","1","1","1","0","0","1","1","0"
13112029700,13112,"等々力根遺跡",35.60188694,139.6479182,"1","1","0","1","0","0","1","1","0"
13112029800,13112,"沖ノ谷遺跡",35.606098,139.675095,"0","1","0","0","0","0","0","0","0"
13112030300,13112,"等々力根1号墳",35.60028312,139.6552347,"0","0","0","1","0","0","0","0","0"
13112030400,13112,"尾山北原遺跡",35.60129069,139.6532037,"0","1","0","0","0","0","0","1","0"
13112030700,13112,"野毛2号墳",35.60273978,139.6412044,"0","0","0","1","0","0","0","0","0"
13112030800,13112,"野毛3号墳",35.60318641,139.6409813,"0","0","0","1","0","0","0","0","0"
13112030900,13112,"野毛4号墳",35.60145482,139.6427014,"0","0","0","1","0","0","0","0","0"
13112031000,13112,"野毛5号墳",35.60160835,139.6429074,"0","0","0","1","0","0","0","0","0"
13112031100,13112,"野毛6号墳",35.60131525,139.643019,"0","0","0","1","0","0","0","0","0"
13112031300,13112,"野毛大原横穴墓群",35.60389735,139.6410106,"0","0","0","1","0","0","0","0","0"
13112031400,13112,"諏訪分遺跡",35.596493,139.678253,"0","1","0","0","0","0","0","0","0"
13112031500,13112,"宮之原1号墳",35.62945464,139.5939716,"0","0","0","1","0","0","0","0","0"
13112031600,13112,"野毛7号墳",35.60305022,139.6429716,"0","0","0","1","0","0","0","0","0"
13112031700,13112,"野毛8号墳",35.60328401,139.6425424,"0","0","0","1","0","0","0","0","0"
13112031800,13112,"野毛9号墳",35.60128461,139.6433149,"0","0","0","1","0","0","0","0","0"
13112031900,13112,"鶴ヶ久保遺跡",35.63776747,139.6738242,"1","1","0","0","0","0","0","1","0"
13112032000,13112,"尾山東原遺跡",35.60050906,139.6551263,"0","1","0","0","0","0","0","0","0"
13112032100,13112,"寮の坂東遺跡",35.599365,139.656326,"0","1","0","0","0","0","0","1","0"
13112032200,13112,"岡本原南遺跡",35.62435236,139.6206925,"0","1","0","1","0","0","0","0","0"
13112032300,13112,"下山2号墳",35.62306863,139.6245549,"0","0","0","1","0","0","0","0","0"
13112032400,13112,"下山3号墳",35.62140811,139.6244004,"0","0","0","1","0","0","0","0","0"
13112032500,13112,"太子堂下本村遺跡",35.65106232,139.6721799,"1","1","0","1","1","1","0","1","0"
13112032600,13112,"丸山東遺跡",35.61929394,139.6481265,"0","1","0","0","0","0","1","1","0"
13112032700,13112,"野毛10号墳",35.60170693,139.6431099,"0","0","0","1","0","0","0","0","0"
13112033000,13112,"野毛11号墳",35.60151491,139.6438857,"0","0","0","1","0","0","0","0","0"
13112033100,13112,"野毛12号墳",35.6032526,139.6428858,"0","0","0","1","0","0","0","0","0"
13112033200,13112,"殿山横穴墓群",35.62882062,139.6064007,"0","0","0","0","0","0","0","0","0"
13112033300,13112,"天神山遺跡",35.60138591,139.645084,"1","1","0","0","0","0","0","1","0"
13112033400,13112,"野毛13号墳",35.6041005,139.6429373,"0","0","0","1","0","0","0","0","0"
13113000100,13113,"渋谷区№1遺跡",35.69146488,139.683779,"0","1","0","0","0","0","0","0","0"
13113000200,13113,"渋谷区№2遺跡",35.67891625,139.6924308,"0","1","0","1","1","1","0","1","0"
13113000300,13113,"代々木八幡遺跡",35.67131712,139.6886542,"0","1","0","0","0","0","0","0","0"
13113000400,13113,"渋谷区№4遺跡",35.67215383,139.6886199,"0","0","0","1","0","0","0","0","0"
13113000600,13113,"渋谷区№6遺跡",35.67449659,139.6897872,"0","1","0","0","0","0","0","0","0"
13113000700,13113,"渋谷区№7遺跡",35.67072841,139.6753964,"0","1","0","0","0","0","0","0","0"
13113000800,13113,"渋谷区№8遺跡",35.67117466,139.6794476,"0","1","0","0","0","0","0","0","0"
13113000900,13113,"カネ塚古墳",35.67022637,139.6788639,"0","0","0","1","0","0","0","0","0"
13113001000,13113,"渋谷区№10遺跡",35.66749299,139.6796536,"0","1","0","0","0","0","0","0","0"
13113001100,13113,"渋谷区№11遺跡",35.66478742,139.674847,"0","1","0","0","0","0","0","0","0"
13113001200,13113,"渋谷区№12遺跡",35.66827397,139.6887859,"0","0","0","1","1","0","0","0","0"
13113001300,13113,"渋谷区№13遺跡",35.66687937,139.6903996,"0","0","0","1","1","0","0","0","0"
13113001400,13113,"渋谷区№14遺跡",35.66612627,139.6867603,"0","0","0","1","0","0","0","0","0"
